,retorno_diario
2012-01-23,0.00036814744791484886
2012-01-24,-0.0007338022734580803
2012-01-25,0.0011421454697268213
2012-01-26,-0.00014413223209112184
2012-01-27,0.00083861520791683
2012-01-30,-0.001294880574477054
2012-01-31,-0.0004863946117624205
2012-02-01,0.0011638729876225144
2012-02-02,-0.00029935435547038446
2012-02-03,0.00033894055759697654
2012-02-06,0.0016893064775546224
2012-02-07,-0.0007583631499605503
2012-02-08,0.0013987495259665435
2012-02-09,-0.0008620256260352066
2012-02-10,-0.0004731882147037255
2012-02-13,0.0002570944354249279
2012-02-14,-0.00018782513782914512
2012-02-15,0.0026906901928636464
2012-02-16,0.0009752407601823776
2012-02-17,0.0021288399825489654
2012-02-21,-0.00031009904707129943
2012-02-22,-0.00010981273920931678
2012-02-23,0.0011053696983208054
2012-02-24,-0.002150759774974968
2012-02-27,0.00047625995481909524
2012-02-28,0.00016231462000659003
2012-02-29,0.0016310409692495355
2012-03-01,-0.0012779207447873807
2012-03-02,-0.0001856641144157678
2012-03-05,0.00011326379307826744
2012-03-06,2.2726080885785797e-05
2012-03-07,-0.0005522966979145384
2012-03-08,0.000211327216263756
2012-03-09,-0.0011418346878631338
2012-03-12,-0.00048091247376130705
2012-03-13,0.0002898999525345891
2012-03-14,0.0009892166568058552
2012-03-15,-0.0014814905019294583
2012-03-16,0.0012234466586013885
2012-03-19,-0.0005355699014984523
2012-03-20,-0.0010226149933336667
2012-03-21,-0.00013655069873206766
2012-03-22,-0.0010938623064971073
2012-03-23,-0.0003698178416765674
2012-03-26,-0.000800816580362677
2012-03-27,0.000389045862439145
2012-03-28,0.0010552518415156845
2012-03-29,-0.000900217853909932
2012-03-30,-3.500075942604504e-05
2012-04-02,-0.0011355170534757709
2012-04-03,-8.382759744590406e-05
2012-04-04,-0.000775609176555242
2012-04-05,-0.0022445737770334273
2012-04-09,-0.001472868072976093
2012-04-10,0.00132290697240304
2012-04-11,-3.7116274167809754e-05
2012-04-12,0.00033381572710889
2012-04-13,-0.00028889453579170515
2012-04-16,-0.0005266230616894666
2012-04-17,-9.06501931753817e-05
2012-04-18,-0.001739032958813357
2012-04-19,0.0013541957472177227
2012-04-20,0.00029848524290644054
2012-04-23,0.00030687225930141245
2012-04-24,-0.0002112096480570545
2012-04-25,0.0008319928816968848
2012-04-26,-0.0011560046179005625
2012-04-27,-0.0009097195693658549
2012-04-30,-7.775658503042516e-06
2012-05-01,-0.00045972226293736576
2012-05-02,0.0001692987890373911
2012-05-03,0.00019006596691008756
2012-05-04,0.0017849946466467074
2012-05-07,-0.0007425019443154361
2012-05-08,-0.000813398901173044
2012-05-09,0.001836174322520844
2012-05-10,-0.001335876315195663
2012-05-11,-0.0011950337124530298
2012-05-14,-0.0020772673514835916
2012-05-15,-0.0029882381633264585
2012-05-16,0.00014960721283431195
2012-05-17,0.0028650080609110293
2012-05-18,0.0019105889298509705
2012-05-21,-0.0005268491234258636
2012-05-22,-2.0732181282604827e-05
2012-05-23,0.00048597109897565067
2012-05-24,-0.0007017369763169217
2012-05-25,-0.0004600387122686234
2012-05-29,0.00016070808523098538
2012-05-30,0.0016375442977162738
2012-05-31,-0.0018490068557109865
2012-06-01,0.0023085010645593107
2012-06-04,0.0013453065147670798
2012-06-05,0.0013091547558223087
2012-06-06,0.0044284243540033165
2012-06-07,-0.00012368964868187302
2012-06-08,-0.0025842669187580974
2012-06-11,0.0015402722238364206
2012-06-12,-0.0006082563655492904
2012-06-13,0.0010661014961135288
2012-06-14,0.0013587017378811036
2012-06-15,-7.040019792810918e-05
2012-06-18,-1.2108419342722147e-05
2012-06-19,0.0021499533481041705
2012-06-20,-0.0005988909169073834
2012-06-21,-0.0015549588971108799
2012-06-22,-0.001150161902715971
2012-06-25,-0.0021425392676578587
2012-06-26,0.0013795974402576294
2012-06-27,-0.00045630931727764503
2012-06-28,0.0018867796263999628
2012-06-29,0.0011104080240965117
2012-07-02,0.0005330920846942662
2012-07-03,0.0015470157928204136
2012-07-05,-0.0009058822266659393
2012-07-06,0.0013506230670306976
2012-07-09,0.0006929251363600249
2012-07-10,-0.0007612846857642695
2012-07-11,0.0004528125868082128
2012-07-12,-0.001156107129911978
2012-07-13,-0.00026654381071044376
2012-07-16,0.001371193068623595
2012-07-17,-0.00033110830123712264
2012-07-18,-0.001759262224184425
2012-07-19,0.0009054608788373904
2012-07-20,6.021945356101214e-05
2012-07-23,0.000929106943266686
2012-07-24,-0.00045286053769579747
2012-07-25,0.0023796535812531947
2012-07-26,-0.0008143686763511617
2012-07-27,0.0005605235045725225
2012-07-30,0.00134624212738708
2012-07-31,-7.64918557005408e-05
2012-08-01,0.0008470039568840838
2012-08-02,-0.00033825970605086593
2012-08-03,0.0031552661702084696
2012-08-06,-0.0006475743925780606
2012-08-07,0.00033245766214569004
2012-08-08,0.0003881637478358837
2012-08-09,0.0019442344711075616
2012-08-10,0.00027926309577649966
2012-08-13,0.0001655217786342006
2012-08-14,0.00013839850891690745
2012-08-15,-0.000704680593636727
2012-08-16,3.780591013587501e-05
2012-08-17,-0.00024900085097881626
2012-08-20,0.0007957764249188953
2012-08-21,-9.236957004631989e-05
2012-08-22,-0.0005295391979255973
2012-08-23,-0.0005704870690455916
2012-08-24,0.0014159392914610289
2012-08-27,0.00011750114269584907
2012-08-28,-0.00035813135617096905
2012-08-29,0.00023956868871707153
2012-08-30,-0.00012936766727712952
2012-08-31,0.0012125569773296467
2012-09-04,-0.0009787158642144383
2012-09-05,-0.00042301585208289844
2012-09-06,0.001106693590178819
2012-09-07,0.0003522316720319838
2012-09-10,0.0006831041326569993
2012-09-11,-0.0008399931549302223
2012-09-12,9.790397667196656e-05
2012-09-13,-0.0010043987662417264
2012-09-14,-0.00034884357506674476
2012-09-17,-0.0004843802025666773
2012-09-18,0.00183076419896403
2012-09-19,-0.0018474695877308822
2012-09-20,-0.0007179562266211285
2012-09-21,-0.0005433657484663281
2012-09-24,0.0011036713003440724
2012-09-25,0.0014025004559261765
2012-09-26,0.0007394954568018854
2012-09-27,0.0003660720706845459
2012-09-28,0.0012297608981291777
2012-10-01,0.0011197084261003992
2012-10-02,0.0004459582096388211
2012-10-03,-0.00012549704442489003
2012-10-04,-1.892815178488975e-05
2012-10-05,0.00029840756799317153
2012-10-08,-0.0009135389064121887
2012-10-09,-5.717440130738697e-05
2012-10-10,0.0011809041074879465
2012-10-11,0.00024396207632440084
2012-10-12,-0.00034342447606563
2012-10-15,-0.0013897551883088667
2012-10-16,-0.0005638263418129239
2012-10-17,0.0010391405835262425
2012-10-18,-3.661691940594069e-05
2012-10-19,0.0022942027866101407
2012-10-22,-0.0005335455736705325
2012-10-23,0.0010795362323636954
2012-10-24,0.00023980184664379732
2012-10-25,0.0016040622517700396
2012-10-26,-0.0002702702488026537
2012-10-31,0.0012430991342967093
2012-11-01,-0.001348091109563046
2012-11-02,0.00013257530187392637
2012-11-05,-0.0011071712401832736
2012-11-06,0.0011695911707725714
2012-11-07,6.291424744109542e-05
2012-11-08,0.0007941823817293053
2012-11-09,-0.00034478173350924364
2012-11-12,-0.0009588162536093329
2012-11-13,0.00048374511352238523
2012-11-14,0.0005261760538972028
2012-11-15,-0.0021546890993080336
2012-11-16,-0.0008474981698547083
2012-11-19,-0.0020310475112297593
2012-11-20,-0.0020352837874539073
2012-11-21,-0.0008733670574909961
2012-11-23,-0.0015727135850529335
2012-11-26,0.0011565843021701615
2012-11-27,-0.00011270559908338288
2012-11-28,0.001607715481909112
2012-11-29,0.000568481762396647
2012-11-30,0.0004741039280553601
2012-12-03,-0.001552309319783298
2012-12-04,-0.0017568414768759616
2012-12-05,0.001849751570286758
2012-12-06,6.156709085929542e-05
2012-12-07,0.00026181569938599675
2012-12-10,0.002062835695518105
2012-12-11,0.00046715226721674903
2012-12-12,0.0018289024273388224
2012-12-13,0.0007155674017630249
2012-12-14,0.0011661517534220492
2012-12-17,-0.0012566103460900165
2012-12-18,0.002168835505386928
2012-12-19,-0.0014342848741894427
2012-12-20,0.0028173850914957397
2012-12-21,0.0003421513323537406
2012-12-24,-0.0009626843982137914
2012-12-26,3.396509720059449e-05
2012-12-27,0.0004212005810845345
2012-12-28,-5.957469583750819e-05
2012-12-31,-0.001298016551671292
2013-01-02,0.0015507948558694195
2013-01-03,0.00044399385103332525
2013-01-04,-0.0018144424228795446
2013-01-07,-0.0005434455722525489
2013-01-08,0.001675032865682848
2013-01-09,-0.001081509064047668
2013-01-10,0.0007988157311911659
2013-01-11,-0.0013249115468961772
2013-01-14,-0.001850915630993071
2013-01-15,-0.0007698668194395085
2013-01-16,0.0008121862845189981
2013-01-17,-0.0027959231691741305
2013-01-18,0.0005937479862012143
2013-01-22,-0.0015635585646169247
2013-01-23,-0.002894315382407716
2013-01-24,0.0008537882822943617
2013-01-25,0.0009266276008267876
2013-01-28,-0.0011780995760246142
2013-01-29,-0.0016231753031558578
2013-01-30,-0.0020188066320071326
2013-01-31,0.0007170355877164062
2013-02-01,-0.0017703168699844118
2013-02-04,0.004429270220469418
2013-02-05,-0.0008077906577070563
2013-02-06,0.003967564738998496
2013-02-07,-0.0016451851113081783
2013-02-08,0.0008358250969782663
2013-02-11,-0.0007521788381891002
2013-02-12,0.0020454697138427634
2013-02-13,-0.0008489209708779542
2013-02-14,0.00034417779497663745
2013-02-15,0.0027360693849165963
2013-02-19,0.0002156537753350757
2013-02-20,0.0018231573033463898
2013-02-21,0.0007993824502400771
2013-02-22,-0.0009360874447003167
2013-02-25,0.0003190831433018617
2013-02-26,-0.0006386268927967333
