date,CMA
2018-01-08,62.2722853199
2018-01-09,63.4304150626
2018-01-10,64.0901980676
2018-01-11,64.9394932123
2018-01-12,65.3044795554
2018-01-16,65.8309021658
2018-01-17,66.5117420752
2018-01-18,65.8449401021
2018-01-19,66.6731783423
2018-01-22,66.8275956414
2018-01-23,66.8556715139
2018-01-24,67.0522026218
2018-01-25,66.4696282663
2018-01-26,67.2487337297
2018-01-29,66.7854818326
2018-01-30,66.5117420752
2018-01-31,66.8346146095
2018-02-01,68.1050478425
2018-02-02,66.6521214379
2018-02-05,63.6760789474
2018-02-06,65.1149674157
2018-02-07,65.6835038349
2018-02-08,62.5951578542
2018-02-09,64.3007671117
2018-02-12,65.486972727
2018-02-13,65.8659970065
2018-02-14,68.3647496636
2018-02-15,68.5542618033
2018-02-16,68.6595463254
2018-02-20,68.2243703008
2018-02-21,69.0736654455
2018-02-22,67.8523649895
2018-02-23,69.2631775853
2018-02-26,69.9580554309
2018-02-27,69.2140448083
2018-02-28,68.2384082371
2018-03-01,68.0348581611
2018-03-02,68.9894378279
2018-03-05,69.3825000436
2018-03-06,70.6459143084
2018-03-07,71.0109006516
2018-03-08,70.4283262962
2018-03-09,71.7408733379
2018-03-12,70.7652367668
2018-03-13,69.7685432912
2018-03-14,68.7999256881
2018-03-15,69.0322627274
2018-03-16,69.6588686818
2018-03-19,69.0181816947
2018-03-20,69.3913290608
2018-03-21,69.6940712635
2018-03-22,66.7159328511
2018-03-23,64.5544943343
2018-03-26,67.6875241062
2018-03-27,66.4835958118
2018-03-28,66.3709475504
2018-03-29,67.539673263
2018-04-02,66.054124315
2018-04-03,67.1946879623
2018-04-04,68.1029145703
2018-04-05,68.9548170477
2018-04-06,66.8285811126
2018-04-09,67.2721336421
2018-04-10,68.5605481325
2018-04-11,67.7720103023
2018-04-12,69.3350049301
2018-04-13,67.6382404918
2018-04-16,67.6664025572
2018-04-17,65.2937485501
2018-04-18,65.6739364326
2018-04-19,66.9130673087
2018-04-20,67.229890544
2018-04-23,67.5959973938
2018-04-24,67.7790508186
2018-04-25,67.6382404918
2018-04-26,67.3777413872
2018-04-27,67.7931318513
2018-04-30,66.5892035569
2018-05-01,66.7792974982
2018-05-02,66.3920690994
2018-05-03,65.4627209423
2018-05-04,66.2371777399
2018-05-07,66.2160561909
2018-05-08,67.4270250016
2018-05-09,68.5183050345
2018-05-10,68.9336954986
2018-05-11,68.9266549823
2018-05-14,69.0111411784
2018-05-15,69.2786807994
2018-05-16,69.7151928125
2018-05-17,69.9616108845
2018-05-18,69.250518734
2018-05-21,69.560301453
2018-05-22,70.6234194206
2018-05-23,69.6940712635
2018-05-24,69.7011117798
2018-05-25,68.8280877535
2018-05-29,66.011881217
2018-05-30,66.8849052433
2018-05-31,66.385028583
2018-06-01,67.4129439689
2018-06-04,68.0254688906
2018-06-05,67.3566198382
2018-06-06,68.5957507142
2018-06-07,68.095874054
2018-06-08,67.9198611455
2018-06-11,66.6807302694
2018-06-12,67.4270250016
2018-06-13,67.5044706813
2018-06-14,67.251012093
2018-06-15,66.8200064471
2018-06-18,66.8977287767
2018-06-19,67.3428657553
2018-06-20,67.5053760808
2018-06-21,67.8374623981
2018-06-22,67.4347194175
2018-06-25,66.4101978002
2018-06-26,65.5764491737
2018-06-27,64.2975635687
2018-06-28,64.5377962238
2018-06-29,64.2410382381
2018-07-02,64.8416198758
2018-07-03,63.9018862544
2018-07-05,63.8241639248
2018-07-06,64.0290682483
2018-07-09,65.7954848298
2018-07-10,65.343282185
2018-07-11,64.7356348809
2018-07-12,63.937214586
2018-07-13,63.2094509544
2018-07-16,64.0855935789
2018-07-17,64.9052108727
2018-07-18,66.254753141
2018-07-19,66.1134398145
2018-07-20,66.5727081257
2018-07-23,67.6678864063
2018-07-24,67.4771134155
2018-07-25,67.9010533951
2018-07-26,67.3004717573
2018-07-27,68.0353010553
2018-07-30,68.268468044
2018-07-31,68.4945693665
2018-08-01,68.9750346766
2018-08-02,69.5190909838
2018-08-03,69.2576613297
2018-08-06,68.9326406787
2018-08-07,69.2152673317
2018-08-08,69.6745356429
2018-08-09,69.1799390001
2018-08-10,68.635882693
2018-08-13,68.0141040563
2018-08-14,68.9467720113
2018-08-15,68.2967307093
2018-08-16,69.7310609735
2018-08-17,70.1126069552
2018-08-20,70.1408696205
2018-08-21,70.2539202817
2018-08-22,70.1338039541
2018-08-23,69.6674699766
2018-08-24,69.6886669756
2018-08-27,69.8441116348
2018-08-28,69.7522579725
2018-08-29,69.5473536491
2018-08-30,68.3532560399
2018-08-31,68.8761153481
2018-09-04,69.0598226726
2018-09-05,69.2293986644
2018-09-06,69.1587420011
2018-09-07,68.7348020215
2018-09-10,68.6288170267
2018-09-11,69.4766969858
2018-09-12,67.0885017675
2018-09-13,66.1417024798
2018-09-14,66.2697049145
2018-09-17,65.9496988279
2018-09-18,65.7008052049
2018-09-19,66.7461584212
2018-09-20,67.3363918698
2018-09-21,67.2937243916
2018-09-24,66.6679347111
2018-09-25,66.4474860737
2018-09-26,65.1887954664
2018-09-27,64.719453206
2018-09-28,64.1434422501
2018-10-01,64.1647759892
2018-10-02,63.8447699026
2018-10-03,65.4874678139
2018-10-04,65.9354763351
2018-10-05,65.451911582
2018-10-08,65.7719176686
2018-10-09,65.3665766256
2018-10-10,63.4109838741
2018-10-11,61.0144938476
2018-10-12,60.2535904861
2018-10-15,59.3931296755
2018-10-16,59.6633570375
2018-10-17,60.5024841091
2018-10-18,59.4144634146
2018-10-19,60.0260306023
2018-10-22,57.7006530396
2018-10-23,57.6366518223
2018-10-24,55.6597253316
2018-10-25,56.6837448088
2018-10-26,56.0437326356
2018-10-29,56.7335235334
2018-10-30,57.4304256776
2018-10-31,57.9993253871
2018-11-01,58.8100074732
2018-11-02,59.3860184291
2018-11-05,59.4144634146
2018-11-06,59.5140208637
2018-11-07,59.4144634146
2018-11-08,60.097143066
2018-11-09,60.2251455007
2018-11-12,59.4784646319
2018-11-13,58.8526749514
2018-11-14,57.3948694457
2018-11-15,58.2837752419
2018-11-16,57.8855454452
2018-11-19,57.3593132139
2018-11-20,56.0935113602
2018-11-21,56.2144025484
2018-11-23,55.7308377953
2018-11-26,56.9610834172
2018-11-27,56.4135174468
2018-11-28,56.861525968
2018-11-29,56.1717350702
2018-11-30,56.3068487512
2018-12-03,56.7335235334
2018-12-04,54.3299222606
2018-12-06,53.4410164645
2018-12-07,52.6445568711
2018-12-10,51.3289762928
2018-12-11,50.7387428442
2018-12-12,51.5707586694
2018-12-13,49.9422832508
2018-12-14,49.4760692035
2018-12-17,49.863385489
2018-12-18,48.8448871087
2018-12-19,48.1850149187
2018-12-20,47.7188008714
2018-12-21,47.0230660624
2018-12-24,46.2269159201
2018-12-26,48.6584014898
2018-12-27,48.7157816802
2018-12-28,48.687091585
2018-12-31,49.2680660132
2019-01-02,50.0211810127
2019-01-03,49.6912449177
2019-01-04,51.2835452023
2019-01-07,51.7354142019
2019-01-08,51.8716921542
2019-01-09,52.5172192966
2019-01-10,52.4168039634
2019-01-11,52.5817720109
2019-01-14,53.0408135344
2019-01-15,53.1053662486
2019-01-16,56.0389284846
2019-01-17,57.165014722
2019-01-18,58.2337207688
2019-01-22,57.5021233408
2019-01-23,58.190685626
2019-01-24,58.5923469591
2019-01-25,58.8649028636
2019-01-28,59.0370434349
2019-01-29,58.8218677208
2019-01-30,58.0400626261
2019-01-31,56.4764524367
2019-02-01,56.6342479604
2019-02-04,57.0430818173
2019-02-05,57.0789444363
2019-02-06,57.0932894839
2019-02-07,59.8547111486
2019-02-08,59.0585610063
2019-02-11,59.5749827203
2019-02-12,60.4356855768
2019-02-13,60.5863085767
2019-02-14,60.0053341485
2019-02-15,61.9490880996
2019-02-19,62.7165481466
2019-02-20,63.3405577176
2019-02-21,62.9317238608
2019-02-22,63.1899347177
2019-02-25,62.4870273849
2019-02-26,61.9490880996
2019-02-27,62.9891040512
2019-02-28,62.4798548611
2019-03-01,62.300541766
2019-03-04,62.0566759566
2019-03-05,61.9562606234
2019-03-06,60.6365162433
2019-03-07,59.3884971014
2019-03-08,59.8690561963
2019-03-11,59.1661488634
2019-03-12,58.9796632445
2019-03-13,59.1302862444
2019-03-14,59.4100146728
2019-03-15,59.4895558316
2019-03-18,59.9451097416
2019-03-19,58.4265967084
2019-03-20,55.8595865807
2019-03-21,54.4929248508
2019-03-22,52.1139210987
2019-03-25,51.9114526942
2019-03-26,52.6707092109
2019-03-27,52.2513103731
2019-03-28,52.8587155864
2019-03-29,53.0177979042
2019-04-01,55.0135578907
2019-04-02,55.6281941185
2019-04-03,55.5992700607
2019-04-04,56.011437884
2019-04-05,56.1343651296
2019-04-08,56.5682259962
2019-04-09,55.7800454218
2019-04-10,56.0186688985
2019-04-11,56.4597607796
2019-04-12,58.0867390295
2019-04-15,57.0888590362
2019-04-16,57.4070236717
2019-04-17,57.313020484
2019-04-18,56.5826880251
2019-04-22,56.6260741118
2019-04-23,57.1322451229
2019-04-24,55.8523555663
2019-04-25,55.881279624
2019-04-26,56.2211373029
2019-04-29,56.9731628051
2019-04-30,56.8285425162
2019-05-01,55.6715802052
2019-05-02,56.5393019385
2019-05-03,56.5031468662
2019-05-06,56.336833534
2019-05-07,55.310029483
2019-05-08,54.8617065874
2019-05-09,55.114792093
2019-05-10,55.4763428152
2019-05-13,53.0901080486
2019-05-14,53.9505987675
2019-05-15,52.7357883409
2019-05-16,53.5745860164
2019-05-17,53.1551871786
2019-05-20,53.2853454386
2019-05-21,53.8710576086
2019-05-22,53.1190321064
2019-05-23,51.810218492
2019-05-24,52.3670066042
2019-05-28,51.6222121165
2019-05-29,51.7740634198
2019-05-30,51.2389683509
2019-05-31,49.7638414043
2019-06-03,50.523097921
2019-06-04,52.0994590698
2019-06-05,51.4992848709
2019-06-06,51.4992848709
2019-06-07,50.718335311
2019-06-10,50.7327973398
2019-06-11,51.419743712
2019-06-12,50.6026390798
2019-06-13,50.6677182098
2019-06-14,51.2590849498
2019-06-17,50.5217017309
2019-06-18,51.4781096682
2019-06-19,50.5509050266
2019-06-20,51.1203692947
2019-06-21,51.1422717666
2019-06-24,50.7334256254
2019-06-25,51.0327594073
2019-06-26,51.4416055485
2019-06-27,52.1059805279
2019-06-28,53.0331851695
