date,WYND
2019-07-01,34.7832612875
2019-07-02,34.5445450821
2019-07-03,35.114383766
2019-07-05,35.1066832432
2019-07-08,34.7601597192
2019-07-09,34.6908550144
2019-07-10,34.7832612875
2019-07-11,35.3608004942
2019-07-12,35.745826632
2019-07-15,35.7997302913
2019-07-16,36.2617616566
2019-07-17,35.7073240182
2019-07-18,35.6072172224
2019-07-19,35.2529931756
2019-07-22,35.2067900391
2019-07-23,35.6919229727
2019-07-24,35.7227250637
2019-07-25,35.5995166996
2019-07-26,36.1616548608
2019-07-29,36.3926705434
2019-07-30,37.7864651622
2019-07-31,36.2386600883
2019-08-01,33.7436907155
2019-08-02,32.6348154387
2019-08-05,31.0716093193
2019-08-06,30.8251925911
2019-08-07,30.2553539071
2019-08-08,31.4412344115
2019-08-09,31.0100051372
2019-08-12,30.6557810904
2019-08-13,31.5028385936
2019-08-14,30.0628408383
2019-08-15,29.6778147005
2019-08-16,30.5787758629
2019-08-19,31.2256197744
2019-08-20,32.7965264165
2019-08-21,33.0275420992
2019-08-22,33.3586645777
2019-08-23,32.5886123021
2019-08-26,32.6348154387
2019-08-27,32.4731044608
2019-08-28,32.9967400082
2019-08-29,33.9516048299
2019-08-30,34.1441178988
2019-09-03,33.6050813059
2019-09-04,33.8823001251
2019-09-05,34.737058151
2019-09-06,34.9834748791
2019-09-09,36.1693553835
2019-09-10,37.6555562754
2019-09-11,37.6863583664
2019-09-12,37.0780170687
2019-09-13,37.1635219299
2019-09-16,37.1635219299
2019-09-17,36.6116269169
2019-09-18,36.5883074093
2019-09-19,36.5805342401
2019-09-20,36.1607831035
2019-09-23,36.3240196566
2019-09-24,35.313507661
2019-09-25,36.0597319039
2019-09-26,35.5000637217
2019-09-27,35.0647662467
2019-09-30,35.7721246436
2019-10-01,35.2435491383
2019-10-02,34.9714882164
2019-10-03,34.5361907413
2019-10-04,34.6683346177
2019-10-07,34.7693858172
2019-10-08,34.2485834811
2019-10-09,34.1086664355
2019-10-10,34.0542542511
2019-10-11,35.1969101231
2019-10-14,35.1969101231
2019-10-15,35.9120416892
2019-10-16,35.8887221816
2019-10-17,35.787670982
2019-10-18,35.8576295048
2019-10-21,36.1219172575
2019-10-22,35.8343099972
2019-10-23,35.2979613226
2019-10-24,34.7538394789
2019-10-25,35.826536828
2019-10-28,35.8887221816
2019-10-29,36.0441855655
2019-10-30,36.6116269169
2019-10-31,36.0752782423
2019-11-01,36.456163533
2019-11-04,37.1635219299
2019-11-05,38.2673119558
2019-11-06,38.2517656174
2019-11-07,38.5549192161
2019-11-08,38.4771875241
2019-11-11,37.8941998344
2019-11-12,37.3578511598
2019-11-13,36.6893586089
2019-11-14,37.1712950991
2019-11-15,37.5288608821
2019-11-18,37.3889438366
2019-11-19,37.5444072205
2019-11-20,36.9925122075
2019-11-21,36.9458731924
2019-11-22,37.1946146066
2019-11-25,37.5754998973
2019-11-26,38.0652095567
2019-11-27,38.3061778018
2019-11-29,37.6998706044
2019-12-02,37.6065925741
2019-12-03,37.1091097455
2019-12-04,37.5599535589
2019-12-05,37.6687779277
2019-12-06,38.3061778018
2019-12-09,37.723190112
2019-12-10,37.9330656803
2019-12-11,38.4538680165
2019-12-12,38.8813923224
2019-12-13,38.9676734028
2019-12-16,39.3284851935
2019-12-17,39.226516644
2019-12-18,39.6892969843
2019-12-19,39.7991092684
2019-12-20,40.0030463676
2019-12-23,40.6227013995
2019-12-24,40.3873893621
2019-12-26,40.6776075416
2019-12-27,40.7168262145
2019-12-30,40.6619200724
2019-12-31,40.5442640537
2020-01-02,40.9442945174
2020-01-03,40.3560144237
2020-01-06,40.14423359
2020-01-07,39.9167652872
2020-01-08,40.0971711825
2020-01-09,40.2618896088
2020-01-10,39.9246090217
2020-01-13,40.1912959975
2020-01-14,40.6227013995
2020-01-15,40.6070139304
2020-01-16,41.4070748577
2020-01-17,41.4306060615
2020-01-21,40.7011387453
2020-01-22,40.8972321099
2020-01-23,40.9129195791
2020-01-24,40.3795456275
2020-01-27,39.038267014
2020-01-28,39.6265471076
2020-01-29,39.6422345768
2020-01-30,39.7442031264
2020-01-31,38.0656439258
2020-02-03,38.3872370437
2020-02-04,38.8343299149
2020-02-05,38.9676734028
2020-02-06,37.9636753763
2020-02-07,37.5322699743
2020-02-10,37.3597078135
2020-02-11,38.17545621
2020-02-12,38.7402050999
2020-02-13,38.9362984644
2020-02-14,38.7480488345
2020-02-18,38.7323613653
2020-02-19,38.9598296682
2020-02-20,38.5519554699
2020-02-21,38.1205500679
2020-02-24,35.5634925942
2020-02-25,33.6966837637
2020-02-26,32.5828734531
2020-02-27,31.51612555
2020-02-28,31.2965009817
2020-03-02,32.0494995015
2020-03-03,31.2965009817
2020-03-04,32.190686724
2020-03-05,30.3552528319
2020-03-06,29.7512852691
2020-03-09,26.4255418063
2020-03-10,27.7354454815
2020-03-11,22.2683624779
2020-03-12,20.6760843578
2020-03-13,25.2097629461
2020-03-16,20.078572258
2020-03-17,20.3415059423
2020-03-18,14.1267097672
2020-03-19,13.7123900222
2020-03-20,15.6883764984
2020-03-23,13.3936825261
2020-03-24,15.7361826228
2020-03-25,17.1544309807
2020-03-26,20.158249132
2020-03-27,19.8554770107
2020-03-30,17.3058170414
2020-03-31,17.2898816666
2020-04-01,15.8636656213
2020-04-02,15.1147030053
2020-04-03,14.8278662588
2020-04-06,16.3576622403
2020-04-07,16.803852735
2020-04-08,18.0786827196
2020-04-09,18.4053579032
2020-04-13,18.2539718425
2020-04-14,18.9630960214
2020-04-15,18.0707150322
2020-04-16,17.1623986681
2020-04-17,18.4292609654
2020-04-20,17.7440398486
2020-04-21,17.0349156697
2020-04-22,17.1863017304
2020-04-23,17.8954259093
2020-04-24,18.0308765952
2020-04-27,18.5647116512
2020-04-28,19.0587082703
2020-04-29,21.202016182
2020-04-30,20.3733766919
2020-05-01,19.3455450168
2020-05-04,19.7279940122
2020-05-05,18.9630960214
2020-05-06,17.6006214754
2020-05-07,18.3655194661
2020-05-08,20.2458936935
2020-05-11,19.7678324492
2020-05-12,19.1543205191
2020-05-13,17.4970415391
2020-05-14,18.1025857818
2020-05-15,18.6045500883
2020-05-18,22.070494109
2020-05-19,22.4609107918
2020-05-20,22.8353920998
2020-05-21,22.9230366612
2020-05-22,22.6441676021
2020-05-26,25.4487935683
2020-05-27,27.6956814162
2020-05-28,25.7515656896
2020-05-29,25.3372459446
2020-06-01,26.4925606182
2020-06-02,27.002492612
2020-06-03,28.1578072856
2020-06-04,29.0183175252
2020-06-05,29.4804433947
2020-06-08,30.9385301896
2020-06-09,29.3529603962
2020-06-10,27.9347120383
2020-06-11,24.6440571405
2020-06-12,26.1499500598
2020-06-15,25.7696754148
2020-06-16,26.2389505087
2020-06-17,25.0172170745
2020-06-18,24.6369424295
2020-06-19,24.4103958324
2020-06-22,24.6126695798
2020-06-23,24.5803057802
2020-06-24,22.3391126594
2020-06-25,22.5899321061
2020-06-26,21.368198672
2020-06-29,22.3391126594
2020-06-30,22.8002968034
2020-07-01,23.3504813962
2020-07-02,23.5527551436
2020-07-06,23.9249388388
2020-07-07,23.4313908952
2020-07-08,23.9411207385
2020-07-09,22.4362040581
2020-07-10,23.3262085465
2020-07-13,23.3828451958
2020-07-14,23.5123003941
2020-07-15,25.8910396632
2020-07-16,25.4136736194
2020-07-17,24.8553980767
2020-07-20,22.8650244025
2020-07-21,24.3133044337
2020-07-22,24.6288514796
2020-07-23,24.2971225339
2020-07-24,23.6498465423
2020-07-27,23.1320257491
2020-07-28,22.9782977011
2020-07-29,23.6983922417
2020-07-30,22.1611117617
2020-07-31,21.52192672
2020-08-03,21.2711072733
2020-08-04,22.0478384632
2020-08-05,22.1853846114
2020-08-06,22.1934755613
2020-08-07,22.8812063023
2020-08-10,24.4993962813
2020-08-11,24.6935790788
2020-08-12,24.750215728
2020-08-13,24.1272125861
2020-08-14,24.2647587343
2020-08-17,23.4961184943
2020-08-18,22.751751104
2020-08-19,22.5737502063
2020-08-20,22.3552945592
2020-08-21,22.0235656135
2020-08-24,23.3100266468
2020-08-25,23.1562985988
2020-08-26,22.7760239537
2020-08-27,24.2809406341
2020-08-28,25.2842184211
2020-08-31,23.4556637449
2020-09-01,23.981575488
2020-09-02,25.0657627739
2020-09-03,24.8877618762
2020-09-04,25.4379464691
2020-09-08,25.980040112
2020-09-09,25.6159473668
2020-09-10,25.7292206653
2020-09-11,25.4945831183
2020-09-14,27.8652314375
2020-09-15,27.4897772354
2020-09-16,27.7917730066
2020-09-17,27.3020501343
2020-09-18,26.3470905332
2020-09-21,24.9921905863
2020-09-22,25.008514682
2020-09-23,24.7228430065
2020-09-24,24.5677640969
2020-09-25,25.204403831
2020-09-28,25.9879604268
2020-09-29,25.1227833523
2020-09-30,25.1064592565
2020-10-01,25.5472098416
2020-10-02,25.906339948
2020-10-05,26.2164977672
2020-10-06,26.7715170226
2020-10-07,26.7633549747
2020-10-08,26.9837302672
2020-10-09,26.1920116236
2020-10-12,26.6327622087
2020-10-13,26.5429796821
2020-10-14,26.8531375013
2020-10-15,26.7960031662
2020-10-16,26.6246001608
2020-10-19,26.6327622087
2020-10-20,27.8652314375
2020-10-21,28.0366344428
2020-10-22,29.3833723418
2020-10-23,29.3833723418
2020-10-26,28.1917133524
2020-10-27,27.4081567566
2020-10-28,25.8655297087
2020-10-29,26.3470905332
2020-10-30,26.6327622087
2020-11-02,27.2041055598
2020-11-03,28.6487880333
2020-11-04,28.8201910386
2020-11-05,30.3873042302
2020-11-06,30.077146411
2020-11-09,34.9825371825
2020-11-10,34.2806010655
2020-11-11,32.7216499218
2020-11-12,31.742204177
2020-11-13,33.9459571027
2020-11-16,35.8558763049
2020-11-17,35.4885841506
2020-11-18,35.211074523
2020-11-19,35.0886438049
2020-11-20,34.247952874
2020-11-23,35.9619829272
2020-11-24,37.3413690177
2020-11-25,36.2150064113
2020-11-27,36.6312708528
2020-11-30,34.3295733527
2020-12-01,35.8803624485
2020-12-02,36.5986226613
2020-12-03,37.325044922
2020-12-04,37.3005587784
2020-12-07,36.9169425284
2020-12-08,37.1618039645
2020-12-09,36.427219656
2020-12-10,36.2394925549
2020-12-11,35.6436630602
2020-12-14,34.6070829804
2020-12-15,36.2018036688
2020-12-16,35.6510496166
2020-12-17,34.8536892724
2020-12-18,35.207158291
2020-12-21,34.8372488529
2020-12-22,34.6564042388
2020-12-23,35.2235987104
2020-12-24,35.3551220662
2020-12-28,35.330461437
2020-12-29,35.2811401786
2020-12-30,36.1853632493
2020-12-31,36.875860867
2021-01-04,35.6263889874
2021-01-05,37.4759361776
2021-01-06,40.3858904234
2021-01-07,39.6049704987
2021-01-08,38.8076101545
2021-01-11,38.4459209262
2021-01-12,39.2350610606
2021-01-13,38.2404156828
2021-01-14,39.0870972854
2021-01-15,38.9802345589
2021-01-19,39.6131907084
2021-01-20,40.6818179738
2021-01-21,40.49275315
2021-01-22,39.7447140642
2021-01-25,38.6596463793
2021-01-26,38.1006721173
2021-01-27,36.2840057661
2021-01-28,37.7883041475
2021-01-29,36.3662078635
2021-02-01,37.4594957581
2021-02-02,38.7007474279
2021-02-03,39.1281983341
2021-02-04,40.5996158765
2021-02-05,41.6764633517
2021-02-08,41.9641706924
2021-02-09,41.4956187375
2021-02-10,41.6682431419
2021-02-11,42.3916215985
2021-02-12,42.4820439056
2021-02-16,42.5395853737
2021-02-17,44.2576092082
2021-02-18,43.6904147365
2021-02-19,45.4166587807
2021-02-22,45.5975033948
2021-02-23,47.8005196035
2021-02-24,48.4910172212
2021-02-25,47.7676387646
2021-02-26,49.6747274229
2021-03-01,48.9102479176
2021-03-02,48.4581363823
2021-03-03,48.4992374309
2021-03-04,47.6525558283
2021-03-05,49.8391316176
2021-03-08,50.9159790927
2021-03-09,50.2008208459
2021-03-10,51.4913937741
2021-03-11,51.3434299989
2021-03-12,51.2119066432
2021-03-15,53.5825223216
2021-03-16,52.2113648212
2021-03-17,53.7807619603
2021-03-18,53.2025630143
2021-03-19,53.1860430444
2021-03-22,52.0874650471
2021-03-23,49.5433896848
2021-03-24,48.7504311303
2021-03-25,50.6254477123
2021-03-26,51.8479254837
2021-03-29,50.3528682092
2021-03-30,51.4844861463
2021-03-31,50.518067908
2021-04-01,51.6249058903
2021-04-05,52.6491440232
2021-04-06,52.814343722
2021-04-07,53.3264627884
2021-04-08,53.2273429691
2021-04-09,52.9465034811
2021-04-12,53.1860430444
2021-04-13,52.8721636166
2021-04-14,52.6821839629
2021-04-15,52.6078440984
2021-04-16,52.7317438726
2021-04-19,51.2449465829
2021-04-20,50.4024281188
2021-04-21,52.0213851675
2021-04-22,52.5748041587
2021-04-23,53.1530031046
2021-04-26,53.0208433456
2021-04-27,54.1772412375
2021-04-28,54.2846210418
2021-04-29,53.5825223216
2021-04-30,53.3016828336
2021-05-03,53.3429827583
2021-05-04,52.525244249
2021-05-05,52.6821839629
2021-05-06,52.1865848664
2021-05-07,54.2102811773
2021-05-10,52.5830641436
2021-05-11,52.2526647459
2021-05-12,50.3363482393
2021-05-13,52.2113648212
2021-05-14,54.6232804244
2021-05-17,54.0863814031
2021-05-18,53.1117031799
2021-05-19,53.0621432703
2021-05-20,53.5412223969
2021-05-21,53.103443195
2021-05-24,53.9790015989
2021-05-25,53.0621432703
2021-05-26,53.7146820807
2021-05-27,54.5819804997
2021-05-28,53.8138019
2021-06-01,54.2598410869
2021-06-02,53.3677627131
2021-06-03,52.9052035564
2021-06-04,53.0704032552
2021-06-07,53.2190829842
2021-06-08,53.4008026529
2021-06-09,52.3104846405
2021-06-10,52.1865848664
2021-06-11,52.814343722
2021-06-14,51.8231455289
2021-06-15,52.0057382902
2021-06-16,51.5077580321
2021-06-17,49.8395241674
2021-06-18,48.1380916188
2021-06-21,49.9557195609
2021-06-22,49.6071333802
2021-06-23,50.3707031094
2021-06-24,50.3043057416
2021-06-25,50.0553156126
2021-06-28,48.7190685866
2021-06-29,48.7273682576
2021-06-30,49.3415439092
2021-07-01,50.213009361
2021-07-02,49.9723189029
2021-07-06,48.3704824059
2021-07-07,47.4077205735
2021-07-08,47.025935709
2021-07-09,48.7356679285
2021-07-12,48.5862738511
2021-07-13,47.1255317606
2021-07-14,47.1172320896
2021-07-15,46.8765416315
2021-07-16,45.4074998701
2021-07-19,43.9716567925
2021-07-20,45.9718774959
2021-07-21,48.1380916188
2021-07-22,47.283225509
2021-07-23,46.8433429477
2021-07-26,47.1006327477
2021-07-27,46.8599422896
2021-07-28,44.2787446183
2021-07-29,44.2455459344
2021-07-30,42.9922956182
2021-08-02,42.4860156891
2021-08-03,41.5813515535
2021-08-04,40.9588762308
2021-08-05,41.9880354309
2021-08-06,42.1955272051
2021-08-09,41.440257147
2021-08-10,42.5441133858
2021-08-11,43.9135590957
2021-08-12,44.087852186
2021-08-13,44.1376502118
2021-08-16,43.4321781795
2021-08-17,41.8303416825
2021-08-18,42.1457291793
2021-08-19,40.7596841276
2021-08-20,41.3904591212
2021-08-23,42.2536249019
2021-08-24,44.4696370506
2021-08-25,45.0672133603
2021-08-26,44.4862363925
2021-08-27,46.2042682831
2021-08-30,45.2415064507
2021-08-31,45.4489982249
2021-09-01,45.5900926314
2021-09-02,45.3577018442
2021-09-03,44.7269268506
2021-09-07,45.3162034894
2021-09-08,43.9301584376
2021-09-09,44.0712528441
2021-09-10,45.6647896701
2021-09-13,46.7188478831
2021-09-14,46.8018445928
2021-09-15,47.0605105194
2021-09-16,46.5181464797
2021-09-17,47.0104461465
2021-09-20,46.2094161802
2021-09-21,45.7838690107
2021-09-22,47.7280354913
2021-09-23,48.7710432599
2021-09-24,49.2132785538
2021-09-27,49.6805460342
2021-09-28,47.9366370451
2021-09-29,46.476426169
2021-09-30,45.5001708976
2021-10-01,47.711347367
2021-10-04,46.251136491
2021-10-05,46.309544926
2021-10-06,45.8422774457
2021-10-07,45.917374005
2021-10-08,45.2581930953
2021-10-11,45.0245593551
2021-10-12,44.9160865472
2021-10-13,43.6811653491
2021-10-14,45.241504971
2021-10-15,45.6420199541
2021-10-18,44.4905393776
2021-10-19,43.6227569141
2021-10-20,43.8814228407
2021-10-21,44.6073562477
2021-10-22,43.8563906543
2021-10-25,43.4308434847
2021-10-26,43.8730787786
2021-10-27,44.6574206206
2021-10-28,45.2081287224
2021-10-29,45.3416337168
2021-11-01,47.1356070788
2021-11-02,46.1927280559
2021-11-03,47.3275205082
2021-11-04,47.3442086325
2021-11-05,49.5804172884
2021-11-08,48.6375382656
2021-11-09,48.4205926497
2021-11-10,47.6279067455
2021-11-11,46.3429211746
2021-11-12,46.309544926
2021-11-15,46.7267480335
2021-11-16,46.86859709
2021-11-17,45.9924705644
2021-11-18,46.2010721181
2021-11-19,45.9924705644
2021-11-22,44.9661509201
2021-11-23,45.7421486999
2021-11-24,45.2581930953
2021-11-26,41.8705038628
2021-11-29,42.045729168
2021-11-30,41.0694738966
2021-12-01,39.3422530318
2021-12-02,41.653558247
2021-12-03,41.2363551395
2021-12-06,42.7299422642
2021-12-07,42.6965660156
2021-12-08,43.6811653491
2021-12-09,43.6311009763
2021-12-10,43.1471453716
2021-12-13,41.1028501452
2021-12-14,41.1111942073
2021-12-15,41.1448092475
2021-12-16,40.1279542804
2021-12-17,40.9515227662
2021-12-20,40.775043805
2021-12-21,43.6911485453
2021-12-22,44.7668298329
2021-12-23,45.2878629565
2021-12-27,45.8425111204
2021-12-28,45.9433562411
2021-12-29,46.4559856047
2021-12-30,46.0273938417
2021-12-31,46.4475818446
2022-01-03,47.8426060143
2022-01-04,49.2460339442
2022-01-05,47.9014323348
2022-01-06,48.0106812155
2022-01-07,48.3888504182
2022-01-10,47.6409157729
2022-01-11,48.1451413765
2022-01-12,47.2879578505
2022-01-13,47.6325120129
2022-01-14,47.3299766508
2022-01-18,45.8425111204
2022-01-19,45.0525576748
2022-01-20,45.2290366361
2022-01-21,45.077768955
2022-01-24,46.1534502425
2022-01-25,46.0946239221
2022-01-26,46.3803517641
2022-01-27,45.1702103157
2022-01-28,45.8929336807
2022-01-31,47.7333571336
2022-02-01,48.5821368995
2022-02-02,47.1534976895
2022-02-03,46.4475818446
2022-02-04,46.6324645659
2022-02-07,48.086315056
2022-02-08,50.0275836296
2022-02-09,51.0108235565
2022-02-10,50.9772085163
2022-02-11,49.4393204255
2022-02-14,49.2376301841
2022-02-15,52.1537349245
2022-02-16,51.9268334029
2022-02-17,50.3973490722
2022-02-18,49.5821843465
2022-02-22,49.2376301841
2022-02-23,47.3972067312
2022-02-24,46.8425585674
2022-02-25,48.0695075359
2022-02-28,47.1030751292
2022-03-01,44.4306794305
2022-03-02,46.6240608058
2022-03-03,45.212229116
2022-03-04,43.212134222
2022-03-07,38.917812832
2022-03-08,41.3633070091
2022-03-09,43.5314771042
2022-03-10,44.2542004693
2022-03-11,45.1281915154
2022-03-14,45.0441539148
2022-03-15,46.5936050739
2022-03-16,48.9643500168
2022-03-17,49.1929575648
2022-03-18,49.3368956507
2022-03-21,48.6002713291
2022-03-22,49.387697328
2022-03-23,47.8297792227
2022-03-24,49.1082881026
2022-03-25,49.5147015214
2022-03-28,48.6764738451
2022-03-29,50.0142513486
2022-03-30,49.2776270271
2022-03-31,49.0574864252
2022-04-01,47.4402996963
2022-04-04,47.5503699973
2022-04-05,46.2295263862
2022-04-06,43.6640416802
2022-04-07,42.5802725634
2022-04-08,41.6235076401
2022-04-11,42.4363344776
2022-04-12,42.5972064559
2022-04-13,44.6631413347
2022-04-14,44.8070794205
2022-04-18,45.2981623015
2022-04-19,46.8052787295
2022-04-20,47.237092987
2022-04-21,45.8146460212
2022-04-22,44.9848852912
2022-04-25,46.22105944
2022-04-26,45.1796250544
2022-04-27,46.0940552466
2022-04-28,47.0931549011
2022-04-29,46.974617654
2022-05-02,47.237092987
2022-05-03,46.297261956
2022-05-04,46.2718611174
2022-05-05,44.8324802592
2022-05-06,44.824013313
2022-05-09,41.4287678769
2022-05-10,43.0205537671
2022-05-11,41.471102608
2022-05-12,40.3365318139
2022-05-13,42.0807227362
2022-05-16,41.885982973
2022-05-17,43.2660952076
2022-05-18,41.3610323071
2022-05-19,40.641341878
2022-05-20,40.1163912121
2022-05-23,40.7090774478
2022-05-24,38.8463492784
2022-05-25,40.8106808025
2022-05-26,42.5464047785
2022-05-27,43.3846324548
2022-05-31,43.2745621539
2022-06-01,42.715743703
2022-06-02,43.5285705406
2022-06-03,43.1221571218
2022-06-06,44.0365873141
2022-06-07,44.3667982168
2022-06-08,43.316896885
2022-06-09,41.962185489
2022-06-10,39.549105815
2022-06-13,36.6872779911
2022-06-14,36.721145776
2022-06-15,37.3962610928
2022-06-16,33.3199319015
2022-06-17,34.1830540154
2022-06-21,33.6019420971
2022-06-22,33.328477665
2022-06-23,32.9781013613
2022-06-24,35.6443795745
2022-06-27,35.4050981964
2022-06-28,35.1829083453
2022-06-29,34.0377760358
2022-06-30,33.1746539219
2022-07-01,34.7299828796
2022-07-05,34.7128913526
2022-07-06,33.277203084
2022-07-07,34.447972684
2022-07-08,34.41378963
2022-07-11,33.8668607657
2022-07-12,34.1403251979
2022-07-13,34.5676133731
2022-07-14,33.9694099278
2022-07-15,35.0376303658
2022-07-18,36.2596745468
2022-07-19,37.4218983833
2022-07-20,37.9859187746
2022-07-21,37.7466373965
2022-07-22,37.4646272009
2022-07-25,38.3021120242
2022-07-26,37.2595288768
2022-07-27,38.857586652
2022-07-28,37.6013594169
2022-07-29,36.8407864651
2022-08-01,36.9689729176
2022-08-02,36.5758677965
2022-08-03,37.6782712885
2022-08-04,37.6269967074
2022-08-05,37.4048068563
2022-08-08,37.6782712885
2022-08-09,37.75518316
2022-08-10,38.4302984768
2022-08-11,39.1054137936
2022-08-12,40.5325562987
2022-08-15,40.3530952652
2022-08-16,40.9940275279
2022-08-17,40.2505461031
2022-08-18,40.6265596973
2022-08-19,39.5754307863
2022-08-22,38.1141052271
2022-08-23,38.7208544359
2022-08-24,38.8832239425
2022-08-25,39.5070646783
2022-08-26,37.2424373498
2022-08-29,37.2509831133
2022-08-30,36.2511287833
2022-08-31,36.2340372563
2022-09-01,35.4221897234
2022-09-02,35.4734643045
2022-09-06,34.9179896767
2022-09-07,35.8238406081
2022-09-08,36.3622237089
2022-09-09,37.2937119308
2022-09-12,37.2595288768
2022-09-13,35.7811117906
2022-09-14,35.8580236621
2022-09-15,36.2117722113
2022-09-16,35.0383623898
2022-09-19,35.3489708719
2022-09-20,34.8571741085
2022-09-21,33.3213877245
2022-09-22,31.1643843762
2022-09-23,30.7674957601
2022-09-26,30.6725876128
2022-09-27,30.7847517869
2022-09-28,31.6475531263
2022-09-29,30.8537758941
2022-09-30,29.4387816976
2022-10-03,30.5604234387
2022-10-04,32.4068183049
2022-10-05,32.4585863852
2022-10-06,31.9667896218
2022-10-07,31.0435921887
2022-10-10,31.0781042423
2022-10-11,31.181640403
2022-10-12,31.2592925236
2022-10-13,32.0789537959
2022-10-14,31.9667896218
2022-10-17,32.9762671888
2022-10-18,33.6233681933
2022-10-19,33.6233681933
2022-10-20,33.3127597111
2022-10-21,34.0461408496
2022-10-24,34.1324209835
2022-10-25,34.4861695326
2022-10-26,34.6501017871
2022-10-27,32.0962098227
2022-10-28,32.3809342647
2022-10-31,32.7691948674
2022-11-01,32.7346828138
2022-11-02,30.6121915191
2022-11-03,30.5863074789
2022-11-04,31.3110606039
2022-11-07,31.423224778
2022-11-08,31.7165772334
2022-11-09,31.6216690861
2022-11-10,33.9512327022
2022-11-11,34.7104978808
2022-11-14,34.0375128362
2022-11-15,34.1410489969
2022-11-16,33.2178515638
2022-11-17,32.760566854
2022-11-18,32.7864508942
2022-11-21,32.4240743316
2022-11-22,32.9158710951
2022-11-23,32.5103544656
2022-11-25,32.9158710951
2022-11-28,32.2946541307
2022-11-29,33.0970593763
2022-11-30,33.5370880594
2022-12-01,33.8131844879
2022-12-02,33.7527883942
2022-12-05,33.1747114968
2022-12-06,31.5267609387
2022-12-07,31.6302970995
2022-12-08,32.1479779031
2022-12-09,32.0099296888
2022-12-12,32.7691948674
2022-12-13,33.1833395102
2022-12-14,32.8813590415
2022-12-15,32.2361135975
2022-12-16,31.7652588141
2022-12-19,30.9107445776
2022-12-20,31.1287329032
2022-12-21,31.0328180399
2022-12-22,30.5009265254
2022-12-23,31.5123923564
2022-12-27,31.5472704885
2022-12-28,30.4573288602
2022-12-29,31.5211118894
2022-12-30,31.7391002151
2023-01-03,30.8322687803
2023-01-04,32.1314792012
2023-01-05,31.8350150783
2023-01-06,32.9947129708
2023-01-09,33.2998966267
2023-01-10,34.1369717972
2023-01-11,34.7647781751
2023-01-12,35.3228282888
2023-01-13,35.6454510108
2023-01-17,35.6977682089
2023-01-18,35.1484376283
2023-01-19,35.2356329585
2023-01-20,36.6045996436
2023-01-23,36.5261238464
2023-01-24,36.3081355207
2023-01-25,36.5348433794
2023-01-26,36.5610019785
2023-01-27,36.7528317051
2023-01-30,36.2994159877
2023-01-31,36.9446614317
2023-02-01,37.406796682
2023-02-02,38.5403359754
2023-02-03,37.3370404178
2023-02-06,36.8138684363
2023-02-07,37.8166147343
2023-02-08,37.738138937
2023-02-09,36.9969786298
2023-02-10,36.1511839263
2023-02-13,37.058015361
2023-02-14,37.729419404
2023-02-15,38.0433225929
2023-02-16,37.0841739601
2023-02-17,36.726673106
2023-02-21,35.392584553
2023-02-22,35.7762440062
2023-02-23,36.717953573
2023-02-24,36.4650871152
2023-02-27,36.5784410446
2023-02-28,36.5784410446
2023-03-01,36.717953573
2023-03-02,37.0144176959
2023-03-03,37.1103325591
2023-03-06,37.1713692903
2023-03-07,36.7789903042
2023-03-08,37.0318567619
2023-03-09,35.6541705438
2023-03-10,34.1456913303
2023-03-13,32.2971503287
2023-03-14,32.8116027773
2023-03-15,32.4939003297
2023-03-16,33.4823079443
2023-03-17,33.0675297489
2023-03-20,33.5087831483
2023-03-21,34.391289947
2023-03-22,33.5440834202
2023-03-23,32.282098698
2023-03-24,31.576093259
2023-03-27,31.602568463
2023-03-28,32.1585477462
2023-03-29,33.2793313806
2023-03-30,33.8617858678
2023-03-31,34.5942665107
2023-04-03,33.8970861397
2023-04-04,33.5970338282
2023-04-05,33.3146316526
2023-04-06,33.4558327404
2023-04-10,33.4734828763
2023-04-11,34.2677389952
2023-04-12,33.6499842361
2023-04-13,34.6472169187
2023-04-14,34.8325433464
2023-04-17,34.6207417147
2023-04-18,35.132595658
2023-04-19,35.1502457939
2023-04-20,35.0531700461
2023-04-21,34.8060681424
2023-04-24,35.3532223577
2023-04-25,34.7001673266
2023-04-26,33.2969815166
2023-04-27,33.4205324684
2023-04-28,33.7735351879
2023-05-01,33.729409848
2023-05-02,32.996929205
2023-05-03,32.31739897
2023-05-04,30.9583384999
2023-05-05,31.7084692788
2023-05-08,31.629043667
2023-05-09,32.2114981541
2023-05-10,31.5319679191
2023-05-11,31.593743395
2023-05-12,31.2407406755
2023-05-15,31.8320202307
2023-05-16,31.8320202307
2023-05-17,32.8116027773
2023-05-18,33.5087831483
2023-05-19,32.4762501937
2023-05-22,32.0791221343
2023-05-23,32.6439264855
2023-05-24,32.5556758056
2023-05-25,32.970454001
2023-05-26,33.4734828763
2023-05-30,32.6351014175
2023-05-31,32.1850229502
2023-06-01,33.1381302928
2023-06-02,34.7795929385
2023-06-05,34.8148932104
2023-06-06,36.0680528646
2023-06-07,35.8562512329
2023-06-08,35.9533269808
2023-06-09,36.0945280686
2023-06-12,36.9858599353
2023-06-13,37.3476877228
2023-06-14,37.1711863631
2023-06-15,37.1176641365
2023-06-16,36.7430085504
2023-06-20,36.2077862845
2023-06-21,35.8777325539
2023-06-22,35.3514306592
2023-06-23,34.2542250142
2023-06-26,34.2007027876
2023-06-27,35.0302972997
2023-06-28,35.3871121436
2023-06-29,36.1988659134
