date,CERN
2015-10-14,62.4278874527
2015-10-15,62.398864725
2015-10-16,63.1244329194
2015-10-19,63.3082435287
2015-10-20,63.5500995935
2015-10-21,63.5597738361
2015-10-22,61.1025162175
2015-10-23,62.5246298787
2015-10-26,62.872902612
2015-10-27,64.3143647584
2015-10-28,65.2721147751
2015-10-29,65.1270011362
2015-10-30,64.1305541491
2015-11-02,64.0047889954
2015-11-03,63.9370692973
2015-11-04,59.6223571008
2015-11-05,59.28375861
2015-11-06,58.2099176822
2015-11-09,57.4456525173
2015-11-10,57.3682585766
2015-11-11,56.6136676543
2015-11-12,55.8203797617
2015-11-13,54.7078418635
2015-11-16,55.4043873302
2015-11-17,55.4914555135
2015-11-18,56.4201828025
2015-11-19,56.0138646136
2015-11-20,56.836175234
2015-11-23,56.9812888729
2015-11-24,57.2521676655
2015-11-25,57.571417671
2015-11-27,57.668160097
2015-11-30,57.6584858544
2015-12-01,58.2002434396
2015-12-02,58.3647055637
2015-12-03,57.3005388784
2015-12-04,58.1712207118
2015-12-07,58.0067585877
2015-12-08,58.2969858655
2015-12-09,58.0454555581
2015-12-10,58.1518722266
2015-12-11,58.0454555581
2015-12-14,57.9874101025
2015-12-15,58.451773747
2015-12-16,59.1628305776
2015-12-17,58.4130767766
2015-12-18,57.097379784
2015-12-21,57.7358797951
2015-12-22,58.4614479896
2015-12-23,58.7710237526
2015-12-24,58.712978297
2015-12-28,58.6452585989
2015-12-29,59.8351904378
2015-12-30,58.6549328415
2015-12-31,58.2099176822
2016-01-04,56.265394921
2016-01-05,56.1880009802
2016-01-06,55.742985821
2016-01-07,55.7913570339
2016-01-08,56.8265009914
2016-01-11,55.3947130876
2016-01-12,57.2328191803
2016-01-13,56.4298570451
2016-01-14,56.2944176488
2016-01-15,54.9206752006
2016-01-19,54.553053982
2016-01-20,54.2047812487
2016-01-21,54.0112963968
2016-01-22,55.5108039987
2016-01-25,54.3498948876
2016-01-26,54.6788191357
2016-01-27,54.4659857987
2016-01-28,54.1370615505
2016-01-29,56.1202812821
2016-02-01,55.742985821
2016-02-02,54.7949100468
2016-02-03,55.3463418747
2016-02-04,56.5846449266
2016-02-05,53.508235782
2016-02-08,52.5214630375
2016-02-09,51.9603569671
2016-02-10,52.7729933449
2016-02-11,52.1925387893
2016-02-12,53.1115918357
2016-02-16,53.6533494209
2016-02-17,51.0896751337
2016-02-18,50.4511751226
2016-02-19,49.7836523837
2016-02-22,50.751076643
2016-02-23,49.0000387336
2016-02-24,50.1029023892
2016-02-25,49.6869099577
2016-02-26,50.3157357263
2016-02-29,49.3966826799
2016-03-01,49.8030008689
2016-03-02,49.6288645022
2016-03-03,48.3712129651
2016-03-04,49.9577887503
2016-03-07,50.8961902819
2016-03-08,51.0703266485
2016-03-09,51.795894843
2016-03-10,51.6604554467
2016-03-11,52.2505842449
2016-03-14,51.5637130208
2016-03-15,50.3834554244
2016-03-16,50.9348872522
2016-03-17,50.5962887615
2016-03-18,51.7378493875
2016-03-21,51.4089251393
2016-03-22,52.7826675875
2016-03-23,50.9445614948
2016-03-24,49.7836523837
2016-03-28,49.8900690522
2016-03-29,50.7704251282
2016-03-30,51.0026069504
2016-03-31,51.2347887726
2016-04-01,52.318303943
2016-04-04,52.8213645579
2016-04-05,52.2699327301
2016-04-06,53.4308418412
2016-04-07,54.1564100357
2016-04-08,54.6110994376
2016-04-11,53.3147509301
2016-04-12,53.6920463912
2016-04-13,54.0886903376
2016-04-14,54.601425195
2016-04-15,55.1625312654
2016-04-18,56.1880009802
2016-04-19,56.1493040099
2016-04-20,56.4588797728
2016-04-21,56.5556221988
2016-04-22,56.6039934117
2016-04-25,56.6620388673
2016-04-26,56.265394921
2016-04-27,55.9267964302
2016-04-28,55.7720085487
2016-04-29,54.3111979172
2016-05-02,55.1044858098
2016-05-03,55.0657888395
2016-05-04,53.9048797283
2016-05-05,53.6533494209
2016-05-06,51.8829630264
2016-05-09,53.6243266931
2016-05-10,53.4405160838
2016-05-11,52.5698342505
2016-05-12,52.6859251616
2016-05-13,51.9893796949
2016-05-16,52.6859251616
2016-05-17,51.4669705949
2016-05-18,51.6604554467
2016-05-19,51.8732887838
2016-05-20,52.7826675875
2016-05-23,52.3763493986
2016-05-24,53.247031232
2016-05-25,53.508235782
2016-05-26,53.1889857764
2016-05-27,53.4792130542
2016-05-31,53.7984630598
2016-06-01,53.8081373024
2016-06-02,53.7984630598
2016-06-03,53.4211675986
2016-06-06,53.4018191135
2016-06-07,55.1141600524
2016-06-08,55.2302509635
2016-06-09,55.1044858098
2016-06-10,53.7984630598
2016-06-13,53.9048797283
2016-06-14,53.6920463912
2016-06-15,52.7342963745
2016-06-16,52.5891827356
2016-06-17,52.0957963634
2016-06-20,51.9990539375
2016-06-21,53.0245236523
2016-06-22,53.4792130542
2016-06-23,55.0367661117
2016-06-24,53.3340994153
2016-06-27,51.9603569671
2016-06-28,53.2857282023
2016-06-29,55.6075464247
2016-06-30,56.6910615951
2016-07-01,56.9909631155
2016-07-05,56.3621373469
2016-07-06,56.8748722043
2016-07-07,57.668160097
2016-07-08,58.6452585989
2016-07-11,58.142197984
2016-07-12,58.76134951
2016-07-13,58.3937282915
2016-07-14,58.8193949655
2016-07-15,58.6065616285
2016-07-18,58.9064631489
2016-07-19,58.6549328415
2016-07-20,60.0190010471
2016-07-21,59.9706298341
2016-07-22,59.9319328637
2016-07-25,60.0480237749
2016-07-26,60.2221601415
2016-07-27,59.9319328637
2016-07-28,60.2124858989
2016-07-29,60.3575995378
2016-08-01,60.1931374138
2016-08-02,59.9319328637
2016-08-03,64.1402283917
2016-08-04,64.1402283917
2016-08-05,64.6916602195
2016-08-08,65.1366753788
2016-08-09,64.7303571899
2016-08-10,64.7593799177
2016-08-11,64.8754708288
2016-08-12,64.2853420306
2016-08-15,64.4401299121
2016-08-16,63.8306526287
2016-08-17,63.230849588
2016-08-18,63.0276904935
2016-08-19,62.6020238194
2016-08-22,62.5149556361
2016-08-23,62.4956071509
2016-08-24,62.398864725
2016-08-25,62.3698419972
2016-08-26,62.5343041213
2016-08-29,62.8825768546
2016-08-30,62.6407207898
2016-08-31,62.4375616953
2016-09-01,62.8922510972
2016-09-02,62.660069275
2016-09-06,62.8438798842
2016-09-07,62.8825768546
2016-09-08,62.0505919916
2016-09-09,60.1931374138
2016-09-12,60.7639177267
2016-09-13,59.9222586211
2016-09-14,60.164114686
2016-09-15,60.7252207564
2016-09-16,59.9996525619
2016-09-19,59.4772434619
2016-09-20,60.0867207452
2016-09-21,60.3382510526
2016-09-22,60.9283798508
2016-09-23,60.7058722712
2016-09-26,59.9222586211
2016-09-27,60.1254177156
2016-09-28,60.4156449934
2016-09-29,59.5256146748
2016-09-30,59.7384480119
2016-10-03,59.4191980063
2016-10-04,58.9354858767
2016-10-05,59.2547358822
2016-10-06,58.8774404211
2016-10-07,59.1386449711
2016-10-10,59.7771449823
2016-10-11,58.7516752674
2016-10-12,59.0322283026
2016-10-13,59.2644101248
2016-10-14,58.9645086044
2016-10-17,58.8484176933
2016-10-18,59.1579934563
2016-10-19,58.6936298118
2016-10-20,59.0128798174
2016-10-21,56.5556221988
2016-10-24,57.3972813044
2016-10-25,56.9812888729
2016-10-26,56.3427888617
2016-10-27,55.8784252173
2016-10-28,56.4975767432
2016-10-31,56.6717131099
2016-11-01,55.4721070284
2016-11-02,51.4185993819
2016-11-03,51.0896751337
2016-11-04,50.6156372467
2016-11-07,50.9348872522
2016-11-08,50.9348872522
2016-11-09,49.1451523725
2016-11-10,47.8488038651
2016-11-11,46.8910538484
2016-11-14,47.0942129428
2016-11-15,47.5972735576
2016-11-16,47.3360690076
2016-11-17,47.9745690188
2016-11-18,47.9165235632
2016-11-21,48.8645993373
2016-11-22,48.4292584206
2016-11-23,48.8645993373
2016-11-25,48.8452508521
2016-11-28,49.2128720707
2016-11-29,48.1487053854
2016-11-30,48.158379628
2016-12-01,46.4170159613
2016-12-02,46.2912508076
2016-12-05,46.7749629372
2016-12-06,46.0010235298
2016-12-07,46.4363644465
2016-12-08,46.5137583872
2016-12-09,46.8233341502
2016-12-12,47.2973720373
2016-12-13,46.6395235409
2016-12-14,46.4460386891
2016-12-15,47.5489023447
2016-12-16,47.326394765
2016-12-19,47.1038871854
2016-12-20,46.9200765761
2016-12-21,46.9587735465
2016-12-22,46.2525538372
2016-12-23,46.4750614169
2016-12-27,46.7072432391
2016-12-28,45.9236295891
2016-12-29,46.3589705057
2016-12-30,45.8268871631
2017-01-03,47.7907584095
2017-01-04,46.3686447483
2017-01-05,46.0977659557
2017-01-06,46.0010235298
2017-01-09,46.4266902039
2017-01-10,47.6649932558
2017-01-11,48.8645993373
2017-01-12,49.6385387448
2017-01-13,49.6772357151
2017-01-17,50.8284705837
2017-01-18,50.5866145189
2017-01-19,49.9577887503
2017-01-20,50.18029633
2017-01-23,49.1354781299
2017-01-24,49.5514705614
2017-01-25,50.5672660337
2017-01-26,50.7220539152
2017-01-27,51.2928342282
2017-01-30,51.2154402874
2017-01-31,51.9603569671
2017-02-01,52.105470606
2017-02-02,51.8732887838
2017-02-03,51.9119857541
2017-02-06,52.2892812153
2017-02-07,51.8539402986
2017-02-08,51.2057660448
2017-02-09,52.1248190912
2017-02-10,49.822349354
2017-02-13,50.8091220985
2017-02-14,52.7729933449
2017-02-15,53.2760539597
2017-02-16,53.7984630598
2017-02-17,54.3208721598
2017-02-21,53.4695388116
2017-02-22,53.5662812375
2017-02-23,53.5856297227
2017-02-24,53.7984630598
2017-02-27,53.5469327524
2017-02-28,53.247031232
2017-03-01,53.6436751783
2017-03-02,53.7597660894
2017-03-03,53.9242282135
2017-03-06,53.2857282023
2017-03-07,53.1793115338
2017-03-08,52.5988569782
2017-03-09,52.985826682
2017-03-10,53.4405160838
2017-03-13,53.6726979061
2017-03-14,53.2954024449
2017-03-15,53.8952054857
2017-03-16,54.5143570117
2017-03-17,54.7658873191
2017-03-20,54.7271903487
2017-03-21,54.9593721709
2017-03-22,54.5627282246
2017-03-23,54.6884933783
2017-03-24,55.8880994599
2017-03-27,57.358584334
2017-03-28,57.3295616062
2017-03-29,57.2134706951
2017-03-30,57.2424934229
2017-03-31,56.9329176599
2017-04-03,57.0780312988
2017-04-04,57.2231449377
2017-04-05,57.1360767544
2017-04-06,57.5520691859
2017-04-07,57.6584858544
2017-04-10,57.310213121
2017-04-11,57.6971828248
2017-04-12,56.8555237192
2017-04-13,56.7007358377
2017-04-17,56.8651979618
2017-04-18,56.4105085599
2017-04-19,56.7587812932
2017-04-20,57.4166297896
2017-04-21,57.049008571
2017-04-24,57.358584334
2017-04-25,57.5133722155
2017-04-26,57.5907661562
2017-04-27,58.1035010137
2017-04-28,62.6407207898
2017-05-01,63.1437814046
2017-05-02,63.1534556472
2017-05-03,62.1860313879
2017-05-04,62.0312435064
2017-05-05,62.7761601861
2017-05-08,62.5052813935
2017-05-09,62.7374632157
2017-05-10,62.6213723046
2017-05-11,62.6407207898
2017-05-12,62.2634253287
2017-05-15,62.1957056305
2017-05-16,62.7181147305
2017-05-17,61.5862283471
2017-05-18,61.7410162286
2017-05-19,62.0118950212
2017-05-22,62.4762586657
2017-05-23,62.563326849
2017-05-24,62.2634253287
2017-05-25,62.9793192805
2017-05-26,62.8342056416
2017-05-30,63.2985692861
2017-05-31,63.2211753454
2017-06-01,64.5271980954
2017-06-02,65.2237435621
2017-06-05,65.6977814492
2017-06-06,66.0073572122
2017-06-07,65.9493117566
2017-06-08,65.891266301
2017-06-09,64.1208799065
2017-06-12,63.6468420195
2017-06-13,64.3046905158
2017-06-14,63.8016299009
2017-06-15,63.7822814158
2017-06-16,63.8886980843
2017-06-19,65.1463496214
2017-06-20,64.6723117343
2017-06-21,64.9625390121
2017-06-22,65.1463496214
2017-06-23,66.0944253955
2017-06-26,65.1173268936
2017-06-27,64.1789253621
2017-06-28,64.9625390121
2017-06-29,63.9757662676
2017-06-30,64.3046905158
2017-07-03,63.3662889843
2017-07-05,64.4111071843
2017-07-06,62.9115995824
2017-07-07,63.5984708065
2017-07-10,63.2115011028
2017-07-11,63.182478375
2017-07-12,63.5694480787
2017-07-13,63.0954101917
2017-07-14,63.6855389898
2017-07-17,64.0725086936
2017-07-18,64.0047889954
2017-07-19,63.4340086824
2017-07-20,63.3275920139
2017-07-21,63.2501980731
2017-07-24,63.5984708065
2017-07-25,63.4146601972
2017-07-26,62.5149556361
2017-07-27,61.4507889508
2017-07-28,62.4956071509
2017-07-31,62.2730995713
2017-08-01,62.6987662453
2017-08-02,61.9925465361
2017-08-03,61.5088344064
2017-08-04,61.0251222768
2017-08-07,61.3153495545
2017-08-08,61.1025162175
2017-08-09,60.4543419638
2017-08-10,59.593334373
2017-08-11,60.0867207452
2017-08-14,60.8606601527
2017-08-15,61.3733950101
2017-08-16,61.8764556249
2017-08-17,61.2960010694
2017-08-18,62.1570086601
2017-08-21,62.8148571565
2017-08-22,63.2405238306
2017-08-23,62.660069275
2017-08-24,62.9309480676
2017-08-25,63.1244329194
2017-08-28,62.5246298787
2017-08-29,63.1437814046
2017-08-30,63.9757662676
2017-08-31,65.5720162955
2017-09-01,66.0557284251
2017-09-05,65.3495087158
2017-09-06,65.4269026566
2017-09-07,66.7522738918
2017-09-08,67.0908723826
2017-09-11,68.1937360382
2017-09-12,68.6677739252
2017-09-13,68.2130845234
2017-09-14,69.5965012142
2017-09-15,69.1514860549
2017-09-18,67.0425011696
2017-09-19,67.390773903
2017-09-20,67.4294708733
2017-09-21,67.2166375363
2017-09-22,67.3617511752
2017-09-25,67.1295693529
2017-09-26,67.5939329974
2017-09-27,68.7548421086
2017-09-28,68.4742890734
2017-09-29,68.9966981734
2017-10-02,69.9737966753
2017-10-03,69.7029178827
2017-10-04,69.4513875753
2017-10-05,69.2288799956
2017-10-06,69.1901830253
2017-10-09,69.1127890845
2017-10-10,69.0837663567
2017-10-11,69.1901830253
2017-10-12,69.4126906049
2017-10-13,71.1734027568
2017-10-16,69.7319406105
2017-10-17,70.147933042
2017-10-18,70.3220694086
2017-10-19,70.4284860772
2017-10-20,70.6316451716
2017-10-23,70.0898875864
2017-10-24,70.0221678883
2017-10-25,69.4610618179
2017-10-26,68.9966981734
2017-10-27,63.182478375
2017-10-30,64.2950162732
2017-10-31,65.3204859881
2017-11-01,63.3566147417
2017-11-02,63.3372662565
2017-11-03,63.2985692861
2017-11-06,63.5694480787
2017-11-07,63.7726071732
2017-11-08,64.1208799065
2017-11-09,63.3469404991
2017-11-10,63.182478375
2017-11-13,63.3372662565
2017-11-14,62.9502965528
2017-11-15,62.6697435176
2017-11-16,63.4049859546
2017-11-17,63.2695465583
2017-11-20,63.5887965639
2017-11-21,64.5078496102
2017-11-22,67.7487208789
2017-11-24,68.2711299789
2017-11-27,67.2553345067
2017-11-28,67.4778420863
2017-11-29,67.4971905715
2017-11-30,68.38722089
2017-12-01,67.8841602752
2017-12-04,67.5165390567
2017-12-05,67.8067663345
2017-12-06,67.3133799622
2017-12-07,67.6616526956
2017-12-08,68.12601634
2017-12-11,67.8454633048
2017-12-12,68.0679708845
2017-12-13,67.390773903
2017-12-14,66.3362814603
2017-12-15,67.1585920807
2017-12-18,66.7329254066
2017-12-19,66.3943269159
2017-12-20,66.2879102474
2017-12-21,65.678432964
2017-12-22,65.1850465918
2017-12-26,65.4752738695
2017-12-27,65.4075541714
2017-12-28,65.7171299344
2017-12-29,65.1947208343
2018-01-02,66.3362814603
2018-01-03,66.81999359
2018-01-04,66.7619481344
2018-01-05,68.2324330086
2018-01-08,68.2904784641
2018-01-09,69.3643193919
2018-01-10,69.9931451605
2018-01-11,70.2736981957
2018-01-12,70.5252285031
2018-01-16,68.3195011919
2018-01-17,67.9905769437
2018-01-18,67.2263117789
2018-01-19,66.6652057085
2018-01-22,66.8780390455
2018-01-23,66.9360845011
2018-01-24,65.4946223547
2018-01-25,65.8332208455
2018-01-26,66.3653041881
2018-01-29,66.4910693418
2018-01-30,67.1005466252
2018-01-31,66.8780390455
2018-02-01,66.0654026677
2018-02-02,64.227296575
2018-02-05,61.3443722823
2018-02-06,61.9054783527
2018-02-07,61.4120919805
2018-02-08,59.2257131545
2018-02-09,59.3127813378
2018-02-12,60.4543419638
2018-02-13,60.4543419638
2018-02-14,60.1931374138
2018-02-15,62.302122299
2018-02-16,62.1279859324
2018-02-20,60.947728336
2018-02-21,61.305675312
2018-02-22,60.8606601527
2018-02-23,62.4278874527
2018-02-26,62.1570086601
2018-02-27,61.8667813823
2018-02-28,62.0699404768
2018-03-01,60.3382510526
2018-03-02,60.8896828805
2018-03-05,62.2344026009
2018-03-06,62.8632283694
2018-03-07,62.921273825
2018-03-08,61.5862283471
2018-03-09,62.7955086713
2018-03-12,62.5343041213
2018-03-13,60.996099549
2018-03-14,60.0190010471
2018-03-15,59.7674707397
2018-03-16,59.2644101248
2018-03-19,58.4227510192
2018-03-20,57.5036979729
2018-03-21,57.9100161618
2018-03-22,55.5978721821
2018-03-23,54.6691448931
2018-03-26,55.8880994599
2018-03-27,55.7720085487
2018-03-28,56.7297585655
2018-03-29,56.1106070395
2018-04-02,55.2399252061
2018-04-03,54.7949100468
2018-04-04,55.8300540043
2018-04-05,56.2266979506
2018-04-06,54.5820767098
2018-04-09,54.7271903487
2018-04-10,54.8916524728
2018-04-11,55.0270918691
2018-04-12,55.3076449043
2018-04-13,55.0561145969
2018-04-16,56.0525615839
2018-04-17,57.1167282692
2018-04-18,57.358584334
2018-04-19,57.0006373581
2018-04-20,56.3331146191
2018-04-23,56.6523646247
2018-04-24,56.0525615839
2018-04-25,56.4395312877
2018-04-26,57.0683570562
2018-04-27,57.4940237303
2018-04-30,56.3524631043
2018-05-01,56.8942206895
2018-05-02,56.0525615839
2018-05-03,53.2954024449
2018-05-04,55.3753646024
2018-05-07,56.1686524951
2018-05-08,56.8458494766
2018-05-09,57.4166297896
2018-05-10,58.3066601081
2018-05-11,58.8484176933
2018-05-14,57.1264025118
2018-05-15,56.4008343173
2018-05-16,58.0164328303
2018-05-17,58.6452585989
2018-05-18,59.3418040656
2018-05-21,58.7710237526
2018-05-22,57.7745767655
2018-05-23,57.5327207007
2018-05-24,57.5036979729
2018-05-25,57.9874101025
2018-05-29,57.5327207007
2018-05-30,58.2099176822
2018-05-31,57.7358797951
2018-06-01,57.7842510081
2018-06-04,57.8035994933
2018-06-05,58.4227510192
2018-06-06,59.3127813378
2018-06-07,58.2873116229
2018-06-08,58.712978297
2018-06-11,58.7323267822
2018-06-12,58.6839555692
2018-06-13,58.2969858655
2018-06-14,59.0902737581
2018-06-15,59.854538923
2018-06-18,59.3708267933
2018-06-19,59.3708267933
2018-06-20,59.070925273
2018-06-21,57.97773586
2018-06-22,57.8616449488
2018-06-25,57.2618419081
2018-06-26,57.7165313099
2018-06-27,56.9425919025
2018-06-28,57.8132737359
2018-06-29,57.8422964637
2018-07-02,59.1676676989
2018-07-03,59.4288722489
2018-07-05,60.6575010582
2018-07-06,60.9090313656
2018-07-09,61.6345995601
2018-07-10,58.7806979952
2018-07-11,58.2776373803
2018-07-12,59.0032055748
2018-07-13,59.4675692193
2018-07-16,59.0419025452
2018-07-17,58.9935313322
2018-07-18,58.6936298118
2018-07-19,58.7806979952
2018-07-20,58.4807964748
2018-07-23,58.8193949655
2018-07-24,58.5581904155
2018-07-25,59.0612510304
2018-07-26,59.2934328526
2018-07-27,59.1386449711
2018-07-30,58.9645086044
2018-07-31,60.0576980175
2018-08-01,59.902910136
2018-08-02,60.9187056082
2018-08-03,64.6723117343
2018-08-06,64.894819314
2018-08-07,63.8016299009
2018-08-08,64.2079480899
2018-08-09,64.1305541491
2018-08-10,63.0567132213
2018-08-13,62.1860313879
2018-08-14,62.2247283583
2018-08-15,61.4411147083
2018-08-16,62.7471374583
2018-08-17,63.1631298898
2018-08-20,63.2985692861
2018-08-21,63.5791223213
2018-08-22,63.3566147417
2018-08-23,63.1437814046
2018-08-24,63.2888950435
2018-08-27,63.492054138
2018-08-28,63.4243344398
2018-08-29,63.6178192917
2018-08-30,63.0276904935
2018-08-31,62.9889935231
2018-09-04,62.4762586657
2018-09-05,62.6020238194
2018-09-06,62.7761601861
2018-09-07,62.1376601749
2018-09-10,61.1605616731
2018-09-11,61.4991601638
2018-09-12,62.6697435176
2018-09-13,63.0567132213
2018-09-14,62.8245313991
2018-09-17,62.1086374472
2018-09-18,62.2827738138
2018-09-19,61.9054783527
2018-09-20,62.2150541157
2018-09-21,61.7410162286
2018-09-24,61.7023192583
2018-09-25,61.8861298675
2018-09-26,62.0989632046
2018-09-27,62.1183116898
2018-09-28,62.3117965416
2018-10-01,61.9635238083
2018-10-02,62.1570086601
2018-10-03,62.611698062
2018-10-04,62.4182132101
2018-10-05,62.3795162398
2018-10-08,61.6442738027
2018-10-09,61.4991601638
2018-10-10,60.9090313656
2018-10-11,59.593334373
2018-10-12,60.0963949878
2018-10-15,60.3962965082
2018-10-16,62.2730995713
2018-10-17,62.1376601749
2018-10-18,60.6961980286
2018-10-19,60.9283798508
2018-10-22,60.9283798508
2018-10-23,61.4411147083
2018-10-24,59.80616771
2018-10-25,60.2898798397
2018-10-26,53.7404176042
2018-10-29,56.4975767432
2018-10-30,55.5785236969
2018-10-31,55.4140615728
2018-11-01,55.5688494543
2018-11-02,54.8723039876
2018-11-05,54.8045842894
2018-11-06,55.7236373358
2018-11-07,56.6330161395
2018-11-08,56.1589782525
2018-11-09,55.694614608
2018-11-12,54.911000958
2018-11-13,54.5724024672
2018-11-14,54.6594706505
2018-11-15,55.4043873302
2018-11-16,56.004190371
2018-11-19,54.4176145857
2018-11-20,54.4563115561
2018-11-21,54.7465388339
2018-11-23,55.0561145969
2018-11-26,56.0428873413
2018-11-27,56.0622358265
2018-11-28,56.4975767432
2018-11-29,55.481781271
2018-11-30,56.0235388562
2018-12-03,56.217023708
2018-12-04,54.291849432
2018-12-06,53.0825691079
2018-12-07,51.9797054523
2018-12-10,52.6665766764
2018-12-11,53.1793115338
2018-12-12,54.3208721598
2018-12-13,54.9206752006
2018-12-14,54.0886903376
2018-12-17,52.5311372801
2018-12-18,51.3702281689
2018-12-19,50.3737811818
2018-12-20,49.0290614614
2018-12-21,47.6069478002
2018-12-24,47.3070462799
2018-12-26,49.8803948096
2018-12-27,50.3060614837
2018-12-28,50.3157357263
2018-12-31,50.7317281578
2019-01-02,50.18029633
2019-01-03,49.0484099466
2019-01-04,50.5285690633
2019-01-07,50.2383417855
2019-01-08,51.3992508967
2019-01-09,51.6894781745
2019-01-10,52.3086297004
2019-01-11,52.1248190912
2019-01-14,52.2796069727
2019-01-15,52.676250919
2019-01-16,51.8926372689
2019-01-17,51.6604554467
2019-01-18,52.2989554579
2019-01-22,51.2541372578
2019-01-23,52.318303943
2019-01-24,52.6859251616
2019-01-25,53.1115918357
2019-01-28,53.1599630486
2019-01-29,52.7246221319
2019-01-30,52.7149478894
2019-01-31,53.1212660783
2019-02-01,53.0728948653
2019-02-04,53.7791145746
2019-02-05,53.6049782079
2019-02-06,54.4369630709
2019-02-07,53.7887888172
2019-02-08,54.1854327635
2019-02-11,55.6268949098
2019-02-12,56.9038949321
2019-02-13,55.075463082
2019-02-14,54.9496979283
2019-02-15,56.0235388562
2019-02-19,55.6655918802
2019-02-20,55.8880994599
2019-02-21,55.3656903598
2019-02-22,55.8494024895
2019-02-25,55.1335085376
2019-02-26,55.1431827802
2019-02-27,55.1335085376
2019-02-28,54.1273873079
2019-03-01,54.1273873079
2019-03-04,53.5662812375
2019-03-05,53.9145539709
2019-03-06,53.6340009357
2019-03-07,53.5953039653
2019-03-08,53.6436751783
2019-03-11,54.4272888283
2019-03-12,55.0367661117
2019-03-13,55.6849403654
2019-03-14,55.2786221765
2019-03-15,56.0235388562
2019-03-18,55.7913570339
2019-03-19,55.7042888506
2019-03-20,55.7236373358
2019-03-21,56.3814858321
2019-03-22,55.1044858098
2019-03-25,54.8432812598
2019-03-26,54.862629745
2019-03-27,54.7755615617
2019-03-28,54.6981676209
2019-03-29,55.3463418747
2019-04-01,55.646243395
2019-04-02,55.075463082
2019-04-03,55.2592736913
2019-04-04,55.1915539932
2019-04-05,55.4527585432
2019-04-08,55.2302509635
2019-04-09,60.9187056082
2019-04-10,61.6345995601
2019-04-11,60.1737889286
2019-04-12,60.7542434841
2019-04-15,61.3927434953
2019-04-16,60.996099549
2019-04-17,60.3672737804
2019-04-18,60.6671753008
2019-04-22,60.6284783304
2019-04-23,61.7506904712
2019-04-24,62.0602662342
2019-04-25,62.4956071509
2019-04-26,62.9599707954
2019-04-29,63.7339102028
2019-04-30,64.2853420306
2019-05-01,64.5271980954
2019-05-02,65.7945238751
2019-05-03,66.2395390344
2019-05-06,66.4136754011
2019-05-07,65.5429935677
2019-05-08,65.8041981177
2019-05-09,66.3556299455
2019-05-10,66.6942284363
2019-05-13,64.9722132547
2019-05-14,65.6203875084
2019-05-15,66.3943269159
2019-05-16,66.6652057085
2019-05-17,66.249213277
2019-05-20,67.2843572344
2019-05-21,67.86481179
2019-05-22,67.8454633048
2019-05-23,67.6616526956
2019-05-24,68.2904784641
2019-05-28,67.9228572456
2019-05-29,67.1682663233
2019-05-30,68.0292739141
2019-05-31,67.6906754233
2019-06-03,66.8296678326
2019-06-04,68.5710314993
2019-06-05,69.1805087827
2019-06-06,69.8964027345
2019-06-07,70.3704406216
2019-06-10,70.3317436512
2019-06-11,69.3352966642
2019-06-12,69.9060769771
2019-06-13,70.1189103142
2019-06-14,69.8770542494
2019-06-17,69.3256224216
2019-06-18,68.5400354859
2019-06-19,68.8600894226
2019-06-20,69.5874847335
2019-06-21,69.9172372743
2019-06-24,70.4603591064
2019-06-25,69.1025545262
2019-06-26,68.8988838392
2019-06-27,69.62627915
2019-06-28,71.0907683758
