date,WBA
2016-03-14,56.7729355502
2016-03-15,56.6336496436
2016-03-16,57.1768646795
2016-03-17,58.0125801194
2016-03-18,58.4582950207
2016-03-21,58.1866875027
2016-03-22,57.6643653528
2016-03-23,57.3440077675
2016-03-24,57.3370434722
2016-03-28,57.6574010575
2016-03-29,57.8175798501
2016-03-30,58.2424018654
2016-03-31,58.6672238807
2016-04-01,60.3804405325
2016-04-04,60.1088330145
2016-04-05,58.0543658914
2016-04-06,58.2841876374
2016-04-07,56.6197210529
2016-04-08,56.6684711203
2016-04-11,56.5152566229
2016-04-12,56.6266853483
2016-04-13,56.4665065556
2016-04-14,56.5918638716
2016-04-15,56.7172211876
2016-04-18,56.5848995763
2016-04-19,56.9957930009
2016-04-20,56.5013280323
2016-04-21,56.1043631983
2016-04-22,55.8118627944
2016-04-25,55.9859701777
2016-04-26,56.6266853483
2016-04-27,56.8007927316
2016-04-28,55.9546308487
2016-04-29,55.2129333958
2016-05-02,56.1043631983
2016-05-03,56.7311497782
2016-05-04,56.7520426642
2016-05-05,56.7311497782
2016-05-06,55.3173978258
2016-05-09,56.3341849443
2016-05-10,56.3550778303
2016-05-11,55.8745414524
2016-05-12,55.6238268204
2016-05-13,54.7463256085
2016-05-16,55.1781119191
2016-05-17,53.5060479216
2016-05-18,53.5480244236
2016-05-19,53.3171536624
2016-05-20,54.0237581133
2016-05-23,53.5410283399
2016-05-24,53.9747855276
2016-05-25,54.3105975438
2016-05-26,53.7159304317
2016-05-27,53.8698442725
2016-05-31,54.1496876194
2016-06-01,54.6394134764
2016-06-02,55.3390218436
2016-06-03,55.0451863293
2016-06-06,55.031194162
2016-06-07,55.3530140109
2016-06-08,55.5768886884
2016-06-09,55.2760570905
2016-06-10,57.6967020409
2016-06-13,59.0189618549
2016-06-14,59.0049696876
2016-06-15,58.2144122326
2016-06-16,58.1724357306
2016-06-17,57.822631547
2016-06-20,58.0185218898
2016-06-21,58.207416149
2016-06-22,58.5852046673
2016-06-23,59.5086877119
2016-06-24,57.2139722676
2016-06-27,55.54190827
2016-06-28,55.88471637
2016-06-29,58.2004200653
2016-06-30,58.2563887347
2016-07-01,58.1094709776
2016-07-05,58.4312908265
2016-07-06,57.0530623431
2016-07-07,56.3184735576
2016-07-08,57.2279644349
2016-07-11,57.374882192
2016-07-12,56.822191582
2016-07-13,57.2069761839
2016-07-14,58.6131890019
2016-07-15,57.7246863756
2016-07-18,57.9135806348
2016-07-19,57.5148038655
2016-07-20,57.7246863756
2016-07-21,57.1580035982
2016-07-22,56.9131406697
2016-07-25,57.0670545105
2016-07-26,56.8991485024
2016-07-27,55.926692872
2016-07-28,55.5908808557
2016-07-29,55.4439630986
2016-08-01,55.457955266
2016-08-02,55.2340805885
2016-08-03,55.6888260271
2016-08-04,55.8637281189
2016-08-05,56.3394618086
2016-08-08,56.4094226453
2016-08-09,56.5913208208
2016-08-10,57.717690292
2016-08-11,58.0045297225
2016-08-12,58.291369153
2016-08-15,58.4942555795
2016-08-16,57.9275728021
2016-08-17,57.994035597
2016-08-18,58.0853979895
2016-08-19,58.0432307314
2016-08-22,58.1486488766
2016-08-23,57.8956453282
2016-08-24,57.2561085808
2016-08-25,56.3495125323
2016-08-26,55.7943103011
2016-08-29,56.4689864302
2016-08-30,56.588460328
2016-08-31,56.7219899786
2016-09-01,57.3053037152
2016-09-02,57.7831993066
2016-09-06,57.3755824787
2016-09-07,58.2470391454
2016-09-08,59.5050290111
2016-09-09,58.2751506508
2016-09-12,58.7319626132
2016-09-13,57.8042829357
2016-09-14,56.9117426399
2016-09-15,57.2069134464
2016-09-16,57.2701643335
2016-09-19,56.792268742
2016-09-20,56.6727948442
2016-09-21,56.6306275861
2016-09-22,57.8956453282
2016-09-23,57.6637254088
2016-09-26,56.7009063496
2016-09-27,56.9047147636
2016-09-28,56.6868505969
2016-09-29,55.6678085269
2016-09-30,56.6587390915
2016-10-03,56.4900700592
2016-10-04,56.3916797904
2016-10-05,56.5814324517
2016-10-06,56.4338470485
2016-10-07,56.138676242
2016-10-10,55.977035086
2016-10-11,54.8736584999
2016-10-12,55.0282717795
2016-10-13,54.9579930161
2016-10-14,55.0352996558
2016-10-17,54.8244633655
2016-10-18,54.8736584999
2016-10-19,54.2411496289
2016-10-20,56.9398541453
2016-10-21,57.3263873442
2016-10-24,58.4086803013
2016-10-25,57.9448404626
2016-10-26,57.8394223174
2016-10-27,57.7410320486
2016-10-28,56.996077156
2016-10-31,58.1416210002
2016-11-01,57.9518683389
2016-11-02,57.5793908926
2016-11-03,56.771185113
2016-11-04,56.4689864302
2016-11-07,57.2420528281
2016-11-08,56.2862616452
2016-11-09,57.3053037152
2016-11-10,56.8344360001
2016-11-11,56.9609377743
2016-11-14,57.4599169948
2016-11-15,58.7916995621
2016-11-16,58.7281638637
2016-11-17,59.2929256271
2016-11-18,58.7846400401
2016-11-21,59.5964850749
2016-11-22,59.2435089728
2016-11-23,59.3352827593
2016-11-25,59.6035445969
2016-11-28,60.2530206247
2016-11-29,60.3800920215
2016-11-30,59.8153302581
2016-12-01,59.455294634
2016-12-02,60.0835920957
2016-12-05,60.0059373533
2016-12-06,59.8012112141
2016-12-07,59.9988778312
2016-12-08,59.4976517663
2016-12-09,60.987210917
2016-12-12,61.1636989681
2016-12-13,61.9331868706
2016-12-14,60.5283419843
2016-12-15,60.5142229403
2016-12-16,60.7683657338
2016-12-19,60.7542466897
2016-12-20,60.9095561746
2016-12-21,60.6059967268
2016-12-22,59.4905922442
2016-12-23,59.4976517663
2016-12-27,59.6459017291
2016-12-28,59.0105447454
2016-12-29,58.932890003
2016-12-30,58.424604416
2017-01-03,58.5657948568
2017-01-04,58.5799139009
2017-01-05,58.6152115111
2017-01-06,58.6646281654
2017-01-09,58.2763544531
2017-01-10,58.3610687176
2017-01-11,59.6035445969
2017-01-12,59.2435089728
2017-01-13,59.1729137524
2017-01-17,59.455294634
2017-01-18,59.3846994136
2017-01-19,58.939949525
2017-01-20,57.6904141236
2017-01-23,57.5704022489
2017-01-24,57.3444975436
2017-01-25,57.9092593069
2017-01-26,57.3727356318
2017-01-27,57.5351046387
2017-01-30,57.5209855946
2017-01-31,57.8457236086
2017-02-01,57.2103666248
2017-02-02,56.8926881329
2017-02-03,56.8079738684
2017-02-06,57.0409380958
2017-02-07,57.4856879844
2017-02-08,57.5562832048
2017-02-09,58.1563425784
2017-02-10,58.8128781282
2017-02-13,59.1623244693
2017-02-14,59.4176095803
2017-02-15,59.7438072221
2017-02-16,60.7365826537
2017-02-17,60.8854989684
2017-02-21,61.275517888
2017-02-22,61.190422851
2017-02-23,61.6868105668
2017-02-24,62.1264682579
2017-02-27,61.8499093877
2017-02-28,61.2542441287
2017-03-01,61.5308029989
2017-03-02,61.5095292397
2017-03-03,60.9067727277
2017-03-06,60.8996814746
2017-03-07,60.9776852585
2017-03-08,60.3891112526
2017-03-09,60.4954800489
2017-03-10,60.7224001475
2017-03-13,60.7082176413
2017-03-14,60.5593013266
2017-03-15,60.8429514499
2017-03-16,60.7507651598
2017-03-17,60.9209552338
2017-03-20,60.0132748392
2017-03-21,59.0063169015
2017-03-22,58.878674346
2017-03-23,58.8432180806
2017-03-24,58.8361268275
2017-03-27,59.2545107594
2017-03-28,59.3821533149
2017-03-29,59.4034270741
2017-03-30,59.0772294323
2017-03-31,58.8928568522
2017-04-03,58.8219443213
2017-04-04,58.5028379326
2017-04-05,57.5597012726
2017-04-06,57.9071726737
2017-04-07,58.3822866302
2017-04-10,58.5099291857
2017-04-11,58.6304804881
2017-04-12,58.5524767042
2017-04-13,58.4886554264
2017-04-17,58.9495868768
2017-04-18,58.7297580313
2017-04-19,59.219054494
2017-04-20,59.6658034382
2017-04-21,59.5877996543
2017-04-24,59.7650809813
2017-04-25,60.9280464869
2017-04-26,60.9280464869
2017-04-27,60.9067727277
2017-04-28,61.367704178
2017-05-01,61.3109741534
2017-05-02,60.850042703
2017-05-03,60.8358601968
2017-05-04,61.020232777
2017-05-05,60.9067727277
2017-05-08,60.8713164622
2017-05-09,60.9705940054
2017-05-10,60.7153088944
2017-05-11,60.6302138574
2017-05-12,60.4529325304
2017-05-15,60.247286191
2017-05-16,60.1941017928
2017-05-17,58.2139857949
2017-05-18,58.0145496512
2017-05-19,57.4162412202
2017-05-22,57.9361997377
2017-05-23,57.8649725435
2017-05-24,57.394873062
2017-05-25,57.5159592921
2017-05-26,57.8720952629
2017-05-30,57.0957188465
2017-05-31,57.7082727163
2017-06-01,58.5345081687
2017-06-02,59.189798355
2017-06-05,59.3892344987
2017-06-06,58.0145496512
2017-06-07,58.0216723707
2017-06-08,58.0287950901
2017-06-09,57.6869045581
2017-06-12,58.2709675503
2017-06-13,58.2638448308
2017-06-14,59.0330985279
2017-06-15,58.8051715065
2017-06-16,55.8706111067
2017-06-19,56.8464236669
2017-06-20,55.7708930349
2017-06-21,55.6426840854
2017-06-22,54.3962081874
2017-06-23,54.3748400292
2017-06-26,55.2224436398
2017-06-27,55.0301302155
2017-06-28,54.9090439854
2017-06-29,55.8207520708
2017-06-30,55.7780157543
2017-07-03,55.6498068048
2017-07-05,56.0130654951
2017-07-06,55.3577753087
2017-07-07,55.1797073233
2017-07-10,54.9589030214
2017-07-11,55.0514983738
2017-07-12,55.2153209204
2017-07-13,55.5643341718
2017-07-14,56.2053789193
2017-07-17,56.3976923436
2017-07-18,56.0344336533
2017-07-19,56.6683556814
2017-07-20,56.8393009474
2017-07-21,56.1982561999
2017-07-24,56.6968465591
2017-07-25,57.0244916523
2017-07-26,56.0415563727
2017-07-27,56.1127835669
2017-07-28,56.7110919979
2017-07-31,57.4589775367
2017-08-01,57.7866226299
2017-08-02,57.7153954357
2017-08-03,57.7296408746
2017-08-04,57.736763594
2017-08-07,58.0572859677
2017-08-08,57.7510090328
2017-08-09,57.8934634212
2017-08-10,56.8036873504
2017-08-11,57.4945911338
2017-08-14,58.0715314066
2017-08-15,57.7866226299
2017-08-16,58.164126759
2017-08-17,57.8992888695
2017-08-18,57.2837197209
2017-08-21,57.6917132264
2017-08-22,58.1784423206
2017-08-23,58.235704567
2017-08-24,57.6201354184
2017-08-25,58.0710756086
2017-08-28,58.092548951
2017-08-29,58.2786512518
2017-08-30,58.5363313605
2017-08-31,58.3359134981
2017-09-01,58.1354956358
2017-09-05,58.3072823749
2017-09-06,58.5220157989
2017-09-07,58.3788601829
2017-09-08,58.2571779094
2017-09-11,58.8942204003
2017-09-12,59.223478317
2017-09-13,59.2163205362
2017-09-14,58.7009603188
2017-09-15,59.0516915779
2017-09-18,59.1232693858
2017-09-19,58.128337855
2017-09-20,56.4319438061
2017-09-21,55.973845835
2017-09-22,56.1241592318
2017-09-25,56.5178371756
2017-09-26,56.6037305452
2017-09-27,55.938056931
2017-09-28,55.4871167408
2017-09-29,55.2723833169
2017-10-02,54.8286009075
2017-10-03,54.9645987426
2017-10-04,54.2774517861
2017-10-05,55.0791232354
2017-10-06,52.3949554364
2017-10-09,50.7271925106
2017-10-10,49.9970988693
2017-10-11,49.3314252551
2017-10-12,49.3886875015
2017-10-13,48.3579670667
2017-10-16,48.1790225467
2017-10-17,48.2434425739
2017-10-18,48.486807121
2017-10-19,48.100286958
2017-10-20,48.7158561065
2017-10-23,48.3221781627
2017-10-24,48.1647069852
2017-10-25,49.6463676102
2017-10-26,48.0358669308
2017-10-27,46.1533705811
2017-10-30,47.427455563
2017-10-31,47.4346133438
2017-11-01,47.9642891228
2017-11-02,47.7996601645
2017-11-03,47.8640801917
2017-11-06,47.1984065775
2017-11-07,48.6156471754
2017-11-08,49.3171096935
2017-11-09,49.7752076645
2017-11-10,51.0993971121
2017-11-13,50.6531141678
2017-11-14,50.8114726319
2017-11-15,50.5307462638
2017-11-16,51.3225385842
2017-11-17,51.2865480241
2017-11-20,50.94823676
2017-11-21,51.2217650161
2017-11-22,51.3441329202
2017-11-24,50.5883311598
2017-11-27,49.9476991915
2017-11-28,51.9991611125
2017-11-29,51.7688215284
2017-11-30,52.3734629367
2017-12-01,51.4305102642
2017-12-04,51.5168876082
2017-12-05,50.5163500398
2017-12-06,51.1425857841
2017-12-07,50.1060576556
2017-12-08,51.5024913842
2017-12-11,51.7400290804
2017-12-12,51.8336045364
2017-12-13,51.6248592883
2017-12-14,50.6459160558
2017-12-15,51.7832177524
2017-12-18,52.2223025846
2017-12-19,51.9631705525
2017-12-20,52.3446704886
2017-12-21,52.7261704248
2017-12-22,52.3374723766
2017-12-26,52.7621609848
2017-12-27,52.4454440567
2017-12-28,52.5030289527
2017-12-29,52.2726893686
2018-01-02,53.9498494654
2018-01-03,54.3529437376
2018-01-04,51.5384819443
2018-01-05,52.4886327287
2018-01-08,53.158057145
2018-01-09,52.8485383289
2018-01-10,53.3236137211
2018-01-11,54.2593682815
2018-01-12,54.7560380098
2018-01-16,54.7272455618
2018-01-17,54.5472927617
2018-01-18,54.7056512257
2018-01-19,55.0439624899
2018-01-22,55.7133869062
2018-01-23,55.4398586501
2018-01-24,55.6630001222
2018-01-25,56.3396226505
2018-01-26,56.9730565068
2018-01-29,57.7792450512
2018-01-30,54.7992266818
2018-01-31,54.1729909375
2018-02-01,54.7488398978
2018-02-02,52.9493118969
2018-02-05,50.6963028399
2018-02-06,51.6752460723
2018-02-07,51.4880951602
2018-02-08,49.1055200871
2018-02-09,49.2782747752
2018-02-12,49.2782747752
2018-02-13,49.1559068711
2018-02-14,49.5877935913
2018-02-15,50.5217730589
2018-02-16,51.3471502628
2018-02-20,51.3399101119
2018-02-21,50.4131707952
2018-02-22,50.4421313989
2018-02-23,50.9417018117
2018-02-26,51.1154654336
2018-02-27,50.0584034006
2018-02-28,49.8773996278
2018-03-01,50.8258593972
2018-03-02,51.1009851318
2018-03-05,51.0792646791
2018-03-06,50.5290132098
2018-03-07,50.3190488334
2018-03-08,49.9353208351
2018-03-09,51.1154654336
2018-03-12,50.7896586426
2018-03-13,50.5796942662
2018-03-14,49.6312344968
2018-03-15,48.7841368402
2018-03-16,48.9216997075
2018-03-19,48.2338853709
2018-03-20,47.821196769
2018-03-21,47.980480089
2018-03-22,47.6619134489
2018-03-23,47.3723074125
2018-03-26,48.8492981984
2018-03-27,47.7560354108
2018-03-28,48.9361800093
2018-03-29,47.4012680161
2018-04-02,45.6853522502
2018-04-03,45.7360333065
2018-04-04,47.4302286198
2018-04-05,46.8075756414
2018-04-06,45.9532378339
2018-04-09,45.5043484774
2018-04-10,46.1632022103
2018-04-11,46.4166074922
2018-04-12,46.3659264358
2018-04-13,46.2066431158
2018-04-16,47.9442793345
2018-04-17,47.7632755617
2018-04-18,47.9732399381
2018-04-19,47.2637051488
2018-04-20,46.2790446249
2018-04-23,46.7713748869
2018-04-24,47.0609809233
2018-04-25,47.7487952599
2018-04-26,48.3207671819
2018-04-27,48.5886527656
2018-04-30,48.1108028054
2018-05-01,47.3650672616
2018-05-02,46.0835605503
2018-05-03,45.0554591209
2018-05-04,46.1994029649
2018-05-07,45.1061401773
2018-05-08,45.1495810827
2018-05-09,45.5695098356
2018-05-10,46.1994029649
2018-05-11,46.4021271904
2018-05-14,47.1333824324
2018-05-15,46.7786150378
2018-05-16,47.5967520907
2018-05-17,48.0673619
2018-05-18,46.8654957515
2018-05-21,46.9820403478
2018-05-22,46.7853713416
2018-05-23,46.5522821492
2018-05-24,46.1880802861
2018-05-25,46.2754887332
2018-05-29,45.6709136404
2018-05-30,46.2827727705
2018-05-31,45.4451084852
2018-06-01,45.7874582366
2018-06-04,46.1079558762
2018-06-05,45.8093103484
2018-06-06,45.9986953172
2018-06-07,46.3264769941
2018-06-08,46.1807962488
2018-06-11,46.6615427082
2018-06-12,46.3993173667
2018-06-13,46.5522821492
2018-06-14,47.2515497265
2018-06-15,47.928965192
2018-06-18,46.7270990435
2018-06-19,47.0621647576
2018-06-20,49.5314533899
2018-06-21,49.3784886074
2018-06-22,49.2473759366
2018-06-25,48.9778665579
2018-06-26,48.4898360612
2018-06-27,48.2640309061
2018-06-28,43.4857024614
2018-06-29,43.7187916538
2018-07-02,44.52731979
2018-07-03,44.2578104113
2018-07-05,45.4378244479
2018-07-06,46.1079558762
2018-07-09,46.4211694785
2018-07-10,46.0351155035
2018-07-11,46.3701812176
2018-07-12,46.5304300374
2018-07-13,47.4700708444
2018-07-16,47.4627868071
2018-07-17,47.8051365585
2018-07-18,48.1911905334
2018-07-19,47.2952539501
2018-07-20,47.3316741364
2018-07-23,47.5938994779
2018-07-24,47.7177281113
2018-07-25,48.5845285457
2018-07-26,49.1963876758
2018-07-27,49.9976317747
2018-07-30,50.3764017124
2018-07-31,49.2546599739
2018-08-01,48.3951435768
2018-08-02,48.788481589
2018-08-03,48.9632984833
2018-08-06,49.1089792286
2018-08-07,48.8394698499
2018-08-08,48.4315637631
2018-08-09,48.1984745707
2018-08-10,48.4315637631
2018-08-13,48.4242797259
2018-08-14,50.0121998493
2018-08-15,50.0631881101
2018-08-16,50.7114674265
2018-08-17,51.3014744448
2018-08-20,51.3014744448
2018-08-21,51.4920500036
2018-08-22,51.0449304235
2018-08-23,50.7810565729
2018-08-24,50.7297477686
2018-08-27,50.8983338398
2018-08-28,50.7810565729
2018-08-29,50.3266071636
2018-08-30,49.696241854
2018-08-31,50.2533088718
2018-09-04,49.5643049287
2018-09-05,50.018754338
2018-09-06,49.8648279252
2018-09-07,49.9821051921
2018-09-10,50.4292247722
2018-09-11,50.3852457971
2018-09-12,51.5873377829
2018-09-13,51.6606360748
2018-09-14,51.5140394911
2018-09-17,51.6386465872
2018-09-18,51.953829242
2018-09-19,52.2470224093
2018-09-20,53.4271249076
2018-09-21,53.5077530286
2018-09-24,52.9213666941
2018-09-25,52.9286965232
2018-09-26,53.4784337119
2018-09-27,54.1014691924
2018-09-28,53.4344547368
2018-10-01,53.1119422528
2018-10-02,53.8669146585
2018-10-03,54.0941393632
2018-10-04,53.7569672208
2018-10-05,53.1485913987
2018-10-08,54.3506833846
2018-10-09,53.9182234628
2018-10-10,53.0019948151
2018-10-11,51.9684889004
2018-10-12,53.8742444877
2018-10-15,54.7684836479
2018-10-16,55.9119370003
2018-10-17,56.4250250431
2018-10-18,56.1318318758
2018-10-19,56.6962287228
2018-10-22,56.9161235983
2018-10-23,56.6302602602
2018-10-24,54.3873325305
2018-10-25,55.5161262245
2018-10-26,55.8752878544
2018-10-29,56.3077477761
2018-10-30,57.7590539542
2018-10-31,58.4700473848
2018-11-01,58.5653351642
2018-11-02,58.1255454133
2018-11-05,58.6166439685
2018-11-06,59.0784232069
2018-11-07,60.0386308298
2018-11-08,60.7496242604
2018-11-09,60.7127795102
2018-11-12,60.2853804069
2018-11-13,60.3664388575
2018-11-14,60.0716808553
2018-11-15,60.6390900096
2018-11-16,60.8085758609
2018-11-19,60.3664388575
2018-11-20,58.7968524956
2018-11-21,58.7747456455
2018-11-23,59.5484854013
2018-11-26,60.2043219563
2018-11-27,61.5454708665
2018-11-28,62.3707932727
2018-11-29,62.5255412239
2018-11-30,62.3929001229
2018-12-03,63.1445330286
2018-12-04,61.0296443626
2018-12-06,61.1180717632
2018-12-07,59.8285055035
2018-12-10,59.8063986533
2018-12-11,60.2853804069
2018-12-12,60.7496242604
2018-12-13,60.6611968598
2018-12-14,58.0231127398
2018-12-17,56.1661373257
2018-12-18,55.6208350216
2018-12-19,54.0070349593
2018-12-20,51.2952613388
2018-12-21,49.5635580757
2018-12-24,48.0897680645
2018-12-26,49.9025297782
2018-12-27,50.3741425818
2018-12-28,50.1457051301
2018-12-31,50.3520357316
2019-01-02,50.13833618
2019-01-03,49.615140726
2019-01-04,51.2657855386
2019-01-07,51.5605435408
2019-01-08,52.5921965486
2019-01-09,53.2259262534
2019-01-10,53.4101500048
2019-01-11,52.8427408505
2019-01-14,52.0616321446
2019-01-15,52.901692451
2019-01-16,53.0564404021
2019-01-17,53.0490714521
2019-01-18,53.3733052545
2019-01-22,52.7543134498
2019-01-23,52.8427408505
2019-01-24,52.5553517983
2019-01-25,52.9753819515
2019-01-28,52.7469444998
2019-01-29,52.6879928993
2019-01-30,52.76905135
2019-01-31,53.2480331036
2019-02-01,52.9680130015
2019-02-04,52.6585170991
2019-02-05,52.5479828483
2019-02-06,52.6658860492
2019-02-07,52.4669243977
2019-02-08,51.6710777916
2019-02-11,51.9289910436
2019-02-12,52.7322065997
2019-02-13,53.3733052545
2019-02-14,53.4617326552
2019-02-15,54.4403692813
2019-02-19,55.1817606646
2019-02-20,53.2319013264
2019-02-21,52.2458507865
2019-02-22,52.2161951311
2019-02-25,52.8686195485
2019-02-26,52.9946560837
2019-02-27,52.9131030315
2019-02-28,52.7796525825
2019-03-01,49.3840800466
2019-03-04,47.9976781597
2019-03-05,47.004213706
2019-03-06,45.2990135242
2019-03-07,44.327790812
2019-03-08,44.4093438642
2019-03-11,44.9876291432
2019-03-12,45.2248743859
2019-03-13,45.8921266309
2019-03-14,45.8328153203
2019-03-15,46.4333423408
2019-03-18,46.7669684633
2019-03-19,47.2785285179
2019-03-20,46.5519649621
2019-03-21,47.1524919827
2019-03-22,46.2702362365
2019-03-25,45.7364344404
2019-03-26,45.9069544586
2019-03-27,46.1367857875
2019-03-28,46.3443753748
2019-03-29,46.9078328262
2019-04-01,47.0709389305
2019-04-02,41.0434269837
2019-04-03,40.6579034643
2019-04-04,40.1463434098
2019-04-05,40.5466947568
2019-04-08,40.8210095687
2019-04-09,40.405830394
2019-04-10,40.4132443078
2019-04-11,39.6199555276
2019-04-12,39.6273694414
2019-04-15,40.2130686343
2019-04-16,40.6579034643
2019-04-17,40.8803208793
2019-04-18,40.5022112738
2019-04-22,40.1092738406
2019-04-23,39.4568494232
2019-04-24,39.6421972691
2019-04-25,39.0564980762
2019-04-26,39.1825346114
2019-04-29,39.7089224936
2019-04-30,39.7163364074
2019-05-01,39.7978894596
2019-05-02,39.8794425118
2019-05-03,40.0944460129
2019-05-06,39.9758233916
2019-05-07,39.2492598359
2019-05-08,39.6644390106
2019-05-09,39.7089224936
2019-05-10,39.6051276999
2019-05-13,38.6413189015
2019-05-14,38.9823589379
2019-05-15,39.1009815592
2019-05-16,38.9230476272
2019-05-17,39.0787398177
2019-05-20,39.0712634948
2019-05-21,39.44507964
2019-05-22,39.5796534523
2019-05-23,38.5853025061
2019-05-24,38.7049236725
2019-05-28,38.667542058
2019-05-29,38.2264390067
2019-05-30,37.7928122783
2019-05-31,36.8881772069
2019-06-03,37.3143276124
2019-06-04,38.5030629541
2019-06-05,37.9797203509
2019-06-06,38.1142941631
2019-06-07,38.8544501306
2019-06-10,39.0936924635
2019-06-11,39.5347955148
2019-06-12,38.9665949742
2019-06-13,39.5422718378
2019-06-14,39.3030295048
2019-06-17,39.4824612545
2019-06-18,39.4749849316
2019-06-19,39.5497481607
2019-06-20,39.5347955148
2019-06-21,39.21331363
2019-06-24,38.8394974848
2019-06-25,39.5871297752
2019-06-26,39.1609793697
2019-06-27,40.7609124711
