date,ATVI
2019-06-28,45.8991290314
2019-07-01,46.1908607838
2019-07-02,46.6576315875
2019-07-03,47.3188902261
2019-07-05,46.8229462471
2019-07-08,45.1892484341
2019-07-09,45.0920045167
2019-07-10,45.5490509287
2019-07-11,46.0352705158
2019-07-12,45.8991290314
2019-07-15,46.3464510517
2019-07-16,45.6949168048
2019-07-17,45.3934606607
2019-07-18,44.4599190533
2019-07-19,43.8959043322
2019-07-22,44.3140531772
2019-07-23,44.6544068882
2019-07-24,45.5684997121
2019-07-25,45.8894046397
2019-07-26,46.6673559792
2019-07-29,47.1146779994
2019-07-30,46.9590877315
2019-07-31,47.39668536
2019-08-01,48.8067221629
2019-08-02,47.6689683288
2019-08-05,44.8294459396
2019-08-06,45.3059411351
2019-08-07,46.7743242884
2019-08-08,47.9704244729
2019-08-09,46.7354267214
2019-08-12,45.7824363305
2019-08-13,46.8034974636
2019-08-14,44.0125970331
2019-08-15,44.2557068267
2019-08-16,45.3740118773
2019-08-19,46.599285237
2019-08-20,47.4550317105
2019-08-21,47.6884171123
2019-08-22,47.7273146793
2019-08-23,46.0255461241
2019-08-26,47.3480634013
2019-08-27,49.6819174198
2019-08-28,48.8261709464
2019-08-29,49.5555003272
2019-08-30,49.2054222244
2019-09-03,49.6527442446
2019-09-04,52.0254958301
2019-09-05,53.0757301385
2019-09-06,53.0757301385
2019-09-09,53.6689180348
2019-09-10,54.4857669413
2019-09-11,53.396635066
2019-09-12,53.9217522202
2019-09-13,54.4079718074
2019-09-16,54.2426571477
2019-09-17,53.8245083028
2019-09-18,53.6008472926
2019-09-19,53.4938789835
2019-09-20,53.2507691899
2019-09-23,52.6867544687
2019-09-24,52.4728178503
2019-09-25,53.4258082412
2019-09-26,52.7256520357
2019-09-27,50.8877419961
2019-09-30,51.461481109
2019-10-01,51.4420323255
2019-10-02,50.8099468621
2019-10-03,52.5797861595
2019-10-04,53.9120278284
2019-10-07,53.8828546532
2019-10-08,52.63813251
2019-10-09,51.9574250879
2019-10-10,52.2102592733
2019-10-11,53.3091155403
2019-10-14,53.4938789835
2019-10-15,54.0287205294
2019-10-16,54.0578937046
2019-10-17,54.0578937046
2019-10-18,53.0368325715
2019-10-21,53.9800985707
2019-10-22,53.017383788
2019-10-23,53.2896667568
2019-10-24,53.9120278284
2019-10-25,53.7369887771
2019-10-28,53.056281355
2019-10-29,52.5117154173
2019-10-30,54.3301766734
2019-10-31,54.4857669413
2019-11-01,54.2815547147
2019-11-04,54.1745864055
2019-11-05,54.0092717459
2019-11-06,54.8066718689
2019-11-07,53.0465569632
2019-11-08,52.8034471696
2019-11-11,51.0725054392
2019-11-12,50.5182151098
2019-11-13,50.8877419961
2019-11-14,51.2475444906
2019-11-15,51.9671494797
2019-11-18,51.2767176658
2019-11-19,51.8115592118
2019-11-20,52.599234943
2019-11-21,52.2102592733
2019-11-22,51.5781738099
2019-11-25,52.2491568402
2019-11-26,52.677030077
2019-11-27,52.978486221
2019-11-29,53.3188399321
2019-12-02,52.7353764274
2019-12-03,53.0854545302
2019-12-04,52.3950227164
2019-12-05,53.4744302
2019-12-06,53.6883668183
2019-12-09,52.8909666953
2019-12-10,54.3982474156
2019-12-11,54.9233645698
2019-12-12,56.9460380526
2019-12-13,57.0335575783
2019-12-16,56.9946600113
2019-12-17,56.6543063002
2019-12-18,57.3933600728
2019-12-19,57.500328382
2019-12-20,57.5878479077
2019-12-23,57.2669429801
2019-12-24,57.1891478462
2019-12-26,57.2669429801
2019-12-27,57.5586747324
2019-12-30,57.2572185884
2019-12-31,57.7823357425
2020-01-02,57.0335575783
2020-01-03,57.0530063617
2020-01-06,58.0935162783
2020-01-07,58.676979783
2020-01-08,58.2296577628
2020-01-09,57.7045406086
2020-01-10,57.3252893306
2020-01-13,57.6072966911
2020-01-14,58.3949724224
2020-01-15,57.9962723609
2020-01-16,58.7644993087
2020-01-17,59.5521750399
2020-01-21,59.7272140913
2020-01-22,58.6575309995
2020-01-23,58.4727675564
2020-01-24,57.7628869591
2020-01-27,56.7126526507
2020-01-28,58.3755236389
2020-01-29,58.7353261334
2020-01-30,59.2118213289
2020-01-31,56.8682429186
2020-02-03,56.6056843415
2020-02-04,57.5781235159
2020-02-05,57.2280454131
2020-02-06,58.599184649
2020-02-07,59.8341824005
2020-02-10,59.931426318
2020-02-11,59.5035530812
2020-02-12,61.069180152
2020-02-13,60.8649679254
2020-02-14,61.7693363576
2020-02-18,61.9832729759
2020-02-19,62.5959096558
2020-02-20,62.2361071613
2020-02-21,61.6331948731
2020-02-24,60.5926849565
2020-02-25,57.8698552682
2020-02-26,57.7337137838
2020-02-27,56.7223770424
2020-02-28,56.5278892076
2020-03-02,58.9200895766
2020-03-03,57.1308014957
2020-03-04,60.8260703584
2020-03-05,59.8244580088
2020-03-06,58.3171772885
2020-03-09,55.7693866515
2020-03-10,59.0367822775
2020-03-11,57.6948162168
2020-03-12,53.056281355
2020-03-13,57.4128088563
2020-03-16,51.3058908411
2020-03-17,54.612184034
2020-03-18,54.0578937046
2020-03-19,52.63813251
2020-03-20,50.6154590272
2020-03-23,54.9136401781
2020-03-24,52.9298642623
2020-03-25,51.4128591503
2020-03-26,56.1291891461
2020-03-27,55.3901353735
2020-03-30,56.8585185269
2020-03-31,57.840682093
2020-04-01,55.9152525277
2020-04-02,59.1048530197
2020-04-03,58.3269016802
2020-04-06,59.9022531427
2020-04-07,58.219933371
2020-04-08,59.3868603803
2020-04-09,58.7936724839
2020-04-13,61.0205581933
2020-04-14,61.9346510172
2020-04-15,64.3129885958
2020-04-16,66.6032395974
2020-04-17,65.4581140966
2020-04-20,65.0861929937
2020-04-21,64.3227759932
2020-04-22,65.555988071
2020-04-23,64.4793743523
2020-04-24,65.2330039554
2020-04-27,65.6342872505
2020-04-28,62.5023200689
2020-04-29,63.412548031
2020-04-30,62.3750839021
2020-05-01,63.3440362489
2020-05-04,65.2819409426
2020-05-05,67.0730346746
2020-05-06,71.3207651647
2020-05-07,71.5458753059
2020-05-08,71.5850248957
2020-05-11,73.8557011024
2020-05-12,70.7139465233
2020-05-13,72.1037569601
2020-05-14,71.4088517417
2020-05-15,72.3484418962
2020-05-18,71.3305525622
2020-05-19,71.4773635238
2020-05-20,72.211418332
2020-05-21,70.929269267
2020-05-22,71.526300511
2020-05-26,68.5117820987
2020-05-27,68.6585930603
2020-05-28,68.7271048424
2020-05-29,70.4496867923
2020-06-01,71.438213934
2020-06-02,71.4284265366
2020-06-03,68.4334829191
2020-06-04,68.3258215473
2020-06-05,67.9539004444
2020-06-08,69.226262112
2020-06-09,70.4692615872
2020-06-10,72.2505679218
2020-06-11,69.7645689713
2020-06-12,70.156064869
2020-06-15,71.6339618829
2020-06-16,71.4480013315
2020-06-17,73.9242128845
2020-06-18,74.3940079617
2020-06-19,74.951889616
2020-06-22,74.5016693336
2020-06-23,74.8246534492
2020-06-24,73.9731498717
2020-06-25,74.5897559106
2020-06-26,74.775716462
2020-06-29,73.8948506921
2020-06-30,74.2863465899
2020-07-01,76.3710622451
2020-07-02,75.8621175781
2020-07-06,76.9974556815
2020-07-07,76.8310699249
2020-07-08,77.5944869255
2020-07-09,78.9255729777
2020-07-10,79.5421790166
2020-07-13,76.2927630656
2020-07-14,78.0740694002
2020-07-15,77.4672507587
2020-07-16,77.6825735025
2020-07-17,76.9680934891
2020-07-20,79.4345176447
2020-07-21,79.043021747
2020-07-22,79.37579326
2020-07-23,77.9174710411
2020-07-24,78.2893921439
2020-07-27,79.8945253245
2020-07-28,79.0038721572
2020-07-29,79.4736672345
2020-07-30,79.9630371066
2020-07-31,80.8732650688
2020-08-03,82.9873429164
2020-08-04,84.6120508919
2020-08-05,82.5273352366
2020-08-06,84.9937593921
2020-08-07,80.7166667097
2020-08-10,80.5111313634
2020-08-11,77.4378885664
2020-08-12,79.972824504
2020-08-13,79.5617538114
2020-08-14,78.6906754391
2020-08-17,80.2468716324
2020-08-18,81.3626349409
2020-08-19,80.237084235
2020-08-20,82.2092448197
2020-08-21,81.4409341204
2020-08-24,81.3332727486
2020-08-25,81.8422174156
2020-08-26,82.6839335957
2020-08-27,82.116264544
2020-08-28,81.4409341204
2020-08-31,81.7443434412
2020-09-01,81.5583828898
2020-09-02,81.6758316591
2020-09-03,78.6025888621
2020-09-04,77.3302271945
2020-09-08,74.5603937182
2020-09-09,77.8978962462
2020-09-10,77.4085263741
2020-09-11,76.3123378605
2020-09-14,77.4378885664
2020-09-15,80.0119740938
2020-09-16,78.2893921439
2020-09-17,77.0953296559
2020-09-18,78.3872661183
2020-09-21,79.6792025808
2020-09-22,80.8928398637
2020-09-23,78.4264157081
2020-09-24,77.9957702206
2020-09-25,79.2583444907
2020-09-28,80.2077220427
2020-09-29,79.0625965419
2020-09-30,79.2289822984
2020-10-01,80.922202056
2020-10-02,76.6353219761
2020-10-05,78.2893921439
2020-10-06,76.6353219761
2020-10-07,76.8017077326
2020-10-08,76.145952104
2020-10-09,76.5472353991
2020-10-12,79.3366436703
2020-10-13,80.237084235
2020-10-14,80.1587850555
2020-10-15,78.6417384518
2020-10-16,78.9059981828
2020-10-19,78.3774787209
2020-10-20,78.4362031055
2020-10-21,80.1979346452
2020-10-22,79.0528091444
2020-10-23,79.3170688754
2020-10-26,78.778762016
2020-10-27,79.2387696958
2020-10-28,77.3302271945
2020-10-29,76.1165899116
2020-10-30,74.1199608333
2020-11-02,74.775716462
2020-11-03,74.6386928978
2020-11-04,77.6825735025
2020-11-05,78.4362031055
2020-11-06,77.1344792457
2020-11-09,73.8067641152
2020-11-10,73.5229295893
2020-11-11,74.9225274236
2020-11-12,75.0791257827
2020-11-13,75.9012671679
2020-11-16,75.793605796
2020-11-17,75.4706216804
2020-11-18,73.8948506921
2020-11-19,74.3157087822
2020-11-20,75.1769997571
2020-11-23,74.3059213847
2020-11-24,73.6305909612
2020-11-25,74.8833778339
2020-11-27,76.478723617
2020-11-30,77.7902348743
2020-12-01,78.2306677592
2020-12-02,77.4672507587
2020-12-03,77.1149044508
2020-12-04,79.1604705163
2020-12-07,80.5209187608
2020-12-08,81.852004813
2020-12-09,80.8243280816
2020-12-10,81.343060146
2020-12-11,81.9009418002
2020-12-14,84.1128936223
2020-12-15,85.0720585717
2020-12-16,86.3444202392
2020-12-17,86.5793177778
2020-12-18,88.4487106894
2020-12-21,86.9218766883
2020-12-22,87.5189079323
2020-12-23,88.2921123303
2020-12-24,89.0261671385
2020-12-28,89.4861748183
2020-12-29,89.4274504337
2020-12-30,89.63298578
2020-12-31,90.8759852552
2021-01-04,87.9887030096
2021-01-05,88.7619074076
2021-01-06,86.1290974955
2021-01-07,87.7635928684
2021-01-08,89.3589386516
2021-01-11,88.9772301513
2021-01-12,87.3525221758
2021-01-13,87.8614668428
2021-01-14,88.0767895866
2021-01-15,88.7619074076
2021-01-19,91.1696071785
2021-01-20,93.0977244747
2021-01-21,92.5887798076
2021-01-22,92.4223940511
2021-01-25,91.4142921145
2021-01-26,90.4159775754
2021-01-27,86.7848531241
2021-01-28,88.350836715
2021-01-29,89.0653167283
2021-02-01,89.4763874209
2021-02-02,91.9819611662
2021-02-03,90.7976860756
2021-02-04,90.7095994986
2021-02-05,99.449745415
2021-02-08,99.0386747224
2021-02-09,100.5459339285
2021-02-10,100.5752961209
2021-02-11,101.0450911981
2021-02-12,101.6029728523
2021-02-16,100.7710440697
2021-02-17,100.1740128257
2021-02-18,100.0761388513
2021-02-19,98.6569662221
2021-02-22,94.5266845013
2021-02-23,94.3700861422
2021-02-24,93.6556061289
2021-02-25,93.0781496798
2021-02-26,93.5773069493
2021-03-01,96.621187554
2021-03-02,94.6930702578
2021-03-03,91.7177014352
2021-03-04,89.5938361902
2021-03-05,90.6117255242
2021-03-08,87.313372586
2021-03-09,90.5334263447
2021-03-10,89.368726049
2021-03-11,90.9640718322
2021-03-12,91.0570521079
2021-03-15,90.6068318255
2021-03-16,91.2968433452
2021-03-17,90.47470196
2021-03-18,87.6755062914
2021-03-19,88.5661594587
2021-03-22,89.9168203058
2021-03-23,89.4372378311
2021-03-24,88.5857342536
2021-03-25,88.9185057666
2021-03-26,90.4355523703
2021-03-29,92.021110756
2021-03-30,90.6900247038
2021-03-31,91.0227962168
2021-04-01,93.5087951673
2021-04-05,95.7892587714
2021-04-06,95.250951912
2021-04-07,94.7811568348
2021-04-08,94.409235732
2021-04-09,93.7436927059
2021-04-12,94.0960390138
2021-04-13,95.4662746558
2021-04-14,95.094353553
2021-04-15,96.1663656056
2021-04-16,94.8878191208
2021-04-19,94.4157404187
2021-04-20,92.9109895558
2021-04-21,91.6422780439
2021-04-22,92.1536966378
2021-04-23,91.4849184765
2021-04-26,92.6847851777
2021-04-27,90.0883523162
2021-04-28,89.7441282626
2021-04-29,90.5702659912
2021-04-30,89.6851184248
2021-05-03,89.645778533
2021-05-04,87.2263751847
2021-05-05,88.5934364262
2021-05-06,91.4947534495
2021-05-07,93.2355436635
2021-05-10,91.6324430709
2021-05-11,93.7666322033
2021-05-12,91.13085945
2021-05-13,91.878317395
2021-05-14,91.8094725842
2021-05-17,90.7768004234
2021-05-18,92.114356746
2021-05-19,92.7044551236
2021-05-20,94.9763338774
2021-05-21,93.7961371222
2021-05-24,94.9074890667
2021-05-25,94.9763338774
2021-05-26,95.6942869035
2021-05-27,95.6451120387
2021-05-28,95.6451120387
2021-06-01,94.8583142019
2021-06-02,93.8158070681
2021-06-03,93.4125731768
2021-06-04,95.2418781474
2021-06-07,95.5172573903
2021-06-08,95.2025382555
2021-06-09,94.9369939856
2021-06-10,96.077850849
2021-06-11,96.5302596052
2021-06-14,97.5432618201
2021-06-15,94.3862354998
2021-06-16,92.5077556644
2021-06-17,91.6521130169
2021-06-18,89.9801676136
2021-06-21,90.3047217213
2021-06-22,90.3637315591
2021-06-23,89.2917195064
2021-06-24,90.9833348556
2021-06-25,90.7374605316
2021-06-28,93.8256420411
2021-06-29,94.0321764733
2021-06-30,93.8649819329
2021-07-01,92.350396097
2021-07-02,92.7142900966
2021-07-06,92.8421447451
2021-07-07,91.7701326924
2021-07-08,90.6587807479
2021-07-09,90.8554802071
2021-07-12,91.376733774
2021-07-13,91.7111228546
2021-07-14,90.7964703693
2021-07-15,89.1835348038
2021-07-16,90.2850517754
2021-07-19,88.8098058313
2021-07-20,89.9998375595
2021-07-21,89.6654484789
2021-07-22,88.9770003717
2021-07-23,89.9900025866
2021-07-26,88.652446264
2021-07-27,82.6629477312
2021-07-28,83.4202406491
2021-07-29,82.1908690291
2021-07-30,82.2400438939
2021-08-02,81.3942362193
2021-08-03,78.5125891419
2021-08-04,80.1746995722
2021-08-05,78.994502817
2021-08-06,81.0696821116
2021-08-09,80.0665148697
2021-08-10,81.6204405974
2021-08-11,83.5972701624
2021-08-12,83.7644647027
2021-08-13,82.466248272
2021-08-16,82.466248272
2021-08-17,81.9941695699
2021-08-18,81.46308103
2021-08-19,81.7974701107
2021-08-20,81.2663815708
2021-08-23,80.8631476794
2021-08-24,80.4402438421
2021-08-25,79.476416492
2021-08-26,79.9091553023
2021-08-27,81.0696821116
2021-08-30,79.7813006538
2021-08-31,81.0106722738
2021-09-01,80.9418274631
2021-09-02,79.9681651401
2021-09-03,79.8403104916
2021-09-07,77.1750328193
2021-09-08,78.9649978981
2021-09-09,76.761963955
2021-09-10,78.3257246557
2021-09-13,77.2340426571
2021-09-14,76.5554295228
2021-09-15,76.9586634142
2021-09-16,77.9716656291
2021-09-17,78.247044872
2021-09-20,74.9228240114
2021-09-21,71.8248075289
2021-09-22,71.6084381238
2021-09-23,73.4377430944
2021-09-24,74.0180064991
2021-09-27,73.8409769858
2021-09-28,75.0703486058
2021-09-29,76.1030207667
2021-09-30,76.1128557396
2021-10-01,77.2340426571
2021-10-04,75.9063213075
2021-10-05,75.532592335
2021-10-06,76.01450601
2021-10-07,76.0833508207
2021-10-08,76.3292251447
2021-10-11,75.0605136329
2021-10-12,73.6836174184
2021-10-13,74.0081715261
2021-10-14,74.8539792007
2021-10-15,75.1391934166
2021-10-18,75.1391934166
2021-10-19,75.9063213075
2021-10-20,76.7914688739
2021-10-21,77.4012371974
2021-10-22,77.9618306562
2021-10-25,79.8501454645
2021-10-26,79.4272416272
2021-10-27,77.3520623326
2021-10-28,77.5782667107
2021-10-29,76.8996535764
2021-11-01,78.0405104398
2021-11-02,76.3882349825
2021-11-03,65.6484445099
2021-11-04,67.104020508
2021-11-05,66.7106215896
2021-11-08,65.7172893206
2021-11-09,65.9926685635
2021-11-10,65.5599297532
2021-11-11,66.3860674819
2021-11-12,68.5399265602
2021-11-15,69.2677145593
2021-11-16,65.0485111593
2021-11-17,63.140526405
2021-11-18,61.6357755421
2021-11-19,61.3505613262
2021-11-22,61.173531813
2021-11-23,60.7506279757
2021-11-24,59.9048203011
2021-11-26,59.6196060852
2021-11-29,59.3147219235
2021-11-30,57.6329415473
2021-12-01,56.3347251165
2021-12-02,56.3445600895
2021-12-03,56.4134049002
2021-12-06,57.1313579263
2021-12-07,57.8001360876
2021-12-08,58.2918847356
2021-12-09,58.0951852764
2021-12-10,57.6329415473
2021-12-13,57.7312912769
2021-12-14,58.5377590596
2021-12-15,59.2655470587
2021-12-16,60.4752487328
2021-12-17,60.3473940843
2021-12-20,60.7801328945
2021-12-21,62.5405930544
2021-12-22,63.0421766754
2021-12-23,64.0846838092
2021-12-27,64.369898025
2021-12-28,65.5697647262
2021-12-29,66.0516784013
2021-12-30,66.3762325089
2021-12-31,65.4320751048
2022-01-03,66.3073876982
2022-01-04,66.0910182931
2022-01-05,65.1960357537
2022-01-06,62.7667974325
2022-01-07,62.9831668376
2022-01-10,62.0685143523
2022-01-11,64.7632969435
2022-01-12,63.7404597556
2022-01-13,63.1110214861
2022-01-14,64.3108881873
2022-01-18,80.9516624361
2022-01-19,80.7943028687
2022-01-20,80.4107389233
2022-01-21,80.0075050319
2022-01-24,78.6502787634
2022-01-25,77.8143060617
2022-01-26,77.4799169811
2022-01-27,77.5979366566
2022-01-28,77.8339760077
2022-01-31,77.7061213592
2022-02-01,77.755296224
2022-02-02,77.9421607102
2022-02-03,77.6471115214
2022-02-04,77.9421607102
2022-02-07,78.1880350342
2022-02-08,78.9059880603
2022-02-09,80.1550296263
2022-02-10,80.1058547615
2022-02-11,80.1550296263
2022-02-14,80.1550296263
2022-02-15,80.1746995722
2022-02-16,80.1156897345
2022-02-17,79.6337760594
2022-02-18,79.7124558431
2022-02-22,79.8894853564
2022-02-23,79.3780667624
2022-02-24,79.6731159512
2022-02-25,80.0960197885
2022-02-28,80.1550296263
2022-03-01,79.5452613028
2022-03-02,80.1353596804
2022-03-03,80.1550296263
2022-03-04,80.0861848156
2022-03-07,79.2207071951
2022-03-08,79.6927858972
2022-03-09,79.496086438
2022-03-10,79.4665815191
2022-03-11,78.984667844
2022-03-14,78.237209899
2022-03-15,78.1978700072
2022-03-16,77.8143060617
2022-03-17,77.5881016837
2022-03-18,77.4602470352
2022-03-21,77.5389268189
2022-03-22,77.991335575
2022-03-23,77.7651311969
2022-03-24,78.3060547098
2022-03-25,78.2863847638
2022-03-28,78.6896186552
2022-03-29,79.4174066543
2022-03-30,79.0338427088
2022-03-31,78.7879683848
2022-04-01,79.486251465
2022-04-04,79.3977367084
2022-04-05,79.0535126547
2022-04-06,78.7879683848
2022-04-07,78.7879683848
2022-04-08,78.7682984389
2022-04-11,78.1683650883
2022-04-12,78.2273749261
2022-04-13,78.256879845
2022-04-14,78.0886918605
2022-04-18,78.2173062016
2022-04-19,78.187625969
2022-04-20,78.0689050388
2022-04-21,78.0590116279
2022-04-22,77.7721027132
2022-04-25,77.2180717054
2022-04-26,76.238624031
2022-04-27,75.2888565891
2022-04-28,75.8824612403
2022-04-29,74.7941860465
2022-05-02,77.2279651163
2022-05-03,77.9402906977
2022-05-04,78.3953875969
2022-05-05,77.920503876
2022-05-06,77.0103100775
2022-05-09,76.3474515504
2022-05-10,76.1001162791
2022-05-11,76.644253876
2022-05-12,76.5552131783
2022-05-13,76.911375969
2022-05-16,77.1686046512
2022-05-17,77.7028488372
2022-05-18,77.0894573643
2022-05-19,76.911375969
2022-05-20,76.575
2022-05-23,76.3771317829
2022-05-24,76.2089437984
2022-05-25,76.8816957364
2022-05-26,77.1587112403
2022-05-27,77.3664728682
2022-05-31,77.0498837209
2022-06-01,76.5848934109
2022-06-02,77.3961531008
2022-06-03,77.0597771318
2022-06-06,76.9608430233
2022-06-07,77.1982848837
2022-06-08,76.8025484496
2022-06-09,75.9616085271
2022-06-10,75.6648062016
2022-06-13,73.9631395349
2022-06-14,73.8444186047
2022-06-15,74.5468507752
2022-06-16,73.1419864341
2022-06-17,73.9136724806
2022-06-21,75.2393895349
2022-06-22,74.893120155
2022-06-23,75.6746996124
2022-06-24,77.109244186
2022-06-27,77.178498062
2022-06-28,76.3375581395
2022-06-29,77.1290310078
2022-06-30,77.0300968992
2022-07-01,77.7325290698
2022-07-05,78.0293313953
2022-07-06,77.5346608527
2022-07-07,77.7721027132
2022-07-08,77.2972189922
2022-07-11,76.9608430233
2022-07-12,75.7241666667
2022-07-13,75.1503488372
2022-07-14,75.4273643411
2022-07-15,76.5651065891
2022-07-18,76.169370155
2022-07-19,77.7918895349
2022-07-20,78.454748062
2022-07-21,78.6427228682
2022-07-22,78.385494186
2022-07-25,78.8010174419
2022-07-26,78.6130426357
2022-07-27,78.9395251938
2022-07-28,78.6625096899
2022-07-29,79.0978197674
2022-08-01,79.2264341085
2022-08-02,78.4745348837
2022-08-03,79.730998062
2022-08-04,79.800251938
2022-08-05,79.6320639535
2022-08-08,80.136627907
2022-08-09,79.730998062
2022-08-10,80.0475872093
2022-08-11,79.6518507752
2022-08-12,79.9288662791
2022-08-15,79.869505814
2022-08-16,80.0574806202
2022-08-17,79.6716375969
2022-08-18,79.5825968992
2022-08-19,79.4144089147
2022-08-22,78.9098449612
2022-08-23,78.4943217054
2022-08-24,78.4349612403
2022-08-25,78.2271996124
2022-08-26,77.7918895349
2022-08-29,77.9106104651
2022-08-30,77.781996124
2022-08-31,77.6533817829
2022-09-01,77.7127422481
2022-09-02,76.7036143411
2022-09-06,76.0209689922
2022-09-07,76.8915891473
2022-09-08,76.5651065891
2022-09-09,77.6731686047
2022-09-12,77.2972189922
2022-09-13,75.9418217054
2022-09-14,75.7835271318
2022-09-15,76.0110755814
2022-09-16,75.2097093023
2022-09-19,75.1305620155
2022-09-20,74.2401550388
2022-09-21,74.5171705426
2022-09-22,76.2089437984
2022-09-23,74.1511143411
2022-09-26,73.5377228682
2022-09-27,74.0620736434
2022-09-28,74.5864244186
2022-09-29,74.0719670543
2022-09-30,73.5476162791
2022-10-03,73.5674031008
2022-10-04,74.2005813953
2022-10-05,73.3200678295
2022-10-06,73.0430523256
2022-10-07,72.5681686047
2022-10-10,72.9639050388
2022-10-11,72.7660368217
2022-10-12,72.7165697674
2022-10-13,72.340620155
2022-10-14,71.3611724806
2022-10-17,70.9951162791
2022-10-18,71.4897868217
2022-10-19,71.4403197674
2022-10-20,72.5285949612
2022-10-21,71.9349903101
2022-10-24,71.737122093
2022-10-25,71.7272286822
2022-10-26,71.7074418605
2022-10-27,71.7272286822
2022-10-28,72.073498062
2022-10-31,72.0240310078
2022-11-01,72.5285949612
2022-11-02,71.8855232558
2022-11-03,71.133624031
2022-11-04,71.1929844961
2022-11-07,70.3421511628
2022-11-08,71.2325581395
2022-11-09,70.8961821705
2022-11-10,72.8352906977
2022-11-11,73.349748062
2022-11-14,73.1716666667
2022-11-15,73.0925193798
2022-11-16,73.5575096899
2022-11-17,73.0232655039
2022-11-18,73.3101744186
2022-11-21,74.0027131783
2022-11-22,75.0712015504
2022-11-23,75.7736337209
2022-11-25,72.6868895349
2022-11-28,73.9235658915
2022-11-29,73.5476162791
2022-11-30,73.1617732558
2022-12-01,74.3885562016
2022-12-02,74.9524806202
2022-12-05,75.5164050388
2022-12-06,75.29875
2022-12-07,75.1206686047
2022-12-08,73.9631395349
2022-12-09,74.358875969
2022-12-12,76.5354263566
2022-12-13,75.9121414729
2022-12-14,76.2188372093
2022-12-15,75.5559786822
2022-12-16,75.2690697674
2022-12-19,75.1800290698
2022-12-20,75.0712015504
2022-12-21,75.0810949612
2022-12-22,74.893120155
2022-12-23,75.1404554264
2022-12-27,74.9821608527
2022-12-28,75.2393895349
2022-12-29,75.9418217054
2022-12-30,75.7340600775
2023-01-03,76.0605426357
2023-01-04,76.0209689922
2023-01-05,76.1396899225
2023-01-06,76.7629748062
2023-01-09,76.3969186047
2023-01-10,76.8619089147
2023-01-11,76.1792635659
2023-01-12,76.0803294574
2023-01-13,75.8428875969
2023-01-17,73.7652713178
2023-01-18,73.686124031
2023-01-19,72.9737984496
2023-01-20,73.0529457364
2023-01-23,74.4182364341
2023-01-24,74.3094089147
2023-01-25,73.8444186047
2023-01-26,74.7941860465
2023-01-27,75.7934205426
2023-01-30,75.1503488372
2023-01-31,75.7538468992
2023-02-01,75.8824612403
2023-02-02,76.2880910853
2023-02-03,74.4380232558
2023-02-06,70.8170348837
2023-02-07,74.7941860465
2023-02-08,72.1130717054
2023-02-09,74.4578100775
2023-02-10,74.6457848837
2023-02-13,75.7736337209
2023-02-14,75.9616085271
2023-02-15,76.8718023256
2023-02-16,76.6838275194
2023-02-17,76.7431879845
2023-02-21,76.1792635659
2023-02-22,76.2979844961
2023-02-23,76.2485174419
2023-02-24,76.0011821705
2023-02-27,75.9220348837
2023-02-28,75.4372577519
2023-03-01,74.9129069767
2023-03-02,76.8816957364
2023-03-03,78.5437887597
2023-03-06,78.7812306202
2023-03-07,78.4151744186
2023-03-08,78.6328294574
2023-03-09,77.5346608527
2023-03-10,77.1389244186
2023-03-13,77.3071124031
2023-03-14,78.2469864341
2023-03-15,78.4151744186
2023-03-16,79.0186724806
2023-03-17,78.1480523256
2023-03-20,78.4943217054
2023-03-21,78.8999515504
2023-03-22,77.8017829457
2023-03-23,78.8306976744
2023-03-24,83.490494186
2023-03-27,83.4311337209
2023-03-28,83.4509205426
2023-03-29,83.6388953488
2023-03-30,83.9851647287
2023-03-31,84.6777034884
2023-04-03,84.4204748062
2023-04-04,84.2028197674
2023-04-05,84.4699418605
2023-04-06,84.3116472868
2023-04-10,84.568875969
2023-04-11,84.1830329457
2023-04-12,84.0445251938
2023-04-13,84.6678100775
2023-04-14,84.3611143411
2023-04-17,84.5886627907
2023-04-18,84.638129845
2023-04-19,84.5886627907
2023-04-20,84.6579166667
2023-04-21,84.6183430233
2023-04-24,85.172374031
2023-04-25,85.8154457364
2023-04-26,75.9912887597
2023-04-27,76.7827616279
2023-04-28,76.8816957364
2023-05-01,76.6046802326
2023-05-02,75.1899224806
2023-05-03,74.428129845
2023-05-04,73.7949515504
2023-05-05,75.1899224806
2023-05-08,74.7447189922
2023-05-09,74.7051453488
2023-05-10,75.1899224806
2023-05-11,76.2188372093
2023-05-12,76.5453197674
2023-05-15,77.4950872093
2023-05-16,76.9509496124
2023-05-17,77.0597771318
2023-05-18,77.3565794574
2023-05-19,77.7523158915
2023-05-22,78.2173062016
2023-05-23,78.2865600775
2023-05-24,76.980629845
2023-05-25,76.3177713178
2023-05-26,77.8215697674
2023-05-30,79.1670736434
2023-05-31,79.3451550388
2023-06-01,79.3451550388
2023-06-02,79.6419573643
2023-06-05,79.9783333333
2023-06-06,80.0179069767
2023-06-07,79.6419573643
2023-06-08,79.1670736434
2023-06-09,79.5232364341
2023-06-12,78.9197383721
2023-06-13,79.8398255814
2023-06-14,80.3641763566
2023-06-15,80.5818313953
2023-06-16,81.0962887597
2023-06-20,81.0171414729
2023-06-21,80.0772674419
2023-06-22,81.4227713178
2023-06-23,81.0270348837
2023-06-26,82.5110465116
2023-06-27,83.2332655039
2023-06-28,82.7089147287
2023-06-29,82.1944573643
