date,IPG
2015-12-04,16.0711420058
2015-12-07,16.1259923198
2015-12-08,16.1465611876
2015-12-09,15.8723096175
2015-12-10,15.968297667
2015-12-11,15.3512316344
2015-12-14,15.4060819484
2015-12-15,15.3512316344
2015-12-16,15.6529083614
2015-12-17,15.4197945269
2015-12-18,15.5500640227
2015-12-21,15.721471254
2015-12-22,15.968297667
2015-12-23,16.0848545843
2015-12-24,16.1465611876
2015-12-28,16.1122797413
2015-12-29,16.2151240801
2015-12-30,16.1465611876
2015-12-31,15.9614413778
2016-01-04,15.6460520722
2016-01-05,15.9477287993
2016-01-06,15.6803335184
2016-01-07,15.1935369816
2016-01-08,15.1181177998
2016-01-11,15.0358423288
2016-01-12,15.1181177998
2016-01-13,14.8644350975
2016-01-14,15.2963813204
2016-01-15,14.8918602545
2016-01-19,14.8712913868
2016-01-20,14.4667703209
2016-01-21,14.8438662297
2016-01-22,15.1798244031
2016-01-25,14.8987165438
2016-01-26,15.3238064774
2016-01-27,15.1249740891
2016-01-28,15.0838363536
2016-01-29,15.3855130806
2016-02-01,15.4060819484
2016-02-02,14.9535668578
2016-02-03,15.1112615106
2016-02-04,15.0221297503
2016-02-05,14.4530577424
2016-02-08,13.9182671808
2016-02-09,14.0553929658
2016-02-10,14.0005426518
2016-02-11,13.9594049163
2016-02-12,13.9868300733
2016-02-16,14.1925187508
2016-02-17,14.3159319574
2016-02-18,14.3090756681
2016-02-19,14.4941954779
2016-02-22,14.5559020812
2016-02-23,14.65874642
2016-02-24,14.6518901307
2016-02-25,14.795872205
2016-02-26,14.7478781802
2016-02-29,14.7685914923
2016-03-01,14.9481068634
2016-03-02,14.7340693055
2016-03-03,14.803113679
2016-03-04,14.8307314284
2016-03-07,14.7616870549
2016-03-08,14.5752672465
2016-03-09,14.6166938706
2016-03-10,14.5131273103
2016-03-11,14.6926426814
2016-03-14,14.7340693055
2016-03-15,14.6374071826
2016-03-16,14.7616870549
2016-03-17,14.8652536152
2016-03-18,14.8169225537
2016-03-21,14.8445403031
2016-03-22,14.8652536152
2016-03-23,14.941202426
2016-03-24,14.8583491778
2016-03-28,15.1828577333
2016-03-29,15.5556973502
2016-03-30,15.7973526575
2016-03-31,15.8456837189
2016-04-01,15.9285369671
2016-04-04,15.8111615322
2016-04-05,15.728308284
2016-04-06,16.0113902153
2016-04-07,15.7144994093
2016-04-08,15.7075949719
2016-04-11,15.6730727852
2016-04-12,15.7352127213
2016-04-13,16.1978100238
2016-04-14,16.1840011491
2016-04-15,16.280663272
2016-04-18,16.439465331
2016-04-19,16.163287837
2016-04-20,16.0666257141
2016-04-21,16.1770967117
2016-04-22,16.1770967117
2016-04-25,16.1840011491
2016-04-26,16.1770967117
2016-04-27,16.1287656503
2016-04-28,15.9147280924
2016-04-29,15.8387792816
2016-05-02,16.1149567756
2016-05-03,16.0942434635
2016-05-04,16.0942434635
2016-05-05,16.1011479009
2016-05-06,16.280663272
2016-05-09,16.2668543973
2016-05-10,16.4532742057
2016-05-11,16.3980387069
2016-05-12,16.4739875178
2016-05-13,16.4325608937
2016-05-16,16.4532742057
2016-05-17,16.3151854587
2016-05-18,16.2116188985
2016-05-19,16.2944721467
2016-05-20,16.3220898961
2016-05-23,16.142574525
2016-05-24,16.3497076455
2016-05-25,16.2530455226
2016-05-26,16.2185233358
2016-05-27,16.4739875178
2016-05-31,16.6060017577
2016-06-01,16.5504168146
2016-06-02,16.6546385829
2016-06-03,16.33502516
2016-06-06,16.4809356357
2016-06-07,16.6476904651
2016-06-08,16.842237766
2016-06-09,16.8074971765
2016-06-10,16.6893791724
2016-06-13,16.4739875178
2016-06-14,16.397558221
2016-06-15,16.4253506926
2016-06-16,16.5087281072
2016-06-17,16.3628176316
2016-06-20,16.717171644
2016-06-21,16.8005490586
2016-06-22,17.0437331848
2016-06-23,17.09237001
2016-06-24,16.3628176316
2016-06-27,15.4665104237
2016-06-28,15.5985246636
2016-06-29,15.9737230297
2016-06-30,16.0501523265
2016-07-01,16.1126853875
2016-07-05,15.9598267939
2016-07-06,16.0432042086
2016-07-07,16.1821665664
2016-07-08,16.4878837536
2016-07-11,16.6824310545
2016-07-12,16.7380159976
2016-07-13,16.7866528229
2016-07-14,16.5712611683
2016-07-15,16.5295724609
2016-07-18,16.5712611683
2016-07-19,16.5712611683
2016-07-20,16.8352896481
2016-07-21,15.8486569077
2016-07-22,16.0709966802
2016-07-25,16.015411737
2016-07-26,16.1821665664
2016-07-27,16.0432042086
2016-07-28,16.015411737
2016-07-29,16.0223598549
2016-08-01,16.0362560907
2016-08-02,15.702746432
2016-08-03,15.702746432
2016-08-04,15.827812554
2016-08-05,16.0571004444
2016-08-08,15.8417087898
2016-08-09,15.7305389035
2016-08-10,15.8069682003
2016-08-11,16.0015155013
2016-08-12,16.1196335054
2016-08-15,16.2863883348
2016-08-16,16.1543740948
2016-08-17,16.0432042086
2016-08-18,16.0293079728
2016-08-19,16.0918410338
2016-08-22,16.0918410338
2016-08-23,16.1196335054
2016-08-24,15.9945673834
2016-08-25,15.827812554
2016-08-26,15.7930719646
2016-08-29,15.9042418508
2016-08-30,16.209959038
2016-08-31,16.1819867187
2016-09-01,16.0631043616
2016-09-02,16.0910766809
2016-09-06,15.9022635256
2016-09-07,16.1959728783
2016-09-08,16.0910766809
2016-09-09,15.6505126518
2016-09-12,16.0351320423
2016-09-13,15.7064572905
2016-09-14,15.5456164544
2016-09-15,15.8533119668
2016-09-16,15.7624019291
2016-09-19,15.8183465677
2016-09-20,15.7274365299
2016-09-21,15.7274365299
2016-09-22,15.7344296098
2016-09-23,15.5106510553
2016-09-26,15.3428171395
2016-09-27,15.5316302948
2016-09-28,15.685478051
2016-09-29,15.4477133369
2016-09-30,15.6295334124
2016-10-03,15.6505126518
2016-10-04,15.524637215
2016-10-05,15.4616994965
2016-10-06,15.5316302948
2016-10-07,15.7973673282
2016-10-10,15.8603050466
2016-10-11,15.7484157694
2016-10-12,15.8253396475
2016-10-13,15.7274365299
2016-10-14,15.846318887
2016-10-17,15.7763880887
2016-10-18,15.7833811685
2016-10-19,15.804360408
2016-10-20,15.7484157694
2016-10-21,15.6505126518
2016-10-24,16.0001666432
2016-10-25,15.8672981265
2016-10-26,15.643519572
2016-10-27,15.4127479377
2016-10-28,15.5945680132
2016-10-31,15.6575057317
2016-11-01,15.5036579755
2016-11-02,15.4267340974
2016-11-03,15.2658932614
2016-11-04,15.4197410176
2016-11-07,15.5596026141
2016-11-08,15.7903742484
2016-11-09,15.3288309798
2016-11-10,15.2938655807
2016-11-11,15.4337271772
2016-11-14,15.4966648957
2016-11-15,16.1050628406
2016-11-16,16.209959038
2016-11-17,16.8812947013
2016-11-18,16.5106614705
2016-11-21,16.734440025
2016-11-22,17.0001770584
2016-11-23,17.0421355373
2016-11-25,17.1959832935
2016-11-28,17.1680109742
2016-11-29,17.1260524952
2016-11-30,16.936075742
2016-12-01,16.9712566222
2016-12-02,16.8727501576
2016-12-05,16.8868225097
2016-12-06,16.3731816584
2016-12-07,16.4998328272
2016-12-08,16.626483996
2016-12-09,16.8234969253
2016-12-12,16.9008948618
2016-12-13,17.090871615
2016-12-14,16.9571842701
2016-12-15,16.9994013264
2016-12-16,16.8023883971
2016-12-19,16.7953522211
2016-12-20,16.6827734044
2016-12-21,16.5350137074
2016-12-22,16.5913031158
2016-12-23,16.6053754679
2016-12-27,16.7179542846
2016-12-28,16.5561222355
2016-12-29,16.633520172
2016-12-30,16.471688123
2017-01-03,16.5420498835
2017-01-04,16.626483996
2017-01-05,16.2535666656
2017-01-06,16.633520172
2017-01-09,16.5420498835
2017-01-10,16.4013263625
2017-01-11,16.6757372283
2017-01-12,16.6687010523
2017-01-13,16.5913031158
2017-01-17,16.5490860595
2017-01-18,16.5561222355
2017-01-19,16.2183857853
2017-01-20,16.2394943135
2017-01-23,16.2535666656
2017-01-24,16.4435434188
2017-01-25,16.7038819325
2017-01-26,16.8094245732
2017-01-27,16.8094245732
2017-01-30,16.8234969253
2017-01-31,16.5561222355
2017-02-01,16.3942901865
2017-02-02,16.4013263625
2017-02-03,16.5490860595
2017-02-06,16.6757372283
2017-02-07,16.162096377
2017-02-08,16.2254219614
2017-02-09,16.3731816584
2017-02-10,17.0486545587
2017-02-13,17.4074995371
2017-02-14,17.245667488
2017-02-15,17.4074995371
2017-02-16,17.2315951359
2017-02-17,17.238631312
2017-02-21,17.3019568964
2017-02-22,17.3723186568
2017-02-23,17.2597398401
2017-02-24,17.2808483683
2017-02-27,17.400463361
2017-02-28,17.0815139308
2017-03-01,17.279971354
2017-03-02,17.3154101796
2017-03-03,17.1665671122
2017-03-06,17.1878304075
2017-03-07,17.1523915819
2017-03-08,17.216181468
2017-03-09,17.1382160517
2017-03-10,17.1736548773
2017-03-13,17.1949181726
2017-03-14,17.2090937029
2017-03-15,17.3650245354
2017-03-16,17.4429899517
2017-03-17,17.4217266564
2017-03-20,17.2232692331
2017-03-21,17.0602506354
2017-03-22,17.2728835889
2017-03-23,17.2020059378
2017-03-24,17.1240405215
2017-03-27,17.0389873401
2017-03-28,17.3650245354
2017-03-29,17.3792000657
2017-03-30,17.4217266564
2017-03-31,17.4146388913
2017-04-03,17.2870591192
2017-04-04,17.3721123006
2017-04-05,17.3154101796
2017-04-06,17.2657958238
2017-04-07,17.1736548773
2017-04-10,17.1169527564
2017-04-11,17.3508490052
2017-04-12,17.3650245354
2017-04-13,17.3933755959
2017-04-17,17.7761149122
2017-04-18,17.6485351401
2017-04-19,17.7902904424
2017-04-20,17.8399047983
2017-04-21,17.2870591192
2017-04-24,17.4642532471
2017-04-25,17.400463361
2017-04-26,17.216181468
2017-04-27,17.095689461
2017-04-28,16.7058623796
2017-05-01,16.7696522657
2017-05-02,16.9539341587
2017-05-03,17.1027772261
2017-05-04,16.9893729843
2017-05-05,17.2090937029
2017-05-08,17.1027772261
2017-05-09,17.3295857099
2017-05-10,17.3933755959
2017-05-11,17.3862878308
2017-05-12,17.3295857099
2017-05-15,17.2587080587
2017-05-16,17.1453038168
2017-05-17,16.9397586285
2017-05-18,17.1311282866
2017-05-19,17.2303569982
2017-05-22,17.4500777168
2017-05-23,17.2303569982
2017-05-24,17.3154101796
2017-05-25,17.5067798378
2017-05-26,17.4996920727
2017-05-30,17.5138676029
2017-05-31,17.6697984355
2017-06-01,17.9533090401
2017-06-02,17.9961399961
2017-06-05,17.8890626062
2017-06-06,17.303706208
2017-06-07,16.9253660971
2017-06-08,16.9610585604
2017-06-09,17.1823518328
2017-06-12,17.3750911346
2017-06-13,17.4536145539
2017-06-14,17.5035840025
2017-06-15,17.3965066126
2017-06-16,17.4250605833
2017-06-19,17.7391542603
2017-06-20,17.38936812
2017-06-21,17.2751522374
2017-06-22,17.2251827888
2017-06-23,17.3108447007
2017-06-26,17.6320768704
2017-06-27,17.6320768704
2017-06-28,17.8533701429
2017-06-29,17.6320768704
2017-06-30,17.5606919438
2017-07-03,17.9104780842
2017-07-05,17.9247550695
2017-07-06,17.724877275
2017-07-07,17.6677693337
2017-07-10,17.7177387823
2017-07-11,17.5392764658
2017-07-12,17.4964455099
2017-07-13,17.5392764658
2017-07-14,17.6249383778
2017-07-17,17.767708231
2017-07-18,17.7748467236
2017-07-19,17.724877275
2017-07-20,18.1603253273
2017-07-21,18.2102947759
2017-07-24,18.2531257318
2017-07-25,15.8188997347
2017-07-26,15.3049282632
2017-07-27,15.2406818293
2017-07-28,15.4262826384
2017-07-31,15.4262826384
2017-08-01,15.519083043
2017-08-02,15.4905290724
2017-08-03,15.583329477
2017-08-04,15.2121278586
2017-08-07,15.3834516825
2017-08-08,15.0979119761
2017-08-09,15.0907734834
2017-08-10,14.8337877477
2017-08-11,14.7552643284
2017-08-14,15.0979119761
2017-08-15,14.9765576009
2017-08-16,15.0336655421
2017-08-17,14.7409873431
2017-08-18,14.6410484458
2017-08-21,14.6981563871
2017-08-22,14.9194496596
2017-08-23,13.9771686284
2017-08-24,14.2698468275
2017-08-25,14.4197551734
2017-08-28,14.469724622
2017-08-29,14.2698468275
2017-08-30,14.2627083349
2017-08-31,14.5076235285
2017-09-01,14.5436404687
2017-09-05,14.5580472448
2017-09-06,14.8029624384
2017-09-07,14.4932167524
2017-09-08,14.6805048416
2017-09-11,14.6372845133
2017-09-12,14.442793036
2017-09-13,14.5652506329
2017-09-14,14.5436404687
2017-09-15,14.4139794839
2017-09-18,14.435589648
2017-09-19,14.442793036
2017-09-20,14.9758437516
2017-09-21,15.0190640799
2017-09-22,15.3288097659
2017-09-25,15.3576233181
2017-09-26,15.1559284528
2017-09-27,15.3144029898
2017-09-28,14.889403095
2017-09-29,14.9758437516
2017-10-02,15.2855894377
2017-10-03,15.040674244
2017-10-04,15.343216542
2017-10-05,15.3720300942
2017-10-06,15.2135555572
2017-10-09,15.1559284528
2017-10-10,15.1199115126
2017-10-11,14.8029624384
2017-10-12,14.6588946775
2017-10-13,14.9974539157
2017-10-16,14.889403095
2017-10-17,15.1559284528
2017-10-18,15.2927928257
2017-10-19,14.9830471396
2017-10-20,15.040674244
2017-10-23,14.8605895428
2017-10-24,14.2699117229
2017-10-25,14.0466066934
2017-10-26,14.5292336926
2017-10-27,14.1690642902
2017-10-30,13.9097423205
2017-10-31,13.8665219922
2017-11-01,14.0105897532
2017-11-02,13.6360135747
2017-11-03,13.6360135747
2017-11-06,13.7512677834
2017-11-07,13.3550814408
2017-11-08,13.4127085452
2017-11-09,13.527962754
2017-11-10,13.535166142
2017-11-13,13.4487254854
2017-11-14,13.4271153213
2017-11-15,13.2902509484
2017-11-16,13.4415220974
2017-11-17,13.7224542313
2017-11-20,13.6216067986
2017-11-21,13.4847424257
2017-11-22,13.4847424257
2017-11-24,13.4919458137
2017-11-27,13.383894993
2017-11-28,13.9673694249
2017-11-29,14.442793036
2017-11-30,14.3779625436
2017-12-01,14.6032996714
2017-12-04,15.0321671083
2017-12-05,14.9522087726
2017-12-06,14.777754222
2017-12-07,14.6759890675
2017-12-08,14.6977958863
2017-12-11,14.6832580071
2017-12-12,14.8795193765
2017-12-13,14.6469133091
2017-12-14,14.6687201279
2017-12-15,14.8722504369
2017-12-18,14.777754222
2017-12-19,14.8213678597
2017-12-20,14.6469133091
2017-12-21,14.705064826
2017-12-22,14.8213678597
2017-12-26,14.705064826
2017-12-27,14.7268716448
2017-12-28,14.8068299805
2017-12-29,14.6541822487
2018-01-02,14.7196027052
2018-01-03,14.3634246644
2018-01-04,14.6614511883
2018-01-05,14.6759890675
2018-01-08,14.7922921012
2018-01-09,14.7632163428
2018-01-10,15.1920837797
2018-01-11,15.5991443977
2018-01-12,15.8026747067
2018-01-16,15.4246898471
2018-01-17,15.686371673
2018-01-18,15.7009095522
2018-01-19,15.519186062
2018-01-22,15.9625913781
2018-01-23,15.7954057671
2018-01-24,15.8608262235
2018-01-25,15.5264550016
2018-01-26,15.92624668
2018-01-29,15.8172125859
2018-01-30,15.7735989483
2018-01-31,15.9117088008
2018-02-01,15.8244815255
2018-02-02,15.4755724243
2018-02-05,15.0975875648
2018-02-06,15.2502352965
2018-02-07,15.482841364
2018-02-08,15.5119171224
2018-02-09,15.8026747067
2018-02-12,15.92624668
2018-02-13,16.1515838078
2018-02-14,17.8016330987
2018-02-15,18.2159626564
2018-02-16,18.4122240258
2018-02-20,17.9542808305
2018-02-21,17.7362126423
2018-02-22,17.4018414203
2018-02-23,17.6199096086
2018-02-26,17.8089020384
2018-02-27,17.2855383866
2018-02-28,17.1619664133
2018-03-01,16.8759336397
2018-03-02,17.2939815395
2018-03-05,17.3013157132
2018-03-06,17.3599891027
2018-03-07,17.2059714554
2018-03-08,17.3453207553
2018-03-09,17.5506776184
2018-03-12,17.4039941448
2018-03-13,17.191303108
2018-03-14,17.191303108
2018-03-15,17.2793131922
2018-03-16,17.2939815395
2018-03-19,17.169300587
2018-03-20,16.7805893819
2018-03-21,16.8025919029
2018-03-22,16.3038680926
2018-03-23,16.157184619
2018-03-26,16.6705767767
2018-03-27,16.685245124
2018-03-28,16.7585868608
2018-03-29,16.8906019871
2018-04-02,16.6265717346
2018-04-03,16.6559084293
2018-04-04,16.9639437239
2018-04-05,17.0812905028
2018-04-06,16.9786120713
2018-04-09,17.0446196344
2018-04-10,17.37465745
2018-04-11,17.0372854607
2018-04-12,17.0886246765
2018-04-13,17.1106271975
2018-04-16,17.51400675
2018-04-17,17.858712913
2018-04-18,17.6753585709
2018-04-19,18.0787381234
2018-04-20,17.5946826605
2018-04-23,17.6826927446
2018-04-24,17.7046952657
2018-04-25,17.858712913
2018-04-26,17.9613913445
2018-04-27,17.5213409236
2018-04-30,17.3013157132
2018-05-01,17.1766347606
2018-05-02,16.8172602503
2018-05-03,16.9859462449
2018-05-04,17.352654929
2018-05-07,17.2719790185
2018-05-08,17.2206398027
2018-05-09,17.3966599711
2018-05-10,17.7560344814
2018-05-11,17.7927053498
2018-05-14,17.7633686551
2018-05-15,17.7487003078
2018-05-16,17.6313535289
2018-05-17,17.5506776184
2018-05-18,17.4333308395
2018-05-21,17.4553333605
2018-05-22,17.4333308395
2018-05-23,17.0006145923
2018-05-24,16.9712778976
2018-05-25,16.8832678134
2018-05-29,16.6045692135
2018-05-30,16.5825666925
2018-05-31,16.5752325188
2018-06-01,16.7072476451
2018-06-04,16.8626983321
2018-06-05,16.8997104004
2018-06-06,17.0033441917
2018-06-07,17.0181490191
2018-06-08,17.1143803967
2018-06-11,17.462293839
2018-06-12,17.3660624614
2018-06-13,17.2550262564
2018-06-14,17.4548914254
2018-06-15,17.4474890117
2018-06-18,17.4919034937
2018-06-19,17.2920383247
2018-06-20,17.3364528067
2018-06-21,17.4252817707
2018-06-22,17.6991710764
2018-06-25,17.4548914254
2018-06-26,17.48450108
2018-06-27,17.2698310837
2018-06-28,17.551122803
2018-06-29,17.351257634
2018-07-02,17.0477586737
2018-07-03,16.5295897171
2018-07-05,16.5814066127
2018-07-06,16.9219176414
2018-07-09,17.0921731557
2018-07-10,17.4030745297
2018-07-11,17.2032093607
2018-07-12,17.2032093607
2018-07-13,17.2476238427
2018-07-16,17.5437203894
2018-07-17,16.4777728214
2018-07-18,16.6924428177
2018-07-19,16.1742738611
2018-07-20,15.9003845554
2018-07-23,16.2705052388
2018-07-24,16.1520666201
2018-07-25,16.5814066127
2018-07-26,16.5666017854
2018-07-27,16.5962114401
2018-07-30,16.4481631667
2018-07-31,16.6924428177
2018-08-01,16.2705052388
2018-08-02,16.3445293754
2018-08-03,16.3001148934
2018-08-06,16.4703704077
2018-08-07,16.5517969581
2018-08-08,16.3815414437
2018-08-09,16.4999800624
2018-08-10,16.3519317891
2018-08-13,16.1742738611
2018-08-14,16.3815414437
2018-08-15,16.3889438574
2018-08-16,16.6998452314
2018-08-17,16.5591993717
2018-08-20,16.6184186811
2018-08-21,16.8552959184
2018-08-22,16.8849055731
2018-08-23,16.7812717817
2018-08-24,16.9367224687
2018-08-27,17.0699659147
2018-08-28,17.2550262564
2018-08-29,17.351257634
2018-08-30,17.3142455657
2018-08-31,17.440086598
2018-09-04,17.1263891089
2018-09-05,16.9023194738
2018-09-06,16.8799125103
2018-09-07,16.9919473279
2018-09-10,17.0442302427
2018-09-11,16.8126916198
2018-09-12,17.029292267
2018-09-13,16.9471334008
2018-09-14,16.9620713765
2018-09-17,16.8350985833
2018-09-18,16.6931878144
2018-09-19,16.7006568022
2018-09-20,16.9321954252
2018-09-21,17.3131138048
2018-09-24,17.1861410116
2018-09-25,17.26083089
2018-09-26,17.3280517805
2018-09-27,17.0218232792
2018-09-28,17.0815751819
2018-10-01,17.1039821454
2018-10-02,17.2309549386
2018-10-03,17.4326176102
2018-10-04,17.3280517805
2018-10-05,17.440086598
2018-10-08,17.4774315372
2018-10-09,17.26083089
2018-10-10,16.3869593131
2018-10-11,16.1330137267
2018-10-12,16.0060409335
2018-10-15,16.1778276537
2018-10-16,16.4616491915
2018-10-17,16.5811529969
2018-10-18,16.7902846563
2018-10-19,18.4110550168
2018-10-22,18.2542062722
2018-10-23,18.0450746128
2018-10-24,17.6641562331
2018-10-25,17.4251486224
2018-10-26,17.0815751819
2018-10-29,17.1487960724
2018-10-30,17.4774315372
2018-10-31,17.2981758292
2018-11-01,17.3355207683
2018-11-02,17.029292267
2018-11-05,17.2757688656
2018-11-06,17.5073074886
2018-11-07,17.7388461115
2018-11-08,17.8658189047
2018-11-09,17.806067002
2018-11-12,17.9031638439
2018-11-13,17.8807568804
2018-11-14,18.037605625
2018-11-15,17.8583499169
2018-11-16,17.9479777709
2018-11-19,17.5297144521
2018-11-20,17.2384239265
2018-11-21,17.2384239265
2018-11-23,16.9546023887
2018-11-26,17.3653967197
2018-11-27,17.7089701602
2018-11-28,18.2019233574
2018-11-29,18.1869853817
2018-11-30,17.7089701602
2018-12-03,17.8973634597
2018-12-04,17.4753624687
2018-12-06,17.2945049011
2018-12-07,17.0608972096
2018-12-10,17.2568262412
2018-12-11,17.2869691691
2018-12-12,18.0254709034
2018-12-13,17.4979696646
2018-12-14,16.7368607343
2018-12-17,16.3977527951
2018-12-18,16.4731101149
2018-12-19,16.0661805879
2018-12-20,15.6818582567
2018-12-21,15.1844999458
2018-12-24,14.8830706665
2018-12-26,15.3352145855
2018-12-27,15.3804289774
2018-12-28,15.3955004414
2018-12-31,15.546215081
2019-01-02,15.2523215337
2019-01-03,15.3728932454
2019-01-04,15.6215724009
2019-01-07,16.005894732
2019-01-08,16.4957173109
2019-01-09,16.7217892704
2019-01-10,16.7670036623
2019-01-11,16.7896108582
2019-01-14,16.8122180542
2019-01-15,16.7820751262
2019-01-16,16.7368607343
2019-01-17,16.8348252501
2019-01-18,16.7670036623
2019-01-22,16.3148597433
2019-01-23,16.5032530429
2019-01-24,16.7594679303
2019-01-25,16.887575374
2019-01-28,16.9553969619
2019-01-29,17.1513259934
2019-01-30,17.1211830655
2019-01-31,17.1437902614
2019-02-01,17.0835044056
2019-02-04,17.1061116015
2019-02-05,17.2568262412
2019-02-06,16.2847168154
2019-02-07,16.4957173109
2019-02-08,16.6615034145
2019-02-11,16.435431455
2019-02-12,16.3299312073
2019-02-13,17.1061116015
2019-02-14,17.354790757
2019-02-15,17.6185413764
2019-02-19,17.5507197885
2019-02-20,17.8295418719
2019-02-21,17.6411485723
2019-02-22,17.8973634597
2019-02-25,17.8220061399
2019-02-26,17.8069346759
2019-02-27,17.339719293
2019-02-28,17.5318804586
2019-03-01,17.6080067306
2019-03-04,17.4785920681
2019-03-05,17.4633668137
2019-03-06,17.3948531688
2019-03-07,17.0142218085
2019-03-08,16.9380955364
2019-03-11,17.1664743526
2019-03-12,17.0979607077
2019-03-13,16.922870282
2019-03-14,17.0675101989
2019-03-15,17.0066091812
2019-03-18,16.9076450276
2019-03-19,16.960933418
2019-03-20,16.702104093
2019-03-21,16.6944914657
2019-03-22,16.0854812892
2019-03-25,15.9560666266
2019-03-26,15.8266519641
2019-03-27,16.0017423899
2019-03-28,15.933228745
2019-03-29,15.9941297627
2019-04-01,16.115931798
2019-04-02,15.9865171355
2019-04-03,16.0398055259
2019-04-04,16.1692201884
2019-04-05,16.3899863775
2019-04-08,16.3823737502
2019-04-09,16.4128242591
2019-04-10,16.4508873951
2019-04-11,16.6488157025
2019-04-12,16.5879146848
2019-04-15,16.702104093
2019-04-16,16.9761586724
2019-04-17,17.1360238438
2019-04-18,17.2426006247
2019-04-22,17.0979607077
2019-04-23,17.1131859621
2019-04-24,17.1588617254
2019-04-25,16.960933418
2019-04-26,17.8516108013
2019-04-29,17.8896739373
2019-04-30,17.5090425769
2019-05-01,17.5699435946
2019-05-02,17.4100784232
2019-05-03,17.5775562218
2019-05-06,17.7298087659
2019-05-07,17.3415647784
2019-05-08,17.7374213932
2019-05-09,17.4633668137
2019-05-10,17.5699435946
2019-05-13,17.0142218085
2019-05-14,17.0446723173
2019-05-15,17.1893122342
2019-05-16,17.1055733349
2019-05-17,17.1512490982
2019-05-20,16.9152576548
2019-05-21,17.2273753703
2019-05-22,17.2121501158
2019-05-23,16.9380955364
2019-05-24,16.8239061283
2019-05-28,16.7249419746
2019-05-29,16.51940104
2019-05-30,16.4052116319
2019-05-31,16.3328916734
2019-06-03,16.5253149966
2019-06-04,16.6561628564
2019-06-05,16.694647521
2019-06-06,16.8254953808
2019-06-07,16.8947677771
2019-06-10,16.4098610027
2019-06-11,16.6407689905
2019-06-12,16.8331923137
2019-06-13,17.1410696308
2019-06-14,16.9871309723
2019-06-17,16.910161643
2019-06-18,17.1025849662
2019-06-19,17.2796144235
2019-06-20,17.3027052223
2019-06-21,17.2796144235
2019-06-24,17.3950684175
2019-06-25,17.2180389601
2019-06-26,17.0487064357
2019-06-27,16.9794340394
2019-06-28,17.3873714845
2019-07-01,17.341189887
2019-07-02,17.8568843932
