date,JEC
2016-07-06,37.6363898311
2016-07-07,37.7800401739
2016-07-08,38.7477898522
2016-07-11,39.2014225139
2016-07-12,40.1389300147
2016-07-13,39.9121136839
2016-07-14,39.9499164057
2016-07-15,39.8440687846
2016-07-18,39.7835844297
2016-07-19,39.685297353
2016-07-20,40.312822535
2016-07-21,40.3355041681
2016-07-22,40.1313694703
2016-07-25,40.0633245711
2016-07-26,40.7286524749
2016-07-27,41.1822851366
2016-07-28,40.8874239065
2016-07-29,40.4640334222
2016-08-01,40.4413517891
2016-08-02,40.0633245711
2016-08-03,40.0708851154
2016-08-04,40.0784456598
2016-08-05,40.6454864869
2016-08-08,40.3657463455
2016-08-09,42.0139450163
2016-08-10,41.295693302
2016-08-11,41.1369218704
2016-08-12,40.4564728779
2016-08-15,41.0159531606
2016-08-16,40.5925626764
2016-08-17,40.2825803576
2016-08-18,40.8042579185
2016-08-19,40.6228048538
2016-08-22,40.8949844508
2016-08-23,41.3108143907
2016-08-24,40.9101055396
2016-08-25,41.0915586042
2016-08-26,41.1898456809
2016-08-29,41.3939803787
2016-08-30,40.4337912448
2016-08-31,39.8365082402
2016-09-01,39.3375123124
2016-09-02,39.5038442883
2016-09-06,39.057772171
2016-09-07,39.1484987033
2016-09-08,38.9897272718
2016-09-09,37.9161299724
2016-09-12,38.2639150131
2016-09-13,37.9161299724
2016-09-14,37.2734837017
2016-09-15,37.9085694281
2016-09-16,37.5532238431
2016-09-19,38.0068565048
2016-09-20,37.7346769078
2016-09-21,38.2865966461
2016-09-22,38.7175476747
2016-09-23,38.2941571905
2016-09-26,38.3395204567
2016-09-27,38.3697626341
2016-09-28,39.4736021109
2016-09-29,39.2845885019
2016-09-30,39.1031354372
2016-10-03,39.2845885019
2016-10-04,38.8007136627
2016-10-05,39.5643286432
2016-10-06,39.6096919094
2016-10-07,39.1863014252
2016-10-10,39.1938619695
2016-10-11,37.8783272506
2016-10-12,38.074901404
2016-10-13,37.9463721499
2016-10-14,37.8405245288
2016-10-17,38.0144170491
2016-10-18,38.24123338
2016-10-19,38.3924442672
2016-10-20,38.3092782792
2016-10-21,38.2185517469
2016-10-24,38.5436551544
2016-10-25,38.1278252146
2016-10-26,38.4604891665
2016-10-27,38.3168388236
2016-10-28,38.6343816868
2016-10-31,38.9972878161
2016-11-01,38.3697626341
2016-11-02,38.2185517469
2016-11-03,38.5814578762
2016-11-04,37.2356809799
2016-11-07,37.3642102341
2016-11-08,37.7951612627
2016-11-09,41.5149490885
2016-11-10,42.2558824359
2016-11-11,42.0517477381
2016-11-14,44.3274715909
2016-11-15,44.7508620751
2016-11-16,44.3274715909
2016-11-17,44.4786824781
2016-11-18,43.9645654616
2016-11-21,43.8511572961
2016-11-22,44.8491491518
2016-11-23,46.6409981655
2016-11-25,47.0039042948
2016-11-28,46.8148906858
2016-11-29,46.6636797986
2016-11-30,46.8829355851
2016-12-01,46.5956348993
2016-12-02,45.8622620963
2016-12-05,45.249858003
2016-12-06,45.7337328421
2016-12-07,45.5900824993
2016-12-08,46.0361546166
2016-12-09,46.5502716332
2016-12-12,46.5578321775
2016-12-13,45.8168988301
2016-12-14,45.3254634466
2016-12-15,44.8793913293
2016-12-16,44.4484403007
2016-12-19,44.4106375789
2016-12-20,44.9323151398
2016-12-21,44.1989423368
2016-12-22,44.1157763488
2016-12-23,43.994807639
2016-12-27,44.2065028811
2016-12-28,43.4655695337
2016-12-29,43.3067981021
2016-12-30,43.09510286
2017-01-03,43.9645654616
2017-01-04,44.4408797563
2017-01-05,44.2745477804
2017-01-06,43.8360362074
2017-01-09,42.8985287066
2017-01-10,43.3143586465
2017-01-11,43.3294797352
2017-01-12,43.3899640901
2017-01-13,43.9721260059
2017-01-17,43.1026634044
2017-01-18,43.8662783849
2017-01-19,43.556296066
2017-01-20,43.3824035457
2017-01-23,43.1858293923
2017-01-24,45.4539927008
2017-01-25,46.777087964
2017-01-26,46.2856525805
2017-01-27,45.6354457654
2017-01-30,44.894512418
2017-01-31,44.266987236
2017-02-01,44.4862430225
2017-02-02,44.3803954014
2017-02-03,44.7735437082
2017-02-06,44.7433015308
2017-02-07,44.4560008451
2017-02-08,42.8153627186
2017-02-09,42.7019545532
2017-02-10,43.3975246345
2017-02-13,43.4353273563
2017-02-14,43.4958117112
2017-02-15,44.2065028811
2017-02-16,44.7446821858
2017-02-17,43.6683235765
2017-02-21,44.1079630085
2017-02-22,43.0543443698
2017-02-23,42.5237450554
2017-02-24,42.470685124
2017-02-27,43.243844125
2017-02-28,42.7587247518
2017-03-01,43.6152636451
2017-03-02,43.0543443698
2017-03-03,42.8117846832
2017-03-06,42.766304742
2017-03-07,42.8345246539
2017-03-08,42.9633844874
2017-03-09,42.3494052807
2017-03-10,42.766304742
2017-03-13,42.7814647224
2017-03-14,42.1068455941
2017-03-15,42.6980848301
2017-03-16,42.3494052807
2017-03-17,42.0386256822
2017-03-20,42.031045692
2017-03-21,41.3336865931
2017-03-22,41.5231863482
2017-03-23,41.5080263678
2017-03-24,41.0304869848
2017-03-27,40.704547406
2017-03-28,41.0759669261
2017-03-29,41.773326025
2017-03-30,41.9400858095
2017-03-31,41.9021858585
2017-04-03,41.439806456
2017-04-04,41.439806456
2017-04-05,41.1669268085
2017-04-06,41.3715865441
2017-04-07,41.3185266127
2017-04-10,41.6444661915
2017-04-11,41.3943265147
2017-04-12,40.2573279838
2017-04-13,40.1512081209
2017-04-17,40.5150476508
2017-04-18,40.6590674647
2017-04-19,40.8409872297
2017-04-20,40.6893874256
2017-04-21,40.5832675627
2017-04-24,41.4322264657
2017-04-25,41.773326025
2017-04-26,41.993145741
2017-04-27,42.2357054276
2017-04-28,41.6293062111
2017-05-01,41.3261066029
2017-05-02,41.8036459858
2017-05-03,41.3715865441
2017-05-04,41.5231863482
2017-05-05,41.4322264657
2017-05-08,41.4701264168
2017-05-09,42.3873052317
2017-05-10,41.3564265637
2017-05-11,41.3564265637
2017-05-12,39.9844483364
2017-05-15,40.0375082679
2017-05-16,39.8707484833
2017-05-17,39.3098292081
2017-05-18,39.0741678843
2017-05-19,40.2980863725
2017-05-22,40.199260656
2017-05-23,40.4273200017
2017-05-24,40.2448725252
2017-05-25,39.9788032886
2017-05-26,40.0320171359
2017-05-30,40.0092112013
2017-05-31,39.8495696594
2017-06-01,40.4501259362
2017-06-02,40.442523958
2017-06-05,39.7659478993
2017-06-06,39.5987043792
2017-06-07,39.5302865755
2017-06-08,40.2220665906
2017-06-09,41.7728701409
2017-06-12,41.81848201
2017-06-13,41.8108800318
2017-06-14,41.4991989261
2017-06-15,40.8986426493
2017-06-16,40.9138466057
2017-06-19,41.2027217768
2017-06-20,40.6325734127
2017-06-21,39.9027835067
2017-06-22,40.0320171359
2017-06-23,40.1460468087
2017-06-26,40.7085931946
2017-06-27,40.6933892382
2017-06-28,41.210323755
2017-06-29,40.7161951728
2017-06-30,41.3471593624
2017-07-03,41.9249097046
2017-07-05,41.7044523372
2017-07-06,41.1799158422
2017-07-07,41.6740444244
2017-07-10,41.6436365117
2017-07-11,41.5068009043
2017-07-12,41.5676167298
2017-07-13,41.2331296895
2017-07-14,41.331955406
2017-07-17,41.4307811224
2017-07-18,39.834365703
2017-07-19,40.6173694563
2017-07-20,39.9407933977
2017-07-21,39.7583459211
2017-07-24,39.6595202047
2017-07-25,40.2828824161
2017-07-26,40.1384448305
2017-07-27,40.3360962634
2017-07-28,39.8267637248
2017-07-31,40.077629005
2017-08-01,40.480533849
2017-08-02,40.6705833037
2017-08-03,40.1521953628
2017-08-04,40.0073516734
2017-08-07,39.8777546882
2017-08-08,41.2575814132
2017-08-09,41.3338149339
2017-08-10,40.1598187148
2017-08-11,40.0835851941
2017-08-14,40.1979354752
2017-08-15,39.3136266349
2017-08-16,38.9172123271
2017-08-17,38.3073441614
2017-08-18,38.0024100785
2017-08-21,37.7965795726
2017-08-22,38.7799919898
2017-08-23,39.1306661851
2017-08-24,39.1306661851
2017-08-25,39.5956906615
2017-08-28,39.8167678716
2017-08-29,40.5333629664
2017-08-30,40.9755173865
2017-08-31,41.5396454399
2017-09-01,42.0275399725
2017-09-05,41.4557885671
2017-09-06,41.5396454399
2017-09-07,41.5015286795
2017-09-08,41.6463723689
2017-09-11,41.8445795227
2017-09-12,42.6374081382
2017-09-13,42.6755248986
2017-09-14,42.5306812092
2017-09-15,42.6526548424
2017-09-18,43.2701463602
2017-09-19,43.3387565288
2017-09-20,44.0019881591
2017-09-21,43.7656642449
2017-09-22,43.8647678218
2017-09-25,44.413649171
2017-09-26,44.4441425793
2017-09-27,44.4746359875
2017-09-28,44.3450390023
2017-09-29,44.421272523
2017-10-02,44.8176868308
2017-10-03,44.5508695083
2017-10-04,44.6728431414
2017-10-05,44.8176868308
2017-10-06,44.947283816
2017-10-09,44.5051293958
2017-10-10,44.4898826917
2017-10-11,44.2230653692
2017-10-12,44.7262066059
2017-10-13,44.7491352833
2017-10-16,45.0930654434
2017-10-17,44.5045627249
2017-10-18,44.4587053702
2017-10-19,44.5580629721
2017-10-20,44.9554933794
2017-10-23,44.5886345419
2017-10-24,44.7797068531
2017-10-25,44.3975622307
2017-10-26,44.8867073473
2017-10-27,44.8714215624
2017-10-30,44.6803492512
2017-10-31,44.48927694
2017-11-01,44.5504200796
2017-11-02,44.8943502398
2017-11-03,45.3147093244
2017-11-06,46.70571575
2017-11-07,46.5681436859
2017-11-08,46.7133586424
2017-11-09,46.0713556768
2017-11-10,45.8802833656
2017-11-13,45.7197826242
2017-11-14,44.2829188439
2017-11-15,43.8319881895
2017-11-16,44.6574205739
2017-11-17,44.8102784228
2017-11-20,45.3529237867
2017-11-21,49.571800418
2017-11-22,49.5106572784
2017-11-24,48.3718663036
2017-11-27,48.394794981
2017-11-28,49.3425136445
2017-11-29,49.5488717406
2017-11-30,50.1603031365
2017-12-01,50.0303739649
2017-12-04,50.970449736
2017-12-05,50.7946632097
2017-12-06,51.7347389808
2017-12-07,51.7347389808
2017-12-08,52.3614561615
2017-12-11,52.2620985597
2017-12-12,52.2697414521
2017-12-13,52.0939549258
2017-12-14,50.5424477589
2017-12-15,50.5883051136
2017-12-18,51.0086641982
2017-12-19,50.7411629625
2017-12-20,50.7411629625
2017-12-21,50.8099489946
2017-12-22,50.6570911456
2017-12-26,50.4813046193
2017-12-27,50.6570911456
2017-12-28,50.8787350266
2017-12-29,50.4125185873
2018-01-02,51.1080218
2018-01-03,51.2838083263
2018-01-04,51.8111679053
2018-01-05,52.0786691409
2018-01-08,51.9410970769
2018-01-09,51.7500247657
2018-01-10,51.8264536901
2018-01-11,53.1181025139
2018-01-12,53.1639598686
2018-01-16,53.0569593743
2018-01-17,53.1792456535
2018-01-18,53.0340306969
2018-01-19,53.462032674
2018-01-22,53.6760336626
2018-01-23,53.4085324269
2018-01-24,53.683676555
2018-01-25,53.393246642
2018-01-26,53.462032674
2018-01-29,54.3027508433
2018-01-30,53.2709603628
2018-01-31,53.0875309441
2018-02-01,53.5155329212
2018-02-02,51.2990941112
2018-02-05,48.2648658094
2018-02-06,49.0215121617
2018-02-07,50.4507330495
2018-02-08,48.0126503586
2018-02-09,47.5617197041
2018-02-12,48.2190084547
2018-02-13,47.5922912739
2018-02-14,48.6546533242
2018-02-15,48.8075111732
2018-02-16,48.4091450484
2018-02-20,47.8575611833
2018-02-21,47.5434648157
2018-02-22,47.9571527145
2018-02-23,47.7656305391
2018-02-26,48.2712490821
2018-02-27,47.2983164312
2018-02-28,46.7773761142
2018-03-01,45.4597035476
2018-03-02,45.9959656386
2018-03-05,46.0495918477
2018-03-06,46.1185398309
2018-03-07,46.1108789439
2018-03-08,45.666547497
2018-03-09,46.5781930518
2018-03-12,46.2947402322
2018-03-13,46.0495918477
2018-03-14,45.7967825762
2018-03-15,45.9193567685
2018-03-16,46.693106357
2018-03-19,45.8963741074
2018-03-20,46.0649136218
2018-03-21,46.3713491024
2018-03-22,44.172674529
2018-03-23,42.5715491429
2018-03-26,44.2646051732
2018-03-27,43.0771676859
2018-03-28,43.5674644548
2018-03-29,45.3141466943
2018-04-02,44.2186398511
2018-04-03,44.8544934734
2018-04-04,46.1032180568
2018-04-05,45.8657305594
2018-04-06,44.4408055746
2018-04-09,44.678293072
2018-04-10,45.5363124177
2018-04-11,45.5975995138
2018-04-12,45.5516341918
2018-04-13,45.4060773385
2018-04-16,45.7508172541
2018-04-17,46.1491833789
2018-04-18,46.3943317634
2018-04-19,46.3483664413
2018-04-20,45.9653220906
2018-04-23,46.3177228933
2018-04-24,45.2681813722
2018-04-25,44.9234414565
2018-04-26,44.5940233149
2018-04-27,45.0460156488
2018-04-30,44.5020926707
2018-05-01,44.7319192811
2018-05-02,44.2263007381
2018-05-03,43.7819692913
2018-05-04,43.5444817938
2018-05-07,43.4448902626
2018-05-08,47.5741083637
2018-05-09,48.1563357769
2018-05-10,48.8458156082
2018-05-11,48.6849369809
2018-05-14,48.2559273081
2018-05-15,48.0261006976
2018-05-16,48.6313107718
2018-05-17,49.1139466538
2018-05-18,48.9450118779
2018-05-21,49.3212756969
2018-05-22,48.9142964641
2018-05-23,48.7300039814
2018-05-24,48.7300039814
2018-05-25,48.6301788865
2018-05-29,48.6071423262
2018-05-30,49.7896857572
2018-05-31,49.7589703434
2018-06-01,50.2273804037
2018-06-04,50.5729288089
2018-06-05,50.9875868951
2018-06-06,50.8800829468
2018-06-07,50.7188270244
2018-06-08,51.1411639641
2018-06-11,50.9261560675
2018-06-12,50.8186521192
2018-06-13,50.3118477917
2018-06-14,50.1813072831
2018-06-15,49.5669990072
2018-06-18,50.2964900848
2018-06-19,49.7589703434
2018-06-20,50.3732786193
2018-06-21,49.5669990072
2018-06-22,49.7589703434
2018-06-25,48.7607193952
2018-06-26,49.0064427055
2018-06-27,48.8375079296
2018-06-28,48.6839308607
2018-06-29,48.7530405417
2018-07-02,49.1446620676
2018-07-03,48.3844555762
2018-07-05,49.4978893262
2018-07-06,49.9432628262
2018-07-09,50.6804327572
2018-07-10,51.072054283
2018-07-11,50.2197015503
2018-07-12,50.3655997658
2018-07-13,50.9261560675
2018-07-16,50.2580958175
2018-07-17,50.6804327572
2018-07-18,51.3638507141
2018-07-19,51.3254564468
2018-07-20,50.7495424382
2018-07-23,50.7725789986
2018-07-24,51.5097489296
2018-07-25,51.5251066365
2018-07-26,51.9320858692
2018-07-27,51.6479682916
2018-07-30,51.4329603951
2018-07-31,51.9320858692
2018-08-01,51.4867123692
2018-08-02,51.5020700761
2018-08-03,51.632903189
2018-08-06,55.6502493605
2018-08-07,55.5348083786
2018-08-08,56.0889250919
2018-08-09,55.8426509971
2018-08-10,55.3193185456
2018-08-13,54.7113293741
2018-08-14,55.1115247781
2018-08-15,54.5420159339
2018-08-16,54.7113293741
2018-08-17,55.3039264147
2018-08-20,56.0504447646
2018-08-21,56.2351503357
2018-08-22,56.158189681
2018-08-23,55.9888762409
2018-08-24,56.0119644372
2018-08-27,56.0350526336
2018-08-28,55.8426509971
2018-08-29,56.673826067
2018-08-30,56.1658857465
2018-08-31,55.9426998481
2018-09-04,55.4501516585
2018-09-05,55.9350037826
2018-09-06,56.8277473763
2018-09-07,56.6584339361
2018-09-10,56.8816198345
2018-09-11,57.0971096675
2018-09-12,57.7435791663
2018-09-13,57.8975004756
2018-09-14,58.320784076
2018-09-17,58.4670093198
2018-09-18,58.6132345636
2018-09-19,59.1134788187
2018-09-20,59.0596063605
2018-09-21,59.7291640557
2018-09-24,59.4598017645
2018-09-25,59.567546681
2018-09-26,59.2443119316
2018-09-27,58.9672535749
2018-09-28,58.99038706
2018-10-01,59.4222121156
2018-10-02,59.5301683795
2018-10-03,59.8540371712
2018-10-04,60.0391050522
2018-10-05,59.0212317069
2018-10-08,59.437634439
2018-10-09,59.1137656473
2018-10-10,57.2707979993
2018-10-11,55.6668763642
2018-10-12,55.5203642918
2018-10-15,56.252924654
2018-10-16,57.3170649696
2018-10-17,56.9469292076
2018-10-18,56.3608809179
2018-10-19,55.7362768196
2018-10-22,59.5378795412
2018-10-23,58.4660280639
2018-10-24,55.9290558623
2018-10-25,58.0110695232
2018-10-26,56.9931961779
2018-10-29,55.8288107601
2018-10-30,57.1705528971
2018-10-31,57.9031132593
2018-11-01,58.2424043744
2018-11-02,57.9416690678
2018-11-05,59.2294330729
2018-11-06,61.3268690573
2018-11-07,62.3987205346
2018-11-08,61.2497574402
2018-11-09,59.5687241881
2018-11-12,57.910824421
2018-11-13,57.5715333059
2018-11-14,56.5305264754
2018-11-15,57.8337128039
2018-11-16,57.201397544
2018-11-19,56.2375023306
2018-11-20,50.1611069053
2018-11-21,50.2844854926
2018-11-23,49.8835050838
2018-11-26,50.3307524628
2018-11-27,49.8835050838
2018-11-28,51.0324681782
2018-11-29,50.1996627138
2018-11-30,50.6391989311
2018-12-03,50.8782449441
2018-12-04,48.402962036
2018-12-06,46.9763971202
2018-12-07,46.0973246856
2018-12-10,45.3878978085
2018-12-11,46.1821474644
2018-12-12,46.9069966649
2018-12-13,46.1821474644
2018-12-14,45.2645192212
2018-12-17,44.6167816378
2018-12-18,44.4934030505
2018-12-19,44.3006240078
2018-12-20,44.0384445098
2018-12-21,43.1208162666
2018-12-24,42.5964572705
2018-12-26,44.6167816378
2018-12-27,44.9869173998
2018-12-28,44.40086911
2018-12-31,45.0794513402
2019-01-02,45.0948736637
2019-01-03,44.1849565822
2019-01-04,45.8968344812
2019-01-07,45.9045456429
2019-01-08,45.98165726
2019-01-09,46.3826376688
2019-01-10,46.8453073712
2019-01-11,46.6293948434
2019-01-14,46.3363706985
2019-01-15,46.2361255963
2019-01-16,46.0202130685
2019-01-17,46.6679506519
2019-01-18,48.2024718317
2019-01-22,47.6164235419
2019-01-23,47.5778677334
2019-01-24,47.9480034953
2019-01-25,49.1740782068
2019-01-28,48.6651415341
2019-01-29,48.5340517851
2019-01-30,49.2974567941
2019-01-31,49.9683278626
2019-02-01,50.4232864033
2019-02-04,51.302358838
2019-02-05,51.4565820721
2019-02-06,52.4513219323
2019-02-07,50.299907816
2019-02-08,50.6854659014
2019-02-11,50.6854659014
2019-02-12,52.1505866257
2019-02-13,52.7674795623
2019-02-14,52.4821665792
2019-02-15,53.1237956594
2019-02-19,55.0796047837
2019-02-20,57.0508748496
2019-02-21,57.0199529662
2019-02-22,57.5533554547
2019-02-25,57.8471133469
2019-02-26,57.8161914635
2019-02-27,57.8161914635
2019-02-28,57.0354139079
2019-03-01,57.2132147374
2019-03-04,56.9271873161
2019-03-05,56.4324371819
2019-03-06,55.8526518684
2019-03-07,55.7444252765
2019-03-08,55.5820853887
2019-03-11,56.4633590653
2019-03-12,56.478820007
2019-03-13,56.6411598948
2019-03-14,56.4942809487
2019-03-15,57.0586053205
2019-03-18,57.4683202754
2019-03-19,57.0122224954
2019-03-20,56.9890310829
2019-03-21,57.7234258133
2019-03-22,56.4865504778
2019-03-25,56.5715856571
2019-03-26,57.0044920246
2019-03-27,56.7648474283
2019-03-28,57.9321485262
2019-03-29,58.1254102973
2019-04-01,59.6019302291
2019-04-02,59.2076762159
2019-04-03,58.9680316196
2019-04-04,58.8675354986
2019-04-05,59.3004418661
2019-04-08,59.2927113952
2019-04-09,58.4191681895
2019-04-10,58.3727853644
2019-04-11,59.0453363281
2019-04-12,59.5246255206
2019-04-15,59.0762582115
2019-04-16,59.6096606999
2019-04-17,59.3468246911
2019-04-18,59.4705122247
2019-04-22,60.8233446229
2019-04-23,62.0988723126
2019-04-24,61.4031299364
2019-04-25,60.5837000266
2019-04-26,61.0552587483
2019-04-29,60.6532742643
2019-04-30,60.2512897802
2019-05-01,59.9807233006
2019-05-02,59.3236332786
2019-05-03,59.5323559915
2019-05-06,59.5323559915
2019-05-07,60.4754734348
2019-05-08,61.0939111025
2019-05-09,60.7846922687
2019-05-10,60.8078836812
2019-05-13,58.6046994898
2019-05-14,59.1303715074
2019-05-15,59.3777465745
2019-05-16,60.0425670674
2019-05-17,59.2988139785
2019-05-20,58.9346848621
2019-05-21,60.0270722113
2019-05-22,59.4847522507
2019-05-23,58.2606586254
2019-05-24,58.7642414459
2019-05-28,57.8810346529
2019-05-29,57.2302507002
2019-05-30,58.2529111973
2019-05-31,58.3303854774
2019-06-03,59.5389842468
2019-06-04,61.1427018446
2019-06-05,62.0104137816
2019-06-06,61.6927692332
2019-06-07,61.514578389
2019-06-10,62.0878880617
2019-06-11,60.7165933041
2019-06-12,60.3059796197
2019-06-13,60.6856035921
2019-06-14,60.6623613081
2019-06-17,60.584887028
2019-06-18,61.8709600774
2019-06-19,62.4675120341
2019-06-20,63.4514353912
2019-06-21,63.7690799395
2019-06-24,63.5134148153
2019-06-25,63.7768273675
2019-06-26,64.15645134
2019-06-27,65.086142701
2019-06-28,65.3805449653
