date,PXD
2019-07-01,118.1445345465
2019-07-02,112.8495851531
2019-07-03,113.6695994397
2019-07-05,114.4271364473
2019-07-08,113.8648409365
2019-07-09,111.9592839277
2019-07-10,114.4896137263
2019-07-11,113.1307329085
2019-07-12,112.6855822958
2019-07-15,109.8741047418
2019-07-16,109.3820961699
2019-07-17,106.4769026974
2019-07-18,106.2894708605
2019-07-19,107.8279738553
2019-07-22,107.9529284132
2019-07-23,109.311809231
2019-07-24,109.0540904552
2019-07-25,106.1410873229
2019-07-26,105.9614651458
2019-07-29,104.3058172529
2019-07-30,107.6873999776
2019-07-31,107.8045448757
2019-08-01,99.6200213296
2019-08-02,99.3935411933
2019-08-05,95.1528958827
2019-08-06,93.8955406433
2019-08-07,95.379376019
2019-08-08,99.0108678596
2019-08-09,98.5344786074
2019-08-12,98.98743888
2019-08-13,100.2447941194
2019-08-14,95.8401459515
2019-08-15,96.0666260878
2019-08-16,97.3161716673
2019-08-19,100.1354588812
2019-08-20,98.8702939819
2019-08-21,99.1358224175
2019-08-22,98.4563820087
2019-08-23,94.2235463579
2019-08-26,93.9111599631
2019-08-27,92.1696058116
2019-08-28,94.3328815962
2019-08-29,96.3399641833
2019-08-30,96.3868221425
2019-09-03,95.6370947948
2019-09-04,96.9803562928
2019-09-05,100.3853679971
2019-09-06,100.6430867729
2019-09-09,103.0875103129
2019-09-10,105.2351667777
2019-09-11,104.1886723549
2019-09-12,101.798916434
2019-09-13,105.766223649
2019-09-16,112.6465339964
2019-09-17,108.5620818833
2019-09-18,107.5936840591
2019-09-19,106.1567066426
2019-09-20,104.914970723
2019-09-23,104.4542007905
2019-09-24,102.1737801078
2019-09-25,100.088600922
2019-09-26,99.0186775195
2019-09-27,98.995166951
2019-09-30,98.5641398625
2019-10-01,95.3980499758
2019-10-02,94.8102857642
2019-10-03,97.7177593977
2019-10-04,98.3133604655
2019-10-07,97.6002065554
2019-10-08,96.7538260906
2019-10-09,99.1440672179
2019-10-10,101.369734366
2019-10-11,103.846180911
2019-10-14,101.7929245984
2019-10-15,102.2004411184
2019-10-16,100.6330698874
2019-10-17,100.0766531004
2019-10-18,96.6754575291
2019-10-21,98.2663393286
2019-10-22,102.2082779746
2019-10-23,102.3493413854
2019-10-24,101.3070395168
2019-10-25,101.7459034614
2019-10-28,98.3917290271
2019-10-29,99.6221154434
2019-10-30,96.0406721805
2019-10-31,96.4090044198
2019-11-01,99.9669371142
2019-11-04,106.6282648461
2019-11-05,106.471527723
2019-11-06,104.6768876634
2019-11-07,107.02794451
2019-11-08,105.7897212375
2019-11-11,104.7317456565
2019-11-12,106.6831228391
2019-11-13,104.6220296704
2019-11-14,103.7364649248
2019-11-15,105.2333044504
2019-11-18,104.3869239857
2019-11-19,101.5813294822
2019-11-20,102.2474622554
2019-11-21,102.4590573715
2019-11-22,101.5343083452
2019-11-25,102.7255104808
2019-11-26,100.0609793881
2019-11-27,102.0201934269
2019-11-29,100.1863690866
2019-12-02,99.3556623341
2019-12-03,96.7773366591
2019-12-04,102.27880968
2019-12-05,100.5547013259
2019-12-06,104.9355039166
2019-12-09,104.3790871295
2019-12-10,105.4448995666
2019-12-11,106.7301439761
2019-12-12,109.3633276442
2019-12-13,109.708149315
2019-12-16,112.3570066954
2019-12-17,112.8742392017
2019-12-18,114.3162207342
2019-12-19,115.366359459
2019-12-20,115.671996849
2019-12-23,118.2816699487
2019-12-24,118.9634764342
2019-12-26,119.1829084065
2019-12-27,118.9478027218
2019-12-30,118.5794704826
2019-12-31,118.9724560678
2020-01-02,119.7348481031
2020-01-03,120.5286789852
2020-01-06,124.2699017565
2020-01-07,123.3581751988
2020-01-08,119.5304955988
2020-01-09,119.6483912743
2020-01-10,117.424092862
2020-01-13,115.3648483955
2020-01-14,115.3648483955
2020-01-15,114.2802081803
2020-01-16,115.5299023413
2020-01-17,116.9446504481
2020-01-21,115.8128519626
2020-01-22,113.6750103791
2020-01-23,110.3739314633
2020-01-24,111.631485336
2020-01-27,106.4126367643
2020-01-28,110.7983558953
2020-01-29,109.1871149959
2020-01-30,108.094615069
2020-01-31,106.1061080079
2020-02-03,104.1961980637
2020-02-04,106.8134820612
2020-02-05,111.7572407232
2020-02-06,110.381791175
2020-02-07,108.3225467085
2020-02-10,107.4815575561
2020-02-11,106.9942554304
2020-02-12,108.1574927627
2020-02-13,110.0674027068
2020-02-14,109.4307660588
2020-02-18,106.5462518633
2020-02-19,110.9555501294
2020-02-20,112.0244709212
2020-02-21,111.8043989935
2020-02-24,106.8685000432
2020-02-25,102.246989561
2020-02-26,98.6315221771
2020-02-27,96.4150834765
2020-02-28,96.5015403052
2020-03-02,97.7119359077
2020-03-03,94.3401195865
2020-03-04,97.0674395479
2020-03-05,93.2240405245
2020-03-06,82.6212894354
2020-03-09,52.1177483111
2020-03-10,62.7676576704
2020-03-11,55.2066150109
2020-03-12,47.6927306216
2020-03-13,55.5524423259
2020-03-16,46.938198298
2020-03-17,45.2169214348
2020-03-18,44.6195833452
2020-03-19,47.4490795588
2020-03-20,48.5415794857
2020-03-23,48.1721730356
2020-03-24,57.0772263965
2020-03-25,56.8335753337
2020-03-26,58.4290968097
2020-03-27,53.9569208499
2020-03-30,52.6915072655
2020-03-31,55.5919572068
2020-04-01,53.7058722723
2020-04-02,59.5543205144
2020-04-03,59.1818583635
2020-04-06,60.4181157155
2020-04-07,59.6811161403
2020-04-08,63.6276299947
2020-04-09,59.8158364927
2020-04-13,62.2487275637
2020-04-14,61.313609823
2020-04-15,59.3720518023
2020-04-16,56.3527309618
2020-04-17,60.7271800535
2020-04-20,56.4874513143
2020-04-21,58.222966443
2020-04-22,63.9208448795
2020-04-23,62.8510067864
2020-04-24,61.377007636
2020-04-27,64.8718120733
2020-04-28,65.5850374687
2020-04-29,71.1640450059
2020-04-30,70.7757334018
2020-05-01,65.7118330946
2020-05-04,65.8227792672
2020-05-05,65.3631451235
2020-05-06,64.8480378935
2020-05-07,68.9609710069
2020-05-08,71.3146148116
2020-05-11,66.9163915401
2020-05-12,66.5914777489
2020-05-13,62.9064798727
2020-05-14,65.1491775049
2020-05-15,65.6642847349
2020-05-18,74.0010971342
2020-05-19,71.0451741067
2020-05-20,73.2482481058
2020-05-21,73.6444844365
2020-05-22,73.2403233792
2020-05-26,74.2705378392
2020-05-27,74.6429999901
2020-05-28,73.3354200985
2020-05-29,72.5904957967
2020-06-01,73.6286349833
2020-06-02,76.2041711333
2020-06-03,79.857470103
2020-06-04,82.0605441021
2020-06-05,87.8772934377
2020-06-08,92.5449574142
2020-06-09,86.0070579565
2020-06-10,81.4107165196
2020-06-11,76.5845580108
2020-06-12,77.8445895427
2020-06-15,75.7207628098
2020-06-16,76.9173965287
2020-06-17,74.6826236232
2020-06-18,74.9203654216
2020-06-19,74.1595916665
2020-06-22,75.3641501121
2020-06-23,76.6796547302
2020-06-24,73.0342804872
2020-06-25,77.4245790321
2020-06-26,74.5796021772
2020-06-29,75.2769781193
2020-06-30,77.8754845643
2020-07-01,76.1218912579
2020-07-02,77.1581054844
2020-07-06,78.6885141882
2020-07-07,76.5762313418
2020-07-08,76.9907170324
2020-07-09,72.9175980342
2020-07-10,73.6828023862
2020-07-13,72.5349958583
2020-07-14,76.2494253165
2020-07-15,76.9907170324
2020-07-16,77.1740472418
2020-07-17,76.9349208818
2020-07-20,77.2457851497
2020-07-21,81.8768656545
2020-07-22,81.7094772026
2020-07-23,80.2348646494
2020-07-24,79.4537185402
2020-07-27,78.5290966149
2020-07-28,76.9588335178
2020-07-29,78.5450383723
2020-07-30,76.4008720112
2020-07-31,77.2537560284
2020-08-03,77.9870768657
2020-08-04,79.3261844815
2020-08-05,81.8210695039
2020-08-06,81.5899140226
2020-08-07,83.1203227264
2020-08-10,86.874606578
2020-08-11,84.9376830622
2020-08-12,88.0782092565
2020-08-13,87.6318400512
2020-08-14,88.2615394658
2020-08-17,86.5717131887
2020-08-18,85.8463632301
2020-08-19,83.510895781
2020-08-20,81.8370112612
2020-08-21,81.3906420559
2020-08-24,83.4949540237
2020-08-25,85.2246346942
2020-08-26,83.2239441491
2020-08-27,83.9971193796
2020-08-28,84.1724787103
2020-08-31,82.8413419731
2020-09-01,82.0841084999
2020-09-02,80.4421074947
2020-09-03,78.4175043136
2020-09-04,78.9914075775
2020-09-08,75.21321109
2020-09-09,76.9986879111
2020-09-10,72.8936853982
2020-09-11,73.3878798755
2020-09-14,74.4081523447
2020-09-15,75.428424814
2020-09-16,77.7559213844
2020-09-17,77.3812900871
2020-09-18,76.3450758605
2020-09-21,73.2683166955
2020-09-22,73.7465694155
2020-09-23,69.2669356053
2020-09-24,68.9959257307
2020-09-25,68.4698477388
2020-09-28,70.3908294972
2020-09-29,69.3067899987
2020-09-30,68.9779036109
2020-10-01,67.8388336827
2020-10-02,69.4190926676
2020-10-05,71.6491028088
2020-10-06,70.6143139303
2020-10-07,71.3442812787
2020-10-08,71.7774487162
2020-10-09,70.6464004072
2020-10-12,71.1357191792
2020-10-13,70.7105733609
2020-10-14,72.2667674882
2020-10-15,73.9753723805
2020-10-16,72.4031350148
2020-10-19,69.8281952475
2020-10-20,67.0045852846
2020-10-21,62.9215811053
2020-10-22,66.5794394663
2020-10-23,68.6169307464
2020-10-26,66.4190070821
2020-10-27,67.2051257649
2020-10-28,64.4376671365
2020-10-29,65.3120236307
2020-10-30,63.8200024571
2020-11-02,66.4190070821
2020-11-03,65.9377099293
2020-11-04,66.9805204269
2020-11-05,63.8360456955
2020-11-06,62.0392029919
2020-11-09,70.8870489836
2020-11-10,73.5983562775
2020-11-11,72.7079565449
2020-11-12,69.2025089489
2020-11-13,72.7320214025
2020-11-16,75.9727555645
2020-11-17,76.93534987
2020-11-18,75.8925393724
2020-11-19,77.5129064534
2020-11-20,76.8551336779
2020-11-23,83.8259207738
2020-11-24,89.3207299346
2020-11-25,88.205724864
2020-11-27,88.2939626754
2020-11-30,80.6814460424
2020-12-01,80.0557597438
2020-12-02,81.4434998676
2020-12-03,84.5077584069
2020-12-04,91.4945887413
2020-12-07,88.4624166788
2020-12-08,91.6630427448
2020-12-09,91.7913886522
2020-12-10,95.2888146289
2020-12-11,92.7058532424
2020-12-14,90.7325349161
2020-12-15,94.2058960352
2020-12-16,93.7647069785
2020-12-17,91.7512805561
2020-12-18,91.7352373177
2020-12-21,88.9517354508
2020-12-22,86.9864387437
2020-12-23,90.7405565353
2020-12-24,90.2351945249
2020-12-28,88.7592165897
2020-12-29,88.7511949705
2020-12-30,92.3448803778
2020-12-31,91.7967917102
2021-01-04,91.4663264841
2021-01-05,97.8096467998
2021-01-06,101.8477706602
2021-01-07,106.3856224236
2021-01-08,105.7811128637
2021-01-11,105.926195158
2021-01-12,108.9084423205
2021-01-13,105.5312489122
2021-01-14,106.6999673948
2021-01-15,102.6699036618
2021-01-19,106.4259230609
2021-01-20,106.4984642081
2021-01-21,104.7816570579
2021-01-22,105.7166318439
2021-01-25,104.2416285176
2021-01-26,99.6554159895
2021-01-27,94.8112793824
2021-01-28,98.817162733
2021-01-29,97.4469410638
2021-02-01,96.931092906
2021-02-02,96.3830042383
2021-02-03,102.0734542293
2021-02-04,102.0412137194
2021-02-05,103.3630746239
2021-02-08,107.239995935
2021-02-09,104.0078848211
2021-02-10,106.6757870124
2021-02-11,104.6768754008
2021-02-12,106.6274262476
2021-02-16,109.7466955769
2021-02-17,109.7789360868
2021-02-18,107.2077554251
2021-02-19,107.9573472795
2021-02-22,112.4145977682
2021-02-23,117.065291316
2021-02-24,120.9502727546
2021-02-25,120.1361998806
2021-02-26,119.7493137622
2021-03-01,119.6687124876
2021-03-02,120.7004088032
2021-03-03,124.2549250157
2021-03-04,127.8094412282
2021-03-05,131.8556252161
2021-03-08,130.6466060962
2021-03-09,126.4875803238
2021-03-10,127.7530203359
2021-03-11,132.6535778353
2021-03-12,133.4998912192
2021-03-15,133.6046728762
2021-03-16,131.404258078
2021-03-17,136.4337776168
2021-03-18,130.4773434194
2021-03-19,131.766963814
2021-03-22,127.8819823754
2021-03-23,126.8180455499
2021-03-24,130.0098560264
2021-03-25,130.0179161539
2021-03-26,132.838960767
2021-03-29,130.7997485181
2021-03-30,129.9131344968
2021-03-31,128.4572532735
2021-04-01,133.1322496462
2021-04-05,123.0866692051
2021-04-06,122.4396108836
2021-04-07,124.1785801226
2021-04-08,120.9109355991
2021-04-09,119.0506429248
2021-04-12,117.2954972278
2021-04-13,117.829320343
2021-04-14,123.8307862748
2021-04-15,123.1190221212
2021-04-16,120.0374068651
2021-04-19,120.1749067584
2021-04-20,118.0234378395
2021-04-21,118.9778488637
2021-04-22,118.3146140841
2021-04-23,118.4521139775
2021-04-26,120.4984359192
2021-04-27,122.1888757841
2021-04-28,127.1631366305
2021-04-29,129.0638704499
2021-04-30,124.4212269932
2021-05-03,128.3278416092
2021-05-04,128.1579887998
2021-05-05,132.9219556917
2021-05-06,133.4072494329
2021-05-07,135.7447476192
2021-05-10,135.5425418938
2021-05-11,127.5513716234
2021-05-12,126.3138725835
2021-05-13,122.8359341055
2021-05-14,127.0256367372
2021-05-17,130.2447518866
2021-05-18,128.0932829676
2021-05-19,123.8226980458
2021-05-20,121.8491701653
2021-05-21,121.9057877684
2021-05-24,122.6499048381
2021-05-25,119.9646128039
2021-05-26,121.5579939206
2021-05-27,122.8925517087
2021-05-28,123.0947574341
2021-06-01,130.5763692763
2021-06-02,134.7337189919
2021-06-03,137.5807756065
2021-06-04,137.7425401868
2021-06-07,138.0741575766
2021-06-08,137.0469524912
2021-06-09,135.6800417871
2021-06-10,131.9432799805
2021-06-11,131.7572507131
2021-06-14,131.1344570786
2021-06-15,131.1021041626
2021-06-16,130.5521045893
2021-06-17,127.389607043
2021-06-18,125.2381381241
2021-06-21,130.2932812607
2021-06-22,131.2072511398
2021-06-23,132.8491616306
2021-06-24,132.7359264243
2021-06-25,133.5932787003
2021-06-28,129.6057817941
2021-06-29,128.7807824342
2021-06-30,131.913858321
2021-07-01,135.8748454525
2021-07-02,135.3391381765
2021-07-06,130.6476411232
2021-07-07,127.5876162286
2021-07-08,127.6282001132
2021-07-09,128.2450751582
2021-07-12,127.4820981288
2021-07-13,127.5876162286
2021-07-14,123.2613741363
2021-07-15,119.552007089
2021-07-16,114.3978537519
2021-07-19,110.923873235
2021-07-20,112.7826151471
2021-07-21,117.766316169
2021-07-22,116.7598358324
2021-07-23,115.2176482197
2021-07-26,117.417294762
2021-07-27,115.810172934
2021-07-28,117.677031623
2021-07-29,119.373437997
2021-07-30,117.9935859225
2021-08-02,115.542319296
2021-08-03,124.6006423262
2021-08-04,121.7516536312
2021-08-05,123.2045566979
2021-08-06,123.0097540521
2021-08-09,120.1932324648
2021-08-10,122.9529366137
2021-08-11,124.9983643947
2021-08-12,125.5503052245
2021-08-13,123.0503379366
2021-08-16,119.7955103962
2021-08-17,117.6932651769
2021-08-18,115.5342025191
2021-08-19,114.0163652372
2021-08-20,114.7062912744
2021-08-23,118.1396879068
2021-08-24,119.998429819
2021-08-25,121.061727594
2021-08-26,119.2273360126
2021-08-27,123.107155375
2021-08-30,121.9789233847
2021-08-31,121.4837999933
2021-09-01,120.0633640342
2021-09-02,122.8555352908
2021-09-03,122.8801309936
2021-09-07,120.9698647458
2021-09-08,119.1251870388
2021-09-09,123.2244708322
2021-09-10,123.863959104
2021-09-13,126.9712162195
2021-09-14,125.3970912428
2021-09-15,130.078473335
2021-09-16,128.7421068183
2021-09-17,128.7585039535
2021-09-20,122.4538054791
2021-09-21,121.2978074493
2021-09-22,123.0195066426
2021-09-23,129.5045736039
2021-09-24,132.8413906118
2021-09-27,137.7523325964
2021-09-28,138.9985148696
2021-09-29,140.0807257911
2021-09-30,136.9632510362
2021-10-01,143.6835066423
2021-10-04,147.21225775
2021-10-05,149.6716903402
2021-10-06,149.5400819073
2021-10-07,151.8925826458
2021-10-08,158.8184764283
2021-10-11,158.8020253742
2021-10-12,157.4036857744
2021-10-13,156.9101541509
2021-10-14,157.3132049768
2021-10-15,156.3590438381
2021-10-18,156.2274354052
2021-10-19,157.0170860027
2021-10-20,157.9712471414
2021-10-21,155.199244523
2021-10-22,157.6175494779
2021-10-25,158.4976808731
2021-10-26,157.8560897626
2021-10-27,155.1581168877
2021-10-28,156.1780822428
2021-10-29,153.8009049232
2021-11-01,156.1945332969
2021-11-02,156.0711503911
2021-11-03,156.1451801346
2021-11-04,152.8467437845
2021-11-05,152.4190163775
2021-11-08,153.3649519891
2021-11-09,154.0970238972
2021-11-10,149.9349072061
2021-11-11,150.5271451542
2021-11-12,150.7245578036
2021-11-15,150.2474772343
2021-11-16,150.5847238436
2021-11-17,148.2651252134
2021-11-18,147.8209467523
2021-11-19,145.1476504586
2021-11-22,148.4543123357
2021-11-23,154.6892618454
2021-11-24,156.490652271
2021-11-26,149.4825032179
2021-11-29,153.3073732997
2021-11-30,149.093427175
2021-12-01,145.7323034802
2021-12-02,147.9981356227
2021-12-03,147.8978035721
2021-12-06,150.0967476809
2021-12-07,155.297292303
2021-12-08,154.9126861091
2021-12-09,153.0816261859
2021-12-10,154.0515026749
2021-12-13,149.5616434111
2021-12-14,148.4245468377
2021-12-15,145.6152494212
2021-12-16,148.2573267534
2021-12-17,145.2222822231
2021-12-20,144.3527377847
2021-12-21,148.7673480106
2021-12-22,151.3341763048
2021-12-23,150.5231588959
2021-12-27,155.3223753157
2021-12-28,153.6836184894
2021-12-29,153.474593384
2021-12-30,152.0866666842
2021-12-31,152.5900426772
2022-01-03,156.7932322187
2022-01-04,160.4762665675
2022-01-05,161.8521609483
2022-01-06,166.3909344852
2022-01-07,167.0117648766
2022-01-10,167.053712876
2022-01-11,171.147837619
2022-01-12,171.9112912084
2022-01-13,173.9164055805
2022-01-14,180.9636694825
2022-01-18,181.2908638779
2022-01-19,183.7825750433
2022-01-20,180.3763974906
2022-01-21,173.5892111851
2022-01-24,172.8257575957
2022-01-25,178.8159319124
2022-01-26,178.2370495204
2022-01-27,179.4115935041
2022-01-28,180.6868126863
2022-01-31,183.6399518452
2022-02-01,188.111608583
2022-02-02,187.4907781917
2022-02-03,186.8867270001
2022-02-04,191.1570333407
2022-02-07,190.0076581567
2022-02-08,185.2675342226
2022-02-09,186.098104611
2022-02-10,186.3497926075
2022-02-11,193.6990821053
2022-02-14,187.968985385
2022-02-15,183.8832502419
2022-02-16,186.6518182033
2022-02-17,193.0698621141
2022-02-18,195.7964820761
2022-02-22,187.2558693949
2022-02-23,188.9925165708
2022-02-24,189.5210613634
2022-02-25,195.5280148799
2022-02-28,204.3288222488
2022-03-01,205.070750777
2022-03-02,206.5887194899
2022-03-03,203.032579303
2022-03-04,205.6591768511
2022-03-07,201.796031756
2022-03-08,202.4270974007
2022-03-09,196.483141261
2022-03-10,202.7511581372
2022-03-11,198.2654753115
2022-03-14,195.5791823646
2022-03-15,194.2573556764
2022-03-16,196.4063900339
2022-03-17,205.8553188758
2022-03-18,204.5505480159
2022-03-21,214.2041467966
2022-03-22,214.3235375942
2022-03-23,217.3083075353
2022-03-24,214.2723701095
2022-03-25,218.9200833034
2022-03-28,215.7562271659
2022-03-29,216.1058716447
2022-03-30,219.9604888257
2022-03-31,213.2234366731
2022-04-01,215.8841458777
2022-04-04,215.543029313
2022-04-05,208.490444338
2022-04-06,206.3584658087
2022-04-07,208.413693111
2022-04-08,216.7028256329
2022-04-11,210.2045550756
2022-04-12,215.3554152024
2022-04-13,217.8199823823
2022-04-14,217.2486121364
2022-04-18,218.885971647
2022-04-19,213.8971418884
2022-04-20,216.0461762459
2022-04-21,207.2283130487
2022-04-22,201.4634431055
2022-04-25,197.1142069057
2022-04-26,195.0248679469
2022-04-27,197.5320746974
2022-04-28,200.3889259267
2022-04-29,198.2484194833
2022-05-02,201.1223265408
2022-05-03,207.8252670369
2022-05-04,215.5686130554
2022-05-05,218.7239412787
2022-05-06,230.4071836193
2022-05-09,208.413693111
2022-05-10,213.6583602931
2022-05-11,212.9675992496
2022-05-12,214.9034357542
2022-05-13,223.3375428161
2022-05-16,229.2132756429
2022-05-17,235.8224090838
2022-05-18,231.1746958899
2022-05-19,226.3478964995
2022-05-20,227.251855396
2022-05-23,231.9592639887
2022-05-24,231.3196704299
2022-05-25,236.9566216614
2022-05-26,238.7730673683
2022-05-27,245.075195901
2022-05-31,243.272142674
2022-06-01,243.1671104472
2022-06-02,240.9526809985
2022-06-03,244.6113035659
2022-06-06,243.9723575194
2022-06-07,249.6966138808
2022-06-08,248.4799905869
2022-06-09,242.2568311481
2022-06-10,237.0839939775
2022-06-13,228.768942688
2022-06-14,231.5522966986
2022-06-15,226.0030940485
2022-06-16,211.3773564646
2022-06-17,194.1083078391
2022-06-21,207.9200456653
2022-06-22,200.2701984789
2022-06-23,195.771318097
2022-06-24,195.6050170712
2022-06-27,201.4605637162
2022-06-28,205.9769494692
2022-06-29,197.9682421746
2022-06-30,195.2549096485
2022-07-01,196.0076406074
2022-07-05,188.3052773076
2022-07-06,184.6203966835
2022-07-07,189.6444381995
2022-07-08,190.3709111016
2022-07-11,186.9661164157
2022-07-12,184.103988235
2022-07-13,184.5328698279
2022-07-14,179.8151723068
2022-07-15,182.4497306627
2022-07-18,184.6816654825
2022-07-19,187.7188473746
2022-07-20,189.7669757975
2022-07-21,186.677277792
2022-07-22,183.6313432144
2022-07-25,193.9332541278
2022-07-26,191.316201143
2022-07-27,198.283338855
2022-07-28,200.147660881
2022-07-29,207.3948845312
2022-08-01,199.6487578036
2022-08-02,199.4824567778
2022-08-03,193.1542651122
2022-08-04,186.3096649981
2022-08-05,190.0645671068
2022-08-08,190.0558144212
2022-08-09,190.9748464058
2022-08-10,190.6334916687
2022-08-11,199.9813598552
2022-08-12,203.893810304
2022-08-15,201.2592519481
2022-08-16,200.5415317315
2022-08-17,203.4999394535
2022-08-18,211.6486897172
2022-08-19,211.814990743
2022-08-22,213.0841301503
2022-08-23,220.3663645428
2022-08-24,224.7864707546
2022-08-25,227.4735452239
2022-08-26,225.2766211464
2022-08-29,229.7579961572
2022-08-30,222.9396540998
2022-08-31,221.6355039502
2022-09-01,216.8915483724
2022-09-02,219.105977821
2022-09-06,216.5955395411
2022-09-07,212.5625249758
2022-09-08,212.0912513637
2022-09-09,217.1665056481
2022-09-12,225.3775420439
2022-09-13,219.3234887189
2022-09-14,228.1145541759
2022-09-15,221.389842249
2022-09-16,217.0577501991
2022-09-19,212.8434765522
2022-09-20,210.0248978336
2022-09-21,206.6353530079
2022-09-22,205.4118542072
2022-09-23,189.4066773032
2022-09-26,186.1621397428
2022-09-27,187.4037644517
2022-09-28,194.9803940619
2022-09-29,196.2129558167
2022-09-30,196.240144679
2022-10-03,209.7530092112
2022-10-04,220.6013652441
2022-10-05,227.6432805637
2022-10-06,232.6460312155
2022-10-07,232.8091643889
2022-10-10,226.2113338192
2022-10-11,223.0664887537
2022-10-12,223.7552732637
2022-10-13,229.7005711397
2022-10-14,217.4112054082
2022-10-17,221.1813943052
2022-10-18,221.6254790551
2022-10-19,227.0723144567
2022-10-20,230.2171595222
2022-10-21,239.5791910862
2022-10-24,243.449072478
2022-10-25,240.014212882
2022-10-26,240.6123678512
2022-10-27,240.929571244
2022-10-28,233.1988714143
2022-10-31,232.3832055472
2022-11-01,229.2292975276
2022-11-02,229.2202345735
2022-11-03,231.6853580831
2022-11-04,231.1597067465
2022-11-07,233.7426486591
2022-11-08,234.9570845057
2022-11-09,219.0878519129
2022-11-10,222.4502078763
2022-11-11,231.676295129
2022-11-14,231.5040990015
2022-11-15,237.8028520866
2022-11-16,230.298726109
2022-11-17,232.5191498584
2022-11-18,226.5194742579
2022-11-21,221.5982901928
2022-11-22,227.5526510229
2022-11-23,230.534362915
2022-11-25,230.3259149712
2022-11-28,222.2326969784
2022-11-29,223.3927551005
2022-11-30,218.9486513671
2022-12-01,221.8062379013
2022-12-02,222.1216857655
2022-12-05,213.73448373
2022-12-06,209.8099411846
2022-12-07,212.8159737726
2022-12-08,205.3008923027
2022-12-09,198.5465968582
2022-12-12,203.1484245237
2022-12-13,208.5852612414
2022-12-14,208.8635975921
2022-12-15,208.3904257959
2022-12-16,203.1113130103
2022-12-19,202.3226933498
2022-12-20,203.7885981304
2022-12-21,209.2718242399
2022-12-22,204.2524920483
2022-12-23,212.5654710569
2022-12-27,214.8107176195
2022-12-28,208.186312472
2022-12-29,210.310946616
2022-12-30,211.8974638152
2023-01-03,204.3452708319
2023-01-04,206.9430767721
2023-01-05,210.7284511421
2023-01-06,216.6013481426
2023-01-09,213.5396482845
2023-01-10,214.4674361203
2023-01-11,214.875662768
2023-01-12,221.9082945633
2023-01-13,221.7320148745
2023-01-17,220.7207261335
2023-01-18,217.0745199388
2023-01-19,221.1660642947
2023-01-20,222.1124078872
2023-01-23,224.0143729505
2023-01-24,220.5722800798
2023-01-25,219.1620425694
2023-01-26,219.8857170813
2023-01-27,217.4641908299
2023-01-30,213.2334782987
2023-01-31,213.7159279733
2023-02-01,207.7873637026
2023-02-02,204.1133238729
2023-02-03,204.1133238729
2023-02-06,202.6288633357
2023-02-07,209.7449960361
2023-02-08,207.7131406758
2023-02-09,205.3380038161
2023-02-10,214.6808273225
2023-02-13,215.6642824284
2023-02-14,216.8425729799
2023-02-15,204.9483329251
2023-02-16,200.745454029
2023-02-17,193.8705461658
2023-02-21,191.0686269018
2023-02-22,190.4470090518
2023-02-23,190.2521736063
2023-02-24,182.3752548804
2023-02-27,187.3853091937
2023-02-28,185.9379601699
2023-03-01,190.5954551055
2023-03-02,194.6498879479
2023-03-03,199.8547777066
2023-03-06,199.626187197
2023-03-07,196.5211661069
2023-03-08,194.6067205882
2023-03-09,192.4160615369
2023-03-10,189.330089656
2023-03-13,186.0726748929
2023-03-14,185.958379638
2023-03-15,173.2049341179
2023-03-16,177.6243506387
2023-03-17,173.3954262093
2023-03-20,178.0053348215
2023-03-21,186.0536256837
2023-03-22,180.7865193561
2023-03-23,180.1864692682
2023-03-24,183.0819490577
2023-03-27,185.1773620632
2023-03-28,188.3681045944
2023-03-29,192.6637012558
2023-03-30,192.4541599552
2023-03-31,194.5305237516
2023-04-03,203.2264877247
2023-04-04,200.7405659317
2023-04-05,200.3976801672
2023-04-06,198.2641687433
2023-04-10,209.7508418556
2023-04-11,209.9127601333
2023-04-12,214.3988488861
2023-04-13,217.084787375
2023-04-14,219.0659051257
2023-04-17,217.3705255121
2023-04-18,217.618165231
2023-04-19,216.5037864962
2023-04-20,214.5893409775
2023-04-21,214.0940615398
2023-04-24,216.4371142642
2023-04-25,211.8653040703
2023-04-26,211.9034024886
2023-04-27,202.6931098687
2023-04-28,207.2077724352
2023-05-01,206.6743945793
2023-05-02,199.5499903604
2023-05-03,197.9117583742
2023-05-04,196.2640017835
2023-05-05,202.131158199
2023-05-08,202.2549780585
2023-05-09,201.1977469511
2023-05-10,199.1690061776
2023-05-11,197.3498067046
2023-05-12,195.0448523985
2023-05-15,196.9497733126
2023-05-16,191.615994753
2023-05-17,194.2638348237
2023-05-18,194.2733594282
2023-05-19,199.0070878999
2023-05-22,201.0072548597
2023-05-23,203.8455870218
2023-05-24,202.2359288493
2023-05-25,197.7307908874
2023-05-26,198.0451028382
2023-05-30,196.4925922932
2023-05-31,193.1399314843
2023-06-01,194.4569707283
2023-06-02,199.1731333152
2023-06-05,196.4422137063
2023-06-06,197.0232604316
2023-06-07,200.2771220932
2023-06-08,200.4901725592
2023-06-09,198.3306155635
2023-06-12,195.2801202558
2023-06-13,195.5415912822
2023-06-14,194.9218081085
2023-06-15,196.8683146382
2023-06-16,200.2674379811
2023-06-20,195.4641183855
2023-06-21,196.848946414
2023-06-22,193.8662398909
2023-06-23,192.3845707415
2023-06-26,195.0186492294
2023-06-27,193.430454847
2023-06-28,197.0135763195
2023-06-29,199.5604977987
