date,CTL
2015-11-30,14.5043027651
2015-12-01,14.5581620402
2015-12-02,14.2565501
2015-12-03,14.2511641725
2015-12-04,14.3858123601
2015-12-07,14.6120213152
2015-12-08,14.2942515925
2015-12-09,14.2080767525
2015-12-10,13.9980255799
2015-12-11,13.4163454096
2015-12-14,13.1308912519
2015-12-15,13.6479402922
2015-12-16,14.0680426374
2015-12-17,13.6802558572
2015-12-18,13.5240639596
2015-12-21,13.5509935971
2015-12-22,13.5617654521
2015-12-23,14.0141833624
2015-12-24,13.9333944498
2015-12-28,13.9172366673
2015-12-29,13.9387803773
2015-12-30,13.6694840022
2015-12-31,13.5509935971
2016-01-04,13.5240639596
2016-01-05,13.4594328296
2016-01-06,13.314012787
2016-01-07,13.0447164119
2016-01-08,12.9100682243
2016-01-11,12.9908571368
2016-01-12,12.6030703566
2016-01-13,12.3984051115
2016-01-14,12.8669808043
2016-01-15,12.5438251541
2016-01-19,12.5061236616
2016-01-20,11.9783027663
2016-01-21,12.1829680114
2016-01-22,12.8185074567
2016-01-25,12.7969637467
2016-01-26,13.227837947
2016-01-27,13.2655394395
2016-01-28,13.367872062
2016-01-29,13.6910277122
2016-02-01,13.9495522323
2016-02-02,13.5779232346
2016-02-03,14.0464989274
2016-02-04,14.2942515925
2016-02-05,14.331953085
2016-02-08,13.8041321898
2016-02-09,13.3624861345
2016-02-10,13.2439957295
2016-02-11,14.6981961552
2016-02-12,15.4091385856
2016-02-16,15.5761023382
2016-02-17,16.0123624659
2016-02-18,16.3301321886
2016-02-19,16.0123624659
2016-02-22,16.152396581
2016-02-23,15.7538379458
2016-02-24,16.163168436
2016-02-25,16.3786055361
2016-02-26,16.2493432761
2016-02-29,16.4755522312
2016-03-01,16.7610063888
2016-03-02,17.0680042565
2016-03-03,17.1885487488
2016-03-04,17.3090932412
2016-03-07,17.4077205531
2016-03-08,17.2652588803
2016-03-09,17.2762174705
2016-03-10,17.3748447824
2016-03-11,17.4625135041
2016-03-14,17.506347865
2016-03-15,17.1611522733
2016-03-16,17.6268923573
2016-03-17,17.1501936831
2016-03-18,17.3693654873
2016-03-21,17.3693654873
2016-03-22,17.3255311265
2016-03-23,16.9967734201
2016-03-24,17.0734835516
2016-03-28,17.0296491907
2016-03-29,17.3090932412
2016-03-30,17.4625135041
2016-03-31,17.5118271601
2016-04-01,17.6323716524
2016-04-04,17.659768128
2016-04-05,17.5885372916
2016-04-06,17.8022298007
2016-04-07,17.4625135041
2016-04-08,17.4679927993
2016-04-11,17.5775787014
2016-04-12,17.5337443405
2016-04-13,17.6378509476
2016-04-14,17.5830579965
2016-04-15,17.6762060133
2016-04-18,17.6542888329
2016-04-19,17.9227742931
2016-04-20,17.972087949
2016-04-21,17.199507339
2016-04-22,17.199507339
2016-04-25,17.0844421418
2016-04-26,17.2159452244
2016-04-27,17.3036139461
2016-04-28,17.1830694537
2016-04-29,16.9584183544
2016-05-02,17.248820995
2016-05-03,16.7556844354
2016-05-04,16.9638976495
2016-05-05,15.4516122001
2016-05-06,15.6379082337
2016-05-09,15.4570914952
2016-05-10,15.7420148407
2016-05-11,15.5118844463
2016-05-12,15.5940738729
2016-05-13,15.2762747567
2016-05-16,15.243398986
2016-05-17,15.0406650671
2016-05-18,14.728345246
2016-05-19,14.7502624265
2016-05-20,14.826972558
2016-05-23,14.7447831314
2016-05-24,14.9036826895
2016-05-25,14.8927240992
2016-05-26,14.8872448041
2016-05-27,14.987872069
2016-05-31,15.1611745808
2016-06-01,15.0381857015
2016-06-02,15.1611745808
2016-06-03,15.2897538638
2016-06-06,15.1779457917
2016-06-07,15.2562114422
2016-06-08,15.116451352
2016-06-09,15.0940897376
2016-06-10,15.0717281231
2016-06-13,15.0325952979
2016-06-14,14.9151968222
2016-06-15,15.2226690205
2016-06-16,15.2282594241
2016-06-17,15.3512483035
2016-06-20,15.4127427431
2016-06-21,15.6978533271
2016-06-22,15.6084068694
2016-06-23,15.9438310858
2016-06-24,15.613997273
2016-06-27,14.9934624727
2016-06-28,15.5636836405
2016-06-29,15.9046982605
2016-06-30,16.2177608625
2016-07-01,16.4190153923
2016-07-05,16.1730376336
2016-07-06,16.4916906392
2016-07-07,16.4246057959
2016-07-08,16.8941996989
2016-07-11,16.9556941385
2016-07-12,17.1849006864
2016-07-13,17.2631663369
2016-07-14,17.4979632884
2016-07-15,17.5091440956
2016-07-18,17.2855279513
2016-07-19,17.0451405962
2016-07-20,17.0786830179
2016-07-21,17.1289966503
2016-07-22,17.2743471441
2016-07-25,17.2631663369
2016-07-26,17.1234062467
2016-07-27,17.1681294756
2016-07-28,17.2352143189
2016-07-29,17.5762289389
2016-08-01,17.3414319874
2016-08-02,17.1010446323
2016-08-03,17.0563214035
2016-08-04,16.9109709097
2016-08-05,16.7041259762
2016-08-08,16.9277421205
2016-08-09,16.8550668736
2016-08-10,16.9612845421
2016-08-11,17.006007771
2016-08-12,16.7488492051
2016-08-15,16.7823916267
2016-08-16,16.4469674103
2016-08-17,16.351930549
2016-08-18,16.2848457058
2016-08-19,16.1227240012
2016-08-22,16.1730376336
2016-08-23,16.2680744949
2016-08-24,16.2401224769
2016-08-25,16.296026513
2016-08-26,16.0780007723
2016-08-29,16.0724103687
2016-08-30,15.9717831038
2016-08-31,15.8432038208
2016-09-01,15.8090098558
2016-09-02,15.9229897394
2016-09-06,16.0540666055
2016-09-07,16.1851434717
2016-09-08,16.1566485008
2016-09-09,15.8773977859
2016-09-12,15.9799796812
2016-09-13,15.6380400304
2016-09-14,15.6323410362
2016-09-15,15.3758862981
2016-09-16,15.3245953504
2016-09-19,15.4100802632
2016-09-20,15.2448094319
2016-09-21,15.341692333
2016-09-22,15.7349229314
2016-09-23,15.626642042
2016-09-26,15.563953106
2016-09-27,15.5867490827
2016-09-28,15.7007289663
2016-09-29,15.6836319838
2016-09-30,15.6323410362
2016-10-03,15.6836319838
2016-10-04,15.4328762399
2016-10-05,15.404381269
2016-10-06,15.3701873039
2016-10-07,15.8204078441
2016-10-10,15.8659997976
2016-10-11,15.752019914
2016-10-12,15.7121269547
2016-10-13,15.6095450595
2016-10-14,15.5810500886
2016-10-17,15.5981470711
2016-10-18,15.9001937626
2016-10-19,16.0597655997
2016-10-20,15.9400867219
2016-10-21,16.0768625822
2016-10-24,16.1395515182
2016-10-25,16.2136384426
2016-10-26,16.099658559
2016-10-27,17.6668819585
2016-10-28,17.3192433135
2016-10-31,15.1479265309
2016-11-01,14.2303884679
2016-11-02,13.7801679276
2016-11-03,13.1076866144
2016-11-04,13.1361815853
2016-11-07,13.2900544281
2016-11-08,13.7687699393
2016-11-09,13.8428568636
2016-11-10,13.569305143
2016-11-11,13.5636061488
2016-11-14,13.854254852
2016-11-15,14.0879136134
2016-11-16,13.9739337298
2016-11-17,13.8257598811
2016-11-18,14.1278065726
2016-11-21,14.5552311361
2016-11-22,14.3842613107
2016-11-23,14.2132914853
2016-11-25,14.3647445913
2016-11-28,14.3530943524
2016-11-29,14.1026142156
2016-11-30,13.7006809727
2016-12-01,13.8288336009
2016-12-02,13.9336857512
2016-12-05,14.0909639766
2016-12-06,13.9861118263
2016-12-07,14.1433900518
2016-12-08,14.0560132599
2016-12-09,14.0501881404
2016-12-12,13.9395108706
2016-12-13,14.2307668437
2016-12-14,13.9045601539
2016-12-15,13.9628113485
2016-12-16,14.0793137377
2016-12-19,14.0909639766
2016-12-20,14.0560132599
2016-12-21,13.8463089593
2016-12-22,13.9045601539
2016-12-23,14.0152374236
2016-12-27,14.0618383793
2016-12-28,13.9977620653
2016-12-29,13.9977620653
2016-12-30,13.8521340787
2017-01-03,14.7666778341
2017-01-04,14.8424043871
2017-01-05,14.854054626
2017-01-06,14.7841531925
2017-01-09,14.6967764006
2017-01-10,14.6793010422
2017-01-11,14.7026015201
2017-01-12,14.6676508033
2017-01-13,14.714251759
2017-01-17,14.8365792677
2017-01-18,14.8365792677
2017-01-19,14.854054626
2017-01-20,14.8890053428
2017-01-23,15.0346333293
2017-01-24,14.8948304623
2017-01-25,14.9647318958
2017-01-26,15.1802613159
2017-01-27,15.1220101213
2017-01-30,15.0346333293
2017-01-31,15.0637589267
2017-02-01,14.8598797455
2017-02-02,14.714251759
2017-02-03,14.8074536704
2017-02-06,14.5919242503
2017-02-07,14.4928972195
2017-02-08,14.2307668437
2017-02-09,14.2249417242
2017-02-10,14.2657175605
2017-02-13,14.3414441135
2017-02-14,14.2948431578
2017-02-15,14.2132914853
2017-02-16,14.1433900518
2017-02-17,14.1433900518
2017-02-21,14.3705697108
2017-02-22,14.4637716221
2017-02-23,14.3938701886
2017-02-24,14.3181436356
2017-02-27,14.335618994
2017-02-28,14.1317398129
2017-03-01,14.3181436356
2017-03-02,14.0143893405
2017-03-03,13.9846095077
2017-03-06,13.758282778
2017-03-07,13.4009247838
2017-03-08,13.3711449509
2017-03-09,13.5379120149
2017-03-10,13.7821066443
2017-03-13,13.9726975745
2017-03-14,13.9012259757
2017-03-15,14.1573325382
2017-03-16,13.9190938754
2017-03-17,14.0858609394
2017-03-20,14.0799049728
2017-03-21,13.9131379088
2017-03-22,13.5855597474
2017-03-23,13.4843083157
2017-03-24,13.5557799146
2017-03-27,13.466440416
2017-03-28,13.4128367169
2017-03-29,13.7523268114
2017-03-30,13.9429177417
2017-03-31,14.0382132068
2017-04-03,14.0560811065
2017-04-04,14.2704959031
2017-04-05,14.4193950673
2017-04-06,14.5682942316
2017-04-07,14.6159419641
2017-04-10,14.812488861
2017-04-11,14.8303567607
2017-04-12,14.9732999584
2017-04-13,14.9613880252
2017-04-17,15.0685954235
2017-04-18,14.9256522258
2017-04-19,15.0626394569
2017-04-20,15.1817587884
2017-04-21,15.0805073567
2017-04-24,15.1579349221
2017-04-25,15.4438213175
2017-04-26,15.408085518
2017-04-27,15.3604377855
2017-04-28,15.2889661866
2017-05-01,15.1162431561
2017-05-02,15.4557332506
2017-05-03,15.1400670224
2017-05-04,14.1394646385
2017-05-05,14.0560811065
2017-05-08,14.770797095
2017-05-09,14.9077843261
2017-05-10,14.9554320587
2017-05-11,14.5563822984
2017-05-12,14.6695456633
2017-05-15,14.7767530616
2017-05-16,14.7529291953
2017-05-17,14.6218979307
2017-05-18,14.645721797
2017-05-19,14.812488861
2017-05-22,14.8601365935
2017-05-23,15.0030797912
2017-05-24,14.8660925601
2017-05-25,14.8482246604
2017-05-26,14.770797095
2017-05-30,14.8780044933
2017-05-31,14.8601365935
2017-06-01,15.7297077128
2017-06-02,15.7297077128
2017-06-05,15.7175471348
2017-06-06,15.7114668458
2017-06-07,15.6810654006
2017-06-08,15.7965908921
2017-06-09,15.8756346495
2017-06-12,16.1735688118
2017-06-13,16.5627073095
2017-06-14,16.6052693327
2017-06-15,16.3863789278
2017-06-16,15.6385033774
2017-06-19,15.4196129725
2017-06-20,15.0183138967
2017-06-21,14.860226382
2017-06-22,14.8055037807
2017-06-23,14.8419855149
2017-06-26,14.9271095613
2017-06-27,14.9331898503
2017-06-28,15.1155985211
2017-06-29,14.7021388673
2017-06-30,14.5197301965
2017-07-03,14.5744527977
2017-07-05,14.4346061501
2017-07-06,14.5318907745
2017-07-07,14.3494821037
2017-07-10,14.2704383464
2017-07-11,14.1366719878
2017-07-12,13.6806503107
2017-07-13,13.8508984035
2017-07-14,13.9785844731
2017-07-17,13.9117012938
2017-07-18,13.5772853973
2017-07-19,13.7900955132
2017-07-20,14.1184311207
2017-07-21,14.2096354561
2017-07-24,13.8387378254
2017-07-25,13.960343606
2017-07-26,13.8995407157
2017-07-27,14.3494821037
2017-07-28,14.1549128548
2017-07-31,14.1488325658
2017-08-01,14.2035551671
2017-08-02,14.4346061501
2017-08-03,13.6441685766
2017-08-04,13.6624094437
2017-08-07,13.5833656863
2017-08-08,13.297592102
2017-08-09,13.2671906569
2017-08-10,13.1820666105
2017-08-11,13.1699060325
2017-08-14,13.3523147033
2017-08-15,12.4889136615
2017-08-16,12.7017237774
2017-08-17,11.7836001343
2017-08-18,11.6498337757
2017-08-21,11.6741549318
2017-08-22,12.0997751637
2017-08-23,12.391629037
2017-08-24,12.1970597882
2017-08-25,12.3004247016
2017-08-28,12.610519442
2017-08-29,12.5436362627
2017-08-30,12.4098699041
2017-08-31,12.3186655687
2017-09-01,12.5185627787
2017-09-05,12.1937298124
2017-09-06,11.8688968461
2017-09-07,11.6565060604
2017-09-08,11.5815446067
2017-09-11,11.4566088504
2017-09-12,11.9376115121
2017-09-13,11.7127271508
2017-09-14,11.6814932117
2017-09-15,11.8564032705
2017-09-18,11.4441152748
2017-09-19,11.5752978189
2017-09-20,11.6627528483
2017-09-21,11.5503106676
2017-09-22,11.5815446067
2017-09-25,12.0812876318
2017-09-26,12.0937812074
2017-09-27,12.0625472683
2017-09-28,12.0000793902
2017-09-29,11.806428968
2017-10-02,12.0687940561
2017-10-03,12.6060178081
2017-10-04,12.5497967178
2017-10-05,12.5060692031
2017-10-06,12.4935756275
2017-10-09,12.5560435056
2017-10-10,12.6934728375
2017-10-11,12.6622388985
2017-10-12,12.712213201
2017-10-13,12.6497453228
2017-10-16,12.34365272
2017-10-17,11.8813904217
2017-10-18,11.6502592726
2017-10-19,11.5503106676
2017-10-20,11.8938839974
2017-10-23,11.7439610898
2017-10-24,11.7064803629
2017-10-25,11.5659276371
2017-10-26,11.5628042432
2017-10-27,10.9193850984
2017-10-30,11.4940895773
2017-10-31,11.8626500583
2017-11-01,11.1505162475
2017-11-02,10.9068915228
2017-11-03,10.2259916511
2017-11-06,10.4133952855
2017-11-07,10.1322898339
2017-11-08,10.1572769851
2017-11-09,9.6700275357
2017-11-10,9.6700275357
2017-11-13,9.5763257185
2017-11-14,8.9953744518
2017-11-15,9.2327523887
2017-11-16,9.2140120253
2017-11-17,9.2452459643
2017-11-20,9.2452459643
2017-11-21,9.0765826934
2017-11-22,8.9578937249
2017-11-24,8.9828808762
2017-11-27,8.8400894171
2017-11-28,8.8855230632
2017-11-29,9.4372173367
2017-11-30,9.469669941
2017-12-01,9.2814448359
2017-12-04,9.6124614
2017-12-05,9.3398595237
2017-12-06,8.9828808762
2017-12-07,9.1516344186
2017-12-08,9.5215941079
2017-12-11,10.3004566116
2017-12-12,10.1901177569
2017-12-13,10.8716224477
2017-12-14,10.6898878635
2017-12-15,11.0273949484
2017-12-18,11.5206745341
2017-12-19,11.2935063038
2017-12-20,11.1312432822
2017-12-21,11.3389399499
2017-12-22,11.18965797
2017-12-26,11.2675442204
2017-12-27,11.0793191153
2017-12-28,11.1117717196
2017-12-29,10.8261888016
2018-01-02,11.2999968247
2018-01-03,11.0858096362
2018-01-04,11.0144139067
2018-01-05,11.0338854693
2018-01-08,11.1831674491
2018-01-09,10.7353215095
2018-01-10,11.3454304708
2018-01-11,11.3389399499
2018-01-12,11.2675442204
2018-01-16,11.2545631787
2018-01-17,11.3129778664
2018-01-18,11.2545631787
2018-01-19,11.2350916161
2018-01-22,11.4687503672
2018-01-23,11.2480726578
2018-01-24,11.287015783
2018-01-25,11.5401460967
2018-01-26,11.8257290147
2018-01-29,11.7024091183
2018-01-30,11.5596176593
2018-01-31,11.5596176593
2018-02-01,11.6504849514
2018-02-02,11.5076934924
2018-02-05,10.904075052
2018-02-06,11.0793191153
2018-02-07,11.0728285945
2018-02-08,10.5146438001
2018-02-09,10.3718523411
2018-02-12,10.8781129685
2018-02-13,11.1701864074
2018-02-14,11.4103356794
2018-02-15,12.4163664134
2018-02-16,12.2865559961
2018-02-20,11.9879920363
2018-02-21,11.6180323471
2018-02-22,11.669956514
2018-02-23,11.8192384938
2018-02-26,11.9490489111
2018-02-27,11.7348617226
2018-02-28,11.4687503672
2018-03-01,11.2935063038
2018-03-02,11.6115418262
2018-03-05,11.9394758605
2018-03-06,12.0867115493
2018-03-07,11.9662459857
2018-03-08,11.9260907979
2018-03-09,12.0064011736
2018-03-12,12.0599414241
2018-03-13,11.8457804221
2018-03-14,11.5981567636
2018-03-15,11.3572256363
2018-03-16,11.4643061373
2018-03-19,11.1631422283
2018-03-20,10.8753633819
2018-03-21,10.942288695
2018-03-22,10.5675069415
2018-03-23,10.3868085961
2018-03-26,10.8485932566
2018-03-27,10.7950530061
2018-03-28,10.8485932566
2018-03-29,10.9958289455
2018-04-02,10.9021335071
2018-04-03,11.049369196
2018-04-04,11.4843837313
2018-04-05,11.6182343575
2018-04-06,11.5178463878
2018-04-09,11.5847717009
2018-04-10,11.8390878908
2018-04-11,11.6918522019
2018-04-12,11.5446165131
2018-04-13,11.4107658868
2018-04-16,11.6182343575
2018-04-17,11.7922401716
2018-04-18,11.7453924524
2018-04-19,11.5914642323
2018-04-20,11.7855476403
2018-04-23,11.865858016
2018-04-24,11.9997086423
2018-04-25,12.3811829271
2018-04-26,12.3945679897
2018-04-27,12.6488841795
2018-04-30,12.4347231776
2018-05-01,12.3744903958
2018-05-02,12.3744903958
2018-05-03,12.0934040806
2018-05-04,12.3744903958
2018-05-07,12.3677978644
2018-05-08,12.1335592685
2018-05-09,12.0733264867
2018-05-10,12.9835107451
2018-05-11,13.1173613714
2018-05-14,12.8764302441
2018-05-15,12.9634331512
2018-05-16,12.8898153068
2018-05-17,12.8831227755
2018-05-18,12.9098929007
2018-05-21,12.9032003694
2018-05-22,12.9098929007
2018-05-23,12.722502024
2018-05-24,12.3945679897
2018-05-25,12.1670219251
2018-05-29,12.1937920503
2018-05-30,12.2540248321
2018-05-31,12.1937920503
2018-06-01,12.2339472382
2018-06-04,12.1649847397
2018-06-05,12.0201634928
2018-06-06,12.1305034904
2018-06-07,12.15119224
2018-06-08,12.1718809895
2018-06-11,12.3098059866
2018-06-12,12.3787684851
2018-06-13,12.0960222412
2018-06-14,12.4201459842
2018-06-15,12.4270422341
2018-06-18,12.5029009824
2018-06-19,12.7166847279
2018-06-20,12.806335976
2018-06-21,12.7235809777
2018-06-22,12.8408172252
2018-06-25,12.9511572229
2018-06-26,12.9304684733
2018-06-27,12.8615059748
2018-06-28,12.895987224
2018-06-29,12.8546097249
2018-07-02,12.7787509765
2018-07-03,13.1718372181
2018-07-05,13.364932214
2018-07-06,13.5580272099
2018-07-09,13.7166409565
2018-07-10,13.8683584532
2018-07-11,13.6545747078
2018-07-12,13.7924997048
2018-07-13,13.7097447066
2018-07-16,13.5235459606
2018-07-17,13.5373384603
2018-07-18,13.4545834621
2018-07-19,13.2614884662
2018-07-20,12.9373647231
2018-07-23,12.9787422223
2018-07-24,12.9028834739
2018-07-25,12.5925522305
2018-07-26,12.6822034786
2018-07-27,12.6684109789
2018-07-30,12.8546097249
2018-07-31,12.944260973
2018-08-01,12.806335976
2018-08-02,12.9166759736
2018-08-03,12.9856384721
2018-08-06,12.895987224
2018-08-07,12.8546097249
2018-08-08,12.7856472264
2018-08-09,14.4614359405
2018-08-10,14.7441821845
2018-08-13,15.0889946771
2018-08-14,15.42001467
2018-08-15,15.4958734184
2018-08-16,16.0889509057
2018-08-17,16.1923946535
2018-08-20,16.4544521479
2018-08-21,16.5372071461
2018-08-22,15.4613921691
2018-08-23,15.7303459134
2018-08-24,15.6889684143
2018-08-27,15.7717234125
2018-08-28,15.516562168
2018-08-29,15.4062221703
2018-08-30,15.3234671721
2018-08-31,15.0972905349
2018-09-04,15.1962428136
2018-09-05,15.3022631123
2018-09-06,15.5496438093
2018-09-07,15.5072356898
2018-09-10,15.415351431
2018-09-11,15.9101128249
2018-09-12,16.2140376812
2018-09-13,16.0090651037
2018-09-14,16.0726772829
2018-09-17,16.1009493626
2018-09-18,16.3695341193
2018-09-19,16.0726772829
2018-09-20,15.9525209444
2018-09-21,16.2140376812
2018-09-24,16.1857656015
2018-09-25,14.8781819175
2018-09-26,14.6520052803
2018-09-27,14.7650935989
2018-09-28,14.9842022162
2018-10-01,15.1609027141
2018-10-02,15.4294874708
2018-10-03,15.4718955903
2018-10-04,15.4577595504
2018-10-05,15.4506915305
2018-10-08,15.0266103357
2018-10-09,14.8640458777
2018-10-10,14.7862976587
2018-10-11,14.2349921054
2018-10-12,14.6025291409
2018-10-15,14.6378692405
2018-10-16,14.842841818
2018-10-17,14.9488621167
2018-10-18,14.8711138976
2018-10-19,15.5425757894
2018-10-22,15.0478143955
2018-10-23,15.1962428136
2018-10-24,14.7297534994
2018-10-25,14.8923179574
2018-10-26,13.6907545721
2018-10-29,13.9664073487
2018-10-30,14.4611687427
2018-10-31,14.5883931011
2018-11-01,14.5459849816
2018-11-02,14.8216377582
2018-11-05,14.842841818
2018-11-06,14.9488621167
2018-11-07,15.1750387539
2018-11-08,14.8993859773
2018-11-09,13.3656256561
2018-11-12,13.5918022933
2018-11-13,13.2808094171
2018-11-14,13.4787139747
2018-11-15,13.4009657557
2018-11-16,13.5493941738
2018-11-19,13.4504418951
2018-11-20,13.0687688197
2018-11-21,12.962748521
2018-11-23,13.0192926803
2018-11-26,13.4270557621
2018-11-27,13.5217150489
2018-11-28,13.6382187865
2018-11-29,13.5581224669
2018-11-30,13.6891891717
2018-12-03,13.6819076881
2018-12-04,12.9974482295
2018-12-06,12.7280333363
2018-12-07,12.7207518527
2018-12-10,12.4149295414
2018-12-11,12.3566776726
2018-12-12,12.6115295986
2018-12-13,12.2911443201
2018-12-14,12.3785221234
2018-12-17,11.8979442056
2018-12-18,11.890662722
2018-12-19,11.708625632
2018-12-20,11.2644551323
2018-12-21,10.849410567
2018-12-24,10.5727141901
2018-12-26,11.140669911
2018-12-27,11.104262493
2018-12-28,11.1188254602
2018-12-31,11.031447657
2019-01-02,11.2426106815
2019-01-03,11.2935810667
2019-01-04,11.6139663452
2019-01-07,11.8688182712
2019-01-08,12.1746405825
2019-01-09,11.7741589844
2019-01-10,11.6503737632
2019-01-11,11.8469738204
2019-01-14,11.8105664024
2019-01-15,11.7887219516
2019-01-16,11.6430922796
2019-01-17,11.1697958454
2019-01-18,11.5265885419
2019-01-22,11.2062032634
2019-01-23,11.0751365586
2019-01-24,10.7110623785
2019-01-25,10.9149439194
2019-01-28,10.9877587554
2019-01-29,10.922225403
2019-01-30,10.9076624358
2019-01-31,11.1552328782
2019-02-01,11.104262493
2019-02-04,10.9440698538
2019-02-05,10.6164030917
2019-02-06,10.4489289688
2019-02-07,10.281454846
2019-02-08,10.3469881984
2019-02-11,10.2741733624
2019-02-12,10.5945586409
2019-02-13,10.7037808949
2019-02-14,9.3057360433
2019-02-15,10.0047584691
2019-02-19,10.2668918788
2019-02-20,10.1212622068
2019-02-21,9.7062176414
2019-02-22,9.7863139611
2019-02-25,9.5897139038
2019-02-26,9.4513657154
2019-02-27,9.5387435186
2019-02-28,9.604276871
2019-03-01,9.4440842318
2019-03-04,8.8470025764
2019-03-05,8.7159358716
2019-03-06,8.4173950439
2019-03-07,8.817876642
2019-03-08,8.9562248304
2019-03-11,9.1673878549
2019-03-12,9.0782398369
2019-03-13,8.9890918188
2019-03-14,8.8553697918
2019-03-15,8.9816628173
2019-03-18,8.9668048143
2019-03-19,8.8479407903
2019-03-20,8.8405117888
2019-03-21,8.9965208203
2019-03-22,9.0410948293
2019-03-25,8.9296598068
2019-03-26,9.1376718489
2019-03-27,9.0039498218
2019-03-28,8.9519468113
2019-03-29,8.9073728023
2019-04-01,9.1896748594
2019-04-02,9.0113788233
2019-04-03,9.1896748594
2019-04-04,9.2045328624
2019-04-05,9.3233968865
2019-04-08,9.3085388835
2019-04-09,9.2045328624
2019-04-10,9.3233968865
2019-04-11,9.3531128925
2019-04-12,9.0039498218
2019-04-15,8.8925147993
2019-04-16,9.1005268414
2019-04-17,8.9965208203
2019-04-18,9.0188078248
2019-04-22,8.8256537857
2019-04-23,8.8182247842
2019-04-24,8.6102127422
2019-04-25,8.4913487181
2019-04-26,8.6324997467
2019-04-29,8.6622157527
2019-04-30,8.4839197166
2019-05-01,8.4393457076
2019-05-02,8.4839197166
2019-05-03,8.6770737557
2019-05-06,8.5582097316
2019-05-07,8.4764907151
2019-05-08,8.4913487181
2019-05-09,8.0678956324
2019-05-10,8.0901826369
2019-05-13,7.8078805798
2019-05-14,8.1719016535
2019-05-15,8.134756646
2019-05-16,7.9118866009
2019-05-17,7.8673125918
2019-05-20,7.5255785227
2019-05-21,7.5998685377
2019-05-22,7.3992854971
2019-05-23,7.176415452
2019-05-24,7.5107205197
2019-05-28,7.5255785227
2019-05-29,7.7187325618
2019-05-30,7.9490316084
2019-05-31,7.9490316084
2019-06-03,7.8653575914
2019-06-04,7.8729643203
2019-06-05,7.7360432016
2019-06-06,7.9718517948
2019-06-07,8.0174921677
2019-06-10,7.8577508626
2019-06-11,8.1163796422
2019-06-12,8.1924469304
2019-06-13,8.4815026252
2019-06-14,8.4434689811
2019-06-17,8.5651766421
2019-06-18,8.7097044896
2019-06-19,8.6184237438
2019-06-20,8.6336372014
2019-06-21,8.6260304726
2019-06-24,8.4586824388
2019-06-25,8.1772334727
2019-06-26,8.2989411337
2019-06-27,8.854232337
2019-06-28,8.9455130827
