date,DFS
2016-09-14,47.5934783505
2016-09-15,47.792302281
2016-09-16,47.2952424549
2016-09-19,47.4277917418
2016-09-20,47.1875461592
2016-09-21,47.5851940201
2016-09-22,47.8834299158
2016-09-23,47.5437723679
2016-09-26,46.9970065592
2016-09-27,47.278673794
2016-09-28,47.2621051331
2016-09-29,46.4088190983
2016-09-30,46.8478886114
2016-10-03,46.897594594
2016-10-04,46.8147512896
2016-10-05,47.3035267853
2016-10-06,46.9473005766
2016-10-07,46.7236236548
2016-10-10,46.7733296374
2016-10-11,45.9697495852
2016-10-12,45.9863182461
2016-10-13,45.1578852026
2016-10-14,45.4146994461
2016-10-17,45.1247478808
2016-10-18,45.4064151156
2016-10-19,45.8620532896
2016-10-20,46.0277398983
2016-10-21,45.8537689591
2016-10-24,46.7319079853
2016-10-25,46.5082310635
2016-10-26,47.1295558462
2016-10-27,46.9887222288
2016-10-28,46.8644572722
2016-10-31,46.6656333418
2016-11-01,46.6904863331
2016-11-02,46.4073117817
2016-11-03,46.65717168
2016-11-04,46.6988149964
2016-11-07,48.0897017637
2016-11-08,47.6899259264
2016-11-09,50.2135108994
2016-11-10,52.9702984442
2016-11-11,53.7781787822
2016-11-14,55.5521840602
2016-11-15,55.244023519
2016-11-16,54.344527885
2016-11-17,54.9775062941
2016-11-18,55.1690655495
2016-11-21,55.4938834173
2016-11-22,55.935302571
2016-11-23,56.8681128581
2016-11-25,56.9763854807
2016-11-28,56.4266937044
2016-11-29,56.3184210818
2016-11-30,56.4433510309
2016-12-01,56.684882266
2016-12-02,56.0185892038
2016-12-05,56.176833806
2016-12-06,56.9513994908
2016-12-07,59.6498863927
2016-12-08,60.0080189136
2016-12-09,60.649325986
2016-12-12,59.6998583724
2016-12-13,59.8331169848
2016-12-14,59.3250685249
2016-12-15,60.3578227713
2016-12-16,59.7081870357
2016-12-19,60.1162915363
2016-12-20,60.949157864
2016-12-21,60.707626629
2016-12-22,60.3161794549
2016-12-23,60.499410047
2016-12-27,60.649325986
2016-12-28,59.8914176278
2016-12-29,59.8414456481
2016-12-30,60.0413335668
2017-01-03,60.5743680165
2017-01-04,61.5821362731
2017-01-05,60.7159552922
2017-01-06,60.0163475769
2017-01-09,59.6498863927
2017-01-10,60.0579908933
2017-01-11,59.6748723826
2017-01-12,59.3916978311
2017-01-13,59.6832010458
2017-01-17,58.217356309
2017-01-18,58.6004748198
2017-01-19,58.3006429418
2017-01-20,58.4672162073
2017-01-23,57.7009791858
2017-01-24,58.2006989825
2017-01-25,57.6426785429
2017-01-26,57.7592798288
2017-01-27,57.5177485937
2017-01-30,57.9924824005
2017-01-31,57.7009791858
2017-02-01,57.2762173587
2017-02-02,56.684882266
2017-02-03,57.767608492
2017-02-06,57.7093078491
2017-02-07,57.3095320118
2017-02-08,57.016752327
2017-02-09,57.6775979012
2017-02-10,57.5688511611
2017-02-13,58.2046013338
2017-02-14,59.2669733329
2017-02-15,59.3255292698
2017-02-16,59.258608199
2017-02-17,59.6434043561
2017-02-21,59.6350392223
2017-02-22,59.5346576161
2017-02-23,59.7772464978
2017-02-24,59.5764832853
2017-02-27,59.9194537732
2017-02-28,59.5095622145
2017-03-01,60.5635690797
2017-03-02,59.4426411437
2017-03-03,59.7270556947
2017-03-06,59.2418779313
2017-03-07,59.3757200729
2017-03-08,59.6935951592
2017-03-09,59.6350392223
2017-03-10,59.8274373009
2017-03-13,59.6601346238
2017-03-14,60.0616610487
2017-03-15,59.0829403881
2017-03-16,59.3924503406
2017-03-17,58.8152561049
2017-03-20,58.4555553493
2017-03-21,56.5483048314
2017-03-22,56.5984956345
2017-03-23,56.397732422
