date,UTX
2016-07-22,41.6745457705
2016-07-25,41.4842691418
2016-07-26,42.7686363852
2016-07-27,42.6893544566
2016-07-28,42.6457493959
2016-07-29,42.6734980709
2016-08-01,42.3920472243
2016-08-02,42.1264527635
2016-08-03,42.1343809564
2016-08-04,42.1621296314
2016-08-05,42.7091749387
2016-08-08,42.7289954209
2016-08-09,42.9470207246
2016-08-10,42.8598106031
2016-08-11,43.2800048247
2016-08-12,43.1571178354
2016-08-15,43.4821737426
2016-08-16,43.2720766318
2016-08-17,43.4464968748
2016-08-18,43.6020332598
2016-08-19,43.5262591235
2016-08-22,43.2710199276
2016-08-23,43.0716143058
2016-08-24,43.0556618561
2016-08-25,42.9599471576
2016-08-26,42.7964345477
2016-08-29,43.0596499685
2016-08-30,42.8123869975
2016-08-31,42.4454806534
2016-09-01,42.561135914
2016-09-02,42.6448862752
2016-09-06,42.2779799311
2016-09-07,42.2141701321
2016-09-08,42.1742890078
2016-09-09,40.94993849
2016-09-12,41.4883336688
2016-09-13,40.8063664423
2016-09-14,40.5431510216
2016-09-15,40.9619028273
2016-09-16,39.9210054816
2016-09-19,40.0566013044
2016-09-20,39.9768390557
2016-09-21,40.6627943946
2016-09-22,41.0775580879
2016-09-23,40.9020811408
2016-09-26,40.7704734304
2016-09-27,40.8183307796
2016-09-28,40.8183307796
2016-09-29,40.3038642754
2016-09-30,40.5192223469
2016-10-03,40.8502356791
2016-10-04,40.4514244355
2016-10-05,40.7784496553
2016-10-06,40.7106517439
2016-10-07,40.1124348785
2016-10-10,39.8731481324
2016-10-11,39.3905865276
2016-10-12,39.4543963266
2016-10-13,39.8213026707
2016-10-14,39.9449341562
2016-10-17,39.7654690966
2016-10-18,39.8771362448
2016-10-19,39.7854096588
2016-10-20,39.5979683743
2016-10-21,39.3507054033
2016-10-24,39.6896949603
2016-10-25,40.4235076485
2016-10-26,40.2839237132
2016-10-27,39.9090411443
2016-10-28,40.6149370454
2016-10-31,40.7585090931
2016-11-01,40.6827349568
2016-11-02,40.4952936723
2016-11-03,40.299876163
2016-11-04,40.4115433112
2016-11-07,41.0974986501
2016-11-08,41.2251182481
2016-11-09,41.7994064388
2016-11-10,43.2351269157
2016-11-11,43.4145919753
2016-11-14,43.0157807317
2016-11-15,42.9439947079
2016-11-16,42.9200660332
2016-11-17,42.8157352819
2016-11-18,42.7354808577
2016-11-21,42.8759261
2016-11-22,42.9120405908
2016-11-23,43.3815289721
2016-11-25,43.650381293
2016-11-28,43.5179614931
2016-11-29,43.6744576202
2016-11-30,43.225032845
2016-12-01,43.128727536
2016-12-02,43.4256689054
2016-12-05,43.1046512088
2016-12-06,43.10866393
2016-12-07,44.0115262016
2016-12-08,43.5099360507
2016-12-09,44.0556661349
2016-12-12,44.2964294073
2016-12-13,44.2643276377
2016-12-14,43.8470046321
2016-12-15,43.3895544145
2016-12-16,43.5460505416
2016-12-19,44.4689764193
2016-12-20,44.4007601587
2016-12-21,44.3365566194
2016-12-22,44.3245184558
2016-12-23,44.4007601587
2016-12-27,44.5331799586
2016-12-28,44.2161749832
2016-12-29,44.3606329467
2016-12-30,43.9874498744
2017-01-03,44.4729891405
2017-01-04,44.5010781889
2017-01-05,44.6816506432
2017-01-06,45.1631771881
2017-01-09,44.7418414614
2017-01-10,44.6455361524
2017-01-11,44.541205401
2017-01-12,44.4689764193
2017-01-13,44.2282131468
2017-01-17,44.1278951166
2017-01-18,44.308467571
2017-01-19,44.4328619284
2017-01-20,44.4569382556
2017-01-23,44.2763658013
2017-01-24,44.7859813946
2017-01-25,44.5251545162
2017-01-26,44.2843912437
2017-01-27,44.019551644
2017-01-30,43.8068774201
2017-01-31,44.0075134804
2017-02-01,43.4096180205
2017-02-02,43.4818470023
2017-02-03,43.999488038
2017-02-06,44.4127983224
2017-02-07,44.6415234312
2017-02-08,44.3004421286
2017-02-09,44.1760477711
2017-02-10,44.561269007
2017-02-13,44.9505029641
2017-02-14,44.7699305098
2017-02-15,45.1712026305
2017-02-16,45.2357848164
2017-02-17,45.2680759093
2017-02-21,45.4093494409
2017-02-22,45.4739316268
2017-02-23,45.2438575896
2017-02-24,45.3932038945
2017-02-27,45.5344774261
2017-02-28,45.429531374
2017-03-01,45.8856430617
2017-03-02,45.4860407867
2017-03-03,45.3447672551
2017-03-06,45.0702929651
2017-03-07,45.3205489354
2017-03-08,45.1066204447
2017-03-09,45.1792754038
2017-03-10,45.2640395227
2017-03-13,45.3326580952
2017-03-14,45.1389115376
2017-03-15,45.6434598647
2017-03-16,45.3447672551
2017-03-17,45.7928061696
2017-03-20,45.8170244893
2017-03-21,45.272112296
2017-03-22,45.1792754038
2017-03-23,45.1429479242
2017-03-24,45.1268023778
2017-03-27,45.1389115376
2017-03-28,45.5062227197
2017-03-29,45.2317484298
2017-03-30,45.3891675079
2017-03-31,45.292294229
2017-04-03,45.1792754038
2017-04-04,45.6071323852
2017-04-05,45.4093494409
2017-04-06,45.3730219614
2017-04-07,45.6071323852
2017-04-10,45.5627321324
2017-04-11,45.6676781844
2017-04-12,45.3044033889
2017-04-13,45.2438575896
2017-04-17,45.7201512104
2017-04-18,45.8372064223
2017-04-19,45.5788776789
2017-04-20,45.9905891138
2017-04-21,46.4144097086
2017-04-24,46.9512491286
2017-04-25,47.1732503926
2017-04-26,47.7100898126
2017-04-27,47.9442002364
2017-04-28,48.0289643554
2017-05-01,48.000709649
2017-05-02,48.1621651137
2017-05-03,48.5577310022
2017-05-04,48.8402780654
2017-05-05,48.981551597
2017-05-08,48.8725691583
2017-05-09,49.0259518497
2017-05-10,48.8483508386
2017-05-11,48.9532968906
2017-05-12,48.7716594929
2017-05-15,48.8079869724
2017-05-16,49.00173353
2017-05-17,48.5335126825
2017-05-18,48.4482807234
2017-05-19,49.1747817077
2017-05-22,49.3777149436
2017-05-23,49.5441201969
2017-05-24,49.5481788617
2017-05-25,49.6171761618
2017-05-26,49.4548295732
2017-05-30,49.2194270196
2017-05-31,49.2234856843
2017-06-01,49.4304775849
2017-06-02,49.5644135205
2017-06-05,49.1017257428
2017-06-06,48.7526805772
2017-06-07,48.6146859768
2017-06-08,48.6796246123
2017-06-09,48.9637311424
2017-06-12,48.655272624
2017-06-13,48.7283285889
2017-06-14,48.7080352653
2017-06-15,49.0083764543
2017-06-16,48.8784991834
2017-06-19,49.4548295732
2017-06-20,49.3168349728
2017-06-21,49.414242926
2017-06-22,49.5847068441
2017-06-23,49.6050001677
2017-06-26,49.4629469026
2017-06-27,49.3493042905
2017-06-28,49.7186427798
2017-06-29,49.3736562788
2017-06-30,49.5603548558
2017-07-03,49.5481788617
2017-07-05,49.8363440565
2017-07-06,49.471064232
2017-07-07,49.7632880916
2017-07-10,49.9459280039
2017-07-11,50.1407439103
2017-07-12,50.2097412105
2017-07-13,49.9499866686
2017-07-14,50.087981269
2017-07-17,49.9662213275
2017-07-18,49.7714054211
2017-07-19,49.9540453333
2017-07-20,49.6983494562
2017-07-21,50.1204505867
2017-07-24,49.9743386569
2017-07-25,48.8744405187
2017-07-26,48.5172780236
2017-07-27,48.1722915227
2017-07-28,48.2453474876
2017-07-31,48.1235875461
2017-08-01,48.2494061523
2017-08-02,48.8460298657
2017-08-03,49.1504297194
2017-08-04,49.3087176434
2017-08-07,48.1032942225
2017-08-08,47.9693582869
2017-08-09,47.5675504799
2017-08-10,47.3889692324
2017-08-11,47.4417318737
2017-08-14,47.5472571563
2017-08-15,47.064276055
2017-08-16,48.1763501874
2017-08-17,47.4006292946
2017-08-18,47.147499319
2017-08-21,47.0658444882
2017-08-22,47.2332368914
2017-08-23,47.7803242579
2017-08-24,47.0740099713
2017-08-25,46.9801069158
2017-08-28,47.0862581959
2017-08-29,48.4621420953
2017-08-30,48.829588834
2017-08-31,48.8785817325
2017-09-01,48.1436882551
2017-09-05,45.4041686809
2017-09-06,44.7509300342
2017-09-07,44.9019914713
2017-09-08,44.726433585
2017-09-11,44.7631782589
2017-09-12,44.8529985728
2017-09-13,45.0244737175
2017-09-14,46.1921377983
2017-09-15,46.1676413491
2017-09-18,46.0410763613
2017-09-19,46.4003576169
2017-09-20,46.5840809863
2017-09-21,46.7473906479
2017-09-22,46.9556104666
2017-09-25,46.6616530756
2017-09-26,46.8372109619
2017-09-27,47.841565381
2017-09-28,47.2944780145
2017-09-29,47.3924638115
2017-10-02,48.0048750427
2017-10-03,48.0579506827
2017-10-04,48.0252887504
2017-10-05,48.2457567936
2017-10-06,48.2702532429
2017-10-09,48.4335629045
2017-10-10,48.2253430859
2017-10-11,48.0742816489
2017-10-12,48.5111349938
2017-10-13,48.4703075784
2017-10-16,48.5887070831
2017-10-17,48.731603037
2017-10-18,48.6581136893
2017-10-19,48.7846786771
2017-10-20,49.372593459
2017-10-23,49.3562624928
2017-10-24,48.8867472156
2017-10-25,48.5805416
2017-10-26,48.9643193049
2017-10-27,48.6132035323
2017-10-30,48.9234918895
2017-10-31,48.8949126987
2017-11-01,49.0418913942
2017-11-02,49.5889787607
2017-11-03,49.4297518406
2017-11-06,49.1521254158
2017-11-07,49.2991041113
2017-11-08,49.1072152588
2017-11-09,48.3274116244
2017-11-10,48.2212603444
2017-11-13,47.7966552241
2017-11-14,48.5029695107
2017-11-15,48.0007923011
2017-11-16,48.4172319383
2017-11-17,47.8586821425
2017-11-20,47.7970773856
2017-11-21,48.0681383159
2017-11-22,47.9408218183
2017-11-24,48.0147475266
2017-11-27,48.1009941863
2017-11-28,48.3433062301
2017-11-29,48.5281205008
2017-11-30,49.8793181687
2017-12-01,49.3330893242
2017-12-04,49.3002334539
2017-12-05,49.4029080487
2017-12-06,49.7766435739
2017-12-07,50.2694816291
2017-12-08,50.4378679646
2017-12-11,50.6391101705
2017-12-12,50.7130358788
2017-12-13,51.0498085498
2017-12-14,50.828031425
2017-12-15,51.8178145191
2017-12-18,52.039591644
2017-12-19,52.0683405305
2017-12-20,52.158694174
2017-12-21,52.2860106716
2017-12-22,52.2531548012
2017-12-26,52.2161919471
2017-12-27,52.396899234
2017-12-28,52.6186763588
2017-12-29,52.3927922502
2018-01-02,52.635104294
2018-01-03,53.4072172471
2018-01-04,53.5756035826
2018-01-05,54.0355857675
2018-01-08,54.5489587416
2018-01-09,55.1444713916
2018-01-10,55.4032113706
2018-01-11,55.4401742248
2018-01-12,56.0931846479
2018-01-16,55.0212618778
2018-01-17,55.2060761485
2018-01-18,55.2841088406
2018-01-19,55.8139097499
2018-01-22,55.5305278682
2018-01-23,55.8673005393
2018-01-24,55.7235561065
2018-01-25,56.5737017517
2018-01-26,56.6681623789
2018-01-29,56.130147502
2018-01-30,56.0603287775
2018-01-31,56.6804833303
2018-02-01,56.8077998279
2018-02-02,55.2841088406
2018-02-05,52.257261785
2018-02-06,53.3127566199
2018-02-07,54.1998651192
2018-02-08,52.355829396
2018-02-09,51.3496183667
2018-02-12,52.3147595581
2018-02-13,51.6535351674
2018-02-14,52.0354846602
2018-02-15,53.6782781775
2018-02-16,53.3727249017
2018-02-20,52.2165773717
2018-02-21,53.3727249017
2018-02-22,55.1564953765
2018-02-23,54.9789441487
2018-02-26,55.9368949592
2018-02-27,55.2927556211
2018-02-28,55.6354707818
2018-03-01,53.8021511271
2018-03-02,53.6535035875
2018-03-05,54.3843539904
2018-03-06,54.3430630072
2018-03-07,54.0622843213
2018-03-08,54.198544566
2018-03-09,55.3588211943
2018-03-12,54.2976429257
2018-03-13,53.7402146523
2018-03-14,53.504856048
2018-03-15,53.3685958034
2018-03-16,52.9887187578
2018-03-19,52.5221306475
2018-03-20,52.5056142542
2018-03-21,52.4395486811
2018-03-22,51.2297228729
2018-03-23,50.5030015684
2018-03-26,52.2909011415
2018-03-27,51.7293437698
2018-03-28,51.3866286091
2018-03-29,51.9523150791
2018-04-02,50.9861060719
2018-04-03,51.5765671319
2018-04-04,51.9316695875
2018-04-05,51.9275404892
2018-04-06,50.6888109928
2018-04-09,50.4658396835
2018-04-10,50.7713929592
2018-04-11,50.5608089449
2018-04-12,50.8911368106
2018-04-13,50.6681655012
2018-04-16,51.1223663166
2018-04-17,51.4196613957
2018-04-18,51.5311470504
2018-04-19,51.1388827098
2018-04-20,50.8209421391
2018-04-23,50.9778478753
2018-04-24,50.4162905036
2018-04-25,50.1478991127
2018-04-26,50.7135855827
2018-04-27,50.5649380432
2018-04-30,49.6111163309
2018-05-01,49.1197536307
2018-05-02,48.9298151079
2018-05-03,48.5994872422
2018-05-04,49.3468540384
2018-05-07,49.9166696067
2018-05-08,50.2882884556
2018-05-09,50.8333294341
2018-05-10,51.2421101679
2018-05-11,51.3990159041
2018-05-14,51.6054708202
2018-05-15,51.4279195923
2018-05-16,51.5228888537
2018-05-17,51.7417310648
2018-05-18,51.982564096
2018-05-21,53.1701200774
2018-05-22,53.0953787918
2018-05-23,52.9749622762
2018-05-24,52.9002209907
2018-05-25,52.746586126
2018-05-29,51.9493457468
2018-05-30,52.4019457537
2018-05-31,51.8289292312
2018-06-01,52.2400063017
2018-06-04,52.4393163965
2018-06-05,52.2981384127
2018-06-06,52.6593879595
2018-06-07,52.9749622762
2018-06-08,52.9874191572
2018-06-11,53.2199476011
2018-06-12,53.0870742045
2018-06-13,52.7092154832
2018-06-14,52.7092154832
2018-06-15,52.6967586023
2018-06-18,52.9375916335
2018-06-19,51.924431985
2018-06-20,52.0531530879
2018-06-21,51.2725218833
2018-06-22,51.8496906994
2018-06-25,51.7417310648
2018-06-26,52.1694173098
2018-06-27,51.6379237237
2018-06-28,51.7375787711
2018-06-29,51.9161273977
2018-07-02,51.9161273977
2018-07-03,51.8704521676
2018-07-05,51.8829090486
2018-07-06,52.0697622624
2018-07-09,52.6012558485
2018-07-10,52.7590430069
2018-07-11,51.8538429931
2018-07-12,52.8794595225
2018-07-13,53.776354949
2018-07-16,53.556283386
2018-07-17,54.274630186
2018-07-18,54.6815549628
2018-07-19,54.1292999085
2018-07-20,54.0877769721
2018-07-23,53.718222838
2018-07-24,55.7403898414
2018-07-25,55.9521568171
2018-07-26,56.404756824
2018-07-27,55.860806357
2018-07-30,55.2670283663
2018-07-31,56.3632338876
2018-08-01,56.0144412217
2018-08-02,55.6905623177
2018-08-03,55.5950595639
2018-08-06,55.6158210321
2018-08-07,55.8441971824
2018-08-08,55.9355476425
2018-08-09,55.7403898414
2018-08-10,55.2670283663
2018-08-13,54.8850173512
2018-08-14,54.9846723986
2018-08-15,54.7064687247
2018-08-16,55.6448870876
2018-08-17,56.1165600485
2018-08-20,56.4087468383
2018-08-21,56.7593709862
2018-08-22,55.6156684086
2018-08-23,55.3568743947
2018-08-24,55.6657575726
2018-08-27,56.5005769723
2018-08-28,56.1416046304
2018-08-29,55.7742840946
2018-08-30,55.3443521037
2018-08-31,54.9728574708
2018-09-04,55.0563394108
2018-09-05,55.4236599467
2018-09-06,55.7325431246
2018-09-07,55.1022544778
2018-09-10,55.7868063856
2018-09-11,55.7701099976
2018-09-12,55.8869847135
2018-09-13,56.5673625243
2018-09-14,57.51905664
2018-09-17,57.502360252
2018-09-18,58.2620459057
2018-09-19,58.6460628296
2018-09-20,59.2095659244
2018-09-21,59.3055701553
2018-09-24,58.5792772776
2018-09-25,58.3163091667
2018-09-26,58.2536977117
2018-09-27,58.3037868757
2018-09-28,58.3580501367
2018-10-01,58.8213749035
2018-10-02,59.0426020444
2018-10-03,58.8631158735
2018-10-04,58.6001477626
2018-10-05,58.0449928618
2018-10-08,58.2662200027
2018-10-09,56.7176300162
2018-10-10,54.7307598449
2018-10-11,54.0002928702
2018-10-12,54.1088193922
2018-10-15,54.401006182
2018-10-16,55.3109593277
2018-10-17,54.2924796601
2018-10-18,53.8208066993
2018-10-19,53.7122801773
2018-10-22,52.7605860616
2018-10-23,54.2716091751
2018-10-24,50.9532020612
2018-10-25,51.9257666619
2018-10-26,51.4373973131
2018-10-29,50.5441405554
2018-10-30,51.1827773962
2018-10-31,51.8464588189
2018-11-01,53.2531295074
2018-11-02,53.1905180525
2018-11-05,53.1153843065
2018-11-06,53.4033969994
2018-11-07,54.492836316
2018-11-08,54.8225899789
2018-11-09,54.559621868
2018-11-12,53.5536644913
2018-11-13,53.8959404452
2018-11-14,53.7999362143
2018-11-15,54.4573564915
2018-11-16,54.6252663242
2018-11-19,53.6681802778
2018-11-20,52.8915973016
2018-11-21,52.7698626729
2018-11-23,54.1677120301
2018-11-26,53.7227509735
2018-11-27,51.4979456901
2018-11-28,51.5189344192
2018-11-29,50.8766793091
2018-11-30,51.1453350415
2018-12-03,51.8841383053
2018-12-04,50.7381536971
2018-12-06,50.9816229546
2018-12-07,50.1420737911
2018-12-10,50.1252828078
2018-12-11,49.9237910085
2018-12-12,50.2302264532
2018-12-13,50.0581188747
2018-12-14,49.8692203129
2018-12-17,48.4042070226
2018-12-18,48.601501076
2018-12-19,47.7703474041
2018-12-20,46.0156896524
2018-12-21,44.5716650911
2018-12-24,42.8421938143
2018-12-26,44.5003034122
2018-12-27,44.3953597668
2018-12-28,44.2190544424
2018-12-31,44.6975974656
2019-01-02,45.4615872044
2019-01-03,43.4382737204
2019-01-04,44.9242757398
2019-01-07,44.9032870107
2019-01-08,45.7134519535
2019-01-09,45.8897572778
2019-01-10,46.347311572
2019-01-11,46.1542152643
2019-01-14,46.5320123879
2019-01-15,46.6201650501
2019-01-16,46.5404078796
2019-01-17,47.3379795849
2019-01-18,47.8123248623
2019-01-22,46.6201650501
2019-01-23,49.130417049
2019-01-24,48.509150668
2019-01-25,48.6140943135
2019-01-28,48.3076588688
2019-01-29,49.4662367144
2019-01-30,50.0035481791
2019-01-31,49.5627848682
2019-02-01,49.9447797376
2019-02-04,50.0119436707
2019-02-05,50.696176239
2019-02-06,50.9438432422
2019-02-07,50.6751875099
2019-02-08,51.4181885196
2019-02-11,51.5147366734
2019-02-12,52.0436526464
2019-02-13,52.2283534624
2019-02-14,52.4151531513
2019-02-15,53.9479575172
2019-02-19,54.3195464544
2019-02-20,54.2308718216
2019-02-21,53.3399028927
2019-02-22,53.9521801187
2019-02-25,54.1633101967
2019-02-26,53.7072692283
2019-02-27,53.5848137831
2019-02-28,53.0654337914
2019-03-01,53.1076598069
2019-03-04,53.0949920023
2019-03-05,53.1794440334
2019-03-06,52.9472009477
2019-03-07,52.5544990027
2019-03-08,52.3687045341
2019-03-11,53.2090022444
2019-03-12,52.6431736355
2019-03-13,53.4750261426
2019-03-14,53.5805911815
2019-03-15,53.1709988303
2019-03-18,53.5848137831
2019-03-19,53.4201323223
2019-03-20,52.9134201352
2019-03-21,53.57636858
2019-03-22,52.8458585103
2019-03-25,52.9514235493
2019-03-26,53.2638960646
2019-03-27,53.3314576896
2019-03-28,53.7410500408
2019-03-29,54.4251114933
2019-04-01,56.2408301637
2019-04-02,55.6961145626
2019-04-03,55.4469810706
2019-04-04,56.0339226873
2019-04-05,56.4646280463
2019-04-08,56.3970664214
2019-04-09,55.8439056171
2019-04-10,55.5947721252
2019-04-11,56.084593906
2019-04-12,57.1317990926
2019-04-15,56.8151039757
2019-04-16,57.1486894989
2019-04-17,57.338706569
2019-04-18,57.8496413576
2019-04-22,57.8116379436
2019-04-23,59.1248670284
2019-04-24,58.9432951614
2019-04-25,59.0024115832
2019-04-26,59.4457847469
2019-04-29,60.0116133558
2019-04-30,60.2185208322
2019-05-01,59.7835928716
2019-05-02,59.0319697942
2019-05-03,59.8047058794
2019-05-06,59.2008738565
2019-05-07,57.1909155144
2019-05-08,57.8791995686
2019-05-09,57.7905249358
2019-05-10,57.9214255841
2019-05-13,55.7214501719
2019-05-14,56.5744156868
2019-05-15,56.5744156868
2019-05-16,57.4210472994
2019-05-17,56.7842149819
2019-05-20,56.6695851647
2019-05-21,57.7522001045
2019-05-22,57.48897608
2019-05-23,55.3831838832
2019-05-24,55.7865110177
2019-05-28,55.1581697977
2019-05-29,54.9671201024
2019-05-30,54.5128463826
2019-05-31,53.621281138
2019-06-03,53.8590318699
2019-06-04,54.9246646146
2019-06-05,55.7695288226
2019-06-06,55.9011408349
2019-06-07,56.1049271765
2019-06-10,54.34726998
2019-06-11,52.1947767467
2019-06-12,52.6745237592
2019-06-13,52.9886943692
2019-06-14,53.1967262596
2019-06-17,52.7424525398
2019-06-18,53.7571386991
2019-06-19,53.8165763821
2019-06-20,55.2048708343
2019-06-21,54.66144059
2019-06-24,55.2685540661
2019-06-25,54.7760704072
2019-06-26,54.2411312604
2019-06-27,54.7548426633
2019-06-28,55.2770451636
2019-07-01,55.761037725
2019-07-02,56.0242617496
2019-07-03,56.4657988231
2019-07-05,56.270503579
2019-07-08,55.5614969322
2019-07-09,55.3577105905
2019-07-10,55.3831838832
2019-07-11,55.761037725
2019-07-12,56.7714783355
2019-07-15,56.5634464451
2019-07-16,56.54646425
2019-07-17,55.2345896758
2019-07-18,55.7440555299
2019-07-19,56.2068203473
2019-07-22,56.4445710792
2019-07-23,57.2894352871
2019-07-24,56.996492421
2019-07-25,57.8923032144
2019-07-26,57.5823781532
2019-07-29,57.6205880922
2019-07-30,57.4422750433
2019-07-31,56.7205317501
2019-08-01,55.9733151642
2019-08-02,55.5360236395
2019-08-05,53.3877759549
2019-08-06,54.6826683339
2019-08-07,54.7718248584
2019-08-08,55.820475408
2019-08-09,55.7185822372
2019-08-12,54.3515155288
2019-08-13,54.7463515657
2019-08-14,52.7721713813
2019-08-15,52.846468485
2019-08-16,53.4059389369
2019-08-19,54.0849908594
2019-08-20,54.1020739266
2019-08-21,54.3796737691
2019-08-22,54.6487320781
2019-08-23,52.7098039471
2019-08-26,53.5938526764
2019-08-27,53.2009421301
2019-08-28,54.183218496
2019-08-29,55.3107009333
2019-08-30,55.6224669103
2019-09-03,55.0800795257
2019-09-04,55.9683990218
2019-09-05,56.8140108498
2019-09-06,57.0958814592
2019-09-09,57.2752536651
2019-09-10,57.189838329
2019-09-11,58.0610747578
2019-09-12,58.7059605459
2019-09-13,58.9622065544
2019-09-16,58.970748088
2019-09-17,58.5991913757
2019-09-18,58.791375882
2019-09-19,58.7358559135
2019-09-20,57.8987856191
2019-09-23,57.9414932872
2019-09-24,57.8603487178
2019-09-25,58.436902237
2019-09-26,58.7358559135
2019-09-27,58.2489884974
2019-09-30,58.3045084659
2019-10-01,57.1385891273
2019-10-02,55.7206945469
2019-10-03,56.0367312907
2019-10-04,56.8908846524
2019-10-07,56.6688047783
2019-10-08,55.8573590848
2019-10-09,56.3570388013
2019-10-10,57.1941090958
2019-10-11,58.146490094
2019-10-14,58.0482624574
2019-10-15,58.146490094
2019-10-16,58.3856530353
2019-10-17,59.0091849893
2019-10-18,58.4240899365
2019-10-21,59.0860587918
2019-10-22,60.3929134351
2019-10-23,59.7522984139
2019-10-24,61.2598790972
2019-10-25,61.0548822904
2019-10-28,61.0890484249
2019-10-29,60.6448886768
2019-10-30,61.4307097695
2019-10-31,61.3196698325
2019-11-01,62.6436075431
2019-11-04,62.9980811881
2019-11-05,63.1432872596
2019-11-06,63.3397425328
2019-11-07,63.5191147387
2019-11-08,63.5831762409
2019-11-11,63.3013056315
2019-11-12,63.3739086673
2019-11-13,63.3397425328
2019-11-14,63.568228557
2019-11-15,64.104723633
2019-11-18,63.9974246178
2019-11-19,63.6798195328
2019-11-20,62.9416023083
2019-11-21,63.2205797478
2019-11-22,63.3922581721
2019-11-25,63.3150028812
2019-11-26,63.5725205176
2019-11-27,63.8729577602
2019-11-29,63.666943651
2019-12-02,62.2291368475
2019-12-03,61.688349811
2019-12-04,62.027414699
2019-12-05,62.3450197839
2019-12-06,63.087528969
2019-12-09,62.7570480022
2019-12-10,62.3922313506
2019-12-11,63.207703866
2019-12-12,64.126183436
2019-12-13,63.9802567754
2019-12-16,64.147643239
2019-12-17,63.787118548
2019-12-18,63.3965501327
2019-12-19,63.8257461935
2019-12-20,64.1605191209
2019-12-23,64.3021538209
2019-12-24,64.1948548057
2019-12-26,64.684138315
2019-12-27,64.4995840089
2019-12-30,64.3279055846
2019-12-31,64.2764020573
2020-01-02,65.7270847426
2020-01-03,65.8172159153
2020-01-06,65.9588506154
2020-01-07,65.7485445456
2020-01-08,65.8472596396
2020-01-09,65.9459747336
2020-01-10,65.1777137848
2020-01-13,65.2592610364
2020-01-14,65.0403710454
2020-01-15,65.2206333909
2020-01-16,65.9030551275
2020-01-17,66.2678717791
2020-01-21,66.2979155034
2020-01-22,66.0060621821
2020-01-23,66.0103541427
2020-01-24,65.7485445456
2020-01-27,64.8214810544
2020-01-28,65.6069098456
2020-01-29,65.5897420031
2020-01-30,66.0961933548
2020-01-31,64.465248324
2020-02-03,64.3579493088
2020-02-04,65.6669972941
2020-02-05,66.7957829338
2020-02-06,67.0404246885
2020-02-07,67.3108182067
2020-02-10,67.1906433097
2020-02-11,66.6326884308
2020-02-12,66.6026447065
2020-02-13,66.0082081624
2020-02-14,66.1807109931
2020-02-18,65.2405705658
2020-02-19,64.9818163198
2020-02-20,64.6454357999
2020-02-21,65.3440722642
2020-02-24,63.2136623052
2020-02-25,59.8627948192
2020-02-26,59.6773542762
2020-02-27,57.0035604005
2020-02-28,56.3178616485
2020-03-02,57.8186362755
2020-03-03,57.1545003774
2020-03-04,59.9619839468
2020-03-05,54.5281447802
2020-03-06,54.5453950632
2020-03-09,49.7498163701
2020-03-10,51.4791572478
2020-03-11,46.3644483179
2020-03-12,44.2038503635
2020-03-13,45.454495886
2020-03-16,39.2142059859
2020-03-17,40.0379070024
2020-03-18,34.2418118914
2020-03-19,36.1220927459
2020-03-20,35.5916465415
2020-03-23,32.3227179
2020-03-24,37.415863976
2020-03-25,41.4826182095
2020-03-26,45.1267405077
2020-03-27,41.8966250031
2020-03-30,42.4745094859
2020-03-31,40.6804800468
2020-04-01,39.4039590997
2020-04-02,37.0924211685
2020-04-03,43.3157583529
2020-04-06,49.9350100299
2020-04-07,50.1085159716
2020-04-08,54.3247103557
2020-04-09,56.1378474467
2020-04-13,53.6393618858
2020-04-14,56.4501581418
2020-04-15,54.0731267401
2020-04-16,54.1772303052
2020-04-17,57.3176878505
2020-04-20,56.3720804681
2020-04-21,54.3507362469
2020-04-22,55.0447600138
2020-04-23,54.9059552604
2020-04-24,55.0274094197
2020-04-27,56.4501581418
2020-04-28,56.7277676486
2020-04-29,58.9052672173
2020-04-30,56.2246004176
2020-05-01,53.0147404956
2020-05-04,51.054123354
2020-05-05,51.1842528103
2020-05-06,50.247320725
2020-05-07,49.4578686901
2020-05-08,50.8979680065
2020-05-11,49.7615040882
2020-05-12,49.2062850746
2020-05-13,46.933357238
2020-05-14,47.1372267195
2020-05-15,46.1482726498
2020-05-18,50.6729563137
2020-05-19,50.7079635375
2020-05-20,50.5854382545
2020-05-21,52.5983536175
2020-05-22,52.5108355583
2020-05-26,56.4228928074
2020-05-27,58.3307864993
2020-05-28,58.8733984668
2020-05-29,56.466651837
2020-06-01,56.1165796
2020-06-02,55.4864495733
2020-06-03,59.0484345853
2020-06-04,59.083441809
2020-06-05,63.0742653114
2020-06-08,64.90339275
2020-06-09,61.7352390047
2020-06-10,59.8273453127
2020-06-11,55.0051002473
2020-06-12,57.2105553408
2020-06-15,58.6808587364
2020-06-16,59.3547477927
2020-06-17,58.5495816475
2020-06-18,58.5320780356
2020-06-19,56.7904686563
2020-06-22,56.9217457452
2020-06-23,56.4841554489
2020-06-24,54.0161461776
2020-06-25,53.4385269865
2020-06-26,51.7231730249
2020-06-29,54.1911822962
2020-06-30,53.9286281184
2020-07-01,53.9198763124
2020-07-02,54.0774088191
2020-07-06,55.4164351258
2020-07-07,53.3947679568
2020-07-08,53.3947679568
2020-07-09,50.8567442382
2020-07-10,52.1957705449
2020-07-13,51.9419681731
2020-07-14,52.9221704368
2020-07-15,55.0838665006
2020-07-16,54.5850135628
2020-07-17,54.4362328621
2020-07-20,53.7448401939
2020-07-21,55.1801363658
