date,CTXS
2015-12-23,57.858771592
2015-12-24,57.9804994481
2015-12-28,57.8055156549
2015-12-29,58.9314983237
2015-12-30,58.5510987734
2015-12-31,57.5544519518
2016-01-04,56.4284692831
2016-01-05,55.9567738408
2016-01-06,56.291525445
2016-01-07,53.9634801975
2016-01-08,53.0124813219
2016-01-11,52.3962340505
2016-01-12,53.8569683234
2016-01-13,51.1789554897
2016-01-14,51.2626433908
2016-01-15,50.4409803622
2016-01-19,50.2659965691
2016-01-20,50.5931401823
2016-01-21,49.7714771538
2016-01-22,51.3082913368
2016-01-25,50.2507805871
2016-01-26,51.8788906622
2016-01-27,50.136660722
2016-01-28,52.1223463743
2016-01-29,53.6059046203
2016-02-01,53.9406562245
2016-02-02,50.4181563892
2016-02-03,51.8028107521
2016-02-04,51.0800516066
2016-02-05,48.6531024761
2016-02-08,48.0596791777
2016-02-09,47.4206079333
2016-02-10,47.3825679783
2016-02-11,47.4586478883
2016-02-12,48.9269901523
2016-02-16,49.9616769289
2016-02-17,52.6625137357
2016-02-18,52.1527783383
2016-02-19,52.7081616817
2016-02-22,53.172249133
2016-02-23,52.3125461494
2016-02-24,52.9364014118
2016-02-25,54.4808235858
2016-02-26,54.4275676488
2016-02-29,53.7504564494
2016-03-01,57.1207964645
2016-03-02,56.321957409
2016-03-03,56.261093481
2016-03-04,56.6034530762
2016-03-07,57.2729562846
2016-03-08,56.268701472
2016-03-09,57.1055804825
2016-03-10,57.5848839158
2016-03-11,58.1783072142
2016-03-14,58.4521948904
2016-03-15,58.5510987734
2016-03-16,58.6347866745
2016-03-17,58.7184745755
2016-03-18,58.6347866745
2016-03-21,59.3575458199
2016-03-22,59.3042898829
2016-03-23,58.3152510523
2016-03-24,58.3380750253
2016-03-28,58.2772110972
2016-03-29,59.3423298379
2016-03-30,59.1825620268
2016-03-31,59.7835933162
2016-04-01,60.5139604527
2016-04-04,60.3085446955
2016-04-05,59.7303373792
2016-04-06,60.4074485786
2016-04-07,58.7793385036
2016-04-08,59.7227293882
2016-04-11,59.7607693432
2016-04-12,59.456449703
2016-04-13,60.6356883088
2016-04-14,61.4801753103
2016-04-15,61.2823675442
2016-04-18,61.9062228066
2016-04-19,60.970439913
2016-04-20,61.2595435711
2016-04-21,63.9299484139
2016-04-22,63.0702454303
2016-04-25,62.9865575293
2016-04-26,63.2908771694
2016-04-27,63.8310445308
2016-04-28,62.4235661949
2016-04-29,62.2637983838
2016-05-02,62.8952616372
2016-05-03,61.3888794182
2016-05-04,61.016087859
2016-05-05,61.061735805
2016-05-06,61.8073189235
2016-05-09,61.9366547706
2016-05-10,63.4962929266
2016-05-11,62.8724376642
2016-05-12,63.0930694033
2016-05-13,62.568118024
2016-05-16,63.1387173494
2016-05-17,62.61376597
2016-05-18,62.9485175742
2016-05-19,62.568118024
2016-05-20,63.3060931515
2016-05-23,63.6636687287
2016-05-24,65.3450347408
2016-05-25,63.2528372144
2016-05-26,64.5614116673
2016-05-27,65.0483230916
2016-05-31,64.6070596133
2016-06-01,65.2841708127
2016-06-02,65.8015142011
2016-06-03,64.8885552805
2016-06-06,65.5124105429
2016-06-07,66.4101534814
2016-06-08,67.0872646809
2016-06-09,66.7068651306
2016-06-10,65.4439386238
2016-06-13,65.0711470646
2016-06-14,64.9265952355
2016-06-15,64.2799160001
2016-06-16,64.226660063
2016-06-17,63.7625726117
2016-06-20,64.7744354154
2016-06-21,64.8505153254
2016-06-22,64.7516114424
2016-06-23,65.695002327
2016-06-24,61.2823675442
2016-06-27,58.5967467194
2016-06-28,60.2933287135
2016-06-29,61.3432314722
2016-06-30,60.9323999579
2016-07-01,61.1378157151
2016-07-05,60.3009367045
2016-07-06,60.5367844257
2016-07-07,61.3888794182
2016-07-08,63.5571568546
2016-07-11,63.3289171245
2016-07-12,63.8843004678
2016-07-13,63.9755963599
2016-07-14,64.5842356403
2016-07-15,64.5461956852
2016-07-18,64.4625077842
2016-07-19,64.7363954604
2016-07-20,65.4211146508
2016-07-21,64.8352993434
2016-07-22,66.2503856703
2016-07-25,67.1633445909
2016-07-26,67.9621836464
2016-07-27,66.9351048608
2016-07-28,67.7567678893
2016-07-29,67.8100238263
2016-08-01,65.9004180841
2016-08-02,63.5039009176
2016-08-03,64.5233717122
2016-08-04,63.8766924768
2016-08-05,64.6679235413
2016-08-08,64.6298835863
2016-08-09,64.7668274244
2016-08-10,65.1320109926
2016-08-11,66.3264655804
2016-08-12,66.3112495984
2016-08-15,66.5394893285
2016-08-16,65.9232420571
2016-08-17,66.1819137513
2016-08-18,66.8666329417
2016-08-19,66.6460012026
2016-08-22,66.5394893285
2016-08-23,67.1861685639
2016-08-24,66.9959687888
2016-08-25,67.1633445909
2016-08-26,67.0492247258
2016-08-29,67.361152357
2016-08-30,66.8590249507
2016-08-31,66.3416815624
2016-09-01,66.4025454904
2016-09-02,66.1743057603
2016-09-06,66.6003532566
2016-09-07,66.3568975444
2016-09-08,65.6113144259
2016-09-09,63.3060931515
2016-09-12,63.9451643959
2016-09-13,63.4278210075
2016-09-14,63.3213091335
2016-09-15,63.8006125668
2016-09-16,63.1235013673
2016-09-19,63.4278210075
2016-09-20,63.2908771694
2016-09-21,64.2951319821
2016-09-22,64.7896513974
2016-09-23,64.5994516223
2016-09-26,64.3331719371
2016-09-27,64.8581233164
2016-09-28,65.4515466148
2016-09-29,64.6222755953
2016-09-30,64.8352993434
2016-10-03,64.0288522969
2016-10-04,63.9908123419
2016-10-05,64.6374915773
2016-10-06,64.5994516223
2016-10-07,64.135364171
2016-10-10,64.4396838112
2016-10-11,63.1995812774
2016-10-12,63.3973890435
2016-10-13,63.4430369895
2016-10-14,63.6332367647
2016-10-17,63.2756611874
2016-10-18,64.9113792535
2016-10-19,65.656962372
2016-10-20,65.687394336
2016-10-21,64.8200833614
2016-10-24,65.5580584889
2016-10-25,64.5918436313
2016-10-26,63.8310445308
2016-10-27,63.4202130165
2016-10-28,64.3027399731
2016-10-31,64.5157637212
2016-11-01,64.6603155503
2016-11-02,63.7549646207
2016-11-03,63.4886849356
2016-11-04,63.3365251155
2016-11-07,65.0635390736
2016-11-08,64.8505153254
2016-11-09,65.3906826868
2016-11-10,65.9764979942
2016-11-11,65.0863630466
2016-11-14,63.5571568546
2016-11-15,65.4667625968
2016-11-16,65.9384580391
2016-11-17,66.9351048608
2016-11-18,66.0525779042
2016-11-21,66.9351048608
2016-11-22,67.269856465
2016-11-23,66.7068651306
2016-11-25,67.1861685639
2016-11-28,66.5394893285
2016-11-29,66.9046728968
2016-11-30,65.9841059852
2016-12-01,65.0254991186
2016-12-02,65.1396189836
2016-12-05,67.7035119523
2016-12-06,66.6612171846
2016-12-07,67.7719838713
2016-12-08,68.4719190438
2016-12-09,67.9545756554
2016-12-12,67.6122160602
2016-12-13,68.814278639
2016-12-14,68.814278639
2016-12-15,69.8109254606
2016-12-16,68.9968704231
2016-12-19,69.5750777395
2016-12-20,69.7881014876
2016-12-21,70.0391651908
2016-12-22,68.814278639
2016-12-23,69.1109902882
2016-12-27,69.2098941712
2016-12-28,68.5327829718
2016-12-29,68.4871350258
2016-12-30,67.9469676644
2017-01-03,68.5708229268
2017-01-04,68.6773348009
2017-01-05,68.6545108279
2017-01-06,69.2403261352
2017-01-09,69.0729503331
2017-01-10,68.9664384591
2017-01-11,69.6663736315
2017-01-12,69.3087980543
2017-01-13,69.8413574246
2017-01-17,69.1566382342
2017-01-18,71.1803638415
2017-01-19,70.472820678
2017-01-20,70.7467083542
2017-01-23,70.3358768399
2017-01-24,71.7966111129
2017-01-25,72.8389058805
2017-01-26,68.1067354755
2017-01-27,68.6697268099
2017-01-30,69.3316220273
2017-01-31,69.3772699733
2017-02-01,68.3285692772
2017-02-02,71.8869492887
2017-02-03,73.5654304262
2017-02-06,73.1817775948
2017-02-07,74.4766059009
2017-02-08,74.514971184
2017-02-09,75.2151376014
2017-02-10,75.3398247716
2017-02-13,75.5604251497
2017-02-14,75.7042949614
2017-02-15,76.8840274181
2017-02-16,76.6730183608
2017-02-17,77.2101323248
2017-02-21,77.469097986
2017-02-22,76.8936187389
2017-02-23,76.66342704
2017-02-24,76.9032100597
2017-02-27,76.8840274181
2017-02-28,75.723477603
2017-03-01,77.469097986
2017-03-02,76.0879477929
2017-03-03,76.6826096816
2017-03-06,76.4044613788
2017-03-07,76.6346530777
2017-03-08,76.6538357192
2017-03-09,75.8002081693
2017-03-10,76.2797742086
2017-03-13,81.4590874329
2017-03-14,78.6680130842
2017-03-15,79.1379878027
2017-03-16,79.1955357274
2017-03-17,79.3394055392
2017-03-20,79.1188051611
2017-03-21,78.1788557241
2017-03-22,78.8406568584
2017-03-23,79.9820240319
2017-03-24,79.7422410122
2017-03-27,80.154667806
2017-03-28,80.557503279
2017-03-29,80.1738504476
2017-03-30,80.6725991284
2017-03-31,79.9820240319
2017-04-03,80.0299806358
2017-04-04,79.8957021448
2017-04-05,79.5695972381
2017-04-06,79.6655104459
2017-04-07,79.751832333
2017-04-10,80.0299806358
2017-04-11,80.2601723346
2017-04-12,79.6079625212
2017-04-13,79.5695972381
2017-04-17,80.0299806358
2017-04-18,79.7230583706
2017-04-19,79.8285628993
2017-04-20,80.2505810139
2017-04-21,79.6942844083
2017-04-24,80.9219734689
2017-04-25,80.6150512037
2017-04-26,80.6821904492
2017-04-27,78.1117164786
2017-04-28,77.6321504394
2017-05-01,78.409047423
2017-05-02,77.9678466669
2017-05-03,83.4924474394
2017-05-04,83.0128814001
2017-05-05,83.9048742332
2017-05-08,83.6267259304
2017-05-09,83.2718470613
2017-05-10,83.4348995147
2017-05-11,83.5499953641
2017-05-12,82.4086281906
2017-05-15,82.8018723428
2017-05-16,81.363174225
2017-05-17,79.3585881808
2017-05-18,79.214718369
2017-05-19,79.4065447847
2017-05-22,79.5600059173
2017-05-23,78.7063783674
2017-05-24,78.9365700662
2017-05-25,79.751832333
2017-05-26,79.1188051611
2017-05-30,78.7927002544
2017-05-31,79.1667617651
2017-06-01,79.4736840302
2017-06-02,80.020389315
2017-06-05,79.9148847864
2017-06-06,79.4640927094
2017-06-07,79.8669281824
2017-06-08,79.8093802577
2017-06-09,75.1192243935
2017-06-12,77.5458285523
2017-06-13,77.4499153444
2017-06-14,76.7017923232
2017-06-15,76.0208085474
2017-06-16,76.6538357192
2017-06-19,78.0829425163
2017-06-20,77.066262513
2017-06-21,77.3827760989
2017-06-22,77.8623421382
2017-06-23,78.0829425163
2017-06-26,77.9486640253
2017-06-27,77.1717670416
2017-06-28,77.9102987421
2017-06-29,76.260591567
2017-06-30,76.3277308125
2017-07-03,75.5604251497
2017-07-05,76.1550870384
2017-07-06,75.454920621
2017-07-07,76.0303998682
2017-07-10,76.66342704
2017-07-11,75.3494160924
2017-07-12,77.1429930793
2017-07-13,77.0854451546
2017-07-14,77.6801070433
2017-07-17,78.1021251579
2017-07-18,77.8911161006
2017-07-19,79.3969534639
2017-07-20,79.2051270482
2017-07-21,78.5145519516
2017-07-24,78.2459949696
2017-07-25,78.4474127061
2017-07-26,78.1884470449
2017-07-27,76.4811919451
2017-07-28,76.4524179827
2017-07-31,75.7522515654
2017-08-01,76.3565047749
2017-08-02,75.8769387356
2017-08-03,74.3423274099
2017-08-04,74.9657632609
2017-08-07,75.2630942053
2017-08-08,73.6133870302
2017-08-09,73.1050470285
2017-08-10,71.6183923067
2017-08-11,71.560844382
2017-08-14,72.7405768387
2017-08-15,71.8869492887
2017-08-16,73.1817775948
2017-08-17,71.474522495
2017-08-18,71.6567575899
2017-08-21,72.0212277797
2017-08-22,72.903629292
2017-08-23,72.2130541954
2017-08-24,72.2706021202
2017-08-25,72.2897847617
2017-08-28,72.5103851398
2017-08-29,73.2968734442
2017-08-30,73.843578729
2017-08-31,75.0137198649
2017-09-01,75.3110508092
2017-09-05,73.843578729
2017-09-06,73.2297341987
2017-09-07,72.2801934409
2017-09-08,72.0691843837
2017-09-11,73.1625949532
2017-09-12,73.3736040105
2017-09-13,74.0066311824
2017-09-14,73.4982911807
2017-09-15,73.1050470285
2017-09-18,73.3448300482
2017-09-19,73.3544213689
2017-09-20,73.3448300482
2017-09-21,73.1625949532
2017-09-22,73.1146383493
2017-09-25,72.63507231
2017-09-26,72.4624285359
2017-09-27,73.3448300482
2017-09-28,73.5606347658
2017-09-29,73.6805262757
2017-10-02,76.2510002462
2017-10-03,75.3014594884
2017-10-04,75.1000417519
2017-10-05,76.4236440204
2017-10-06,76.2222262839
2017-10-09,77.3252281742
2017-10-10,77.8815247798
2017-10-11,77.2772715703
2017-10-12,77.9774379876
2017-10-13,78.140490441
2017-10-16,78.274768932
2017-10-17,78.6392391219
2017-10-18,78.9077961039
2017-10-19,79.3585881808
2017-10-20,80.0779372397
2017-10-23,79.751832333
2017-10-24,79.7901976161
2017-10-25,79.0612572364
2017-10-26,77.8815247798
2017-10-27,79.3202228976
2017-10-30,79.0228919533
2017-10-31,79.2339010106
2017-11-01,78.8694308207
2017-11-02,78.9941179909
2017-11-03,81.4303134705
2017-11-06,80.8931995065
2017-11-07,81.0274779975
2017-11-08,82.3990368698
2017-11-09,80.5958685621
2017-11-10,80.7781036571
2017-11-13,80.8164689402
2017-11-14,81.7372357356
2017-11-15,80.6821904492
2017-11-16,82.1400712086
2017-11-17,82.974516117
2017-11-20,82.6100459271
2017-11-21,83.0224727209
2017-11-22,83.1375685703
2017-11-24,82.7251417766
2017-11-27,82.6292285687
2017-11-28,84.1062919697
2017-11-29,83.4444908355
2017-11-30,84.048744045
2017-12-01,84.7393191416
2017-12-04,83.2238904574
2017-12-05,83.6363172512
2017-12-06,83.8185523461
2017-12-07,83.6075432888
2017-12-08,84.0103787618
2017-12-11,83.4636734771
2017-12-12,83.6554998928
2017-12-13,83.5883606473
2017-12-14,83.4924474394
2017-12-15,83.9528308371
2017-12-18,84.183022536
2017-12-19,84.2693444231
2017-12-20,84.5379014051
2017-12-21,84.5379014051
2017-12-22,84.2885270646
2017-12-26,84.3364836686
2017-12-27,84.8256410286
2017-12-28,85.0078761236
2017-12-29,84.4036229141
2018-01-02,85.0654240483
2018-01-03,85.9861908437
2018-01-04,86.9932795262
2018-01-05,87.7414025475
2018-01-08,87.2522451874
2018-01-09,87.4632542447
2018-01-10,87.1083753756
2018-01-11,86.1396519763
2018-01-12,86.3602523543
2018-01-16,86.2835217881
2018-01-17,87.4632542447
2018-01-18,87.6454893396
2018-01-19,88.9307263249
2018-01-22,90.0049542529
2018-01-23,90.1680067063
2018-01-24,89.9474063282
2018-01-25,90.1584153855
2018-01-26,90.8298078405
2018-01-29,89.8514931203
2018-01-30,88.9019523625
2018-01-31,88.969091608
2018-02-01,89.6117101007
2018-02-02,88.4223863233
2018-02-05,85.4298942381
2018-02-06,85.4778508421
2018-02-07,84.0199700826
2018-02-08,81.0754346014
2018-02-09,82.2455757373
2018-02-12,83.243073099
2018-02-13,83.3198036653
2018-02-14,85.7847731072
2018-02-15,87.271427829
2018-02-16,87.4824368863
2018-02-20,88.029142171
2018-02-21,87.6454893396
2018-02-22,87.8660897177
2018-02-23,89.017048212
2018-02-26,89.151326703
2018-02-27,88.5950300974
2018-02-28,88.2401512283
2018-03-01,87.0987840548
2018-03-02,88.2209685868
2018-03-05,88.9211350041
2018-03-06,89.8131278372
2018-03-07,90.5037029338
2018-03-08,90.7051206703
2018-03-09,91.6067048241
2018-03-12,91.9615836932
2018-03-13,91.6930267112
2018-03-14,91.3669218045
2018-03-15,91.5779308618
2018-03-16,91.2422346343
2018-03-19,90.6667553871
2018-03-20,90.6859380287
2018-03-21,90.5900248208
2018-03-22,89.506205572
2018-03-23,87.8564983969
2018-03-26,89.956997649
2018-03-27,88.6813519845
2018-03-28,87.9524116048
2018-03-29,89.0074568912
2018-04-02,87.5975327357
2018-04-03,88.1154640581
2018-04-04,88.9019523625
2018-04-05,88.9211350041
2018-04-06,88.029142171
2018-04-09,88.4895255688
2018-04-10,89.5829361383
2018-04-11,89.8035365164
2018-04-12,90.6859380287
2018-04-13,91.0216342562
2018-04-16,92.0479055803
2018-04-17,93.534560302
2018-04-18,94.205952757
2018-04-19,93.2468206785
2018-04-20,92.6233848274
2018-04-23,93.0645855835
2018-04-24,92.6521587898
2018-04-25,92.6329761482
2018-04-26,97.0353923888
2018-04-27,99.0495697538
2018-04-30,98.7042822055
2018-05-01,100.4307199469
2018-05-02,100.1429803234
2018-05-03,100.5266331548
2018-05-04,100.9294686278
2018-05-07,102.2242969339
2018-05-08,102.9052807097
2018-05-09,103.3752554282
2018-05-10,103.7684995804
2018-05-11,103.0779244838
2018-05-14,102.3777580664
2018-05-15,101.8022788193
2018-05-16,101.5529044789
2018-05-17,101.3323041008
2018-05-18,101.0349731564
2018-05-21,101.2459822137
2018-05-22,101.1021124019
2018-05-23,102.1955229715
2018-05-24,102.2051142923
2018-05-25,102.1955229715
2018-05-29,101.6584090075
2018-05-30,102.2530708962
2018-05-31,101.3035301384
2018-06-01,102.4736712743
2018-06-04,103.202611654
2018-06-05,104.3247961859
2018-06-06,104.7564056213
2018-06-07,103.8260475051
2018-06-08,103.5287165607
2018-06-11,102.7326369355
2018-06-12,102.2530708962
2018-06-13,101.5145391957
2018-06-14,102.4544886327
2018-06-15,102.5695844822
2018-06-18,103.0875158046
2018-06-19,103.9315520337
2018-06-20,104.2192916573
2018-06-21,102.7518195771
2018-06-22,101.1980256098
2018-06-25,100.1909369273
2018-06-26,100.4019459846
2018-06-27,98.4069512612
2018-06-28,99.9223799453
2018-06-29,100.5554071172
2018-07-02,102.3585754249
2018-07-03,101.9845139142
2018-07-05,101.5049478749
2018-07-06,102.2147056131
2018-07-09,102.7134542939
2018-07-10,102.5024452367
2018-07-11,102.7805935394
2018-07-12,105.3606588308
2018-07-13,105.2839282645
2018-07-16,105.4757546802
2018-07-17,105.6100331712
2018-07-18,106.2046950599
2018-07-19,105.2071976982
2018-07-20,103.8068648635
2018-07-23,103.605447127
2018-07-24,103.202611654
2018-07-25,104.7755882629
2018-07-26,108.3915161991
2018-07-27,107.4707494036
2018-07-30,106.0320512858
2018-07-31,105.4757546802
2018-08-01,105.4757546802
2018-08-02,105.3414761892
2018-08-03,105.4469807179
2018-08-06,106.5787565706
2018-08-07,106.6458958161
2018-08-08,106.8664961941
2018-08-09,106.6363044953
2018-08-10,106.8856788357
2018-08-13,106.4348867588
2018-08-14,107.1446444969
2018-08-15,106.8473135526
2018-08-16,106.7705829863
2018-08-17,106.3293822301
2018-08-20,106.6650784576
2018-08-21,106.7897656279
2018-08-22,107.5570712907
2018-08-23,107.3748361958
2018-08-24,108.3531509159
2018-08-27,108.4298814822
2018-08-28,108.6888471434
2018-08-29,109.7438924298
2018-08-30,109.4657441271
2018-08-31,109.3602395984
2018-09-04,108.7847603513
2018-09-05,107.7872629896
2018-09-06,107.7009411025
2018-09-07,106.425295438
2018-09-10,106.2622429846
2018-09-11,106.7034437408
2018-09-12,107.5474799699
2018-09-13,107.5091146868
2018-09-14,107.7297150649
2018-09-17,106.2142863807
2018-09-18,106.3197909094
2018-09-19,106.3773388341
2018-09-20,105.9265467571
2018-09-21,105.8498161909
2018-09-24,105.2071976982
2018-09-25,106.7322177031
2018-09-26,106.4636607211
2018-09-27,106.3581561925
2018-09-28,106.6171218537
2018-10-01,106.5787565706
2018-10-02,106.0608252481
2018-10-03,105.9169554364
2018-10-04,104.0466478831
2018-10-05,103.4807599568
2018-10-08,102.4544886327
2018-10-09,102.1092010844
2018-10-10,100.0374757947
2018-10-11,97.9369765427
2018-10-12,98.3398120157
2018-10-15,97.745150127
2018-10-16,99.8840146622
2018-10-17,100.8239640992
2018-10-18,99.1934395656
2018-10-19,96.5846003119
2018-10-22,98.2247161662
2018-10-23,98.0232984297
2018-10-24,95.8460686114
2018-10-25,97.879428618
2018-10-26,96.4982784248
2018-10-29,97.1696708798
2018-10-30,97.3998625787
2018-10-31,98.282264091
2018-11-01,98.9440652252
2018-11-02,98.5604123937
2018-11-05,99.1934395656
2018-11-06,100.114206361
2018-11-07,101.6967742907
2018-11-08,102.6846803316
2018-11-09,102.6367237277
2018-11-12,101.2363908929
2018-11-13,101.6871829699
2018-11-14,101.4473999502
2018-11-15,103.2505682579
2018-11-16,104.3056135444
2018-11-19,102.7134542939
2018-11-20,101.7830961777
2018-11-21,102.5216278782
2018-11-23,102.3202101417
2018-11-26,103.3944380697
2018-11-27,104.0850131663
2018-11-28,106.8664961941
2018-11-29,105.9457293987
2018-11-30,104.5166226016
2018-12-03,105.7826769454
2018-12-04,104.4207093938
2018-12-06,105.1880150566
2018-12-07,103.3117195082
2018-12-10,104.4471188657
2018-12-11,105.1302828859
2018-12-12,106.150217902
2018-12-13,106.0924857313
2018-12-14,105.0148185445
2018-12-17,102.5996894026
2018-12-18,102.503469118
2018-12-19,101.9550134962
2018-12-20,99.2993336429
2018-12-21,96.9515587002
2018-12-24,95.7103170297
2018-12-26,97.5673685213
2018-12-27,98.2890206553
2018-12-28,97.9522496594
2018-12-31,98.5873035374
2019-01-02,98.346752826
2019-01-03,96.9323146433
2019-01-04,98.7605000495
2019-01-07,99.1550032161
2019-01-08,99.9247654924
2019-01-09,100.8581022524
2019-01-10,101.8491711832
2019-01-11,102.1282100083
2019-01-14,101.99350161
2019-01-15,103.3598296504
2019-01-16,103.0038145976
2019-01-17,103.0230586545
2019-01-18,104.6299374063
2019-01-22,104.1584580121
2019-01-23,104.5529611787
2019-01-24,98.0099818301
2019-01-25,98.770122078
2019-01-28,98.1254461716
2019-01-29,97.3653059237
2019-01-30,97.7213209765
2019-01-31,98.664279765
2019-02-01,99.8670333217
2019-02-04,100.9350784801
2019-02-05,102.0704778376
2019-02-06,101.6086204718
2019-02-07,101.1467631061
2019-02-08,101.4450459881
2019-02-11,101.0697868784
2019-02-12,101.4546680166
2019-02-13,101.0409207931
2019-02-14,102.1859421791
2019-02-15,102.4649810042
2019-02-19,102.2629184067
2019-02-20,101.3873138174
2019-02-21,101.0216767362
2019-02-22,101.2141173052
2019-02-25,101.4835341019
2019-02-26,101.4450459881
2019-02-27,101.377691789
2019-02-28,101.5124001873
2019-03-01,102.0319897238
2019-03-04,100.954322537
2019-03-05,100.4347330005
2019-03-06,99.7130808664
2019-03-07,99.3185776998
2019-03-08,96.5283503298
2019-03-11,96.6828265856
2019-03-12,96.7407551815
2019-03-13,97.088326757
2019-03-14,98.1503510155
2019-03-15,97.3972792686
2019-03-18,98.0538033557
2019-03-19,97.7641603761
2019-03-20,97.0110886291
2019-03-21,98.1889700795
2019-03-22,96.9917790972
2019-03-25,95.6787309231
2019-03-26,96.5380050958
2019-03-27,95.9201000727
2019-03-28,96.0166477326
2019-03-29,96.2193978183
2019-04-01,96.2483621162
2019-04-02,96.6731718196
2019-04-03,98.9420418264
2019-04-04,96.5573146278
2019-04-05,97.4938269285
2019-04-08,97.4455530985
2019-04-09,97.8510532699
2019-04-10,98.0538033557
2019-04-11,98.3917201652
2019-04-12,98.7392917407
2019-04-15,98.7199822087
2019-04-16,98.2565534414
2019-04-17,96.7407551815
2019-04-18,96.6538622877
2019-04-22,96.402838372
2019-04-23,97.3972792686
2019-04-24,96.9917790972
2019-04-25,96.0842310945
2019-04-26,97.4938269285
2019-04-29,97.3393506727
2019-04-30,97.4745173965
2019-05-01,97.3007316087
2019-05-02,95.8235524128
2019-05-03,95.727004753
2019-05-06,94.983587772
2019-05-07,94.1725874292
2019-05-08,94.1725874292
2019-05-09,93.5257181081
2019-05-10,93.8346706197
2019-05-13,92.0581936782
2019-05-14,92.5119676796
2019-05-15,92.7243725313
2019-05-16,93.2457298945
2019-05-17,92.4926581476
2019-05-20,91.7878602306
2019-05-21,92.3574914238
2019-05-22,92.8112654252
2019-05-23,91.9037174225
2019-05-24,91.3823600592
2019-05-28,91.7106221027
2019-05-29,91.1313361436
2019-05-30,91.4692529531
2019-05-31,90.8706574619
2019-06-03,90.2527524388
2019-06-04,91.1023718456
2019-06-05,91.6526935068
2019-06-06,92.4057652537
2019-06-07,92.8902753484
2019-06-10,93.0065577711
2019-06-11,92.8708949446
2019-06-12,93.5492090771
2019-06-13,93.7527033169
2019-06-14,93.7914641245
2019-06-17,94.1015505851
2019-06-18,94.6732724968
2019-06-19,95.8748575315
2019-06-20,96.3012264148
2019-06-21,96.6985246924
2019-06-24,96.4950304527
2019-06-25,95.1190217838
2019-06-26,94.38256644
2019-06-27,94.6926529005
2019-06-28,95.0996413801
