date,TSS
2016-03-11,43.7008723762
2016-03-14,43.6911155393
2016-03-15,43.3593830855
2016-03-16,44.2472552414
2016-03-17,44.2179847308
2016-03-18,43.9057659507
2016-03-21,44.6472855534
2016-03-22,44.920476986
2016-03-23,45.1747069384
2016-03-24,44.9595892863
2016-03-28,44.6662470335
2016-03-29,45.8102818196
2016-03-30,45.7125010687
2016-03-31,46.5240813015
2016-04-01,47.4236642103
2016-04-04,47.3356615344
2016-04-05,46.8369797046
2016-04-06,47.4138861352
2016-04-07,47.2378807835
2016-04-08,47.4334422854
2016-04-11,48.010348716
2016-04-12,48.3428032692
2016-04-13,48.6263674469
2016-04-14,48.2548005933
2016-04-15,48.5676989964
2016-04-18,49.555284581
2016-04-19,49.6823995572
2016-04-20,50.1908594621
2016-04-21,49.555284581
2016-04-22,49.868182984
2016-04-25,50.3668648138
2016-04-26,50.7775439678
2016-04-27,51.520677675
2016-04-28,50.4450894146
2016-04-29,50.0050760353
2016-05-02,50.4939797901
2016-05-03,50.0050760353
2016-05-04,50.2690840629
2016-05-05,50.4255332644
2016-05-06,51.1197765961
2016-05-09,51.6673488014
2016-05-10,52.0486937302
2016-05-11,52.0780279554
2016-05-12,52.0975841056
2016-05-13,51.6575707264
2016-05-16,51.9704691294
2016-05-17,52.2540333071
2016-05-18,52.3127017577
2016-05-19,52.1464744811
2016-05-20,52.8896081883
2016-05-23,52.7429370619
2016-05-24,53.5936295951
2016-05-25,52.3615921332
2016-05-26,52.449594809
2016-05-27,52.7038247615
2016-05-31,52.5082632596
2016-06-01,52.4984851845
2016-06-02,52.7331589868
2016-06-03,52.2833675324
2016-06-06,52.3127017577
2016-06-07,52.5278194098
2016-06-08,52.5571536351
2016-06-09,52.1855867815
2016-06-10,51.3544503984
2016-06-13,50.4157551893
2016-06-14,50.8264343433
2016-06-15,50.8557685686
2016-06-16,51.1882231218
2016-06-17,51.2371134973
2016-06-20,51.8433541532
2016-06-21,51.6477926513
2016-06-22,51.3245041161
2016-06-23,51.7065723849
2016-06-24,49.4435526386
2016-06-27,48.2483647207
2016-06-28,49.7766377961
2016-06-29,50.2762655323
2016-06-30,52.0298609201
2016-07-01,51.7751487409
2016-07-05,51.569419673
2016-07-06,51.5008433171
2016-07-07,51.5400298062
2016-07-08,52.9115569252
2016-07-11,53.1760657267
2016-07-12,53.6071171069
2016-07-13,53.5091508841
2016-07-14,53.7638630634
2016-07-15,53.6365069738
2016-07-18,53.7736596857
2016-07-19,53.9402022644
2016-07-20,54.488813112
2016-07-21,53.8520326639
2016-07-22,54.4300333783
2016-07-25,54.8121016472
2016-07-26,55.2823395165
2016-07-27,50.2860621546
2016-07-28,51.2363345156
2016-07-29,49.8844006412
2016-08-01,48.7773823237
2016-08-02,47.5821944058
2016-08-03,48.4540937885
2016-08-04,47.9838559192
2016-08-05,48.3169410766
2016-08-08,47.5821944058
2016-08-09,47.307888982
2016-08-10,47.6507707617
2016-08-11,47.5528045389
2016-08-12,47.836906585
2016-08-15,47.1903295146
2016-08-16,46.6809051562
2016-08-17,47.1413464032
2016-08-18,47.2784991151
2016-08-19,47.2687024929
2016-08-22,47.5136180498
2016-08-23,47.6213808949
2016-08-24,47.1119565364
2016-08-25,47.2980923597
2016-08-26,47.5723977835
2016-08-29,47.9250761855
2016-08-30,48.1797883647
2016-08-31,48.2483647207
2016-09-01,48.8459586797
2016-09-02,49.8256209075
2016-09-06,49.1888404594
2016-09-07,49.3749762827
2016-09-08,49.2182303262
2016-09-09,48.081822142
2016-09-12,48.1406018756
2016-09-13,47.2099227592
2016-09-14,46.5241591997
2016-09-15,47.0041936913
2016-09-16,46.1029044417
2016-09-19,45.7012429283
2016-09-20,45.7306327952
2016-09-21,46.408050928
2016-09-22,46.6927628969
2016-09-23,46.4473215444
2016-09-26,46.2411508083
2016-09-27,46.5258627772
2016-09-28,46.8694806707
2016-09-29,45.8680799526
2016-09-30,46.2902390788
2016-10-03,46.9480219035
2016-10-04,46.3295096952
2016-10-05,47.7628871937
2016-10-06,47.1345573314
2016-10-07,46.4276862362
2016-10-10,46.4375038903
2016-10-11,45.9957094558
2016-10-12,46.7516688215
2016-10-13,45.917168223
2016-10-14,46.3393273493
2016-10-17,46.1527919214
2016-10-18,47.4290869544
2016-10-19,47.291639797
2016-10-20,46.9283865953
2016-10-21,46.8400277084
2016-10-24,47.4192693003
2016-10-25,47.3505457216
2016-10-26,50.0307652907
2016-10-27,49.1766293841
2016-10-28,49.1569940759
2016-10-31,48.970458648
2016-11-01,48.4206700184
2016-11-02,47.8217931183
2016-11-03,47.6548929986
2016-11-04,48.086869779
2016-11-07,48.479575943
2016-11-08,48.774105566
2016-11-09,49.6576944349
2016-11-10,48.9213703775
2016-11-11,48.3519464397
2016-11-14,47.8414284265
2016-11-15,48.3912170561
2016-11-16,49.0882704972
2016-11-17,49.3042588874
2016-11-18,49.4024354283
2016-11-21,50.0798535612
2016-11-22,50.3940184924
2016-11-23,50.6001892285
2016-11-25,50.6689128072
2016-11-28,50.2860242973
2016-11-29,49.6773297431
2016-11-30,48.3224934774
2016-12-01,46.7222158592
2016-12-02,47.1541926396
2016-12-05,47.8316107724
2016-12-06,47.3505457216
2016-12-07,47.6548929986
2016-12-08,48.1065050872
2016-12-09,48.7446526037
2016-12-12,48.6072054463
2016-12-13,48.7053819873
2016-12-14,48.5971696662
2016-12-15,48.0954579955
2016-12-16,49.2759560441
2016-12-19,49.2956310116
2016-12-20,49.728480296
2016-12-21,49.4333557839
2016-12-22,49.2366061091
2016-12-23,49.1775812067
2016-12-27,49.1775812067
2016-12-28,48.4987948288
2016-12-29,48.4496074101
2016-12-30,48.2331827679
2017-01-03,50.6040163487
2017-01-04,51.4697149177
2017-01-05,51.6271146575
2017-01-06,52.1091513607
2017-01-09,52.5321631614
2017-01-10,52.2173636818
2017-01-11,51.9320766534
2017-01-12,52.3846009053
2017-01-13,53.112574702
2017-01-17,52.7289128362
2017-01-18,52.9158250272
2017-01-19,52.5124881939
2017-01-20,52.5616756126
2017-01-23,52.1976887143
2017-01-24,52.3255760029
2017-01-25,50.8696284097
2017-01-26,50.4171041577
2017-01-27,50.4466166089
2017-01-30,50.4367791252
2017-01-31,49.8563675846
2017-02-01,49.5022181701
2017-02-02,50.1711670643
2017-02-03,52.0107765233
2017-02-06,51.9714265883
2017-02-07,52.5813505801
2017-02-08,52.7190753524
2017-02-09,52.8174501898
2017-02-10,52.7190753524
2017-02-13,53.1519246369
2017-02-14,53.1322496694
2017-02-15,53.3781867629
2017-02-16,53.073224767
2017-02-17,53.5847739214
2017-02-21,54.1553479782
2017-02-22,54.1356730107
2017-02-23,54.2340478481
2017-02-24,54.2832352668
2017-02-27,54.0963230758
2017-02-28,53.5946114051
2017-03-01,54.3816101042
2017-03-02,53.9782732709
2017-03-03,54.0569731408
2017-03-06,53.1912745719
2017-03-07,53.3781867629
2017-03-08,53.1322496694
2017-03-09,53.2798119255
2017-03-10,54.0569731408
2017-03-13,53.8503859823
2017-03-14,53.2404619905
2017-03-15,53.1420871532
2017-03-16,53.0437123158
2017-03-17,52.5321631614
2017-03-20,52.3747634216
2017-03-21,51.1549154381
2017-03-22,51.499890783
2017-03-23,51.5294600983
2017-03-24,51.0662074922
2017-03-27,51.0760639307
2017-03-28,51.9729998275
2017-03-29,52.2489801035
2017-03-30,52.4953910642
2017-03-31,52.6925198327
2017-04-03,52.0715642118
2017-04-04,51.8941483201
2017-04-05,51.9631433891
2017-04-06,52.1011335271
2017-04-07,51.9237176354
2017-04-10,52.051851335
2017-04-11,51.499890783
2017-04-12,51.5097472215
2017-04-13,51.3717570835
2017-04-17,52.0025691428
2017-04-18,52.2292672267
2017-04-19,52.7516584633
2017-04-20,52.8699357244
2017-04-21,52.722089148
2017-04-24,53.0374951777
2017-04-25,53.5303170991
2017-04-26,57.3546152089
2017-04-27,57.0490656176
2017-04-28,56.4872486273
2017-05-01,56.2704069819
2017-05-02,56.6252387653
2017-05-03,56.6745209574
2017-05-04,56.7139467111
2017-05-05,56.6350952037
2017-05-08,57.4630360316
2017-05-09,57.0983478098
2017-05-10,57.2264815093
2017-05-11,57.1180606866
2017-05-12,56.9307883565
2017-05-15,57.817867815
2017-05-16,57.679877677
2017-05-17,57.1180606866
2017-05-18,56.9406447949
2017-05-19,57.6601648001
2017-05-22,58.5768135739
2017-05-23,57.9262886377
2017-05-24,58.4979620665
2017-05-25,58.7837987809
2017-05-26,58.7246601503
2017-05-30,58.4979620665
2017-05-31,58.695090835
2017-06-01,58.6359522044
2017-06-02,58.3796848053
2017-06-05,58.4585363128
2017-06-06,58.4979620665
2017-06-07,58.5176749433
2017-06-08,58.4979620665
2017-06-09,58.6162393276
2017-06-12,58.4585363128
2017-06-13,58.7739423424
2017-06-14,58.3895412438
2017-06-15,58.5275313817
2017-06-16,58.1037045294
2017-06-19,58.2614075442
2017-06-20,58.0445658988
2017-06-21,58.0445658988
2017-06-22,58.4691136678
2017-06-23,58.0248194909
2017-06-26,57.9853266752
2017-06-27,57.6891305574
2017-06-28,58.014946287
2017-06-29,57.2843291963
2017-06-30,57.5114128866
2017-07-03,57.2547095845
2017-07-05,57.6496377416
2017-07-06,56.8894010391
2017-07-07,57.9162142477
2017-07-10,58.1432979381
2017-07-11,58.6468313385
2017-07-12,59.4169412449
2017-07-13,59.8908550335
2017-07-14,59.9007282375
2017-07-17,59.7328837707
2017-07-18,60.7498237754
2017-07-19,60.9176682422
2017-07-20,60.6313453282
2017-07-21,60.7893165911
2017-07-24,61.6087925172
2017-07-25,62.1024527136
2017-07-26,63.2082515537
2017-07-27,62.2900435883
2017-07-28,63.0009142712
2017-07-31,62.6553521337
2017-08-01,63.1885051458
2017-08-02,62.882435824
2017-08-03,62.9120554358
2017-08-04,63.2971103891
2017-08-07,63.3662228166
2017-08-08,63.2181247576
2017-08-09,63.4353352441
2017-08-10,62.6257325219
2017-08-11,62.2604239765
2017-08-14,63.030533883
2017-08-15,63.3267300008
2017-08-16,64.5806268998
2017-08-17,64.0770934994
2017-08-18,64.1264595191
2017-08-21,65.0446674845
2017-08-22,65.4889616613
2017-08-23,66.2689447717
2017-08-24,65.8542702067
2017-08-25,65.5580740888
2017-08-28,66.644126521
2017-08-29,66.9107030271
2017-08-30,67.335250796
2017-08-31,68.2435855575
2017-09-01,68.0757410907
2017-09-05,67.9967554593
2017-09-06,68.0461214789
2017-09-07,69.151920319
2017-09-08,68.5990208989
2017-09-11,68.865597405
2017-09-12,67.9078966239
2017-09-13,66.6836193367
2017-09-14,66.3084375874
2017-09-15,65.8542702067
2017-09-18,65.528454477
2017-09-19,65.2322583591
2017-09-20,66.7231121524
2017-09-21,68.0684558519
2017-09-22,68.3256539121
2017-09-25,64.9326179642
2017-09-26,65.031540295
2017-09-27,64.3390839792
2017-09-28,64.3291917461
2017-09-29,64.794126701
2017-10-02,64.8534800995
2017-10-03,65.3480917537
2017-10-04,65.6052898139
2017-10-05,66.2878538967
2017-10-06,66.1394704005
2017-10-09,66.6044053554
2017-10-10,66.9506335134
2017-10-11,66.8418189494
2017-10-12,67.0792325435
2017-10-13,66.9506335134
2017-10-16,66.9506335134
2017-10-17,66.673650987
2017-10-18,66.436237393
2017-10-19,66.6044053554
2017-10-20,67.148478175
2017-10-23,67.4155684683
2017-10-24,67.4452451676
2017-10-25,69.6808898446
2017-10-26,69.9479801379
2017-10-27,69.7501354762
2017-10-30,70.2150704311
2017-10-31,71.2735393711
2017-11-01,71.3625694689
2017-11-02,71.3922461681
2017-11-03,71.4812762659
2017-11-06,72.8661888977
2017-11-07,71.2240782057
2017-11-08,71.2141859726
2017-11-09,71.4515995666
2017-11-10,71.5505218975
2017-11-13,71.9857801532
2017-11-14,72.6188830706
2017-11-15,72.2528704465
2017-11-16,73.2223092887
2017-11-17,72.9848956947
2017-11-20,72.5892063713
2017-11-21,73.2223092887
2017-11-22,72.9750034616
2017-11-24,73.7070287098
2017-11-27,73.251985988
2017-11-28,73.3608005519
2017-11-29,71.5505218975
2017-11-30,73.5586452136
2017-12-01,73.0838180255
2017-12-04,72.312223845
2017-12-05,73.2223092887
2017-12-06,74.0037957023
2017-12-07,75.1117258078
2017-12-08,75.7547209582
2017-12-11,75.7942898906
2017-12-12,76.1701947478
2017-12-13,75.6755830936
2017-12-14,75.8041821237
2017-12-15,76.9714656276
2017-12-18,78.1585335977
2017-12-19,78.8114209812
2017-12-20,79.25657147
2017-12-21,77.8396831439
2017-12-22,78.0774825833
2017-12-26,78.3846401924
2017-12-27,78.5728980819
2017-12-28,78.9692304808
2017-12-29,78.3648235725
2018-01-02,77.7604166642
2018-01-03,78.0576659633
2018-01-04,78.6917978016
2018-01-05,79.2070299202
2018-01-08,80.3960271169
2018-01-09,79.9501531681
2018-01-10,80.7428179659
2018-01-11,81.426491354
2018-01-12,81.2481417745
2018-01-16,81.4661245939
2018-01-17,82.1795229119
2018-01-18,81.9714484025
2018-01-19,82.4866805211
2018-01-22,82.9820960197
2018-01-23,83.1505372892
2018-01-24,86.47972944
2018-01-25,87.4705604372
2018-01-26,88.1245088954
2018-01-29,86.6283540896
2018-01-30,86.8760618389
2018-01-31,88.0452424156
2018-02-01,87.6092767768
2018-02-02,86.0338554912
2018-02-05,83.4676032083
2018-02-06,84.3395344859
2018-02-07,84.5872422352
2018-02-08,80.4257520468
2018-02-09,82.5857636208
2018-02-12,83.2694370089
2018-02-13,84.2008181463
2018-02-14,83.8441189873
2018-02-15,85.4591735128
2018-02-16,86.2815632405
2018-02-20,86.2122050707
2018-02-21,85.7663311219
2018-02-22,86.0041305613
2018-02-23,88.0056091757
2018-02-26,88.0353341057
2018-02-27,87.183219448
2018-02-28,87.1435862081
2018-03-01,86.4202795801
2018-03-02,86.7670704292
2018-03-05,87.6588183267
2018-03-06,88.0947839655
2018-03-07,88.5703828442
2018-03-08,88.4019415746
2018-03-09,89.9080046905
2018-03-12,89.1252482026
2018-03-13,88.6892825638
2018-03-14,89.0360734129
2018-03-15,88.9369903131
2018-03-16,89.1450648226
2018-03-19,88.3623083347
2018-03-20,89.1054315827
2018-03-21,88.4812080544
2018-03-22,86.5462707918
2018-03-23,84.7204838363
2018-03-26,86.9332582443
2018-03-27,84.9288616954
2018-03-28,84.1945778111
2018-03-29,85.5936862933
2018-04-02,84.085427504
2018-04-03,84.4228011805
2018-04-04,85.0280892473
2018-04-05,86.1890516049
2018-04-06,83.3312981093
2018-04-09,83.9266634209
2018-04-10,84.8693251642
2018-04-11,83.9266634209
2018-04-12,84.7601748571
2018-04-13,84.8197113883
2018-04-16,85.9707509906
2018-04-17,87.2011726345
2018-04-18,87.5782373319
2018-04-19,87.3400912072
2018-04-20,86.605807323
2018-04-23,86.0997468081
2018-04-24,84.9487072058
2018-04-25,83.8373586242
2018-04-26,83.9861999521
2018-04-27,82.4779411628
2018-04-30,83.4106801509
2018-05-01,83.7579765826
2018-05-02,82.6069369803
2018-05-03,83.3213753541
2018-05-04,84.5517969981
2018-05-07,85.7226821108
2018-05-08,86.6355755885
2018-05-09,87.1416361034
2018-05-10,88.0346840707
2018-05-11,87.6278511078
2018-05-14,86.0203647666
2018-05-15,85.6234545589
2018-05-16,85.2563126167
2018-05-17,85.5936862933
2018-05-18,85.9707509906
2018-05-21,85.6036090485
2018-05-22,84.7204838363
2018-05-23,85.0082437369
2018-05-24,85.2265443512
2018-05-25,85.4547677206
2018-05-29,84.3831101598
2018-05-30,85.5837635381
2018-05-31,84.5319514877
2018-06-01,85.5738407829
2018-06-04,86.5462707918
2018-06-05,86.5165025262
2018-06-06,87.8560744773
2018-06-07,86.2386653808
2018-06-08,86.4668887503
2018-06-11,85.8417551731
2018-06-12,87.7568469253
2018-06-13,87.121790593
2018-06-14,86.4668887503
2018-06-15,85.782218642
2018-06-18,87.1614816138
2018-06-19,86.9729492651
2018-06-20,87.8560744773
2018-06-21,86.7828411277
2018-06-22,86.5542821736
2018-06-25,84.7456852327
2018-06-26,84.0202589871
2018-06-27,82.0228524754
2018-06-28,83.7420133039
2018-06-29,83.9904469496
2018-07-02,85.3419259824
2018-07-03,84.1494444829
2018-07-05,84.9742441868
2018-07-06,85.6301090115
2018-07-09,86.5642195195
2018-07-10,86.7828411277
2018-07-11,87.637452869
2018-07-12,90.608719272
2018-07-13,89.7143581474
2018-07-16,88.3628791146
2018-07-17,89.0286812851
2018-07-18,89.0187439393
2018-07-19,88.8299343685
2018-07-20,89.0088065935
2018-07-23,90.7279674219
2018-07-24,90.0025411764
2018-07-25,93.7489205541
2018-07-26,94.2060384622
2018-07-27,92.5663764004
2018-07-30,90.4199097012
2018-07-31,90.9664637219
2018-08-01,91.3242081717
2018-08-02,92.645875167
2018-08-03,92.5465017087
2018-08-06,92.9738075794
2018-08-07,93.1824918418
2018-08-08,92.6955618962
2018-08-09,92.9042461586
2018-08-10,93.2818653001
2018-08-13,93.5004869083
2018-08-14,94.2954745747
2018-08-15,93.3613640667
2018-08-16,93.9178554332
2018-08-17,94.2954745747
2018-08-20,94.3252866122
2018-08-21,94.5041588371
2018-08-22,95.150086316
2018-08-23,94.9513393994
2018-08-24,96.0046980573
2018-08-27,95.7960137949
2018-08-28,96.0146354032
2018-08-29,96.3326304697
2018-08-30,96.024572749
2018-08-31,96.5313773863
2018-09-04,97.5052372776
2018-09-05,95.9152619449
2018-09-06,98.3399743272
2018-09-07,97.4058638193
2018-09-10,98.2604755606
2018-09-11,98.5983453188
2018-09-12,98.8467789645
2018-09-13,99.0057764978
2018-09-14,98.2107888314
2018-09-17,96.5810641154
2018-09-18,97.2766783235
2018-09-19,96.6108761529
2018-09-20,96.750185275
2018-09-21,97.3671256727
2018-09-24,97.6954971747
2018-09-25,98.2925362693
2018-09-26,97.595990659
2018-09-27,97.3870269759
2018-09-28,98.252733663
2018-10-01,98.3124375724
2018-10-02,98.063671283
2018-10-03,98.511450604
2018-10-04,96.3621098635
2018-10-05,95.3869460091
2018-10-08,94.4615354125
2018-10-09,94.8396601724
2018-10-10,90.9091527998
2018-10-11,89.7051239591
2018-10-12,93.4764209064
2018-10-15,92.0435270795
2018-10-16,95.0983771133
2018-10-17,94.8794627787
2018-10-18,92.8495298571
2018-10-19,92.4515037941
2018-10-22,92.9589870245
2018-10-23,92.17288555
2018-10-24,90.6106332525
2018-10-25,93.1978026623
2018-10-26,91.0285606187
2018-10-29,88.8294666204
2018-10-30,88.4314405573
2018-10-31,90.7001891167
2018-11-01,91.3668827723
2018-11-02,90.1330019768
2018-11-05,89.824531778
2018-11-06,90.1628539316
2018-11-07,92.5112077035
2018-11-08,91.9440205637
2018-11-09,91.5161425459
2018-11-12,90.15290328
2018-11-13,89.3170485476
2018-11-14,87.3567701871
2018-11-15,88.8394172719
2018-11-16,88.5110457699
2018-11-19,84.0332525607
2018-11-20,82.9386808873
2018-11-21,83.3765095566
2018-11-23,82.2819378833
2018-11-26,83.5058680271
2018-11-27,83.8441901807
2018-11-28,87.406523445
2018-11-29,86.7696817441
2018-11-30,86.9388428209
2018-12-03,89.0185290003
2018-12-04,85.4661463876
2018-12-06,86.0134322243
2018-12-07,84.47108123
2018-12-10,84.9586631572
2018-12-11,84.2621175469
2018-12-12,85.3268372656
2018-12-13,85.4760970392
2018-12-14,84.212364289
2018-12-17,81.6948494403
2018-12-18,80.8178033562
2018-12-19,80.9672998478
2018-12-20,78.8344832344
2018-12-21,76.9906931714
2018-12-24,75.4558625244
2018-12-26,79.0836440537
2018-12-27,80.3394145831
2018-12-28,80.0902537638
2018-12-31,81.0171320117
2019-01-02,80.5088439403
2019-01-03,77.5886791378
2019-01-04,80.7181390285
2019-01-07,81.0270984445
2019-01-08,82.0835403184
2019-01-09,83.9173639486
2019-01-10,84.4954170495
2019-01-11,83.2097472218
2019-01-14,83.8774982175
2019-01-15,84.385786289
2019-01-16,86.1099791587
2019-01-17,85.920616936
2019-01-18,87.6448098057
2019-01-22,86.6382000957
2019-01-23,87.1165888688
2019-01-24,87.4554475831
2019-01-25,88.0135678183
2019-01-28,87.5351790452
2019-01-29,86.6880322595
2019-01-30,89.9769550746
2019-01-31,89.3092040788
2019-02-01,90.5849074738
2019-02-04,91.451987125
2019-02-05,92.109771688
2019-02-06,91.3024906334
2019-02-07,90.5350753099
2019-02-08,91.5117857217
2019-02-11,91.0333969486
2019-02-12,91.4220878267
2019-02-13,91.6214164822
2019-02-14,91.7908458393
2019-02-15,92.4685632679
2019-02-19,92.4685632679
2019-02-20,93.3555757847
2019-02-21,92.9270191754
2019-02-22,93.4751729779
2019-02-25,93.5449380074
2019-02-26,92.9768513393
2019-02-27,93.2858107553
2019-02-28,94.0831253771
2019-03-01,94.92030573
2019-03-04,93.9236624527
2019-03-05,93.3954415158
2019-03-06,93.1961128603
2019-03-07,92.6977912216
2019-03-08,92.7675562511
2019-03-11,93.6147030368
2019-03-12,93.385475083
2019-03-13,93.4751729779
2019-03-14,93.4353072469
2019-03-15,94.0332932132
2019-03-18,93.4552401124
2019-03-19,93.7542330956
2019-03-20,92.7874891166
2019-03-21,94.0350352218
2019-03-22,93.1467823949
2019-03-25,92.0888632977
2019-03-26,92.9671357557
2019-03-27,92.4281958383
2019-03-28,92.5779013709
2019-03-29,94.8234843602
2019-04-01,95.9812071458
2019-04-02,95.6817960806
2019-04-03,96.2706378422
2019-04-04,96.5800292763
2019-04-05,97.2387336198
2019-04-08,97.5481250539
2019-04-09,97.8475361191
2019-04-10,98.0172023894
2019-04-11,98.1968490285
2019-04-12,99.0252196424
2019-04-15,99.424434396
2019-04-16,98.5761030445
2019-04-17,99.8935117315
2019-04-18,100.3426283294
2019-04-22,100.5621964439
2019-04-23,102.0392910324
2019-04-24,99.5741399286
2019-04-25,99.4942969779
2019-04-26,100.4823534932
2019-04-29,100.871587878
2019-04-30,102.0392910324
2019-05-01,100.9913523041
2019-05-02,101.4005474266
2019-05-03,101.8796051309
2019-05-06,101.4005474266
2019-05-07,99.2847092322
2019-05-08,99.8835313627
2019-05-09,99.9434135757
2019-05-10,100.0731583707
2019-05-13,96.5500881697
2019-05-14,98.107025709
2019-05-15,98.8954748474
2019-05-16,100.302706854
2019-05-17,101.1011363613
2019-05-20,100.2128835345
2019-05-21,100.3825498048
2019-05-22,101.0512345171
2019-05-23,99.424434396
2019-05-24,113.2272845034
2019-05-28,118.6067033088
2019-05-29,118.0178615472
2019-05-30,122.7585367467
2019-05-31,123.2874962953
2019-06-03,119.4650150291
2019-06-04,122.7186152714
2019-06-05,125.6827848172
2019-06-06,126.131901415
2019-06-07,128.8465617398
2019-06-10,128.5770917811
2019-06-11,127.2596830941
2019-06-12,127.0301346108
2019-06-13,126.4313124803
2019-06-14,127.0201542419
2019-06-17,127.9084070688
2019-06-18,126.9902131354
2019-06-19,128.7168169449
2019-06-20,129.5859851438
2019-06-21,128.8067308965
2019-06-24,128.2472663087
2019-06-25,126.6188247408
2019-06-26,127.0384231816
2019-06-27,128.0974097227
2019-06-28,128.1473619181
