date,MRO
2019-07-01,13.1747461644
2019-07-02,12.5275656511
2019-07-03,12.629265446
2019-07-05,12.7217198051
2019-07-08,12.4998293434
2019-07-09,12.5183202152
2019-07-10,12.8511559078
2019-07-11,12.6200200101
2019-07-12,12.8696467796
2019-07-15,12.4628475998
2019-07-16,12.3149206253
2019-07-17,12.2224662662
2019-07-18,12.3703932407
2019-07-19,12.629265446
2019-07-22,12.638510882
2019-07-23,12.7217198051
2019-07-24,12.9158739591
2019-07-25,12.7124743692
2019-07-26,12.7124743692
2019-07-29,12.4813384716
2019-07-30,13.0638009336
2019-07-31,13.0083283181
2019-08-01,12.5090747793
2019-08-02,12.2779388817
2019-08-05,11.5567948811
2019-08-06,11.2424500603
2019-08-07,11.1407502654
2019-08-08,11.8896305737
2019-08-09,11.8988760096
2019-08-12,11.7786853428
2019-08-13,11.9728394968
2019-08-14,11.371886163
2019-08-15,11.1130139576
2019-08-16,11.5105677016
2019-08-19,11.9081214455
2019-08-20,11.7139672915
2019-08-21,11.5283259715
2019-08-22,11.3798129155
2019-08-23,10.9064275495
2019-08-26,10.7950427575
2019-08-27,10.7022220975
2019-08-28,11.0827868035
2019-08-29,11.3241205195
2019-08-30,10.9899661435
2019-09-03,10.9249916815
2019-09-04,11.2405819255
2019-09-05,11.6397107635
2019-09-06,11.5561721695
2019-09-09,11.9738651395
2019-09-10,11.9088906775
2019-09-11,12.0759678654
2019-09-12,11.6768390275
2019-09-13,11.7882238195
2019-09-16,13.1526875214
2019-09-17,12.1316602614
2019-09-18,12.0945319974
2019-09-19,12.1038140634
2019-09-20,12.2337629874
2019-09-23,12.1595064594
2019-09-24,11.3426846515
2019-09-25,11.4355053115
2019-09-26,11.0827868035
2019-09-27,11.3241205195
2019-09-30,11.3890949815
2019-10-01,10.9435558135
2019-10-02,10.4887345795
2019-10-03,10.8228889555
2019-10-04,10.7300682955
2019-10-07,10.5908373055
2019-10-08,10.2938111935
2019-10-09,10.3866318535
2019-10-10,10.5815552395
2019-10-11,10.8971454835
2019-10-14,10.9342737475
2019-10-15,10.9899661435
2019-10-16,10.7857606915
2019-10-17,10.7207862295
2019-10-18,10.4887345795
2019-10-21,10.7022220975
2019-10-22,10.8878634175
2019-10-23,11.1477612655
2019-10-24,11.0827868035
2019-10-25,11.1199150675
2019-10-28,11.0827868035
2019-10-29,11.1477612655
2019-10-30,10.7300682955
2019-10-31,10.7022220975
2019-11-01,11.1848895295
2019-11-04,11.6211466315
2019-11-05,11.7325314235
2019-11-06,11.3055563875
2019-11-07,11.6582748955
2019-11-08,11.6304286975
2019-11-11,11.2869922555
2019-11-12,11.1477612655
2019-11-13,11.0178123415
2019-11-14,11.0363764735
2019-11-15,11.2312998595
2019-11-18,10.9342737475
2019-11-19,10.6836579655
2019-11-20,10.8980769299
2019-11-21,11.0845282033
2019-11-22,11.3735276771
2019-11-25,11.289624604
2019-11-26,11.0285928213
2019-11-27,11.0752056396
2019-11-29,10.8607866752
2019-12-02,11.149786149
2019-12-03,10.9633348756
2019-12-04,11.3455599861
2019-12-05,11.2243666584
2019-12-06,11.6065917688
2019-12-09,11.7371076602
2019-12-10,11.7371076602
2019-12-11,11.7557527875
2019-12-12,12.1473004617
2019-12-13,11.8583009879
2019-12-16,12.2405260984
2019-12-17,12.4642676264
2019-12-18,12.5108804448
2019-12-19,12.2871389167
2019-12-20,12.3151066077
2019-12-23,12.6413963362
2019-12-24,12.6973317182
2019-12-26,12.7625896639
2019-12-27,12.5668158268
2019-12-30,12.5108804448
2019-12-31,12.6600414635
2020-01-02,12.7532671002
2020-01-03,12.8185250459
2020-01-06,13.0142988829
2020-01-07,12.8558153006
2020-01-08,12.3803645534
2020-01-09,12.5388481358
2020-01-10,12.2871389167
2020-01-13,12.2964614804
2020-01-14,12.3803645534
2020-01-15,12.3430742987
2020-01-16,12.4362999354
2020-01-17,12.3151066077
2020-01-21,11.9794943156
2020-01-22,11.6065917688
2020-01-23,11.3921728044
2020-01-24,11.121818458
2020-01-27,10.8980769299
2020-01-28,10.9726574393
2020-01-29,10.9540123119
2020-01-30,11.0565605123
2020-01-31,10.5997548925
2020-02-03,10.6929805292
2020-02-04,10.9726574393
2020-02-05,11.3362374224
2020-02-06,11.1124958943
2020-02-07,10.8887543662
2020-02-10,10.6090774562
2020-02-11,10.7862061659
2020-02-12,10.8234964206
2020-02-13,10.3573682371
2020-02-14,9.9192077446
2020-02-18,9.6488533982
2020-02-19,9.8081063183
2020-02-20,9.602014304
2020-02-21,9.4708648403
2020-02-24,8.8619566162
2020-02-25,8.3560943992
2020-02-26,7.8783356387
2020-02-27,7.4286803347
2020-02-28,7.7565539939
2020-03-02,7.8127609069
2020-03-03,7.5691976172
2020-03-04,7.5973010737
2020-03-05,7.3068986899
2020-03-06,6.3982202631
2020-03-09,3.4005182364
2020-03-10,4.1218402866
2020-03-11,3.8314379028
2020-03-12,3.7283918956
2020-03-13,4.2436219314
2020-03-16,3.7471275333
2020-03-17,3.3911504176
2020-03-18,3.2318974974
2020-03-19,3.5878746131
2020-03-20,3.3349435046
2020-03-23,3.1382193091
2020-03-24,3.3817825988
2020-03-25,3.3536791423
2020-03-26,3.6347137073
2020-03-27,3.2974722293
2020-03-30,3.0351733019
2020-03-31,3.0820123961
2020-04-01,2.922759476
2020-04-02,3.2506331351
2020-04-03,3.4192538741
2020-04-06,3.3911504176
2020-04-07,3.4473573306
2020-04-08,3.7002884391
2020-04-09,3.8595413593
2020-04-13,4.1124724678
2020-04-14,3.9813230041
2020-04-15,3.9625873664
2020-04-16,3.6440815261
2020-04-17,4.0750011924
2020-04-20,3.9438517288
2020-04-21,3.9719551853
2020-04-22,4.2436219314
2020-04-23,4.5340243153
2020-04-24,4.6183346848
2020-04-27,4.5433921341
2020-04-28,4.6745415978
2020-04-29,5.4801740174
2020-04-30,5.7331051259
2020-05-01,5.1523003582
2020-05-04,5.4427027421
2020-05-05,5.1804038147
2020-05-06,5.2459785466
2020-05-07,5.1616681771
2020-05-08,5.4145992856
2020-05-11,5.3864958291
2020-05-12,5.5832200246
2020-05-13,5.2085072712
2020-05-14,5.2834498219
2020-05-15,5.2553463654
2020-05-18,5.6956338506
2020-05-19,5.4520705609
2020-05-20,5.5738522057
2020-05-21,5.5644843869
2020-05-22,5.5176452927
2020-05-26,5.6487947564
2020-05-27,5.7612085824
2020-05-28,5.3396567349
2020-05-29,5.0024152569
2020-06-01,5.3302889161
2020-06-02,5.4895418362
2020-06-03,5.5738522057
2020-06-04,5.8361511331
2020-06-05,6.8572433859
2020-06-08,7.8970712764
2020-06-09,7.1757492262
2020-06-10,6.6605191904
2020-06-11,5.8642545896
2020-06-12,6.1640247922
2020-06-15,6.1827604299
2020-06-16,6.3139098936
2020-06-17,5.9673005967
2020-06-18,6.0797144227
2020-06-19,5.9579327779
2020-06-22,5.8736224084
2020-06-23,5.9298293214
2020-06-24,5.4239671044
2020-06-25,5.6019556622
2020-06-26,5.3771280102
2020-06-29,5.5832200246
2020-06-30,5.7331051259
2020-07-01,5.5738522057
2020-07-02,5.7331051259
2020-07-06,5.4895418362
2020-07-07,5.2178750901
2020-07-08,5.3115532784
2020-07-09,4.9368405251
2020-07-10,5.0117830757
2020-07-13,4.8056910614
2020-07-14,5.0305187134
2020-07-15,5.3302889161
2020-07-16,5.3583923726
2020-07-17,5.1616681771
2020-07-20,5.1429325394
2020-07-21,5.4895418362
2020-07-22,5.4239671044
2020-07-23,5.3958636479
2020-07-24,5.3583923726
2020-07-27,5.2740820031
2020-07-28,5.1804038147
2020-07-29,5.3771280102
2020-07-30,5.1616681771
2020-07-31,5.1429325394
2020-08-03,5.1710359959
2020-08-04,5.4145992856
2020-08-05,5.6019556622
2020-08-06,5.3209210972
2020-08-07,5.3771280102
2020-08-10,5.6581625752
2020-08-11,5.5644843869
2020-08-12,5.6019556622
2020-08-13,5.5176452927
2020-08-14,5.6675303941
2020-08-17,5.5457487492
2020-08-18,5.5738522057
2020-08-19,5.3677601914
2020-08-20,5.1616681771
2020-08-21,4.9368405251
2020-08-24,5.1054612641
2020-08-25,5.1429325394
2020-08-26,4.9649439816
2020-08-27,5.0211508946
2020-08-28,5.0492543511
2020-08-31,4.9462083439
2020-09-01,4.9836796192
2020-09-02,4.7963232426
2020-09-03,4.6745415978
2020-09-04,4.6183346848
2020-09-08,4.2155184749
2020-09-09,4.2529897503
2020-09-10,4.0843690113
2020-09-11,4.1874150184
2020-09-14,4.1218402866
2020-09-15,4.0656333736
2020-09-16,4.2717253879
2020-09-17,4.3841392139
2020-09-18,4.5152886776
2020-09-21,4.2717253879
2020-09-22,4.1874150184
2020-09-23,3.9438517288
2020-09-24,4.0375299171
2020-09-25,3.8782769969
2020-09-28,4.0187942794
2020-09-29,3.8970126346
2020-09-30,3.8314379028
2020-10-01,3.7002884391
2020-10-02,3.8595413593
2020-10-05,3.9625873664
2020-10-06,3.7845988086
2020-10-07,3.8689091781
2020-10-08,4.1031046489
2020-10-09,3.9906908229
2020-10-12,4.0187942794
2020-10-13,3.9625873664
2020-10-14,3.9344839099
2020-10-15,4.0000586418
2020-10-16,3.8127022651
2020-10-19,3.7283918956
2020-10-20,3.8876448158
2020-10-21,3.8408057216
2020-10-22,4.0937368301
2020-10-23,4.1593115619
2020-10-26,3.8689091781
2020-10-27,3.8689091781
2020-10-28,3.6066102508
2020-10-29,3.7377597144
2020-10-30,3.7096562579
2020-11-02,3.8876448158
2020-11-03,3.8782769969
2020-11-04,4.0000586418
2020-11-05,4.0187942794
2020-11-06,3.8689091781
2020-11-09,4.7682197861
2020-11-10,4.7494841484
2020-11-11,4.7494841484
2020-11-12,4.5152886776
2020-11-13,4.7401163296
2020-11-16,5.1335647206
2020-11-17,5.1804038147
2020-11-18,5.1709848987
2020-11-19,5.3593632193
2020-11-20,5.274592975
2020-11-23,5.8114711885
2020-11-24,6.0752008373
2020-11-25,6.0563630052
2020-11-27,5.981011677
2020-11-30,5.5759982879
2020-12-01,5.5194847917
2020-12-02,5.7078631122
2020-12-03,5.8303090206
2020-12-04,6.4519574784
2020-12-07,6.3012548219
2020-12-08,6.659173631
2020-12-09,6.7345249592
2020-12-10,6.8758086996
2020-12-11,6.6497547149
2020-12-14,6.32951157
2020-12-15,6.5084709745
2020-12-16,6.5649844707
2020-12-17,6.5084709745
2020-12-18,6.338930486
2020-12-21,6.1693899976
2020-12-22,5.9433360129
2020-12-23,6.4142818143
2020-12-24,6.2447413258
2020-12-28,6.2447413258
2020-12-29,6.1882278296
2020-12-30,6.4048628982
2020-12-31,6.2824169899
2021-01-04,6.4331196463
2021-01-05,7.01709244
2021-01-06,7.0641870201
2021-01-07,7.2431464246
2021-01-08,7.1112816002
2021-01-11,7.1960518445
2021-01-12,7.9024705465
2021-01-13,7.5728084856
2021-01-14,8.1662001952
2021-01-15,7.7706057221
2021-01-19,8.072011035
2021-01-20,8.1191056151
2021-01-21,7.7706057221
2021-01-22,7.6764165619
2021-01-25,7.365592333
2021-01-26,7.035930272
2021-01-27,7.1018626842
2021-01-28,7.1207005163
2021-01-29,6.8192952034
2021-02-01,6.9134843637
2021-02-02,6.9511600278
2021-02-03,7.3467545009
2021-02-04,7.3561734169
2021-02-05,7.4786193253
2021-02-08,8.4581865921
2021-02-09,8.3734163478
2021-02-10,8.5617946684
2021-02-11,8.2415515235
2021-02-12,8.448767676
2021-02-16,9.0233215537
2021-02-17,9.0516670664
2021-02-18,8.6170358712
2021-02-19,8.9288365112
2021-02-22,9.6374743296
2021-02-23,10.5445307371
2021-02-24,11.1870290257
2021-02-25,10.6768097965
2021-02-26,10.4878397116
2021-03-01,10.5823247541
2021-03-02,10.6106702668
2021-03-03,10.9886104366
2021-03-04,11.6783512464
2021-03-05,12.2641585096
2021-03-08,11.6972482549
2021-03-09,11.3382050936
2021-03-10,11.546072187
2021-03-11,11.8200788101
2021-03-12,11.5271751785
2021-03-15,11.3854476149
2021-03-16,10.8279858644
2021-03-17,11.0169559493
2021-03-18,10.0910025333
2021-03-19,10.4122516777
2021-03-22,10.232730097
2021-03-23,9.6091288169
2021-03-24,9.8642384315
2021-03-25,9.9492749697
2021-03-26,10.4783912074
2021-03-29,10.2988696267
2021-03-30,10.3744576607
2021-03-31,10.0910025333
2021-04-01,11.1397865045
2021-04-05,10.5728762498
2021-04-06,10.5256337286
2021-04-07,10.3366636437
2021-04-08,10.2988696267
2021-04-09,10.308318131
2021-04-12,10.1760390715
2021-04-13,10.1665905673
2021-04-14,10.4783912074
2021-04-15,10.2421786013
2021-04-16,9.9492749697
2021-04-19,10.0437600121
2021-04-20,9.5524377914
2021-04-21,9.8642384315
2021-04-22,9.7603048848
2021-04-23,10.0815540291
2021-04-26,10.1854875758
2021-04-27,10.4311486861
2021-04-28,11.1019924875
2021-04-29,11.083095479
2021-04-30,10.6390157795
2021-05-03,10.5161852243
2021-05-04,10.695706805
2021-05-05,11.0547499663
2021-05-06,10.8657798814
2021-05-07,11.2342715469
2021-05-10,11.0075074451
2021-05-11,10.8563313772
2021-05-12,10.9035738984
2021-05-13,10.4594941989
2021-05-14,11.1492350087
2021-05-17,11.5744176998
2021-05-18,11.3098595809
2021-05-19,11.0064936911
2021-05-20,10.9306522186
2021-05-21,10.997013507
2021-05-24,11.3477803171
2021-05-25,11.0538946113
2021-05-26,11.2814190287
2021-05-27,11.4615425258
2021-05-28,11.4805028939
2021-06-01,13.0447332635
2021-06-02,13.1679756562
2021-06-03,13.0826539997
2021-06-04,13.0826539997
2021-06-07,12.968891791
2021-06-08,12.8835701345
2021-06-09,12.6655259012
2021-06-10,12.7698079258
2021-06-11,12.7603277417
2021-06-14,12.7224070055
2021-06-15,13.1205747359
2021-06-16,12.9499314229
2021-06-17,12.2199572504
2021-06-18,11.9165913606
2021-06-21,12.7413673736
2021-06-22,12.7698079258
2021-06-23,12.8551295823
2021-06-24,13.13005492
2021-06-25,13.3386189693
2021-06-28,12.6939664533
2021-06-29,12.637085349
2021-06-30,12.9120106867
2021-07-01,13.4334208098
2021-07-02,13.13005492
2021-07-06,12.5233231403
2021-07-07,12.2578779867
2021-07-08,12.2768383548
2021-07-09,12.5707240606
2021-07-12,12.637085349
2021-07-13,12.4380014838
2021-07-14,11.8691904403
2021-07-15,11.6037452867
2021-07-16,11.1392162679
2021-07-19,10.5419646722
2021-07-20,10.7505287215
2021-07-21,11.2529784766
2021-07-22,11.0918153476
2021-07-23,10.9022116664
2021-07-26,11.2150577403
2021-07-27,10.7789692737
2021-07-28,11.16765682
2021-07-29,11.1960973722
2021-07-30,10.9875333229
2021-08-02,10.7126079853
2021-08-03,10.9496125867
2021-08-04,10.4756033838
2021-08-05,11.1771370041
2021-08-06,11.3383001331
2021-08-09,11.2055775563
2021-08-10,11.7080273113
2021-08-11,11.7554282316
2021-08-12,11.7554282316
2021-08-13,11.4710227099
2021-08-16,11.0633747954
2021-08-17,10.9401324026
2021-08-18,10.6068820684
2021-08-19,10.1688959147
2021-08-20,10.2069816672
2021-08-23,10.7592250783
2021-08-24,11.0543896601
2021-08-25,11.2352969844
2021-08-26,10.968696717
2021-08-27,11.435247185
2021-08-30,11.197211232
2021-08-31,11.1876897938
2021-09-01,10.7211393258
2021-09-02,11.1591254795
2021-09-03,11.0734325364
2021-09-07,11.0258253458
2021-09-08,10.654489259
2021-09-09,10.8068322689
2021-09-10,10.730660764
2021-09-13,11.5018972519
2021-09-14,11.1686469176
2021-09-15,12.0255763486
2021-09-16,11.7304117668
2021-09-17,11.4257257469
2021-09-20,10.9306109645
2021-09-21,10.8639608977
2021-09-22,11.4447686231
2021-09-23,12.1207907298
2021-09-24,12.2350479873
2021-09-27,13.0062844752
2021-09-28,13.1014988564
2021-09-29,13.1300631708
2021-09-30,13.0158059133
2021-10-01,13.5585278863
2021-10-04,14.1202927355
2021-10-05,14.6439718323
2021-10-06,14.3678501267
2021-10-07,14.624928956
2021-10-08,15.3009510627
2021-10-11,15.1866938052
2021-10-12,15.1200437384
2021-10-13,15.0343507953
2021-10-14,15.3676011296
2021-10-15,15.4056868821
2021-10-18,15.6437228351
2021-10-19,15.6056370826
2021-10-20,15.7008514639
2021-10-21,15.4056868821
2021-10-22,15.786544407
2021-10-25,15.9769731694
2021-10-26,16.0436232363
2021-10-27,15.4247297583
2021-10-28,15.6627657114
2021-10-29,15.5389870158
2021-11-01,16.2150091225
2021-11-02,16.1102733031
2021-11-03,15.7008514639
2021-11-04,15.7770229688
2021-11-05,16.253094875
2021-11-08,16.3959164468
2021-11-09,16.4340021993
2021-11-10,15.8055872832
2021-11-11,15.9293659788
2021-11-12,15.8817587882
2021-11-15,15.948408855
2021-11-16,15.9769731694
2021-11-17,15.3749699938
2021-11-18,15.4036368117
2021-11-19,14.6296327287
2021-11-22,14.9640789374
2021-11-23,15.7763054442
2021-11-24,16.082084835
2021-11-26,15.0023013612
2021-11-29,15.1456354507
2021-11-30,14.801633636
2021-12-01,14.4480762154
2021-12-02,14.8876340897
2021-12-03,14.6105215168
2021-12-06,14.9067453016
2021-12-07,15.5851933249
2021-12-08,15.4705260534
2021-12-09,15.3271919639
2021-12-10,15.4991928713
2021-12-13,14.7060775764
2021-12-14,14.5054098512
2021-12-15,14.4767430333
2021-12-16,14.6774107585
2021-12-17,14.4767430333
2021-12-20,14.1996304604
2021-12-21,15.059634997
2021-12-22,15.3271919639
2021-12-23,15.2889695401
2021-12-27,15.824083474
2021-12-28,15.7476386263
2021-12-29,15.83363908
2021-12-30,15.6234157488
2021-12-31,15.6903049905
2022-01-03,16.1203072588
2022-01-04,16.8274221001
2022-01-05,16.4451978616
2022-01-06,17.2287575505
2022-01-07,17.4294252757
2022-01-10,16.9516449776
2022-01-11,17.8307607261
2022-01-12,17.878538756
2022-01-13,17.7447602725
2022-01-14,18.6047648091
2022-01-18,18.5665423853
2022-01-19,18.2512073885
2022-01-20,17.8498719381
2022-01-21,17.2956467922
2022-01-24,17.4867589115
2022-01-25,18.633431627
2022-01-26,18.7385432926
2022-01-27,18.9678778357
2022-01-28,18.9583222297
2022-01-31,18.6047648091
2022-02-01,19.7323263127
2022-02-02,20.0381057035
2022-02-03,19.913882826
2022-02-04,20.5445528195
2022-02-07,20.6496644851
2022-02-08,20.171884187
2022-02-09,20.5732196374
2022-02-10,20.4585523658
2022-02-11,21.2230008429
2022-02-14,20.2674402466
2022-02-15,19.6941038888
2022-02-16,20.2022769687
2022-02-17,20.9885070169
2022-02-18,20.9693306742
2022-02-22,20.7104500486
2022-02-23,20.8446844471
2022-02-24,20.5474511362
2022-02-25,20.9789188456
2022-02-28,21.6309144952
2022-03-01,21.9473241488
2022-03-02,22.0527940333
2022-03-03,21.9473241488
2022-03-04,22.8294359101
2022-03-07,23.3280208187
2022-03-08,23.097904707
2022-03-09,22.436320886
2022-03-10,22.8965531093
2022-03-11,22.2157929457
2022-03-14,21.2665639851
2022-03-15,20.7583909052
2022-03-16,20.7008618773
2022-03-17,22.1199112325
2022-03-18,22.1294994038
2022-03-21,24.0183691536
2022-03-22,23.6444304722
2022-03-23,24.5265422335
2022-03-24,24.4786013769
2022-03-25,24.9675981142
2022-03-28,24.2484852653
2022-03-29,23.970428297
2022-03-30,24.449836863
2022-03-31,24.0758981815
2022-04-01,24.6895411459
2022-04-04,24.6224239467
2022-04-05,23.7786648707
2022-04-06,23.4143143605
2022-04-07,23.9033110978
2022-04-08,24.8333637157
2022-04-11,24.181368066
2022-04-12,25.1881260545
2022-04-13,25.4757711941
2022-04-14,25.5141238794
2022-04-18,25.773004505
2022-04-19,25.6771227918
2022-04-20,26.5112936965
2022-04-21,25.0155389708
2022-04-22,23.970428297
2022-04-25,23.1458455636
2022-04-26,23.0883165357
2022-04-27,23.6444304722
2022-04-28,24.4114841777
2022-04-29,23.8937229265
2022-05-02,23.9224874404
2022-05-03,25.1689497119
2022-05-04,26.5496463818
2022-05-05,26.5400582105
2022-05-06,26.9907022625
2022-05-09,23.2033745915
2022-05-10,23.3855498466
2022-05-11,24.1334272095
2022-05-12,24.0950745242
2022-05-13,25.8880625608
2022-05-16,26.82770335
2022-05-17,27.2687592307
2022-05-18,25.7399395136
2022-05-19,25.8457069154
2022-05-20,26.2110852126
2022-05-23,27.0476092087
2022-05-24,26.999533117
2022-05-25,27.8937484232
2022-05-26,28.6052745809
2022-05-27,29.8744834026
2022-05-31,30.2206312631
2022-06-01,30.1725551713
2022-06-02,29.9994812411
2022-06-03,30.4610117217
2022-06-06,30.2014008264
2022-06-07,30.9321574207
2022-06-08,30.7013921804
2022-06-09,30.0475573328
2022-06-10,29.1244963716
2022-06-13,27.2976048857
2022-06-14,27.6822136196
2022-06-15,26.9899178987
2022-06-16,24.6726502771
2022-06-17,23.2207523068
2022-06-21,23.9418936828
2022-06-22,22.2111543804
2022-06-23,21.172710799
2022-06-24,21.2015564541
2022-06-27,22.2303848171
2022-06-28,23.2015218701
2022-06-29,21.9130826117
2022-06-30,21.615010843
2022-07-01,21.6823173714
2022-07-05,20.3169563662
2022-07-06,19.8842715406
2022-07-07,20.9900216504
2022-07-08,20.8842542486
2022-07-11,20.4996455148
2022-07-12,19.8650411039
2022-07-13,19.9419628507
2022-07-14,19.6246606452
2022-07-15,20.0477302525
2022-07-18,20.7400259734
2022-07-19,21.6534717163
2022-07-20,22.0380804502
2022-07-21,21.3073238559
2022-07-22,20.9130999037
2022-07-25,22.2880761272
2022-07-26,22.0284652319
2022-07-27,22.9611414115
2022-07-28,23.0284479399
2022-07-29,23.8457414993
2022-08-01,23.0669088133
2022-08-02,22.9611414115
2022-08-03,22.0092347952
2022-08-04,20.64387379
2022-08-05,20.9323303404
2022-08-08,20.9900216504
2022-08-09,21.1150194889
2022-08-10,21.4803977861
2022-08-11,22.9899870665
2022-08-12,23.1342153417
2022-08-15,22.4899957125
2022-08-16,22.2400000355
2022-08-17,22.5873492768
2022-08-18,23.7355314912
2022-08-19,23.6004512307
2022-08-22,23.7837744414
2022-08-23,24.8065249853
2022-08-24,25.3661432075
2022-08-25,25.4433319278
2022-08-26,25.240711537
2022-08-29,25.8485727093
2022-08-30,24.6810933149
2022-08-31,24.6907419049
2022-09-01,24.0442863724
2022-09-02,24.8065249853
2022-09-06,24.6232017746
2022-09-07,24.0442863724
2022-09-08,24.710039085
2022-09-09,25.4240347477
2022-09-12,26.2441649009
2022-09-13,25.5591150082
2022-09-14,26.3985423415
2022-09-15,25.8582212994
2022-09-16,25.2986030772
2022-09-19,25.0187939662
2022-09-20,24.8547679355
2022-09-21,24.2951497134
2022-09-22,23.7258829012
2022-09-23,21.1304121812
2022-09-26,20.3488763882
2022-09-27,20.6383340893
2022-09-28,21.8733536141
2022-09-29,21.9987852846
2022-09-30,21.7865163037
2022-10-03,24.0925293226
2022-10-04,25.5687635983
2022-10-05,26.2345163108
2022-10-06,27.2572668548
2022-10-07,26.9581605636
2022-10-10,26.5529197821
2022-10-11,26.0897874603
2022-10-12,26.4757310618
2022-10-13,27.3344555751
2022-10-14,26.0994360503
2022-10-17,26.1862733606
2022-10-18,26.5915141422
2022-10-19,27.3537527551
2022-10-20,27.2379696747
2022-10-21,28.1256399581
2022-10-24,28.4343948393
2022-10-25,28.60806946
2022-10-26,29.1194447319
2022-10-27,29.4474967932
2022-10-28,29.1001475518
2022-10-31,29.3799566629
2022-11-01,29.8430889847
2022-11-02,28.7142039504
2022-11-03,30.3158698965
2022-11-04,30.9044338888
2022-11-07,31.8692928925
2022-11-08,31.5798351914
2022-11-09,29.5536312836
2022-11-10,30.4895445172
2022-11-11,31.7245640419
2022-11-14,31.3579176205
2022-11-15,31.8692928925
2022-11-16,30.4277249991
2022-11-17,30.2826007145
2022-11-18,29.7988530992
2022-11-21,29.0635567241
2022-11-22,30.1761762391
2022-11-23,29.6537288147
2022-11-25,29.3925051024
2022-11-28,28.841032821
2022-11-29,29.3634802455
2022-11-30,29.63437891
2022-12-01,29.1119314856
2022-12-02,28.7733081549
2022-12-05,27.5929639737
2022-12-06,26.5577440771
2022-12-07,26.5190442679
2022-12-08,25.9675719865
2022-12-09,25.319350182
2022-12-12,26.2965203648
2022-12-13,26.7802679801
2022-12-14,26.5770939817
2022-12-15,26.9544171216
2022-12-16,26.4416446494
2022-12-19,26.1513960803
2022-12-20,26.2674955079
2022-12-21,26.8383176939
2022-12-22,25.8321226542
2022-12-23,26.5480691248
2022-12-27,26.7512431232
2022-12-28,25.7160232265
2022-12-29,25.9095222726
2022-12-30,26.1900958895
2023-01-03,24.8065777099
2023-01-04,24.4969792361
2023-01-05,25.0291016129
2023-01-06,25.7353731312
2023-01-09,26.1513960803
2023-01-10,26.1320461757
2023-01-11,26.1707459849
2023-01-12,26.4900194109
2023-01-13,26.1997708418
2023-01-17,25.9288721773
2023-01-18,26.0062717957
2023-01-19,26.4996943632
2023-01-20,26.9737670262
2023-01-23,27.1866159769
2023-01-24,26.9447421693
2023-01-25,26.9544171216
2023-01-26,27.825162829
2023-01-27,27.3897899753
2023-01-30,26.2094457941
2023-01-31,26.5770939817
2023-02-01,25.9095222726
2023-02-02,25.3387000866
2023-02-03,25.1839008498
2023-02-06,24.9517019945
2023-02-07,25.9965968434
2023-02-08,25.7353731312
2023-02-09,25.2806503728
2023-02-10,26.8479926462
2023-02-13,26.4416446494
2023-02-14,26.3739199833
2023-02-15,25.3154673772
2023-02-16,26.0049181573
2023-02-17,25.1115453154
2023-02-21,24.6842800433
2023-02-22,24.3832522379
2023-02-23,24.7425434895
2023-02-24,24.8493598075
2023-02-27,25.0824135923
2023-02-28,24.4220945353
2023-03-01,25.0435712949
2023-03-02,25.3445991003
2023-03-03,25.7621537981
2023-03-06,25.4805471414
2023-03-07,24.9173338281
2023-03-08,24.6551483202
2023-03-09,23.8685917964
2023-03-10,23.2762467599
2023-03-13,22.2857681744
2023-03-14,22.5576642567
2023-03-15,20.6446811062
2023-03-16,21.3729741838
2023-03-17,20.58641766
2023-03-20,21.1107886759
2023-03-21,22.2954787488
2023-03-22,21.6351596917
2023-03-23,21.3632636094
2023-03-24,21.5186327993
2023-03-27,22.2372153025
2023-03-28,22.5965065542
2023-03-29,22.9557978058
2023-03-30,23.0237718263
2023-03-31,23.2665361855
2023-04-03,25.5679423107
2023-04-04,24.9853078487
2023-04-05,24.9561761256
2023-04-06,24.7813857869
2023-04-10,25.0144395718
2023-04-11,25.3543096746
2023-04-12,24.8784915306
2023-04-13,24.9173338281
2023-04-14,24.9853078487
2023-04-17,24.0822244324
2023-04-18,24.0239609862
2023-04-19,23.9462763913
2023-04-20,23.5675639909
2023-04-21,23.3927736523
2023-04-24,24.0142504119
2023-04-25,23.0529035494
2023-04-26,22.6159277029
2023-04-27,22.8004286159
2023-04-28,23.4607476729
2023-05-01,23.3442207805
2023-05-02,22.0818461127
2023-05-03,21.6254491174
2023-05-04,21.4409482044
2023-05-05,22.2663470256
2023-05-08,22.1595307076
2023-05-09,22.2372153025
2023-05-10,22.0138720921
2023-05-11,21.8196606047
2023-05-12,21.7419760098
2023-05-15,22.0138720921
2023-05-16,21.43123763
2023-05-17,22.1530908774
2023-05-18,22.4847531803
2023-05-19,22.5042627275
2023-05-22,22.8554345777
2023-05-23,23.0602848235
2023-05-24,23.4309662209
2023-05-25,22.7578868415
2023-05-26,22.6896034262
2023-05-30,22.2799029344
2023-05-31,21.6165783287
2023-06-01,21.9189763107
2023-06-02,22.6896034262
2023-06-05,22.3774506706
2023-06-06,22.6115652373
2023-06-07,23.7138546557
2023-06-08,23.3626828056
2023-06-09,22.972491861
2023-06-12,22.6798486526
2023-06-13,22.7676416151
2023-06-14,22.2506386136
2023-06-15,22.7188677471
2023-06-16,22.923717993
2023-06-20,22.2603933872
2023-06-21,22.4749984067
2023-06-22,21.7043712912
2023-06-23,21.4117280828
2023-06-26,21.6165783287
