Date,TJX
2015-01-02,29.109573364257812
2015-01-05,28.784034729003906
2015-01-06,28.642698287963867
2015-01-07,29.229511260986328
2015-01-08,29.38370704650879
2015-01-09,29.019620895385742
2015-01-12,28.869699478149414
2015-01-13,28.766897201538086
2015-01-14,28.368553161621094
2015-01-15,27.96162986755371
2015-01-16,28.591289520263672
2015-01-20,28.36427116394043
2015-01-21,28.274316787719727
2015-01-22,28.912534713745117
2015-01-23,28.968215942382812
2015-01-26,29.186676025390625
2015-01-27,29.233783721923828
2015-01-28,28.81401824951172
2015-01-29,28.959646224975586
2015-01-30,28.24433135986328
2015-02-02,28.214351654052734
2015-02-03,28.826866149902344
2015-02-04,29.07101821899414
2015-02-05,29.315166473388672
2015-02-06,29.233783721923828
2015-02-09,28.912534713745117
2015-02-10,29.326946258544922
2015-02-11,29.357017517089844
2015-02-12,29.580322265625
2015-02-13,29.734926223754883
2015-02-17,29.455793380737305
2015-02-18,29.060693740844727
2015-02-19,29.12510871887207
2015-02-20,29.515907287597656
2015-02-23,29.37419891357422
2015-02-24,28.841672897338867
2015-02-25,29.7950496673584
2015-02-26,29.23247528076172
2015-02-27,29.47725486755371
2015-03-02,29.83370018005371
2015-03-03,29.464374542236328
2015-03-04,29.326946258544922
2015-03-05,29.511619567871094
2015-03-06,29.215293884277344
2015-03-09,29.30118179321289
2015-03-10,29.034927368164062
2015-03-11,28.837377548217773
2015-03-12,29.498729705810547
2015-03-13,29.1981143951416
2015-03-16,29.48584747314453
2015-03-17,29.335540771484375
2015-03-18,29.180936813354492
2015-03-19,29.2711181640625
2015-03-20,29.83370018005371
2015-03-23,29.837997436523438
2015-03-24,30.095664978027344
2015-03-25,29.863754272460938
2015-03-26,29.640439987182617
2015-03-27,29.885231018066406
2015-03-30,30.263145446777344
2015-03-31,30.082782745361328
2015-04-01,29.61037826538086
2015-04-02,29.769275665283203
2015-04-06,29.760696411132812
2015-04-07,29.481550216674805
2015-04-08,29.773576736450195
2015-04-09,29.472965240478516
2015-04-10,29.430025100708008
2015-04-13,29.26253890991211
2015-04-14,28.893203735351562
2015-04-15,28.661306381225586
2015-04-16,28.54964828491211
2015-04-17,28.02143096923828
