Date,LRCX
2015-08-06,6.239104270935059
2015-08-07,6.2305006980896
2015-08-10,6.441279888153076
2015-08-11,6.280398368835449
2015-08-12,6.246846675872803
2015-08-13,6.195226669311523
2015-08-14,6.2554473876953125
2015-08-17,6.399984359741211
2015-08-18,6.217594623565674
2015-08-19,6.229639053344727
2015-08-20,6.110053539276123
2015-08-21,6.000790596008301
2015-08-24,5.791731834411621
2015-08-25,5.798614501953125
2015-08-26,6.086824893951416
2015-08-27,6.289861679077148
2015-08-28,6.2735161781311035
2015-08-31,6.2606120109558105
2015-09-01,5.984447002410889
2015-09-02,6.116935729980469
2015-09-03,6.172858715057373
2015-09-04,6.0259881019592285
2015-09-08,6.274803161621094
2015-09-09,6.098559379577637
2015-09-10,6.211734294891357
2015-09-11,6.205686569213867
2015-09-14,6.263571262359619
2015-09-15,6.394889831542969
2015-09-16,6.4588212966918945
2015-09-17,6.275667190551758
2015-09-18,6.152987003326416
2015-09-21,5.880845069885254
2015-09-22,5.670907020568848
2015-09-23,5.502439975738525
2015-09-24,5.476521015167236
2015-09-25,5.449739456176758
2015-09-28,5.336563587188721
2015-09-29,5.430731296539307
2015-09-30,5.644124984741211
2015-10-01,5.567234516143799
2015-10-02,5.674363136291504
2015-10-05,5.6519012451171875
2015-10-06,5.637213706970215
2015-10-07,5.750391006469727
2015-10-08,5.815186023712158
2015-10-09,5.74261474609375
2015-10-12,5.7434773445129395
2015-10-13,5.583651542663574
2015-10-14,5.8134589195251465
2015-10-15,5.828144550323486
2015-10-16,5.898987770080566
2015-10-19,5.843695640563965
2015-10-20,6.050178050994873
2015-10-21,6.115837574005127
2015-10-22,6.27307653427124
2015-10-23,6.442408084869385
2015-10-26,6.485604763031006
2015-10-27,6.488194942474365
2015-10-28,6.543488502502441
2015-10-29,6.552127361297607
2015-10-30,6.6169233322143555
2015-11-02,6.617786407470703
2015-11-03,6.595324516296387
2015-11-04,6.653209686279297
2015-11-05,6.658391952514648
2015-11-06,6.643705368041992
2015-11-09,6.652346134185791
2015-11-10,6.602235794067383
2015-11-11,6.636794567108154
2015-11-12,6.5175700187683105
2015-11-13,6.528800964355469
2015-11-16,6.687768459320068
2015-11-17,6.718003749847412
2015-11-18,6.775888442993164
2015-11-19,6.73182487487793
2015-11-20,6.771568775177002
2015-11-23,6.651480197906494
2015-11-24,6.677399635314941
2015-11-25,6.6765360832214355
2015-11-27,6.706771373748779
2015-11-30,6.756016731262207
2015-12-01,6.876103401184082
2015-12-02,6.794895172119141
2015-12-03,6.6039628982543945
2015-12-04,6.711093425750732
2015-12-07,6.755324840545654
2015-12-08,6.973014831542969
2015-12-09,6.792617321014404
2015-12-10,6.940924167633057
2015-12-11,6.842052459716797
2015-12-14,6.726704120635986
2015-12-15,6.932253837585449
2015-12-16,6.960004806518555
2015-12-17,6.825575351715088
2015-12-18,6.681605339050293
2015-12-21,6.829912185668945
2015-12-22,6.954800128936768
2015-12-23,6.974748611450195
2015-12-24,6.972146987915039
2015-12-28,6.940924167633057
2015-12-29,7.0033698081970215
2015-12-30,6.953068733215332
2015-12-31,6.8880205154418945
