Date,IP
2015-09-24,23.487720489501953
2015-09-25,23.34895896911621
2015-09-28,22.612886428833008
2015-09-29,22.5585880279541
2015-09-30,22.799924850463867
2015-10-01,23.13779640197754
2015-10-02,23.481689453125
2015-10-05,23.98245620727539
2015-10-06,24.04278564453125
2015-10-07,24.308250427246094
2015-10-08,24.790916442871094
2015-10-09,26.082054138183594
2015-10-12,25.309783935546875
2015-10-13,25.358062744140625
2015-10-14,25.406320571899414
2015-10-15,25.430448532104492
2015-10-16,25.418392181396484
2015-10-19,25.044322967529297
2015-10-20,25.00208282470703
2015-10-21,24.8572940826416
2015-10-22,25.75625228881836
2015-10-23,26.456119537353516
2015-10-26,26.2208194732666
2015-10-27,25.94931983947754
2015-10-28,26.5043888092041
2015-10-29,25.93122673034668
2015-10-30,25.75625228881836
2015-11-02,26.19668960571289
2015-11-03,25.8105525970459
2015-11-04,25.64764976501465
2015-11-05,25.364089965820312
2015-11-06,25.671791076660156
2015-11-09,25.406320571899414
2015-11-10,25.309783935546875
2015-11-11,25.53302764892578
2015-11-12,24.53315544128418
2015-11-13,24.502668380737305
2015-11-16,24.380733489990234
2015-11-17,24.307580947875977
2015-11-18,25.033084869384766
2015-11-19,25.15502166748047
2015-11-20,25.130630493164062
2015-11-23,25.112348556518555
2015-11-24,25.50252914428711
2015-11-25,25.38669776916504
2015-11-27,25.514732360839844
2015-11-30,25.50252914428711
2015-12-01,25.130630493164062
2015-12-02,24.42951011657715
2015-12-03,24.149065017700195
2015-12-04,24.527061462402344
2015-12-07,24.252710342407227
2015-12-08,23.960067749023438
2015-12-09,24.021028518676758
2015-12-10,23.630842208862305
2015-12-11,23.246753692626953
2015-12-14,22.905330657958984
2015-12-15,23.265037536621094
2015-12-16,23.521102905273438
2015-12-17,22.99678611755371
2015-12-18,22.43589210510254
2015-12-21,22.740726470947266
2015-12-22,22.95410919189453
2015-12-23,23.368680953979492
2015-12-24,23.48452377319336
2015-12-28,23.24065399169922
2015-12-29,23.563777923583984
2015-12-30,23.2894287109375
2015-12-31,22.984590530395508
