Date,HUM
2015-10-13,169.0552978515625
2015-10-14,167.28648376464844
2015-10-15,167.95547485351562
2015-10-16,168.82618713378906
2015-10-19,171.09005737304688
2015-10-20,170.4026641845703
2015-10-21,162.36463928222656
2015-10-22,151.32952880859375
2015-10-23,154.16163635253906
2015-10-26,156.0313720703125
2015-10-27,160.5408172607422
2015-10-28,163.14369201660156
2015-10-29,165.49920654296875
2015-10-30,163.7210693359375
2015-11-02,165.56333923339844
2015-11-03,163.62940979003906
2015-11-04,162.11715698242188
2015-11-05,164.10606384277344
2015-11-06,162.4471435546875
2015-11-09,162.82290649414062
2015-11-10,161.7138671875
2015-11-11,156.81959533691406
2015-11-12,154.94068908691406
2015-11-13,153.3916778564453
2015-11-16,154.93148803710938
2015-11-17,155.3714141845703
2015-11-18,156.80123901367188
2015-11-19,150.54132080078125
2015-11-20,153.620849609375
2015-11-23,154.04248046875
2015-11-24,154.35411071777344
2015-11-25,154.3357391357422
2015-11-27,154.8031768798828
2015-11-30,154.5832061767578
2015-12-01,159.06509399414062
2015-12-02,158.68016052246094
2015-12-03,154.52816772460938
2015-12-04,156.51708984375
2015-12-07,155.32559204101562
2015-12-08,155.84800720214844
2015-12-09,156.48046875
2015-12-10,157.6627655029297
2015-12-11,158.3593292236328
2015-12-14,160.293212890625
2015-12-15,160.9990234375
2015-12-16,161.64056396484375
2015-12-17,162.11715698242188
2015-12-18,160.74237060546875
2015-12-21,161.4022674560547
2015-12-22,161.4022674560547
2015-12-23,164.1885223388672
2015-12-24,163.4186553955078
2015-12-28,163.2809295654297
2015-12-29,164.42845153808594
2015-12-30,164.3275146484375
2015-12-31,163.87767028808594
