Date,WMT
2015-06-03,20.41236114501953
2015-06-04,20.210664749145508
2015-06-05,19.91356658935547
2015-06-08,19.79091453552246
2015-06-09,19.752756118774414
2015-06-10,19.878128051757812
2015-06-11,19.880857467651367
2015-06-12,19.741851806640625
2015-06-15,19.60556983947754
2015-06-16,19.72004508972168
2015-06-17,19.823619842529297
2015-06-18,19.891765594482422
2015-06-19,19.82634735107422
2015-06-22,19.839969635009766
2015-06-23,19.78000831604004
2015-06-24,19.72821617126465
2015-06-25,19.586484909057617
2015-06-26,19.65736198425293
2015-06-29,19.466562271118164
2015-06-30,19.3330020904541
2015-07-01,19.59193992614746
2015-07-02,19.586484909057617
2015-07-06,19.76910972595215
2015-07-07,20.112537384033203
2015-07-08,19.91356658935547
2015-07-09,19.837251663208008
2015-07-10,19.92991828918457
2015-07-13,20.137067794799805
2015-07-14,20.112537384033203
2015-07-15,20.07438087463379
2015-07-16,20.123443603515625
2015-07-17,20.003515243530273
2015-07-20,19.92446517944336
2015-07-21,19.82634735107422
2015-07-22,19.940820693969727
2015-07-23,19.763656616210938
2015-07-24,19.510175704956055
2015-07-27,19.45566177368164
2015-07-28,19.651905059814453
2015-07-29,19.68734359741211
2015-07-30,19.668251037597656
2015-07-31,19.619197845458984
2015-08-03,19.673709869384766
2015-08-04,19.69278335571289
2015-08-05,20.173032760620117
2015-08-06,19.975444793701172
2015-08-07,19.55283546447754
2015-08-10,19.615951538085938
2015-08-11,19.739442825317383
2015-08-12,19.917818069458008
2015-08-13,19.788837432861328
2015-08-14,19.862932205200195
2015-08-17,19.733951568603516
2015-08-18,19.067094802856445
2015-08-19,18.817371368408203
2015-08-20,18.778953552246094
2015-08-21,18.26028823852539
2015-08-24,17.54952049255371
2015-08-25,17.31626319885254
2015-08-26,17.7910213470459
2015-08-27,18.134052276611328
2015-08-28,17.821203231811523
2015-08-31,17.76357650756836
2015-09-01,17.51384735107422
2015-09-02,17.68399429321289
2015-09-03,17.799253463745117
2015-09-04,17.533058166503906
2015-09-08,18.21638298034668
2015-09-09,17.870603561401367
2015-09-10,17.596179962158203
2015-09-11,17.741628646850586
2015-09-14,17.64007568359375
2015-09-15,17.651065826416016
2015-09-16,17.752595901489258
2015-09-17,17.692222595214844
2015-09-18,17.382125854492188
2015-09-21,17.486404418945312
2015-09-22,17.450729370117188
2015-09-23,17.486404418945312
2015-09-24,17.516592025756836
2015-09-25,17.502870559692383
2015-09-28,17.469938278198242
2015-09-29,17.502870559692383
2015-09-30,17.793764114379883
2015-10-01,17.63734245300293
2015-10-02,17.832178115844727
2015-10-05,18.0764217376709
2015-10-06,18.02428436279297
2015-10-07,18.21088981628418
2015-10-08,18.353588104248047
2015-10-09,18.30144691467285
2015-10-12,18.367311477661133
2015-10-13,18.312429428100586
2015-10-14,16.473772048950195
2015-10-15,16.28167724609375
2015-10-16,16.16092872619629
2015-10-19,16.14995574951172
2015-10-20,16.12251091003418
2015-10-21,16.092323303222656
2015-10-22,16.163677215576172
2015-10-23,15.999018669128418
2015-10-26,15.9221773147583
2015-10-27,15.773993492126465
2015-10-28,15.817899703979492
2015-10-29,15.905709266662598
2015-10-30,15.708127975463867
2015-11-02,15.809663772583008
2015-11-03,15.946879386901855
2015-11-04,16.018230438232422
2015-11-05,16.08409309387207
2015-11-06,16.13074493408203
2015-11-09,16.051164627075195
2015-11-10,16.10329818725586
2015-11-11,15.801432609558105
2015-11-12,15.628543853759766
2015-11-13,15.4830961227417
2015-11-16,15.881020545959473
2015-11-17,16.443588256835938
2015-11-18,16.72075843811035
2015-11-19,16.657642364501953
2015-11-20,16.4847469329834
2015-11-23,16.53689193725586
2015-11-24,16.443588256835938
2015-11-25,16.53140640258789
2015-11-27,16.435354232788086
2015-11-30,16.147205352783203
2015-12-01,16.188371658325195
2015-12-02,16.146865844726562
2015-12-03,16.337800979614258
2015-12-04,16.50937271118164
2015-12-07,16.741819381713867
2015-12-08,16.495534896850586
2015-12-09,16.362707138061523
2015-12-10,16.481698989868164
2015-12-11,16.426355361938477
2015-12-14,16.711389541625977
2015-12-15,16.503841400146484
2015-12-16,16.686481475830078
2015-12-17,16.321199417114258
2015-12-18,16.285228729248047
2015-12-21,16.478933334350586
2015-12-22,16.752887725830078
2015-12-23,16.90508270263672
2015-12-24,16.833139419555664
2015-12-28,16.811002731323242
2015-12-29,17.048986434936523
2015-12-30,17.06835174560547
2015-12-31,16.963197708129883
