Date,ECL
2015-08-06,103.38512420654297
2015-08-07,101.65181732177734
2015-08-10,103.6340103149414
2015-08-11,103.04735565185547
2015-08-12,102.2562255859375
2015-08-13,102.46961975097656
2015-08-14,103.5362319946289
2015-08-17,103.42069244384766
2015-08-18,103.02069854736328
2015-08-19,102.09626007080078
2015-08-20,100.10519409179688
2015-08-21,97.68745422363281
2015-08-24,93.64305877685547
2015-08-25,92.91415405273438
2015-08-26,94.6563720703125
2015-08-27,97.70520782470703
2015-08-28,98.18521881103516
2015-08-31,97.01190185546875
2015-09-01,93.70528411865234
2015-09-02,95.98081970214844
2015-09-03,96.73634338378906
2015-09-04,94.70081329345703
2015-09-08,96.52300262451172
2015-09-09,98.2385482788086
2015-09-10,98.1674575805664
2015-09-11,98.06045532226562
2015-09-14,97.10647583007812
2015-09-15,98.256591796875
2015-09-16,101.2789077758789
2015-09-17,101.22543334960938
2015-09-18,100.34278869628906
2015-09-21,100.50328063964844
2015-09-22,98.83609771728516
2015-09-23,98.10501098632812
2015-09-24,98.55081176757812
2015-09-25,98.47947692871094
2015-09-28,95.6800537109375
2015-09-29,96.60722351074219
2015-09-30,97.81974029541016
2015-10-01,100.14668273925781
2015-10-02,101.81382751464844
2015-10-05,103.18681335449219
2015-10-06,104.47954559326172
2015-10-07,105.4424057006836
2015-10-08,107.457275390625
2015-10-09,107.46619415283203
2015-10-12,107.49295043945312
2015-10-13,107.12739562988281
2015-10-14,108.17942810058594
2015-10-15,108.39337921142578
2015-10-16,108.85697937011719
2015-10-19,106.43202209472656
2015-10-20,106.47657775878906
2015-10-21,105.11253356933594
2015-10-22,107.47510528564453
2015-10-23,106.975830078125
2015-10-26,106.6103286743164
2015-10-27,105.67420959472656
2015-10-28,106.6192398071289
2015-10-29,106.92234802246094
2015-10-30,107.29679107666016
2015-11-02,105.19276428222656
2015-11-03,107.02043151855469
2015-11-04,104.74702453613281
2015-11-05,104.88072204589844
2015-11-06,104.6667709350586
2015-11-09,103.38297271728516
2015-11-10,103.73064422607422
2015-11-11,104.72917175292969
2015-11-12,102.66079711914062
2015-11-13,103.80197143554688
2015-11-16,104.04267883300781
2015-11-17,104.08727264404297
2015-11-18,105.48697662353516
2015-11-19,105.1214599609375
2015-11-20,105.31757354736328
2015-11-23,106.55680084228516
2015-11-24,106.73515319824219
2015-11-25,106.11106872558594
2015-11-27,106.01298522949219
2015-11-30,106.23588562011719
2015-12-01,106.6905517578125
2015-12-02,105.77227783203125
2015-12-03,105.10359954833984
2015-12-04,106.29830169677734
2015-12-07,105.52261352539062
2015-12-08,103.74848937988281
2015-12-09,104.26554107666016
2015-12-10,103.38297271728516
2015-12-11,100.50350189208984
2015-12-14,101.62128448486328
2015-12-15,102.90007781982422
2015-12-16,105.42179870605469
2015-12-17,103.1056900024414
2015-12-18,100.70916748046875
2015-12-21,101.24571990966797
2015-12-22,102.31878662109375
2015-12-23,104.1788330078125
2015-12-24,103.53494262695312
2015-12-28,103.25774383544922
2015-12-29,104.0804443359375
2015-12-30,103.22199249267578
2015-12-31,102.28302001953125
