Date,LUV
2015-10-08,34.26116943359375
2015-10-09,35.30420684814453
2015-10-12,36.435630798339844
2015-10-13,36.08207321166992
2015-10-14,36.09975051879883
2015-10-15,36.45332336425781
2015-10-16,35.85224533081055
2015-10-19,36.60359573364258
2015-10-20,36.57707214355469
2015-10-21,36.27653884887695
2015-10-22,38.96368408203125
2015-10-23,39.98020935058594
2015-10-26,40.457523345947266
2015-10-27,40.192344665527344
2015-10-28,40.13930892944336
2015-10-29,40.501731872558594
2015-10-30,40.91717529296875
2015-11-02,41.314945220947266
2015-11-03,41.5093994140625
2015-11-04,41.226539611816406
2015-11-05,41.25305938720703
2015-11-06,41.412174224853516
2015-11-09,40.987884521484375
2015-11-10,41.06744384765625
2015-11-11,41.29726028442383
2015-11-12,41.270751953125
2015-11-13,40.563594818115234
2015-11-16,40.431007385253906
2015-11-17,40.59896469116211
2015-11-18,40.934852600097656
2015-11-19,41.429840087890625
2015-11-20,41.82761764526367
2015-11-23,41.9602165222168
2015-11-24,40.8641357421875
2015-11-25,40.55476760864258
2015-11-27,40.501731872558594
2015-11-30,40.55476760864258
2015-12-01,41.580135345458984
2015-12-02,41.99556350708008
2015-12-03,41.80111312866211
2015-12-04,43.67503356933594
2015-12-07,43.82530212402344
2015-12-08,39.87257766723633
2015-12-09,39.39452362060547
2015-12-10,40.05847930908203
2015-12-11,38.43843460083008
2015-12-14,38.7482795715332
2015-12-15,39.14665222167969
2015-12-16,39.660118103027344
2015-12-17,38.51811981201172
2015-12-18,37.83645248413086
2015-12-21,38.39417266845703
2015-12-22,38.54467010498047
2015-12-23,38.45613098144531
2015-12-24,38.863365173339844
2015-12-28,38.792537689208984
2015-12-29,39.25288772583008
2015-12-30,38.37646484375
2015-12-31,38.11973571777344
