date,ANTM
2015-05-21,157.66967526024
2015-05-22,157.25783003875
2015-05-26,155.48593780675
2015-05-27,156.48202857501
2015-05-28,157.2865634263
2015-05-29,160.76330331935
2015-06-01,160.97401482802
2015-06-02,157.20994105951
2015-06-03,156.84598481726
2015-06-04,154.63351397622
2015-06-05,155.94567200749
2015-06-08,155.6535492341
2015-06-09,156.32658329713
2015-06-10,158.0380127717
2015-06-11,157.65342187854
2015-06-12,154.51900609928
2015-06-15,158.12454572266
2015-06-16,160.42247630929
2015-06-17,158.79757978569
2015-06-18,158.87449796432
2015-06-19,158.7014320624
2015-06-22,164.45106591513
2015-06-23,163.45112959292
2015-06-24,161.49933081013
2015-06-25,163.77803185211
2015-06-26,158.33607071389
2015-06-29,156.7784775966
2015-06-30,157.81687300813
2015-07-01,158.85526841966
2015-07-02,156.85539577523
2015-07-06,155.37472083656
2015-07-07,154.15364475078
2015-07-08,153.24985615186
2015-07-09,152.47105959321
2015-07-10,153.57675841104
2015-07-13,150.42311308713
2015-07-14,153.80751294694
2015-07-15,153.45176637076
2015-07-16,151.52881190497
2015-07-17,152.48067436554
2015-07-20,150.55771989974
2015-07-21,149.77892334109
2015-07-22,149.12511882272
2015-07-23,149.23088131834
2015-07-24,145.04845535522
2015-07-27,145.66380078428
2015-07-28,148.25978931311
2015-07-29,149.28856995231
2015-07-30,148.92320860381
2015-07-31,148.32709271941
2015-08-03,146.89449164239
2015-08-04,146.62527801718
2015-08-05,148.98089723778
2015-08-06,146.5675893832
2015-08-07,146.75027005745
2015-08-10,146.46182688758
2015-08-11,146.54835983855
2015-08-12,143.71200200149
2015-08-13,143.92352699273
2015-08-14,143.5485508719
2015-08-17,146.04839167744
2015-08-18,147.3944598035
2015-08-19,146.09646553908
2015-08-20,142.16402365652
2015-08-21,140.97179188773
2015-08-24,135.26061712431
2015-08-25,132.81846495274
2015-08-26,136.683603429
2015-08-27,136.683603429
2015-08-28,135.14523985636
2015-08-31,135.61636370048
2015-09-01,132.74154677411
2015-09-02,135.0587069054
2015-09-03,137.44317044299
2015-09-04,136.57784093338
2015-09-08,141.39003448404
2015-09-09,140.58860220499
2015-09-10,138.98573764688
2015-09-11,142.02731798305
2015-09-14,140.84930909094
2015-09-15,143.13773620101
2015-09-16,145.94757708299
2015-09-17,145.09786575098
2015-09-18,141.80523433945
2015-09-21,144.42195900961
2015-09-22,143.54328024583
2015-09-23,144.14194050248
2015-09-24,141.99835055127
2015-09-25,137.02560809691
2015-09-28,131.61835416595
2015-09-29,132.97982345928
2015-09-30,135.18134827403
2015-10-01,134.15783235138
2015-10-02,136.96767323336
2015-10-05,137.93325429246
2015-10-06,134.65993450211
2015-10-07,134.61165544916
2015-10-08,132.60324684623
2015-10-09,135.65448299298
2015-10-12,138.90849116215
2015-10-13,141.48659258995
2015-10-14,138.41604482201
2015-10-15,140.23133721312
2015-10-16,141.98869474068
2015-10-19,143.6881174047
2015-10-20,143.13773620101
2015-10-21,137.87531942892
2015-10-22,134.61165544916
2015-10-23,136.09865028017
2015-10-26,136.86145931686
2015-10-27,139.70992344121
2015-10-28,136.91939418041
2015-10-29,136.47522689322
2015-10-30,134.36060437379
2015-11-02,135.04616692575
2015-11-03,132.33288414968
2015-11-04,130.68174053862
2015-11-05,131.35764727999
2015-11-06,129.36855029824
2015-11-09,129.16577827583
2015-11-10,130.61414986448
2015-11-11,129.57132232065
2015-11-12,128.83748071574
2015-11-13,127.98776938373
2015-11-16,130.41137784207
2015-11-17,131.5604193024
2015-11-18,132.57427941446
2015-11-19,123.45919421655
2015-11-20,126.77113724926
2015-11-23,126.61664427981
2015-11-24,127.09943480936
2015-11-25,126.49111874212
2015-11-27,126.70354657513
2015-11-30,125.89245848548
2015-12-01,131.14521944699
2015-12-02,128.94852253753
2015-12-03,125.56279921782
2015-12-04,128.78360191738
2015-12-07,128.81270555623
2015-12-08,127.66796242807
2015-12-09,128.50226674181
2015-12-10,130.81115542402
2015-12-11,131.72306944137
2015-12-14,131.4805391176
2015-12-15,130.98577725713
2015-12-16,133.66331203146
2015-12-17,134.85656122436
2015-12-18,133.63420839261
2015-12-21,135.36102429779
2015-12-22,136.00130435252
2015-12-23,136.31174316693
2015-12-24,136.36024923169
2015-12-28,135.84608494531
2015-12-29,137.6117057023
2015-12-30,136.7482977497
2015-12-31,135.27371338123
