Date,O
2015-06-15,26.183685302734375
2015-06-16,26.32311248779297
2015-06-17,26.677507400512695
2015-06-18,27.095792770385742
2015-06-19,26.764638900756836
2015-06-22,26.427698135375977
2015-06-23,26.206928253173828
2015-06-24,26.015213012695312
2015-06-25,25.806072235107422
2015-06-26,26.108156204223633
2015-06-29,25.886470794677734
2015-06-30,25.89812660217285
2015-07-01,26.312368392944336
2015-07-02,26.481552124023438
2015-07-06,26.796600341796875
2015-07-07,27.029983520507812
2015-07-08,26.994977951049805
2015-07-09,26.808277130126953
2015-07-10,27.0474853515625
2015-07-13,26.930788040161133
2015-07-14,27.100000381469727
2015-07-15,27.25168228149414
2015-07-16,27.537555694580078
2015-07-17,27.415023803710938
2015-07-20,27.53172492980957
2015-07-21,27.42085075378418
2015-07-22,27.578386306762695
2015-07-23,27.292512893676758
2015-07-24,27.467531204223633
2015-07-27,27.549211502075195
2015-07-28,27.665903091430664
2015-07-29,27.90511131286621
2015-07-30,27.88752555847168
2015-07-31,28.28584861755371
2015-08-03,28.572864532470703
2015-08-04,28.197998046875
2015-08-05,27.752811431884766
2015-08-06,27.840675354003906
2015-08-07,27.7996883392334
2015-08-10,27.74109649658203
2015-08-11,27.7938289642334
2015-08-12,27.893386840820312
2015-08-13,27.84653091430664
2015-08-14,28.022258758544922
2015-08-17,28.127695083618164
2015-08-18,28.385412216186523
2015-08-19,28.1452693939209
2015-08-20,28.174551010131836
2015-08-21,27.893386840820312
2015-08-24,26.839048385620117
2015-08-25,26.048276901245117
2015-08-26,26.634031295776367
2015-08-27,27.155353546142578
2015-08-28,27.020071029663086
2015-08-31,26.284875869750977
2015-09-01,25.84375762939453
2015-09-02,26.01432991027832
2015-09-03,25.97904396057129
2015-09-04,25.514381408691406
2015-09-08,26.061372756958008
2015-09-09,25.861398696899414
2015-09-10,25.996660232543945
2015-09-11,26.514263153076172
2015-09-14,26.67305564880371
2015-09-15,26.937732696533203
2015-09-16,27.22003173828125
2015-09-17,27.57883071899414
2015-09-18,27.93170928955078
2015-09-21,28.037595748901367
2015-09-22,27.725873947143555
2015-09-23,27.83761978149414
2015-09-24,27.625877380371094
2015-09-25,27.678815841674805
2015-09-28,27.43178367614746
2015-09-29,27.822141647338867
2015-09-30,27.987529754638672
2015-10-01,27.963890075683594
2015-10-02,27.166608810424805
2015-10-05,27.822141647338867
2015-10-06,27.75128936767578
2015-10-07,28.011140823364258
2015-10-08,28.141082763671875
2015-10-09,28.211938858032227
2015-10-12,28.442256927490234
2015-10-13,28.395008087158203
2015-10-14,28.158788681030273
2015-10-15,28.64895248413086
2015-10-16,28.708038330078125
2015-10-19,28.867483139038086
2015-10-20,28.914716720581055
2015-10-21,28.867483139038086
2015-10-22,29.641141891479492
2015-10-23,29.469863891601562
2015-10-26,29.67655372619629
2015-10-27,29.712013244628906
2015-10-28,29.883268356323242
2015-10-29,29.451108932495117
2015-10-30,29.320695877075195
2015-11-02,29.99057388305664
2015-11-03,29.72382354736328
2015-11-04,29.31475830078125
2015-11-05,29.64081382751465
2015-11-06,28.14099884033203
2015-11-09,27.50074005126953
2015-11-10,27.82679557800293
2015-11-11,28.12321662902832
2015-11-12,28.12321662902832
2015-11-13,28.12321662902832
2015-11-16,28.56781578063965
2015-11-17,28.716020584106445
2015-11-18,29.178403854370117
2015-11-19,29.267343521118164
2015-11-20,29.4451904296875
2015-11-23,29.474824905395508
2015-11-24,29.31475830078125
2015-11-25,29.409616470336914
2015-11-27,29.773229598999023
2015-11-30,29.529247283935547
2015-12-01,30.124343872070312
2015-12-02,29.52327537536621
2015-12-03,29.029354095458984
2015-12-04,29.761287689208984
2015-12-07,29.91605567932129
2015-12-08,29.83869743347168
2015-12-09,29.529247283935547
2015-12-10,29.12455940246582
2015-12-11,28.951969146728516
2015-12-14,29.362611770629883
2015-12-15,29.719669342041016
2015-12-16,30.487350463867188
2015-12-17,30.35048484802246
2015-12-18,30.39810562133789
2015-12-21,30.39810562133789
2015-12-22,30.45758628845215
2015-12-23,30.653995513916016
2015-12-24,30.529010772705078
2015-12-28,30.796798706054688
2015-12-29,31.05270767211914
2015-12-30,31.011516571044922
2015-12-31,30.838285446166992
