Date,HIG
2015-11-23,36.66761779785156
2015-11-24,36.54766082763672
2015-11-25,36.403709411621094
2015-11-27,36.59653091430664
2015-11-30,36.6688346862793
2015-12-01,37.1187629699707
2015-12-02,36.925926208496094
2015-12-03,36.37156295776367
2015-12-04,37.52852249145508
2015-12-07,37.26338195800781
2015-12-08,36.82952880859375
2015-12-09,36.26712417602539
2015-12-10,36.15463638305664
2015-12-11,35.24674987792969
2015-12-14,34.724510192871094
2015-12-15,35.351200103759766
2015-12-16,35.81719207763672
2015-12-17,34.79683303833008
2015-12-18,33.832706451416016
2015-12-21,34.05767059326172
2015-12-22,34.756656646728516
2015-12-23,34.836997985839844
2015-12-24,35.07803726196289
2015-12-28,34.941444396972656
2015-12-29,35.43959045410156
2015-12-30,35.2226448059082
2015-12-31,34.917335510253906
