date,TMK
2015-07-16,59.754692333652
2015-07-17,59.156458912948
2015-07-20,59.215301544492
2015-07-21,59.166266018205
2015-07-22,59.352601018097
2015-07-23,58.881859965739
2015-07-24,60.960966280319
2015-07-27,60.029291280861
2015-07-28,58.715139176362
2015-07-29,60.284276017554
2015-07-30,60.598103385793
2015-07-31,60.421575491159
2015-08-03,61.117879964438
2015-08-04,61.137494174953
2015-08-05,61.480742858964
2015-08-06,60.980580490834
2015-08-07,60.774631280427
2015-08-10,61.902448385034
2015-08-11,61.64746364834
2015-08-12,61.2649865433
2015-08-13,61.000194701348
2015-08-14,61.294407859072
2015-08-17,61.500357069478
2015-08-18,61.421900227419
2015-08-19,61.314022069587
2015-08-20,59.950834438801
2015-08-21,58.205169702975
2015-08-24,55.341494967799
2015-08-25,54.547119441945
2015-08-26,56.439890756633
2015-08-27,57.68539312433
2015-08-28,57.783464176904
2015-08-31,57.332337335062
2015-09-01,55.576865493978
2015-09-02,56.322205493544
2015-09-03,56.56738312498
2015-09-04,55.802428914899
2015-09-08,56.675261282812
2015-09-09,56.027992335821
2015-09-10,56.096642072623
2015-09-11,56.508540493436
2015-09-14,56.243748651484
2015-09-15,57.126388124655
2015-09-16,57.430408387636
2015-09-17,56.636032861783
2015-09-18,55.56705838872
2015-09-21,56.400662335604
2015-09-22,55.64551523078
2015-09-23,55.792621809642
2015-09-24,55.753393388612
2015-09-25,56.282977072514
2015-09-28,55.155159967907
2015-09-29,55.576865493978
2015-09-30,55.444469573002
2015-10-01,55.444469573002
2015-10-02,55.552605949829
2015-10-05,56.309560587616
2015-10-06,56.083457254251
2015-10-07,56.663461457231
2015-10-08,56.919056529731
2015-10-09,56.919056529731
2015-10-12,57.066515225404
2015-10-13,56.437358123866
2015-10-14,55.729556384636
2015-10-15,56.565155660116
2015-10-16,57.096006964538
2015-10-19,56.978040008
2015-10-20,57.086176384827
2015-10-21,56.643800297808
2015-10-22,57.400754935596
2015-10-23,58.029912037133
2015-10-26,57.459738413865
2015-10-27,55.798370442617
2015-10-28,57.440077254442
2015-10-29,57.725164066076
2015-10-30,57.027192906558
2015-11-02,58.01025087771
2015-11-03,57.754655805211
2015-11-04,57.420416095019
2015-11-05,57.567874790692
2015-11-06,58.747544356075
2015-11-09,58.344490587902
2015-11-10,59.032631167709
2015-11-11,58.767205515498
2015-11-12,57.744825225499
2015-11-13,57.55804421098
2015-11-16,58.511610442998
2015-11-17,58.639407979248
2015-11-18,58.963817109728
2015-11-19,59.199751022805
2015-11-20,59.504498993862
2015-11-23,59.435684935881
2015-11-24,59.828908124342
2015-11-25,59.671618848958
2015-11-27,59.917383341746
2015-11-30,59.592974211266
2015-12-01,60.153317254823
2015-12-02,59.769924646073
2015-12-03,58.953986530017
2015-12-04,59.946875080881
2015-12-07,59.691280008381
2015-12-08,59.160428703959
2015-12-09,58.52144102271
2015-12-10,58.570593921267
2015-12-11,57.489230152999
2015-12-14,56.309560587616
2015-12-15,56.879734210885
2015-12-16,57.282787979057
2015-12-17,56.024473775982
2015-12-18,54.422089283004
2015-12-21,54.815312471465
2015-12-22,55.670572906367
2015-12-23,56.27023826877
2015-12-24,56.299730007905
2015-12-28,56.319391167328
2015-12-29,56.860073051462
2015-12-30,56.614308558674
2015-12-31,56.191593631078
