date,HCP
2015-04-20,37.126061516566
2015-04-21,36.714787352524
2015-04-22,36.149285376966
2015-04-23,36.474877423499
2015-04-24,36.372058882489
2015-04-27,36.337786035485
2015-04-28,36.303513188482
2015-04-29,35.369578107636
2015-04-30,34.521325144299
2015-05-01,34.786939708576
2015-05-04,34.915462884839
2015-05-05,33.887277474733
2015-05-06,33.587390063453
2015-05-07,34.105766874381
2015-05-08,34.609878617172
2015-05-11,34.044925801975
2015-05-12,34.114458456153
2015-05-13,33.549505640956
2015-05-14,34.123150037925
2015-05-15,34.592495453628
2015-05-18,34.609878617172
2015-05-19,34.618570198945
2015-05-20,34.575112290083
2015-05-21,34.375205909321
2015-05-22,34.366514327549
2015-05-26,34.001467893114
2015-05-27,34.288290091598
2015-05-28,34.001467893114
2015-05-29,33.653804622223
2015-06-01,33.992776311341
2015-06-02,33.818944675896
2015-06-03,33.236608697154
2015-06-04,33.280066606015
2015-06-05,32.471749501194
2015-06-08,32.384833683472
2015-06-09,32.323992611066
2015-06-10,32.854179099174
2015-06-11,33.071468643481
2015-06-12,33.080160225253
2015-06-15,32.636889554868
2015-06-16,32.828104353857
2015-06-17,33.149692879431
2015-06-18,33.401748750827
2015-06-19,32.793338026768
2015-06-22,32.654272718412
2015-06-23,32.419600010561
2015-06-24,32.011095667264
2015-06-25,31.585208160423
2015-06-26,32.063245157898
2015-06-29,31.932871431314
2015-06-30,31.698198723463
2015-07-01,32.089319903215
2015-07-02,32.141469393848
2015-07-06,32.280534702205
2015-07-07,32.984552825758
2015-07-08,32.91502017158
2015-07-09,32.715113790818
2015-07-10,32.845487517402
2015-07-13,32.975861243986
2015-07-14,32.862870680946
2015-07-15,32.549973737145
2015-07-16,32.854179099174
2015-07-17,32.593431646006
2015-07-20,32.793338026768
2015-07-21,32.628197973095
2015-07-22,32.993244407531
2015-07-23,32.793338026768
2015-07-24,33.045393898164
2015-07-27,33.306141351332
2015-07-28,33.584271968045
2015-07-29,33.688570949312
2015-07-30,33.245300278926
2015-07-31,33.584271968045
2015-08-03,33.775486767035
2015-08-04,33.775486767035
2015-08-05,33.532122477411
2015-08-06,33.475627195891
2015-08-07,33.546195052958
2015-08-10,33.369775410292
2015-08-11,33.555016035091
2015-08-12,34.922268265753
2015-08-13,35.01929906922
2015-08-14,35.433885229485
2015-08-17,35.919039246817
2015-08-18,35.857292371884
2015-08-19,35.90139728255
2015-08-20,35.733798622017
2015-08-21,35.222181658286
2015-08-24,33.863750409757
2015-08-25,32.461214250561
2015-08-26,33.087503982026
2015-08-27,33.466806213758
2015-08-28,33.255102642559
2015-08-31,32.690559786027
2015-09-01,32.311257554295
2015-09-02,32.399467375628
2015-09-03,32.267152643629
2015-09-04,31.473264251631
2015-09-08,32.231868715095
2015-09-09,31.781998626297
2015-09-10,31.623220947897
2015-09-11,31.834924519097
2015-09-14,32.134837911629
2015-09-15,32.646454875361
2015-09-16,33.237460678292
2015-09-17,33.854929427624
2015-09-18,34.048991034556
2015-09-21,34.093095945223
2015-09-22,33.784361570557
2015-09-23,34.013707106023
2015-09-24,33.881392374023
2015-09-25,33.87257139189
2015-09-28,32.478856214828
2015-09-29,32.91108433936
2015-09-30,32.85815844656
2015-10-01,32.893442375093
2015-10-02,33.122787910559
2015-10-05,33.916676302557
2015-10-06,34.00488612389
2015-10-07,34.269515587889
2015-10-08,34.666459783888
2015-10-09,34.498861123355
2015-10-12,34.587070944688
2015-10-13,34.304799516422
2015-10-14,33.757898624157
2015-10-15,33.987244159623
2015-10-16,34.393009337755
2015-10-19,34.675280766021
2015-10-20,34.569428980421
2015-10-21,34.754669605221
2015-10-22,35.081045944153
2015-10-23,34.084274963089
2015-10-26,34.013707106023
2015-10-27,33.987244159623
2015-10-28,33.581478981491
2015-10-29,33.731435677757
2015-10-30,32.814053535894
2015-11-02,33.263923624692
2015-11-03,32.399467375628
2015-11-04,31.861387465497
2015-11-05,32.086322509896
2015-11-06,30.437653606846
2015-11-09,29.622279312403
2015-11-10,29.711880883221
2015-11-11,29.640199626567
2015-11-12,29.685000411976
2015-11-13,29.344514442868
2015-11-16,29.989645752757
2015-11-17,29.935884810266
2015-11-18,30.563095805991
2015-11-19,31.037984131326
2015-11-20,31.324709157944
2015-11-23,31.674155284133
2015-11-24,31.638314655806
2015-11-25,31.763756854951
2015-11-27,32.023601410323
2015-11-30,31.835438111606
2015-12-01,32.373047536513
2015-12-02,31.835438111606
2015-12-03,31.441191200007
2015-12-04,32.059442038651
2015-12-07,32.382007693595
2015-12-08,32.50744989274
2015-12-09,32.211764709041
2015-12-10,31.539752927907
2015-12-11,31.889199054096
2015-12-14,32.149043609468
2015-12-15,32.480569421495
2015-12-16,33.286983558856
2015-12-17,33.367624972592
2015-12-18,32.50744989274
2015-12-21,32.937537432666
2015-12-22,33.188421830956
2015-12-23,33.797712512518
2015-12-24,33.887314083336
2015-12-28,34.236760209526
2015-12-29,34.595166492798
2015-12-30,34.631007121125
2015-12-31,34.263640680771
