Date,HPQ
2015-06-05,10.340019226074219
2015-06-08,10.322969436645508
2015-06-09,10.288230895996094
2015-06-10,10.392441749572754
2015-06-11,10.269286155700684
2015-06-12,10.234549522399902
2015-06-15,10.013500213623047
2015-06-16,9.994551658630371
2015-06-17,10.171394348144531
2015-06-18,10.130338668823242
2015-06-19,10.041921615600586
2015-06-22,10.010340690612793
2015-06-23,9.988234519958496
2015-06-24,9.959816932678223
2015-06-25,9.855609893798828
2015-06-26,9.640874862670898
2015-06-29,9.464035987854004
2015-06-30,9.476665496826172
2015-07-01,9.637716293334961
2015-07-02,9.691402435302734
2015-07-06,9.653507232666016
2015-07-07,9.726137161254883
2015-07-08,9.615612030029297
2015-07-09,9.596665382385254
2015-07-10,9.678768157958984
2015-07-13,9.707185745239258
2015-07-14,9.634559631347656
2015-07-15,9.631401062011719
2015-07-16,9.58403491973877
2015-07-17,9.58719253540039
2015-07-20,9.615612030029297
2015-07-21,9.681926727294922
2015-07-22,9.716662406921387
2015-07-23,9.861926078796387
2015-07-24,9.729293823242188
2015-07-27,9.552453994750977
2015-07-28,9.558772087097168
2015-07-29,9.568244934082031
2015-07-30,9.669297218322754
2015-07-31,9.637716293334961
2015-08-03,9.479823112487793
2015-08-04,9.397721290588379
2015-08-05,9.568244934082031
2015-08-06,9.517719268798828
2015-08-07,9.287198066711426
2015-08-10,9.549298286437988
2015-08-11,9.258777618408203
2015-08-12,9.189306259155273
2015-08-13,8.984045028686523
2015-08-14,9.066150665283203
2015-08-17,9.034568786621094
2015-08-18,8.965100288391113
2015-08-19,8.759841918945312
2015-08-20,8.636685371398926
2015-08-21,8.674578666687012
2015-08-24,8.399843215942383
2015-08-25,8.112482070922852
2015-08-26,8.55773639678955
2015-08-27,8.775628089904785
2015-08-28,8.851414680480957
2015-08-31,8.860893249511719
2015-09-01,8.78194522857666
2015-09-02,8.84194278717041
2015-09-03,8.882997512817383
2015-09-04,8.57666301727295
2015-09-08,8.767325401306152
2015-09-09,8.662461280822754
2015-09-10,8.684704780578613
2015-09-11,8.627504348754883
2015-09-14,8.592552185058594
2015-09-15,8.614794731140137
2015-09-16,9.046966552734375
2015-09-17,8.760968208312988
2015-09-18,8.433666229248047
2015-09-21,8.401886940002441
2015-09-22,8.150845527648926
2015-09-23,8.10000228881836
2015-09-24,8.026917457580566
2015-09-25,7.947473526000977
2015-09-28,7.807654857635498
2015-09-29,7.833077907562256
2015-09-30,8.13813591003418
2015-10-01,8.055516242980957
2015-10-02,8.284311294555664
2015-10-05,8.63703727722168
2015-10-06,8.897612571716309
2015-10-07,8.90079116821289
2015-10-08,9.272582054138184
2015-10-09,9.310713768005371
2015-10-12,9.310713768005371
2015-10-13,9.288470268249512
2015-10-14,9.348848342895508
2015-10-15,9.142297744750977
2015-10-16,9.17089557647705
2015-10-19,9.209029197692871
2015-10-20,9.07556438446045
2015-10-21,8.970698356628418
2015-10-22,9.142297744750977
2015-10-23,9.224915504455566
2015-10-26,8.919856071472168
2015-10-27,8.7228364944458
2015-10-28,8.891256332397461
2015-10-29,8.697415351867676
2015-10-30,8.567130088806152
2015-11-02,9.677315711975098
2015-11-03,9.999192237854004
2015-11-04,9.894233703613281
2015-11-05,9.831257820129395
2015-11-06,9.803268432617188
2015-11-09,9.705307960510254
2015-11-10,9.88023853302002
2015-11-11,9.7402925491333
2015-11-12,9.313456535339355
2015-11-13,9.173506736755371
2015-11-16,9.341444969177246
2015-11-17,9.292461395263672
2015-11-18,9.544367790222168
2015-11-19,9.649327278137207
2015-11-20,9.838255882263184
2015-11-23,9.957209587097168
2015-11-24,10.244100570678711
2015-11-25,8.844633102416992
2015-11-27,8.823641777038574
2015-11-30,8.774657249450684
2015-12-01,8.914608001708984
2015-12-02,8.361815452575684
2015-12-03,8.501761436462402
2015-12-04,8.620718002319336
2015-12-07,8.588201522827148
2015-12-08,8.616477966308594
2015-12-09,8.559926986694336
2015-12-10,8.736641883850098
2015-12-11,8.630614280700684
2015-12-14,8.595271110534668
2015-12-15,8.630614280700684
2015-12-16,8.665955543518066
2015-12-17,8.411490440368652
2015-12-18,8.135819435119629
2015-12-21,8.079273223876953
2015-12-22,8.241846084594727
2015-12-23,8.305465698242188
2015-12-24,8.291326522827148
2015-12-28,8.220641136169434
2015-12-29,8.383216857910156
2015-12-30,8.369080543518066
2015-12-31,8.369080543518066
