Date,NDAQ
2015-05-14,14.350570678710938
2015-05-15,14.278051376342773
2015-05-18,14.442619323730469
2015-05-19,14.5792875289917
2015-05-20,14.456554412841797
2015-05-21,14.5792875289917
2015-05-22,14.676909446716309
2015-05-26,14.484452247619629
2015-05-27,14.520715713500977
2015-05-28,14.5988130569458
2015-05-29,14.434249877929688
2015-06-01,14.361729621887207
2015-06-02,14.39240837097168
2015-06-03,14.490031242370605
2015-06-04,14.317100524902344
2015-06-05,14.093960762023926
2015-06-08,13.954499244689941
2015-06-09,13.98517894744873
2015-06-10,14.229059219360352
2015-06-11,14.321566581726074
2015-06-12,14.223456382751465
2015-06-15,14.11132526397705
2015-06-16,14.181404113769531
2015-06-17,14.310354232788086
2015-06-18,14.374828338623047
2015-06-19,14.12534236907959
2015-06-22,14.18981647491455
2015-06-23,14.167391777038574
2015-06-24,13.943133354187012
2015-06-25,14.004806518554688
2015-06-26,13.931920051574707
2015-06-29,13.609551429748535
2015-06-30,13.6824369430542
2015-07-01,13.654404640197754
2015-07-02,13.772136688232422
2015-07-06,13.668416976928711
2015-07-07,13.69084644317627
2015-07-08,13.416129112243652
2015-07-09,13.797369003295898
2015-07-10,14.1505765914917
2015-07-13,14.206639289855957
2015-07-14,14.341192245483398
2015-07-15,14.360811233520508
2015-07-16,14.540214538574219
2015-07-17,14.531807899475098
2015-07-20,14.50657844543457
2015-07-21,14.355205535888672
2015-07-22,14.500970840454102
2015-07-23,14.444906234741211
2015-07-24,14.545822143554688
2015-07-27,14.343993186950684
2015-07-28,14.19542407989502
2015-07-29,14.293534278869629
2015-07-30,14.293534278869629
2015-07-31,14.3047456741333
2015-08-03,14.293534278869629
2015-08-04,14.40286636352539
2015-08-05,14.708405494689941
2015-08-06,14.795303344726562
2015-08-07,14.83735466003418
2015-08-10,15.011153221130371
2015-08-11,14.943875312805176
2015-08-12,14.868193626403809
2015-08-13,15.033578872680664
2015-08-14,15.210183143615723
2015-08-17,15.184953689575195
2015-08-18,15.22419548034668
2015-08-19,15.145712852478027
2015-08-20,14.873797416687012
2015-08-21,14.45051383972168
2015-08-24,13.9151029586792
2015-08-25,13.69084644317627
2015-08-26,13.929116249084473
2015-08-27,14.380434036254883
2015-08-28,14.433697700500488
2015-08-31,14.349601745605469
2015-09-01,14.021621704101562
2015-09-02,14.234668731689453
2015-09-03,14.338383674621582
2015-09-04,14.100114822387695
2015-09-08,14.565446853637695
2015-09-09,14.351372718811035
2015-09-10,14.458410263061523
2015-09-11,14.576713562011719
2015-09-14,14.469671249389648
2015-09-15,14.571077346801758
2015-09-16,14.60206413269043
2015-09-17,14.351372718811035
2015-09-18,14.216163635253906
2015-09-21,14.413341522216797
2015-09-22,14.376721382141113
2015-09-23,14.641500473022461
2015-09-24,14.630229949951172
2015-09-25,15.064011573791504
2015-09-28,14.652765274047852
2015-09-29,14.593612670898438
2015-09-30,15.02175521850586
2015-10-01,14.82176685333252
2015-10-02,14.824584007263184
2015-10-05,15.111891746520996
2015-10-06,15.03583812713623
2015-10-07,15.002044677734375
2015-10-08,15.148514747619629
2015-10-09,14.954158782958984
2015-10-12,15.247097969055176
2015-10-13,15.100629806518555
2015-10-14,15.117524147033691
2015-10-15,15.466806411743164
2015-10-16,15.483709335327148
2015-10-19,15.61609935760498
2015-10-20,15.725945472717285
2015-10-21,15.565388679504395
2015-10-22,16.64702796936035
2015-10-23,16.53999137878418
2015-10-26,16.449857711791992
2015-10-27,16.604778289794922
2015-10-28,16.697731018066406
2015-10-29,16.68082618713379
2015-10-30,16.30620574951172
2015-11-02,16.807579040527344
2015-11-03,16.703359603881836
2015-11-04,16.38225555419922
2015-11-05,16.511821746826172
2015-11-06,16.404781341552734
2015-11-09,16.247055053710938
2015-11-10,16.497739791870117
2015-11-11,16.47520637512207
2015-11-12,16.255504608154297
2015-11-13,15.940021514892578
2015-11-16,16.123104095458984
2015-11-17,16.21324920654297
2015-11-18,16.531536102294922
2015-11-19,16.720264434814453
2015-11-20,16.892086029052734
2015-11-23,16.683643341064453
2015-11-24,16.47520637512207
2015-11-25,16.463939666748047
2015-11-27,16.582242965698242
2015-11-30,16.511821746826172
2015-12-01,16.53999137878418
2015-12-02,16.48084259033203
2015-12-03,16.049875259399414
2015-12-04,16.60196304321289
2015-12-07,16.416059494018555
2015-12-08,16.31464958190918
2015-12-09,15.903401374816895
2015-12-10,15.832673072814941
2015-12-11,15.52145767211914
2015-12-14,15.866621017456055
2015-12-15,16.06184196472168
2015-12-16,16.095794677734375
2015-12-17,15.866621017456055
2015-12-18,15.824183464050293
2015-12-21,15.97696590423584
2015-12-22,16.41267967224121
2015-12-23,16.404191970825195
2015-12-24,16.407014846801758
2015-12-28,16.723892211914062
2015-12-29,16.800283432006836
2015-12-30,16.698436737060547
2015-12-31,16.45794677734375
