Date,MAC
2015-01-02,44.81147766113281
2015-01-05,45.0351448059082
2015-01-06,45.53045654296875
2015-01-07,46.56365966796875
2015-01-08,46.33466339111328
2015-01-09,46.313350677490234
2015-01-12,46.968421936035156
2015-01-13,47.005714416503906
2015-01-14,47.586219787597656
2015-01-15,46.92582321166992
2015-01-16,47.250701904296875
2015-01-20,46.65951919555664
2015-01-21,46.691490173339844
2015-01-22,47.900455474853516
2015-01-23,47.36787796020508
2015-01-26,46.92582321166992
2015-01-27,46.68614959716797
2015-01-28,46.116294860839844
2015-01-29,46.29737854003906
2015-01-30,45.807395935058594
2015-02-02,46.355953216552734
2015-02-03,47.074954986572266
2015-02-04,46.90985870361328
2015-02-05,47.53828430175781
2015-02-06,46.632896423339844
2015-02-09,46.51572036743164
2015-02-10,46.723453521728516
2015-02-11,46.691490173339844
2015-02-12,46.446495056152344
2015-02-13,45.738155364990234
2015-02-17,45.33871841430664
2015-02-18,45.886138916015625
2015-02-19,44.410274505615234
2015-02-20,44.94157791137695
2015-02-23,45.53193664550781
2015-02-24,44.64640808105469
2015-02-25,44.52834701538086
2015-02-26,44.1097297668457
2015-02-27,44.89327621459961
2015-03-02,45.419212341308594
2015-03-03,45.30116271972656
2015-03-04,44.97378158569336
2015-03-05,47.265403747558594
2015-03-06,46.540897369384766
2015-03-09,49.78243637084961
2015-03-10,49.583858489990234
2015-03-11,49.235015869140625
2015-03-12,49.540924072265625
2015-03-13,50.65721893310547
2015-03-16,50.925567626953125
2015-03-17,49.15989303588867
2015-03-18,49.49263381958008
2015-03-19,50.17958450317383
2015-03-20,47.87721633911133
2015-03-23,46.954132080078125
2015-03-24,46.91657257080078
2015-03-25,46.7018928527832
2015-03-26,46.669681549072266
2015-03-27,46.234981536865234
2015-03-30,46.33694076538086
2015-03-31,45.258216857910156
2015-04-01,42.25281524658203
2015-04-02,43.28861999511719
2015-04-06,42.74656677246094
2015-04-07,41.53902816772461
2015-04-08,42.370872497558594
2015-04-09,43.09541320800781
2015-04-10,43.658905029296875
2015-04-13,43.959449768066406
2015-04-14,43.535491943359375
2015-04-15,44.16876983642578
2015-04-16,44.539066314697266
2015-04-17,44.286827087402344
2015-04-20,44.34587097167969
2015-04-21,44.32978057861328
2015-04-22,44.6786003112793
2015-04-23,44.19023132324219
2015-04-24,44.66787338256836
2015-04-27,44.6947135925293
2015-04-28,44.5766487121582
2015-04-29,43.85749053955078
2015-04-30,43.87895965576172
2015-05-01,44.27608108520508
2015-05-04,44.25462341308594
2015-05-05,43.69647979736328
2015-05-06,43.7884407043457
2015-05-07,44.767669677734375
2015-05-08,44.39977264404297
2015-05-11,44.25912857055664
2015-05-12,44.25371551513672
2015-05-13,44.44307327270508
2015-05-14,45.17340087890625
2015-05-15,45.22209548950195
2015-05-18,45.17340087890625
2015-05-19,44.94078063964844
2015-05-20,44.437652587890625
2015-05-21,44.84339904785156
2015-05-22,44.664878845214844
2015-05-26,44.17255401611328
2015-05-27,44.54043197631836
2015-05-28,44.31321716308594
2015-05-29,44.42142105102539
2015-06-01,45.14634704589844
2015-06-02,44.68109893798828
2015-06-03,44.23207473754883
2015-06-04,43.72893142700195
2015-06-05,43.69106674194336
2015-06-08,43.279911041259766
2015-06-09,43.1121940612793
2015-06-10,43.296146392822266
2015-06-11,43.63156509399414
2015-06-12,43.88042449951172
2015-06-15,43.8750114440918
2015-06-16,44.156333923339844
2015-06-17,44.69191360473633
