Date,PH
2015-11-03,90.37371826171875
2015-11-04,89.25177764892578
2015-11-05,89.58077239990234
2015-11-06,88.99523162841797
2015-11-09,87.06883239746094
2015-11-10,86.72940063476562
2015-11-11,87.04338073730469
2015-11-12,84.2768783569336
2015-11-13,84.73512268066406
2015-11-16,86.47481536865234
2015-11-17,85.60072326660156
2015-11-18,87.02642059326172
2015-11-19,88.01080322265625
2015-11-20,88.0278091430664
2015-11-23,87.64591217041016
2015-11-24,87.90898132324219
2015-11-25,88.04476928710938
2015-11-27,88.0023193359375
2015-11-30,88.81703186035156
2015-12-01,87.83260345458984
2015-12-02,86.51724243164062
2015-12-03,85.97411346435547
2015-12-04,86.93305969238281
2015-12-07,85.05760955810547
2015-12-08,82.9530258178711
2015-12-09,82.89363098144531
2015-12-10,83.1651382446289
2015-12-11,81.09452819824219
2015-12-14,81.03512573242188
2015-12-15,81.2048568725586
2015-12-16,83.7761459350586
2015-12-17,80.78052520751953
2015-12-18,79.44817352294922
2015-12-21,79.9234390258789
2015-12-22,81.88375091552734
2015-12-23,84.4211654663086
2015-12-24,84.73512268066406
2015-12-28,83.69979858398438
2015-12-29,84.45511627197266
2015-12-30,83.4537124633789
2015-12-31,82.29959869384766
