Date,PEP
2015-11-05,73.25550842285156
2015-11-06,72.60746765136719
2015-11-09,71.995849609375
2015-11-10,71.95946502685547
2015-11-11,72.39631652832031
2015-11-12,71.62451934814453
2015-11-13,71.38424682617188
2015-11-16,72.49097442626953
2015-11-17,71.95946502685547
2015-11-18,73.00794219970703
2015-11-19,73.48848724365234
2015-11-20,72.88417053222656
2015-11-23,73.43025207519531
2015-11-24,73.2700424194336
2015-11-25,73.17540740966797
2015-11-27,73.35011291503906
2015-11-30,72.92784118652344
2015-12-01,73.5831527709961
2015-12-02,72.94011688232422
2015-12-03,72.6541748046875
2015-12-04,74.09857940673828
2015-12-07,73.8126449584961
2015-12-08,73.44603729248047
2015-12-09,72.68348693847656
2015-12-10,72.51483917236328
2015-12-11,71.69366455078125
2015-12-14,71.81830596923828
2015-12-15,72.87411499023438
2015-12-16,74.1132583618164
2015-12-17,73.46802520751953
2015-12-18,71.78163146972656
2015-12-21,72.30955505371094
2015-12-22,73.17474365234375
2015-12-23,73.79064178466797
2015-12-24,73.71731567382812
2015-12-28,73.8199691772461
2015-12-29,74.38455200195312
2015-12-30,74.16458129882812
2015-12-31,73.26273345947266
