date,AIG
2015-09-29,43.044419964
2015-09-30,43.8941841773
2015-10-01,43.9714354694
2015-10-02,44.1800139581
2015-10-05,45.0220530421
2015-10-06,44.5585452894
2015-10-07,44.6666970984
2015-10-08,44.9911525252
2015-10-09,44.9525268792
2015-10-12,45.3310582105
2015-10-13,45.3387833397
2015-10-14,44.8289248118
2015-10-15,45.7250398003
2015-10-16,46.3507752664
2015-10-19,46.3507752664
2015-10-20,46.5593537551
2015-10-21,46.5284532382
2015-10-22,46.9301599572
2015-10-23,47.3395918054
2015-10-26,47.2468902549
2015-10-27,47.0614871538
2015-10-28,49.3558505295
2015-10-29,49.046845361
2015-10-30,48.714664805
2015-11-02,49.2399735913
2015-11-03,47.0923876706
2015-11-04,46.9687856033
2015-11-05,47.8958011086
2015-11-06,47.8417252041
2015-11-09,47.2855159009
2015-11-10,47.3936677099
2015-11-11,46.8683589235
2015-11-12,45.8718172553
2015-11-13,45.8177413508
2015-11-16,46.8606337943
2015-11-17,47.1232881875
2015-11-18,47.8649005918
2015-11-19,47.8803508502
2015-11-20,48.058028822
2015-11-23,48.4829109286
2015-11-24,48.7610155802
2015-11-25,48.7841909679
2015-11-27,49.1936228161
2015-11-30,49.1163715239
2015-12-01,49.5335285013
2015-12-02,49.0545704903
2015-12-03,48.3902093781
2015-12-04,49.6550593025
2015-12-07,48.7316412595
2015-12-08,48.6928421821
2015-12-09,48.2505326993
2015-12-10,47.3193548409
2015-12-11,46.1398628868
2015-12-14,45.3328420762
2015-12-15,46.5123340302
2015-12-16,47.2805557634
2015-12-17,46.6597705245
2015-12-18,46.2485003036
2015-12-21,46.5356134767
2015-12-22,47.1253594537
2015-12-23,47.6530269068
2015-12-24,47.878061556
2015-12-28,47.8004634011
2015-12-29,48.5298860569
2015-12-30,48.5066066104
2015-12-31,48.0875765741
