Date,XRX
2015-11-10,13.11110782623291
2015-11-11,13.969738960266113
2015-11-12,13.806190490722656
2015-11-13,13.73804759979248
2015-11-16,13.901596069335938
2015-11-17,14.010623931884766
2015-11-18,14.364974021911621
2015-11-19,14.215062141418457
2015-11-20,14.255949020385742
2015-11-23,14.651188850402832
2015-11-24,14.460387229919434
2015-11-25,14.433127403259277
2015-11-27,14.487638473510742
2015-11-30,14.378604888916016
2015-12-01,14.56941032409668
2015-12-02,14.133283615112305
2015-12-03,14.119657516479492
2015-12-04,14.283203125
2015-12-07,13.860706329345703
2015-12-08,13.792558670043945
2015-12-09,13.656269073486328
2015-12-10,13.860706329345703
2015-12-11,13.6835298538208
2015-12-14,13.438207626342773
2015-12-15,13.656269073486328
2015-12-16,13.99699878692627
2015-12-17,13.88796615600586
2015-12-18,13.833446502685547
2015-12-21,14.037886619567871
2015-12-22,14.583039283752441
2015-12-23,14.746594429016113
2015-12-24,14.828371047973633
2015-12-28,14.514896392822266
2015-12-29,14.679525375366211
2015-12-30,14.706963539123535
2015-12-31,14.583490371704102
