Date,CAH
2015-09-18,62.18292236328125
2015-09-21,61.71446228027344
2015-09-22,60.59917068481445
2015-09-23,61.00069808959961
2015-09-24,60.54710388183594
2015-09-25,59.1195068359375
2015-09-28,57.34242248535156
2015-09-29,57.33271026611328
2015-09-30,57.40742874145508
2015-10-01,57.63162612915039
2015-10-02,58.7525634765625
2015-10-05,59.44755172729492
2015-10-06,58.37144088745117
2015-10-07,57.95296096801758
2015-10-08,58.06505584716797
2015-10-09,58.78993225097656
2015-10-12,59.843631744384766
2015-10-13,59.843631744384766
2015-10-14,58.7451057434082
2015-10-15,59.14115524291992
2015-10-16,59.88100814819336
2015-10-19,59.933292388916016
2015-10-20,58.83480453491211
2015-10-21,58.31167984008789
2015-10-22,58.10243225097656
2015-10-23,59.88846206665039
2015-10-26,60.38915252685547
2015-10-27,61.34568786621094
2015-10-28,61.89869689941406
2015-10-29,62.03321075439453
2015-10-30,61.42790222167969
2015-11-02,64.37972259521484
2015-11-03,64.54413604736328
2015-11-04,64.70103454589844
2015-11-05,65.91167449951172
2015-11-06,66.13587951660156
2015-11-09,65.51559448242188
2015-11-10,65.78465270996094
2015-11-11,65.17933654785156
2015-11-12,63.886512756347656
2015-11-13,63.89397430419922
2015-11-16,64.40960693359375
2015-11-17,64.80569458007812
2015-11-18,66.21060180664062
2015-11-19,65.2839584350586
2015-11-20,65.45582580566406
2015-11-23,65.26152801513672
2015-11-24,64.83558654785156
2015-11-25,64.99996185302734
2015-11-27,65.23164367675781
2015-11-30,64.90284729003906
2015-12-01,66.44227600097656
2015-12-02,65.23164367675781
2015-12-03,64.49182891845703
2015-12-04,66.09104919433594
2015-12-07,66.31523895263672
2015-12-08,66.17324829101562
2015-12-09,65.39605712890625
2015-12-10,65.11953735351562
2015-12-11,64.19290161132812
2015-12-14,64.6562271118164
2015-12-15,64.77580261230469
2015-12-16,65.92662811279297
2015-12-17,65.73234558105469
2015-12-18,64.72347259521484
2015-12-21,65.79959869384766
2015-12-22,66.41236877441406
2015-12-23,66.99526977539062
2015-12-24,67.04011535644531
2015-12-28,67.62299346923828
2015-12-29,67.89202117919922
2015-12-30,67.9498062133789
2015-12-31,66.99667358398438
