Date,OXY
2015-10-13,53.52949523925781
2015-10-14,54.40554428100586
2015-10-15,55.009254455566406
2015-10-16,54.64850997924805
2015-10-19,53.52949523925781
2015-10-20,53.433773040771484
2015-10-21,53.014137268066406
2015-10-22,54.7294921875
2015-10-23,54.26569366455078
2015-10-26,52.75646209716797
2015-10-27,51.68159484863281
2015-10-28,54.339298248291016
2015-10-29,54.57489776611328
2015-10-30,54.87674331665039
2015-11-02,55.64238739013672
2015-11-03,56.393310546875
2015-11-04,55.7749137878418
2015-11-05,55.73810958862305
2015-11-06,55.28901672363281
2015-11-09,55.36997604370117
2015-11-10,56.143001556396484
2015-11-11,55.67184066772461
2015-11-12,53.84605407714844
2015-11-13,54.11844253540039
2015-11-16,55.193294525146484
2015-11-17,54.66323471069336
2015-11-18,55.78226089477539
2015-11-19,55.43625259399414
2015-11-20,54.545448303222656
2015-11-23,54.55281448364258
2015-11-24,55.87797546386719
2015-11-25,55.49514389038086
2015-11-27,55.35525894165039
2015-11-30,55.649749755859375
2015-12-01,56.45957565307617
2015-12-02,55.443599700927734
2015-12-03,53.323341369628906
2015-12-04,52.80063247680664
2015-12-07,51.03373336791992
2015-12-08,50.08852767944336
2015-12-09,50.57230758666992
2015-12-10,50.92211151123047
2015-12-11,49.14332580566406
2015-12-14,49.60477066040039
2015-12-15,50.93699264526367
2015-12-16,51.257022857666016
2015-12-17,49.43357849121094
2015-12-18,49.09122848510742
2015-12-21,49.22520446777344
2015-12-22,49.850372314453125
2015-12-23,51.51007080078125
2015-12-24,51.50261688232422
2015-12-28,50.60207748413086
2015-12-29,50.750919342041016
2015-12-30,49.88014221191406
2015-12-31,50.31926345825195
