Date,HP
2015-08-17,34.83115768432617
2015-08-18,35.191307067871094
2015-08-19,34.33897018432617
2015-08-20,33.88881301879883
2015-08-21,32.86240768432617
2015-08-24,30.833650588989258
2015-08-25,30.557540893554688
2015-08-26,30.90567970275879
2015-08-27,33.066497802734375
2015-08-28,34.60307312011719
2015-08-31,35.41938400268555
2015-09-01,33.56468963623047
2015-09-02,32.778385162353516
2015-09-03,32.83241653442383
2015-09-04,31.361858367919922
2015-09-08,31.782001495361328
2015-09-09,30.407487869262695
2015-09-10,30.785633087158203
2015-09-11,29.621185302734375
2015-09-14,29.417118072509766
2015-09-15,29.94532585144043
2015-09-16,31.72197914123535
2015-09-17,31.565935134887695
2015-09-18,29.57318115234375
2015-09-21,28.852895736694336
2015-09-22,28.47476577758789
2015-09-23,28.2886905670166
2015-09-24,28.438753128051758
2015-09-25,28.264680862426758
2015-09-28,27.910545349121094
2015-09-29,28.714859008789062
2015-09-30,28.366708755493164
2015-10-01,28.126632690429688
2015-10-02,29.579177856445312
2015-10-05,31.09775161743164
2015-10-06,33.7147331237793
2015-10-07,34.218929290771484
2015-10-08,35.76152038574219
2015-10-09,36.16966247558594
2015-10-12,35.113277435302734
2015-10-13,34.45901870727539
2015-10-14,34.57307052612305
2015-10-15,35.1492805480957
2015-10-16,33.744747161865234
2015-10-19,33.49866485595703
2015-10-20,33.97882843017578
2015-10-21,33.30058670043945
2015-10-22,34.03886795043945
2015-10-23,34.176918029785156
2015-10-26,32.92844772338867
2015-10-27,32.72437286376953
2015-10-28,33.58869552612305
2015-10-29,33.16852569580078
2015-10-30,33.77476501464844
2015-11-02,35.02323913574219
2015-11-03,36.61383056640625
2015-11-04,36.17567825317383
2015-11-05,35.395381927490234
2015-11-06,35.38337326049805
2015-11-09,35.107269287109375
2015-11-10,35.54942321777344
2015-11-11,33.66051483154297
2015-11-12,32.45791244506836
2015-11-13,32.9134521484375
2015-11-16,33.47829055786133
2015-11-17,33.089576721191406
2015-11-18,34.1828498840332
2015-11-19,33.247501373291016
2015-11-20,33.241424560546875
2015-11-23,33.775909423828125
2015-11-24,35.531219482421875
2015-11-25,35.52513122558594
2015-11-27,34.838802337646484
2015-11-30,35.379356384277344
2015-12-01,35.53728103637695
2015-12-02,33.466156005859375
2015-12-03,33.775909423828125
2015-12-04,32.421470642089844
2015-12-07,30.848379135131836
2015-12-08,30.47181510925293
2015-12-09,31.419309616088867
2015-12-10,31.959863662719727
2015-12-11,31.20065689086914
2015-12-14,31.55900764465332
2015-12-15,33.265708923339844
2015-12-16,33.016693115234375
2015-12-17,31.46181869506836
2015-12-18,30.295669555664062
2015-12-21,30.368553161621094
2015-12-22,32.1420783996582
2015-12-23,33.97633361816406
2015-12-24,34.037071228027344
2015-12-28,32.421470642089844
2015-12-29,32.87699508666992
2015-12-30,32.04489517211914
2015-12-31,32.52473068237305
