Date,CSCO
2015-04-20,20.37639808654785
2015-04-21,20.52664566040039
2015-04-22,20.476564407348633
2015-04-23,20.519485473632812
2015-04-24,20.61964988708496
2015-04-27,20.66973304748535
2015-04-28,20.977388381958008
2015-04-29,20.784212112426758
2015-04-30,20.62681007385254
2015-05-01,20.841445922851562
2015-05-04,20.870065689086914
2015-05-05,20.66973304748535
2015-05-06,20.726972579956055
2015-05-07,20.61250114440918
2015-05-08,20.912996292114258
2015-05-11,20.898685455322266
2015-05-12,20.912996292114258
2015-05-13,20.99885368347168
2015-05-14,20.784212112426758
2015-05-15,21.141942977905273
2015-05-18,21.292192459106445
2015-05-19,21.27787971496582
2015-05-20,21.1920223236084
2015-05-21,21.056087493896484
2015-05-22,20.9344539642334
2015-05-26,20.712665557861328
2015-05-27,20.970226287841797
2015-05-28,20.99885368347168
2015-05-29,20.970226287841797
2015-06-01,20.877220153808594
2015-06-02,20.805675506591797
2015-06-03,20.812828063964844
2015-06-04,20.469406127929688
2015-06-05,20.447946548461914
2015-06-08,20.233306884765625
2015-06-09,20.20467758178711
2015-06-10,20.50518226623535
2015-06-11,20.648273468017578
2015-06-12,20.419326782226562
2015-06-15,20.37639808654785
2015-06-16,20.54095458984375
2015-06-17,20.69835662841797
2015-06-18,20.898685455322266
2015-06-19,20.7699031829834
2015-06-22,20.705509185791016
2015-06-23,20.598194122314453
2015-06-24,20.39786720275879
2015-06-25,20.31915855407715
2015-06-26,20.233306884765625
2015-06-29,19.703861236572266
2015-06-30,19.646621704101562
2015-07-01,19.718719482421875
2015-07-02,19.704309463500977
2015-07-06,19.624996185302734
2015-07-07,19.725936889648438
2015-07-08,19.459171295166016
2015-07-09,19.401491165161133
2015-07-10,19.66825294494629
2015-07-13,20.035951614379883
2015-07-14,20.208980560302734
2015-07-15,20.26666831970215
2015-07-16,20.418067932128906
2015-07-17,20.317138671875
2015-07-20,20.208980560302734
2015-07-21,20.072002410888672
2015-07-22,19.848499298095703
2015-07-23,20.194570541381836
2015-07-24,20.47574806213379
2015-07-27,20.338760375976562
2015-07-28,20.338760375976562
2015-07-29,20.47574806213379
2015-07-30,20.40364646911621
2015-07-31,20.49016761779785
2015-08-03,20.446903228759766
2015-08-04,20.208980560302734
2015-08-05,20.38202667236328
2015-08-06,20.338760375976562
2015-08-07,20.295503616333008
2015-08-10,20.612728118896484
2015-08-11,20.201780319213867
2015-08-12,20.11526107788086
2015-08-13,20.692041397094727
2015-08-14,20.929967880249023
2015-08-17,20.7857666015625
2015-08-18,20.367603302001953
2015-08-19,20.043161392211914
2015-08-20,19.495222091674805
2015-08-21,19.084259033203125
2015-08-24,18.161415100097656
2015-08-25,17.75045394897461
2015-08-26,18.514692306518555
2015-08-27,18.86796760559082
2015-08-28,18.745405197143555
2015-08-31,18.658884048461914
2015-09-01,18.110946655273438
2015-09-02,18.493061065673828
2015-09-03,18.67329978942871
2015-09-04,18.399337768554688
2015-09-08,18.961698532104492
2015-09-09,18.702144622802734
2015-09-10,18.9328556060791
2015-09-11,18.75982093811035
2015-09-14,18.52911376953125
2015-09-15,18.730987548828125
2015-09-16,18.79586410522461
2015-09-17,18.658884048461914
2015-09-18,18.41374969482422
2015-09-21,18.41374969482422
2015-09-22,18.125356674194336
2015-09-23,18.22629737854004
2015-09-24,18.320024490356445
2015-09-25,18.76702880859375
2015-09-28,18.50027084350586
2015-09-29,18.485851287841797
2015-09-30,18.92564582824707
2015-10-01,18.700342178344727
2015-10-02,18.72214698791504
2015-10-05,19.51434898376465
2015-10-06,19.7905330657959
2015-10-07,20.01583480834961
2015-10-08,20.284744262695312
2015-10-09,20.284744262695312
2015-10-12,20.321086883544922
2015-10-13,20.241138458251953
2015-10-14,20.219341278076172
2015-10-15,20.459178924560547
2015-10-16,20.531864166259766
2015-10-19,20.531864166259766
2015-10-20,20.713552474975586
2015-10-21,20.55366325378418
2015-10-22,21.084217071533203
2015-10-23,21.331327438354492
2015-10-26,21.04060935974121
2015-10-27,21.1132869720459
2015-10-28,21.338600158691406
2015-10-29,21.178699493408203
2015-10-30,20.96793556213379
2015-11-02,20.909786224365234
2015-11-03,20.793502807617188
2015-11-04,20.691753387451172
2015-11-05,20.662681579589844
2015-11-06,20.677215576171875
2015-11-09,20.48097801208496
2015-11-10,20.33562660217285
2015-11-11,20.219341278076172
2015-11-12,20.226606369018555
2015-11-13,19.049203872680664
2015-11-16,19.470745086669922
2015-11-17,19.485279083251953
2015-11-18,19.710582733154297
2015-11-19,19.892282485961914
2015-11-20,20.037639617919922
2015-11-23,19.93588638305664
2015-11-24,19.81960105895996
2015-11-25,19.797794342041016
2015-11-27,19.85594367980957
2015-11-30,19.805068969726562
2015-12-01,20.037639617919922
2015-12-02,19.943157196044922
2015-12-03,19.587038040161133
2015-12-04,19.972225189208984
2015-12-07,19.979496002197266
2015-12-08,19.732389450073242
2015-12-09,19.42713165283203
2015-12-10,19.456214904785156
2015-12-11,19.01285743713379
2015-12-14,19.252702713012695
2015-12-15,19.51434898376465
2015-12-16,19.797794342041016
2015-12-17,19.419862747192383
2015-12-18,19.092809677124023
2015-12-21,19.36172103881836
2015-12-22,19.54341697692871
2015-12-23,19.914081573486328
2015-12-24,19.899547576904297
2015-12-28,19.848670959472656
2015-12-29,20.182992935180664
2015-12-30,20.008567810058594
2015-12-31,19.739656448364258
