Date,PEG
2015-01-02,28.30558967590332
2015-01-05,27.616527557373047
2015-01-06,27.650300979614258
2015-01-07,28.07589340209961
2015-01-08,28.319093704223633
2015-01-09,27.92051887512207
2015-01-12,27.961050033569336
2015-01-13,28.312341690063477
2015-01-14,28.56904411315918
2015-01-15,28.819002151489258
2015-01-16,29.420238494873047
2015-01-20,29.366207122802734
2015-01-21,29.926897048950195
2015-01-22,29.60264015197754
2015-01-23,29.724239349365234
2015-01-26,29.59589385986328
2015-01-27,29.56886863708496
2015-01-28,29.19732666015625
2015-01-29,29.629663467407227
2015-01-30,28.832515716552734
2015-02-02,28.785219192504883
2015-02-03,29.183801651000977
2015-02-04,28.49474334716797
2015-02-05,28.954105377197266
2015-02-06,27.420608520507812
2015-02-09,27.204439163208008
2015-02-10,27.663816452026367
2015-02-11,27.08283042907715
2015-02-12,26.873416900634766
2015-02-13,26.589693069458008
2015-02-17,26.785600662231445
2015-02-18,27.386829376220703
2015-02-19,27.211191177368164
2015-02-20,28.123188018798828
2015-02-23,28.778461456298828
2015-02-24,29.156784057617188
2015-02-25,28.52850914001465
2015-02-26,28.514997482299805
2015-02-27,28.413673400878906
2015-03-02,27.65705108642578
2015-03-03,28.32585334777832
2015-03-04,27.92051887512207
2015-03-05,28.0015869140625
2015-03-06,27.0263671875
2015-03-09,27.15594482421875
2015-03-10,27.319623947143555
2015-03-11,27.428733825683594
2015-03-12,27.858381271362305
2015-03-13,27.653785705566406
2015-03-16,28.11751937866211
2015-03-17,28.12434196472168
2015-03-18,28.79267120361328
2015-03-19,28.55397605895996
2015-03-20,28.717647552490234
2015-03-23,28.949514389038086
2015-03-24,28.519887924194336
2015-03-25,28.301645278930664
2015-03-26,28.083425521850586
2015-03-27,28.185718536376953
2015-03-30,28.622169494628906
2015-03-31,28.58807945251465
2015-04-01,28.137969970703125
2015-04-02,28.192543029785156
2015-04-06,28.915422439575195
2015-04-07,28.53352928161621
2015-04-08,28.438045501708984
2015-04-09,28.144798278808594
2015-04-10,28.417591094970703
2015-04-13,27.94703483581543
2015-04-14,28.131160736083984
2015-04-15,28.137969970703125
2015-04-16,28.178895950317383
2015-04-17,27.94703483581543
2015-04-20,28.519887924194336
2015-04-21,28.103883743286133
2015-04-22,28.540332794189453
2015-04-23,28.615352630615234
2015-04-24,28.840412139892578
2015-04-27,28.36984634399414
2015-04-28,28.669906616210938
2015-04-29,28.519887924194336
2015-04-30,28.328927993774414
2015-05-01,28.615352630615234
2015-05-04,29.113191604614258
2015-05-05,28.342571258544922
2015-05-06,28.465330123901367
2015-05-07,28.615352630615234
2015-05-08,28.683557510375977
2015-05-11,28.676740646362305
2015-05-12,28.5676212310791
2015-05-13,28.424409866333008
2015-05-14,28.833589553833008
2015-05-15,29.010896682739258
2015-05-18,29.07227897644043
2015-05-19,29.34506607055664
2015-05-20,29.549663543701172
2015-05-21,29.842897415161133
2015-05-22,29.911100387573242
2015-05-26,29.406442642211914
2015-05-27,29.495094299316406
2015-05-28,29.35869789123535
2015-05-29,29.07227897644043
2015-06-01,29.26323127746582
2015-06-02,28.840412139892578
2015-06-03,28.192543029785156
2015-06-04,27.89928436279297
2015-06-05,27.82356071472168
2015-06-08,27.63764762878418
2015-06-09,27.63764762878418
2015-06-10,27.70650291442871
2015-06-11,27.816673278808594
2015-06-12,27.334701538085938
2015-06-15,27.548137664794922
2015-06-16,27.672067642211914
2015-06-17,27.87862777709961
2015-06-18,28.353729248046875
2015-06-19,28.222900390625
2015-06-22,28.036996841430664
2015-06-23,27.658292770385742
2015-06-24,27.27271842956543
2015-06-25,26.94912338256836
2015-06-26,27.258956909179688
2015-06-29,27.004192352294922
2015-06-30,27.04550552368164
2015-07-01,27.162561416625977
2015-07-02,27.49994468688965
2015-07-06,27.768470764160156
2015-07-07,28.67043685913086
2015-07-08,28.491436004638672
2015-07-09,28.36749267578125
2015-07-10,28.4088077545166
2015-07-13,28.216018676757812
2015-07-14,28.147159576416016
2015-07-15,28.26420783996582
2015-07-16,28.842573165893555
2015-07-17,28.5120906829834
2015-07-20,28.463882446289062
2015-07-21,27.87862777709961
2015-07-22,28.064550399780273
2015-07-23,27.37600326538086
2015-07-24,27.38978385925293
2015-07-27,27.672067642211914
2015-07-28,27.74781608581543
2015-07-29,28.009458541870117
2015-07-30,28.4088077545166
2015-07-31,28.69109344482422
