date,AFL
2015-07-23,24.0225413827
2015-07-24,24.0458416168
2015-07-27,23.894390095
2015-07-28,24.2050598834
2015-07-29,25.0632851736
2015-07-30,24.8691165559
2015-07-31,24.8729999283
2015-08-03,24.8652331836
2015-08-04,24.82639946
2015-08-05,24.89241679
2015-08-06,24.7293151512
2015-08-07,24.8691165559
2015-08-10,25.2108533231
2015-08-11,24.946784003
2015-08-12,24.8963001624
2015-08-13,24.9196003965
2015-08-14,25.1487193654
2015-08-17,25.2108533231
2015-08-18,25.2303875346
2015-08-19,24.6326406636
2015-08-20,23.9294090507
2015-08-21,23.1285063804
2015-08-24,21.9916152728
2015-08-25,21.5774899897
2015-08-26,22.2377463374
2015-08-27,22.9058163696
2015-08-28,22.9214437388
2015-08-31,22.8940958428
2015-09-01,22.1322615954
2015-09-02,22.4448089789
2015-09-03,22.4838774019
2015-09-04,22.0306836958
2015-09-08,22.4916910865
2015-09-09,22.2650942334
2015-09-10,22.5424800363
2015-09-11,22.7143810972
2015-09-14,22.5815484592
2015-09-15,22.8823753159
2015-09-16,22.9878600578
2015-09-17,22.7026605703
2015-09-18,22.3276037101
2015-09-21,22.5424800363
2015-09-22,22.2846284449
2015-09-23,22.4330884521
2015-09-24,22.4604363481
2015-09-25,22.5932689861
2015-09-28,22.272907918
2015-09-29,22.5502937209
2015-09-30,22.7104742549
2015-10-01,22.6440579359
2015-10-02,22.8433068929
2015-10-05,23.1753884879
2015-10-06,23.2183637532
2015-10-07,23.5543521904
2015-10-08,23.7575079897
2015-10-09,23.7379737783
2015-10-12,23.7653216743
2015-10-13,23.6403027209
2015-10-14,23.3394758643
2015-10-15,23.7926695704
2015-10-16,23.9645706313
2015-10-19,23.8434585202
2015-10-20,23.9411295775
2015-10-21,23.9645706313
2015-10-22,24.3083727532
2015-10-23,24.7889143553
2015-10-26,24.8123554091
2015-10-27,24.6717090865
2015-10-28,24.9959769969
2015-10-29,25.1678780579
2015-10-30,24.9061196242
2015-11-02,25.2030396385
2015-11-03,25.0194180507
2015-11-04,25.0702070005
2015-11-05,25.0702070005
2015-11-06,25.1288096349
2015-11-09,24.8318896206
2015-11-10,25.1249027926
2015-11-11,25.1483438464
2015-11-12,24.7381254055
2015-11-13,24.6990569826
2015-11-16,25.0350454199
2015-11-17,24.9682014161
2015-11-18,25.5265454477
2015-11-19,25.7034854578
2015-11-20,25.8175134642
2015-11-23,25.7152814584
2015-11-24,25.7113494582
2015-11-25,25.5973214517
2015-11-27,25.6759614562
2015-11-30,25.6523694549
2015-12-01,25.9472694716
2015-12-02,25.7899894627
2015-12-03,24.8109214071
2015-12-04,24.9760654165
2015-12-07,24.6929614005
2015-12-08,24.4255853853
2015-12-09,24.0874333661
2015-12-10,24.0205893623
2015-12-11,23.4779733315
2015-12-14,23.4111293278
2015-12-15,23.9537453585
2015-12-16,24.2604413759
2015-12-17,23.7414173465
2015-12-18,22.9196292999
2015-12-21,22.9943373041
2015-12-22,23.308897322
2015-12-23,23.7178253451
2015-12-24,23.662777342
2015-12-28,23.7453493467
2015-12-29,23.961609359
2015-12-30,23.7964653496
2015-12-31,23.5526813358
