Date,LYB
2015-01-02,43.79549789428711
2015-01-05,41.59122085571289
2015-01-06,40.710609436035156
2015-01-07,41.137229919433594
2015-01-08,42.783607482910156
2015-01-09,43.19930648803711
2015-01-12,41.65138244628906
2015-01-13,41.18646240234375
2015-01-14,40.67231369018555
2015-01-15,41.17006301879883
2015-01-16,43.669677734375
2015-01-20,42.63045883178711
2015-01-21,44.51201629638672
2015-01-22,44.52842330932617
2015-01-23,44.19477462768555
2015-01-26,43.35791015625
2015-01-27,43.02973937988281
2015-01-28,41.82094192504883
2015-01-29,42.53745651245117
2015-01-30,43.259456634521484
2015-02-02,44.85112762451172
2015-02-03,47.531253814697266
2015-02-04,46.6834602355957
2015-02-05,47.94147491455078
2015-02-06,47.48749542236328
2015-02-09,48.31889343261719
2015-02-10,48.24778747558594
2015-02-11,47.68441390991211
2015-02-12,49.11743927001953
2015-02-13,49.221378326416016
2015-02-17,49.19403076171875
2015-02-18,48.9478874206543
2015-02-19,49.90508270263672
2015-02-20,49.48393249511719
2015-02-23,50.07463455200195
2015-02-24,49.94884490966797
2015-02-25,49.002593994140625
2015-02-26,47.82286834716797
2015-02-27,47.35979461669922
2015-03-02,47.46452713012695
2015-03-03,47.679527282714844
2015-03-04,48.09299087524414
2015-03-05,48.50093460083008
2015-03-06,48.18119812011719
2015-03-09,48.29145050048828
2015-03-10,46.516353607177734
2015-03-11,46.91878890991211
2015-03-12,47.420433044433594
2015-03-13,46.15250778198242
2015-03-16,47.006996154785156
2015-03-17,45.56816864013672
2015-03-18,47.8559455871582
2015-03-19,46.86916732788086
2015-03-20,47.150325775146484
2015-03-23,47.618896484375
2015-03-24,47.43145751953125
2015-03-25,47.07866287231445
2015-03-26,48.43477249145508
2015-03-27,47.718135833740234
2015-03-30,48.385162353515625
2015-03-31,48.40170669555664
2015-04-01,48.85926055908203
2015-04-02,48.50093460083008
2015-04-06,50.13821029663086
2015-04-07,50.623348236083984
2015-04-08,50.309104919433594
2015-04-09,50.0224494934082
2015-04-10,50.39181900024414
2015-04-13,50.22090530395508
2015-04-14,51.433712005615234
2015-04-15,53.20880126953125
2015-04-16,52.87253189086914
2015-04-17,52.729190826416016
2015-04-20,53.115081787109375
2015-04-21,53.225341796875
2015-04-22,53.534053802490234
2015-04-23,53.787654876708984
2015-04-24,55.584781646728516
2015-04-27,57.07322311401367
2015-04-28,57.40948486328125
2015-04-29,57.580387115478516
2015-04-30,57.067718505859375
2015-05-01,57.60796356201172
2015-05-04,57.26065444946289
2015-05-05,56.76451873779297
2015-05-06,56.924381256103516
2015-05-07,56.114013671875
2015-05-08,57.23859786987305
2015-05-11,57.01259231567383
2015-05-12,56.90785217285156
2015-05-13,57.55282211303711
2015-05-14,57.448097229003906
2015-05-15,57.74024963378906
2015-05-18,57.55282211303711
2015-05-19,55.80530548095703
2015-05-20,56.125030517578125
2015-05-21,57.01259231567383
2015-05-22,56.72591781616211
