Date,C
2015-07-17,43.37541198730469
2015-07-20,43.44923782348633
2015-07-21,43.633811950683594
2015-07-22,44.54930114746094
2015-07-23,44.20228958129883
2015-07-24,43.33848571777344
2015-07-27,42.79214096069336
2015-07-28,43.0948486328125
2015-07-29,43.50092315673828
2015-07-30,43.508296966552734
2015-07-31,43.19795608520508
2015-08-03,43.18316650390625
2015-08-04,43.2053337097168
2015-08-05,43.40485382080078
2015-08-06,42.93193435668945
2015-08-07,42.791542053222656
2015-08-10,43.40485382080078
2015-08-11,42.5920295715332
2015-08-12,42.052616119384766
2015-08-13,42.362953186035156
2015-08-14,42.55508041381836
2015-08-17,42.68809127807617
2015-08-18,42.52552795410156
2015-08-19,42.11910629272461
2015-08-20,40.88508987426758
2015-08-21,39.60675048828125
2015-08-24,37.19783020019531
2015-08-25,36.85791778564453
2015-08-26,38.63134765625
2015-08-27,39.48850631713867
2015-08-28,39.37028121948242
2015-08-31,39.51806640625
2015-09-01,37.64118957519531
2015-09-02,38.239715576171875
2015-09-03,38.26927947998047
2015-09-04,37.382564544677734
2015-09-08,38.165828704833984
2015-09-09,37.596858978271484
2015-09-10,37.737247467041016
2015-09-11,37.759395599365234
2015-09-14,37.67074203491211
2015-09-15,38.4244499206543
2015-09-16,38.86041259765625
2015-09-17,38.165828704833984
2015-09-18,37.16088104248047
2015-09-21,37.47123336791992
2015-09-22,37.227394104003906
2015-09-23,37.035255432128906
2015-09-24,36.30371856689453
2015-09-25,37.353004455566406
2015-09-28,36.22981643676758
2015-09-29,36.207664489746094
2015-09-30,36.65840148925781
2015-10-01,36.86530303955078
2015-10-02,36.85791778564453
2015-10-05,37.80375289916992
2015-10-06,37.729854583740234
2015-10-07,37.921974182128906
2015-10-08,38.165828704833984
2015-10-09,37.96631622314453
2015-10-12,37.892417907714844
2015-10-13,37.8406867980957
2015-10-14,37.4786262512207
2015-10-15,39.14122009277344
2015-10-16,38.9343147277832
2015-10-19,39.0599250793457
2015-10-20,39.0451545715332
2015-10-21,38.284053802490234
2015-10-22,38.80129623413086
2015-10-23,39.63629913330078
2015-10-26,39.244667053222656
2015-10-27,38.87520980834961
2015-10-28,40.441741943359375
2015-10-29,39.68733215332031
2015-10-30,39.32492446899414
2015-11-02,39.81306457519531
2015-11-03,40.05714416503906
2015-11-04,39.81306457519531
2015-11-05,40.049739837646484
2015-11-06,41.321868896484375
2015-11-09,41.20353698730469
2015-11-10,41.27009201049805
2015-11-11,40.604454040527344
2015-11-12,39.53942108154297
2015-11-13,39.32492446899414
2015-11-16,39.70951843261719
2015-11-17,39.56159591674805
2015-11-18,40.66361618041992
2015-11-19,40.722774505615234
2015-11-20,40.49350357055664
2015-11-23,40.145877838134766
2015-11-24,40.07194137573242
2015-11-25,39.99796676635742
2015-11-27,40.094112396240234
2015-11-30,40.00536346435547
2015-12-01,40.589656829833984
2015-12-02,40.0423469543457
2015-12-03,39.57639694213867
2015-12-04,40.744972229003906
2015-12-07,40.23465347290039
2015-12-08,39.487632751464844
2015-12-09,39.05866622924805
2015-12-10,38.940330505371094
2015-12-11,37.801334381103516
2015-12-14,37.793941497802734
2015-12-15,38.84417724609375
2015-12-16,39.86484909057617
2015-12-17,39.08085632324219
2015-12-18,37.87529373168945
2015-12-21,38.30427169799805
2015-12-22,38.46697998046875
2015-12-23,38.925537109375
2015-12-24,38.984703063964844
2015-12-28,38.74064636230469
2015-12-29,39.18440246582031
2015-12-30,38.68147277832031
2015-12-31,38.274688720703125
