Date,DHR
2015-04-21,34.7756462097168
2015-04-22,34.79604721069336
2015-04-23,34.56748962402344
2015-04-24,34.000152587890625
2015-04-27,33.9144172668457
2015-04-28,33.98381423950195
2015-04-29,33.796058654785156
2015-04-30,33.42053985595703
2015-05-01,33.6817626953125
2015-05-04,33.75116729736328
2015-05-05,33.63278579711914
2015-05-06,33.60829544067383
2015-05-07,33.955238342285156
2015-05-08,34.2980842590332
2015-05-11,34.10625076293945
2015-05-12,35.102169036865234
2015-05-13,35.65320587158203
2015-05-14,35.85319519042969
2015-05-15,35.285850524902344
2015-05-18,35.616477966308594
2015-05-19,35.30218505859375
2015-05-20,35.51851272583008
2015-05-21,35.46952438354492
2015-05-22,35.35116195678711
2015-05-26,35.175655364990234
2015-05-27,35.68177795410156
2015-05-28,35.64095687866211
2015-05-29,35.2327995300293
2015-06-01,35.46952438354492
2015-06-02,35.42462921142578
2015-06-03,35.60830307006836
2015-06-04,35.02055358886719
2015-06-05,35.05727767944336
2015-06-08,34.65728759765625
2015-06-09,34.7756462097168
2015-06-10,35.11033630371094
2015-06-11,35.07361602783203
2015-06-12,34.714420318603516
2015-06-15,34.473609924316406
2015-06-16,34.542991638183594
2015-06-17,34.583824157714844
2015-06-18,35.0817756652832
2015-06-19,35.036869049072266
2015-06-22,35.2042236328125
2015-06-23,34.987884521484375
2015-06-24,34.92044448852539
2015-06-25,34.924530029296875
2015-06-26,35.05942916870117
2015-06-29,34.64653778076172
2015-06-30,34.98994827270508
2015-07-01,35.29654312133789
2015-07-02,35.48460388183594
2015-07-06,35.10442352294922
2015-07-07,35.5949821472168
2015-07-08,35.05126190185547
2015-07-09,35.05126190185547
2015-07-10,35.423274993896484
2015-07-13,35.97516632080078
2015-07-14,36.36763000488281
2015-07-15,36.11008071899414
2015-07-16,36.26133728027344
2015-07-17,36.26951599121094
2015-07-20,36.2122802734375
2015-07-21,35.88931655883789
2015-07-22,35.91792678833008
2015-07-23,36.40441131591797
2015-07-24,35.885231018066406
2015-07-27,35.65629196166992
2015-07-28,36.1386833190918
2015-07-29,37.16481399536133
2015-07-30,37.553165435791016
2015-07-31,37.430519104003906
2015-08-03,37.33650207519531
2015-08-04,37.51228713989258
2015-08-05,37.716678619384766
2015-08-06,37.43461608886719
2015-08-07,37.22612762451172
2015-08-10,37.5899543762207
2015-08-11,37.22612762451172
2015-08-12,36.911338806152344
2015-08-13,36.96857833862305
2015-08-14,37.16888427734375
2015-08-17,37.467308044433594
2015-08-18,37.41009521484375
2015-08-19,37.05033493041992
2015-08-20,36.2858772277832
2015-08-21,35.5459098815918
2015-08-24,34.360355377197266
2015-08-25,34.02515411376953
2015-08-26,35.43145751953125
2015-08-27,36.16323471069336
2015-08-28,35.999698638916016
2015-08-31,35.57453536987305
2015-09-01,34.66290283203125
2015-09-02,35.27201461791992
2015-09-03,35.51730728149414
2015-09-04,34.98994827270508
2015-09-08,35.78302764892578
2015-09-09,35.3251838684082
2015-09-10,35.17799377441406
2015-09-11,35.50094985961914
2015-09-14,35.47233200073242
2015-09-15,36.1386833190918
2015-09-16,36.494361877441406
2015-09-17,36.0283203125
2015-09-18,35.24339294433594
2015-09-21,35.32925033569336
2015-09-22,34.98175811767578
2015-09-23,35.02263641357422
2015-09-24,34.756919860839844
2015-09-25,34.867305755615234
2015-09-28,33.68583679199219
2015-09-29,34.01698303222656
2015-09-30,34.891197204589844
2015-10-01,34.940338134765625
2015-10-02,35.48493957519531
2015-10-05,36.04590606689453
2015-10-06,35.71833038330078
2015-10-07,36.21378707885742
2015-10-08,36.39806365966797
2015-10-09,36.24246597290039
2015-10-12,36.6396484375
2015-10-13,36.520904541015625
2015-10-14,36.13190460205078
2015-10-15,36.46766662597656
2015-10-16,36.41853713989258
2015-10-19,36.50452423095703
2015-10-20,36.61918640136719
2015-10-21,36.49224853515625
2015-10-22,38.48228073120117
2015-10-23,38.00728225708008
2015-10-26,37.827117919921875
2015-10-27,37.53229904174805
2015-10-28,37.91720962524414
2015-10-29,38.09736251831055
2015-10-30,38.20793914794922
2015-11-02,39.1169548034668
2015-11-03,39.18657684326172
2015-11-04,39.23160934448242
2015-11-05,39.162010192871094
2015-11-06,39.239810943603516
2015-11-09,39.05963134765625
2015-11-10,38.94089889526367
2015-11-11,38.94906997680664
2015-11-12,38.5273323059082
2015-11-13,38.30210876464844
2015-11-16,38.961368560791016
2015-11-17,39.043251037597656
2015-11-18,39.73116683959961
2015-11-19,39.69841766357422
2015-11-20,39.86219787597656
2015-11-23,39.804866790771484
2015-11-24,39.51823425292969
2015-11-25,39.649269104003906
2015-11-27,39.657466888427734
2015-11-30,39.46910095214844
2015-12-01,39.575557708740234
2015-12-02,39.30121994018555
2015-12-03,38.71568298339844
2015-12-04,39.526432037353516
2015-12-07,39.432254791259766
2015-12-08,39.215232849121094
2015-12-09,38.68292999267578
2015-12-10,38.75661849975586
2015-12-11,38.08918762207031
2015-12-14,38.23249435424805
2015-12-15,37.900821685791016
2015-12-16,38.54368591308594
2015-12-17,37.68051528930664
2015-12-18,37.409881591796875
2015-12-21,37.92245864868164
2015-12-22,38.02907943725586
2015-12-23,38.43093490600586
2015-12-24,38.29971694946289
2015-12-28,38.30380630493164
2015-12-29,38.61545944213867
2015-12-30,38.27920913696289
2015-12-31,38.08647537231445
