Date,PFE
2015-05-15,19.95459747314453
2015-05-18,19.9487361907959
2015-05-19,20.083759307861328
2015-05-20,20.136592864990234
2015-05-21,20.171817779541016
2015-05-22,20.124849319458008
2015-05-26,20.025053024291992
2015-05-27,20.136592864990234
2015-05-28,20.218791961669922
2015-05-29,20.400775909423828
2015-06-01,20.289230346679688
2015-06-02,20.24814224243164
2015-06-03,20.201173782348633
2015-06-04,20.101367950439453
2015-06-05,20.013301849365234
2015-06-08,19.9487361907959
2015-06-09,19.966344833374023
2015-06-10,20.1424617767334
2015-06-11,20.23052215576172
2015-06-12,20.083759307861328
2015-06-15,19.98395538330078
2015-06-16,19.98395538330078
2015-06-17,19.9487361907959
2015-06-18,20.17768669128418
2015-06-19,20.06614875793457
2015-06-22,20.1424617767334
2015-06-23,20.254011154174805
2015-06-24,20.095497131347656
2015-06-25,19.972211837768555
2015-06-26,19.913503646850586
2015-06-29,19.719768524169922
2015-06-30,19.684541702270508
2015-07-01,19.778478622436523
2015-07-02,19.590618133544922
2015-07-06,19.520164489746094
2015-07-07,19.801963806152344
2015-07-08,19.637577056884766
2015-07-09,19.878280639648438
2015-07-10,20.171817779541016
2015-07-13,20.44186782836914
2015-07-14,20.594512939453125
2015-07-15,20.535804748535156
2015-07-16,20.606252670288086
2015-07-17,20.58863639831543
2015-07-20,20.68844985961914
2015-07-21,20.62972640991211
2015-07-22,20.477092742919922
2015-07-23,20.41838836669922
2015-07-24,20.11311149597168
2015-07-27,20.160078048706055
2015-07-28,20.75301742553711
2015-07-29,20.993722915649414
2015-07-30,20.976102828979492
2015-07-31,21.169837951660156
2015-08-03,21.222681045532227
2015-08-04,21.19919776916504
2015-08-05,21.193286895751953
2015-08-06,20.80870246887207
2015-08-07,20.820528030395508
2015-08-10,20.921117782592773
2015-08-11,20.779115676879883
2015-08-12,20.92703628540039
2015-08-13,20.921117782592773
2015-08-14,20.897445678710938
2015-08-17,21.003944396972656
2015-08-18,21.015785217285156
2015-08-19,20.86786460876465
2015-08-20,20.44186782836914
2015-08-21,19.844287872314453
2015-08-24,19.01004981994629
2015-08-25,18.54263687133789
2015-08-26,19.18754768371582
2015-08-27,19.678632736206055
2015-08-28,19.323627471923828
2015-08-31,19.06330108642578
2015-09-01,18.55447006225586
2015-09-02,18.915386199951172
2015-09-03,18.868051528930664
2015-09-04,18.56039047241211
2015-09-08,19.24671745300293
2015-09-09,18.90947151184082
2015-09-10,19.299968719482422
2015-09-11,19.507041931152344
2015-09-14,19.353212356567383
2015-09-15,19.625377655029297
2015-09-16,19.631296157836914
2015-09-17,19.808795928955078
2015-09-18,19.43604850769043
2015-09-21,19.181631088256836
2015-09-22,19.08696746826172
2015-09-23,19.299968719482422
2015-09-24,19.34729766845703
2015-09-25,18.868051528930664
2015-09-28,18.2349796295166
2015-09-29,18.353307723999023
2015-09-30,18.584056854248047
2015-10-01,18.838470458984375
2015-10-02,19.572120666503906
2015-10-05,19.808795928955078
2015-10-06,19.40054702758789
2015-10-07,19.696374893188477
2015-10-08,19.57805061340332
2015-10-09,19.666791915893555
2015-10-12,19.65496253967285
2015-10-13,19.51296615600586
2015-10-14,19.548460006713867
2015-10-15,20.163787841796875
2015-10-16,20.359039306640625
2015-10-19,20.412288665771484
2015-10-20,20.116455078125
2015-10-21,19.796964645385742
2015-10-22,19.720041275024414
2015-10-23,20.146038055419922
2015-10-26,20.21112060546875
2015-10-27,20.702198028564453
2015-10-28,20.974369049072266
2015-10-29,20.5720272064209
2015-10-30,20.009952545166016
2015-11-02,20.74361228942871
2015-11-03,20.690364837646484
2015-11-04,20.36232566833496
2015-11-05,20.3682918548584
2015-11-06,20.23707389831543
2015-11-09,20.070070266723633
2015-11-10,20.15357208251953
2015-11-11,20.12375259399414
2015-11-12,19.914997100830078
2015-11-13,19.843425750732422
2015-11-16,19.77781867980957
2015-11-17,19.604854583740234
2015-11-18,19.867290496826172
2015-11-19,19.258922576904297
2015-11-20,19.193315505981445
2015-11-23,18.686344146728516
2015-11-24,19.06806755065918
2015-11-25,19.604854583740234
2015-11-27,19.557140350341797
2015-11-30,19.545211791992188
2015-12-01,20.052183151245117
2015-12-02,19.62274932861328
2015-12-03,19.31856346130371
2015-12-04,19.56310272216797
2015-12-07,19.47960090637207
2015-12-08,19.402069091796875
2015-12-09,19.258922576904297
2015-12-10,19.300670623779297
2015-12-11,19.121742248535156
2015-12-14,19.193315505981445
2015-12-15,19.24102783203125
2015-12-16,19.4318904876709
2015-12-17,19.282777786254883
2015-12-18,19.079984664916992
2015-12-21,19.360313415527344
2015-12-22,19.396102905273438
2015-12-23,19.41996192932129
2015-12-24,19.455745697021484
2015-12-28,19.33645248413086
2015-12-29,19.580995559692383
2015-12-30,19.533283233642578
2015-12-31,19.252958297729492
