Date,SYY
2015-04-16,27.990169525146484
2015-04-17,27.997661590576172
2015-04-20,27.975168228149414
2015-04-21,28.20016098022461
2015-04-22,28.222667694091797
2015-04-23,28.462669372558594
2015-04-24,28.447675704956055
2015-04-27,28.327674865722656
2015-04-28,28.29016876220703
2015-04-29,28.072683334350586
2015-04-30,27.772666931152344
2015-05-01,27.870168685913086
2015-05-04,27.50266456604004
2015-05-05,27.090160369873047
2015-05-06,26.9776668548584
2015-05-07,27.27766227722168
2015-05-08,27.45766258239746
2015-05-11,27.367664337158203
2015-05-12,27.45766258239746
2015-05-13,27.63766098022461
2015-05-14,28.072683334350586
2015-05-15,27.95267105102539
2015-05-18,28.117658615112305
2015-05-19,28.72517204284668
2015-05-20,28.55267333984375
2015-05-21,28.575166702270508
2015-05-22,28.25267219543457
2015-05-26,28.110164642333984
2015-05-27,28.162668228149414
2015-05-28,27.937664031982422
2015-05-29,27.870168685913086
2015-06-01,27.922664642333984
2015-06-02,27.975168228149414
2015-06-03,28.17767333984375
2015-06-04,28.140174865722656
2015-06-05,27.817670822143555
2015-06-08,27.795167922973633
2015-06-09,27.825172424316406
2015-06-10,27.922664642333984
2015-06-11,27.84767723083496
2015-06-12,27.690160751342773
2015-06-15,27.757659912109375
2015-06-16,27.937664031982422
2015-06-17,27.9826717376709
2015-06-18,28.0501708984375
2015-06-19,28.035167694091797
2015-06-22,28.20016098022461
2015-06-23,28.19266700744629
2015-06-24,29.06266975402832
2015-06-25,28.72517204284668
2015-06-26,28.777671813964844
2015-06-29,28.15517807006836
2015-06-30,27.29327392578125
2015-07-01,27.210107803344727
2015-07-02,27.157180786132812
2015-07-06,26.975738525390625
2015-07-07,27.240352630615234
2015-07-08,27.25547218322754
2015-07-09,27.217670440673828
2015-07-10,27.25547218322754
2015-07-13,27.308395385742188
2015-07-14,27.346202850341797
2015-07-15,27.240352630615234
2015-07-16,27.323518753051758
2015-07-17,27.48228645324707
2015-07-20,27.421802520751953
2015-07-21,27.444486618041992
2015-07-22,27.38400650024414
2015-07-23,27.323518753051758
2015-07-24,27.217670440673828
2015-07-27,27.051334381103516
2015-07-28,27.23279571533203
2015-07-29,27.406686782836914
2015-07-30,27.263032913208008
2015-07-31,27.452054977416992
2015-08-03,27.421802520751953
2015-08-04,27.557891845703125
2015-08-05,27.792272567749023
2015-08-06,27.406686782836914
2015-08-07,27.920795440673828
2015-08-10,28.419790267944336
2015-08-11,28.70708465576172
2015-08-12,29.20607566833496
2015-08-13,29.122915267944336
2015-08-14,31.28519630432129
2015-08-17,31.111303329467773
2015-08-18,31.111303329467773
2015-08-19,30.967655181884766
2015-08-20,30.657684326171875
2015-08-21,30.015047073364258
2015-08-24,29.68238639831543
2015-08-25,29.51605987548828
2015-08-26,30.204051971435547
2015-08-27,30.468669891357422
2015-08-28,30.173809051513672
2015-08-31,30.14357566833496
2015-09-01,29.546293258666992
2015-09-02,30.067977905273438
2015-09-03,30.173809051513672
2015-09-04,29.916767120361328
2015-09-08,30.29477882385254
2015-09-09,29.939434051513672
2015-09-10,29.76555633544922
2015-09-11,30.204051971435547
2015-09-14,30.151142120361328
2015-09-15,29.833587646484375
2015-09-16,29.886505126953125
2015-09-17,29.87139320373535
2015-09-18,29.848718643188477
2015-09-21,30.128440856933594
2015-09-22,29.750431060791016
2015-09-23,29.826038360595703
2015-09-24,30.022611618041992
2015-09-25,30.03772735595703
2015-09-28,29.274120330810547
2015-09-29,29.43289566040039
2015-09-30,29.69194793701172
2015-10-01,29.417652130126953
2015-10-02,30.01956558227539
2015-10-05,30.6367244720459
2015-10-06,30.537675857543945
2015-10-07,30.903385162353516
2015-10-08,31.200546264648438
2015-10-09,31.185302734375
2015-10-12,31.42149543762207
2015-10-13,31.42149543762207
2015-10-14,30.8195858001709
2015-10-15,31.078632354736328
2015-10-16,31.56624984741211
2015-10-19,31.558637619018555
2015-10-20,31.307201385498047
2015-10-21,31.650066375732422
2015-10-22,31.77960777282715
2015-10-23,31.81768798828125
2015-10-26,31.611974716186523
2015-10-27,31.71864128112793
2015-10-28,31.672927856445312
2015-10-29,31.840551376342773
2015-10-30,31.429119110107422
2015-11-02,31.26911735534668
2015-11-03,31.20815086364746
2015-11-04,31.078632354736328
2015-11-05,31.28435516357422
2015-11-06,31.185302734375
2015-11-09,30.834819793701172
2015-11-10,30.880538940429688
2015-11-11,30.751008987426758
2015-11-12,30.64434242248535
2015-11-13,30.45384979248047
2015-11-16,30.926244735717773
2015-11-17,30.842424392700195
2015-11-18,31.352916717529297
2015-11-19,31.543399810791016
2015-11-20,31.17767333984375
2015-11-23,31.543399810791016
2015-11-24,31.48244857788086
2015-11-25,31.61959457397461
2015-11-27,31.657690048217773
2015-11-30,31.314821243286133
2015-12-01,31.26911735534668
2015-12-02,31.24625015258789
2015-12-03,30.86528968811035
2015-12-04,31.314821243286133
2015-12-07,31.291963577270508
2015-12-08,31.368162155151367
2015-12-09,31.337682723999023
2015-12-10,31.322458267211914
2015-12-11,31.170068740844727
2015-12-14,31.39863395690918
2015-12-15,31.34531021118164
2015-12-16,31.650066375732422
2015-12-17,31.429119110107422
2015-12-18,30.89577293395996
2015-12-21,31.131961822509766
2015-12-22,31.44435691833496
2015-12-23,31.657690048217773
2015-12-24,31.467208862304688
2015-12-28,31.627206802368164
2015-12-29,31.64243507385254
2015-12-30,31.58911895751953
2015-12-31,31.238630294799805
