Date,WU
2015-04-13,11.2557954788208
2015-04-14,11.338156700134277
2015-04-15,11.415023803710938
2015-04-16,11.3875732421875
2015-04-17,11.327171325683594
2015-04-20,11.382079124450684
2015-04-21,11.36561107635498
2015-04-22,11.420513153076172
2015-04-23,11.513853073120117
2015-04-24,11.305212020874023
2015-04-27,11.184418678283691
2015-04-28,11.239324569702148
2015-04-29,11.19539737701416
2015-04-30,11.135004043579102
2015-05-01,11.667593002319336
2015-05-04,11.629162788391113
2015-05-05,11.5028715133667
2015-05-06,11.997032165527344
2015-05-07,11.914670944213867
2015-05-08,12.04095458984375
2015-05-11,11.947617530822754
2015-05-12,11.942123413085938
2015-05-13,12.008008003234863
2015-05-14,12.057427406311035
2015-05-15,11.920159339904785
2015-05-18,12.073901176452637
2015-05-19,12.30999755859375
2015-05-20,12.342938423156738
2015-05-21,12.353926658630371
2015-05-22,12.386870384216309
2015-05-26,12.211165428161621
2015-05-27,12.183716773986816
2015-05-28,12.046446800231934
2015-05-29,12.051939964294434
2015-06-01,12.051939964294434
2015-06-02,12.145276069641113
2015-06-03,12.205677032470703
2015-06-04,12.018993377685547
2015-06-05,11.947617530822754
2015-06-08,11.815840721130371
2015-06-09,11.843293190002441
2015-06-10,11.969575881958008
2015-06-11,12.002523422241211
2015-06-12,11.872567176818848
2015-06-15,11.717735290527344
2015-06-16,11.773036003112793
2015-06-17,11.690083503723145
2015-06-18,11.76750373840332
2015-06-19,11.778564453125
2015-06-22,11.872567176818848
2015-06-23,11.850449562072754
2015-06-24,11.690083503723145
2015-06-25,11.54078483581543
2015-06-26,11.397003173828125
2015-06-29,11.258761405944824
2015-06-30,11.242168426513672
2015-07-01,11.275345802307129
2015-07-02,10.501171112060547
2015-07-06,10.479049682617188
2015-07-07,10.561997413635254
2015-07-08,10.423751831054688
2015-07-09,10.456931114196777
2015-07-10,10.523290634155273
2015-07-13,10.55646800994873
2015-07-14,10.600708961486816
2015-07-15,10.484578132629395
2015-07-16,10.656006813049316
2015-07-17,10.617298126220703
2015-07-20,10.617298126220703
2015-07-21,10.561997413635254
2015-07-22,10.567525863647461
2015-07-23,10.451403617858887
2015-07-24,10.313156127929688
2015-07-27,10.15279483795166
2015-07-28,10.30762767791748
2015-07-29,10.528818130493164
2015-07-30,10.517759323120117
2015-07-31,11.192397117614746
2015-08-03,11.181341171264648
2015-08-04,11.153691291809082
2015-08-05,11.242168426513672
2015-08-06,11.264287948608398
2015-08-07,11.280877113342285
2015-08-10,11.363826751708984
2015-08-11,11.280877113342285
2015-08-12,11.291939735412598
2015-08-13,11.26981258392334
2015-08-14,11.253227233886719
2015-08-17,11.291939735412598
2015-08-18,11.26981258392334
2015-08-19,11.032033920288086
2015-08-20,10.77766227722168
2015-08-21,10.362918853759766
2015-08-24,9.8375883102417
2015-08-25,9.848648071289062
2015-08-26,10.119613647460938
2015-08-27,10.279977798461914
2015-08-28,10.263387680053711
2015-08-31,10.197030067443848
2015-09-01,9.79887866973877
2015-09-02,9.981364250183105
2015-09-03,10.213621139526367
2015-09-04,10.091961860656738
2015-09-08,10.291035652160645
2015-09-09,10.080900192260742
2015-09-10,10.180440902709961
2015-09-11,10.125139236450195
2015-09-14,10.105618476867676
2015-09-15,10.406784057617188
2015-09-16,10.56294059753418
2015-09-17,10.529475212097168
2015-09-18,10.362164497375488
2015-09-21,10.46812915802002
2015-09-22,10.317547798156738
2015-09-23,10.29523754119873
2015-09-24,10.178122520446777
2015-09-25,10.155813217163086
2015-09-28,9.955038070678711
2015-09-29,10.094467163085938
2015-09-30,10.239473342895508
2015-10-01,10.155813217163086
2015-10-02,10.34543228149414
2015-10-05,10.451395988464355
2015-10-06,10.378896713256836
2015-10-07,10.484858512878418
2015-10-08,10.707944869995117
2015-10-09,10.668903350830078
2015-10-12,10.674482345581055
2015-10-13,10.56294059753418
2015-10-14,10.434664726257324
2015-10-15,10.56294059753418
2015-10-16,10.641019821166992
2015-10-19,10.641019821166992
2015-10-20,10.613133430480957
2015-10-21,10.635442733764648
2015-10-22,10.964483261108398
2015-10-23,11.020256996154785
2015-10-26,10.95333480834961
2015-10-27,10.724672317504883
2015-10-28,10.925443649291992
2015-10-29,10.601978302001953
2015-10-30,10.735831260681152
2015-11-02,10.81948471069336
2015-11-03,10.836213111877441
2015-11-04,10.746983528137207
2015-11-05,10.91429328918457
2015-11-06,11.076027870178223
2015-11-09,10.836213111877441
2015-11-10,10.82505989074707
2015-11-11,10.752564430236816
2015-11-12,10.479286193847656
2015-11-13,10.34543228149414
2015-11-16,10.44582462310791
2015-11-17,10.607553482055664
2015-11-18,10.875253677368164
2015-11-19,10.641019821166992
2015-11-20,10.629863739013672
2015-11-23,10.56294059753418
2015-11-24,10.496014595031738
2015-11-25,10.484858512878418
2015-11-27,10.47370719909668
2015-11-30,10.518322944641113
2015-12-01,10.707944869995117
2015-12-02,10.55736255645752
2015-12-03,10.412357330322266
2015-12-04,10.551785469055176
2015-12-07,10.607553482055664
2015-12-08,10.551785469055176
2015-12-09,10.523902893066406
2015-12-10,10.540632247924805
2015-12-11,10.194852828979492
2015-12-14,10.116777420043945
2015-12-15,10.17021369934082
2015-12-16,10.417719841003418
2015-12-17,10.19833755493164
2015-12-18,10.012710571289062
2015-12-21,10.130837440490723
2015-12-22,10.271465301513672
2015-12-23,10.412095069885254
2015-12-24,10.406466484069824
2015-12-28,10.260213851928711
2015-12-29,10.36709213256836
2015-12-30,10.260213851928711
2015-12-31,10.074586868286133
