Date,OKE
2015-06-24,20.38763999938965
2015-06-25,19.85723876953125
2015-06-26,20.16537857055664
2015-06-29,19.75621223449707
2015-06-30,19.943113327026367
2015-07-01,19.599609375
2015-07-02,19.811779022216797
2015-07-06,19.160140991210938
2015-07-07,19.761262893676758
2015-07-08,19.45311737060547
2015-07-09,19.771360397338867
2015-07-10,19.973426818847656
2015-07-13,20.811962127685547
2015-07-14,20.912994384765625
2015-07-15,20.524028778076172
2015-07-16,20.700824737548828
2015-07-17,20.402795791625977
2015-07-20,19.746110916137695
2015-07-21,19.943113327026367
2015-07-22,19.347042083740234
2015-07-23,19.53394317626953
2015-07-24,19.033849716186523
2015-07-27,19.12982749938965
2015-07-28,19.579404830932617
2015-07-29,20.205791473388672
2015-07-30,19.444129943847656
2015-07-31,19.3825740814209
2015-08-03,18.7568416595459
2015-08-04,18.305479049682617
2015-08-05,17.859256744384766
2015-08-06,18.11058235168457
2015-08-07,17.602806091308594
2015-08-10,18.31060791015625
2015-08-11,18.48499870300293
2015-08-12,19.3671932220459
2015-08-13,18.638872146606445
2015-08-14,18.60809326171875
2015-08-17,18.767093658447266
2015-08-18,18.26957893371582
2015-08-19,17.94645118713379
2015-08-20,17.890031814575195
2015-08-21,17.505353927612305
2015-08-24,16.500064849853516
2015-08-25,16.223094940185547
2015-08-26,16.700098037719727
2015-08-27,17.684873580932617
2015-08-28,18.274709701538086
2015-08-31,18.469614028930664
2015-09-01,17.920804977416992
2015-09-02,18.12596893310547
2015-09-03,18.295223236083984
2015-09-04,18.156740188598633
2015-09-08,18.685029983520508
2015-09-09,18.38241958618164
2015-09-10,18.546552658081055
2015-09-11,18.049030303955078
2015-09-14,17.695125579833984
2015-09-15,17.874649047851562
2015-09-16,18.500389099121094
2015-09-17,18.60809326171875
2015-09-18,18.331127166748047
2015-09-21,18.715803146362305
2015-09-22,18.82863998413086
2015-09-23,18.12084197998047
2015-09-24,17.86439323425293
2015-09-25,18.049030303955078
2015-09-28,16.925771713256836
2015-09-29,15.828168869018555
2015-09-30,16.515453338623047
2015-10-01,16.812936782836914
2015-10-02,17.746417999267578
2015-10-05,18.946613311767578
2015-10-06,19.408220291137695
2015-10-07,19.936513900756836
2015-10-08,20.054479598999023
2015-10-09,20.300670623779297
2015-10-12,19.900611877441406
2015-10-13,19.556964874267578
2015-10-14,19.392831802368164
2015-10-15,19.803157806396484
2015-10-16,19.915990829467773
2015-10-19,19.6595516204834
2015-10-20,19.556964874267578
2015-10-21,19.182544708251953
2015-10-22,18.813249588012695
2015-10-23,18.58245277404785
2015-10-26,17.746417999267578
2015-10-27,17.064260482788086
2015-10-28,17.254032135009766
2015-10-29,17.387256622314453
2015-10-30,17.72162437438965
2015-11-02,17.972408294677734
2015-11-03,17.79999542236328
2015-11-04,17.533550262451172
2015-11-05,16.389371871948242
2015-11-06,16.509536743164062
2015-11-09,16.091575622558594
2015-11-10,16.08112907409668
2015-11-11,15.412382125854492
2015-11-12,14.743643760681152
2015-11-13,14.88470458984375
2015-11-16,15.527326583862305
2015-11-17,14.869032859802246
2015-11-18,15.307892799377441
2015-11-19,15.140706062316895
2015-11-20,14.942178726196289
2015-11-23,15.198177337646484
2015-11-24,15.81989860534668
2015-11-25,15.88781452178955
2015-11-27,15.391488075256348
2015-11-30,15.401931762695312
2015-12-01,15.260870933532715
2015-12-02,14.101020812988281
2015-12-03,13.996536254882812
2015-12-04,12.956849098205566
2015-12-07,11.295450210571289
2015-12-08,11.211853981018066
2015-12-09,11.598471641540527
2015-12-10,11.650717735290527
2015-12-11,10.611031532287598
2015-12-14,10.762545585632324
2015-12-15,11.149164199829102
2015-12-16,10.908828735351562
2015-12-17,10.375929832458496
2015-12-18,9.890050888061523
2015-12-21,11.41561508178711
2015-12-22,12.079133033752441
2015-12-23,12.690402030944824
2015-12-24,12.601583480834961
2015-12-28,12.601583480834961
2015-12-29,12.565010070800781
2015-12-30,12.246313095092773
2015-12-31,12.883706092834473
