date,SPLS
2015-06-19,14.685121396518
2015-06-22,14.640295018629
2015-06-23,14.900288010387
2015-06-24,14.317545097827
2015-06-25,14.299478794864
2015-06-26,14.498208127452
2015-06-29,13.838788069319
2015-06-30,13.829754917838
2015-07-01,14.046550553388
2015-07-02,14.046550553388
2015-07-06,14.019451098944
2015-07-07,14.163981522645
2015-07-08,13.8478212208
2015-07-09,13.77555600895
2015-07-10,13.902020129688
2015-07-13,14.082683159313
2015-07-14,14.028484250426
2015-07-15,13.951702462835
2015-07-16,13.856854372281
2015-07-17,13.27873267748
2015-07-20,13.215500617111
2015-07-21,13.215500617111
2015-07-22,13.387130495255
2015-07-23,13.043870738966
2015-07-24,12.845141406378
2015-07-27,12.601246316384
2015-07-28,12.565113710458
2015-07-29,12.619312619346
2015-07-30,12.935472921191
2015-07-31,13.287765828961
2015-08-03,12.763843043047
2015-08-04,12.818041951934
2015-08-05,13.016771284522
2015-08-06,12.682544679715
2015-08-07,12.610279467865
2015-08-10,12.881274012303
2015-08-11,12.754809891565
2015-08-12,12.79094249749
2015-08-13,12.71867728564
2015-08-14,12.854174557859
2015-08-17,12.854174557859
2015-08-18,12.781909346009
2015-08-19,12.754809891565
2015-08-20,12.682544679715
2015-08-21,12.456715892683
2015-08-24,12.167655045282
2015-08-25,11.959892561213
2015-08-26,12.041190924544
2015-08-27,12.393483832314
2015-08-28,12.420583286758
2015-08-31,12.836108254897
2015-09-01,12.36638437787
2015-09-02,12.763843043047
2015-09-03,12.465749044164
2015-09-04,12.285086014539
2015-09-08,12.818041951934
2015-09-09,12.628345770827
2015-09-10,12.519947953052
2015-09-11,12.519947953052
2015-09-14,12.402516983795
2015-09-15,12.375417529352
2015-09-16,12.565113710458
2015-09-17,12.492848498608
2015-09-18,12.203787651207
2015-09-21,12.230887105651
2015-09-22,11.51726813863
2015-09-23,11.309505654561
2015-09-24,11.574002157772
2015-09-25,11.282143947332
2015-09-28,10.853477200748
2015-09-29,10.789633217214
2015-09-30,10.680186388299
2015-10-01,10.889959477053
2015-10-02,11.081491427654
2015-10-05,11.273023378256
2015-10-06,11.282143947332
2015-10-07,11.528399312391
2015-10-08,11.510158174238
2015-10-09,11.282143947332
2015-10-12,11.117973703959
2015-10-13,10.972044598739
2015-10-14,11.446314190705
2015-10-15,11.437193621628
2015-10-16,11.446314190705
2015-10-19,11.469115613395
2015-10-20,11.391590776247
2015-10-21,11.473675897933
2015-10-22,11.537519881467
2015-10-23,11.501037605162
2015-10-26,11.779214961988
2015-10-27,11.601363865001
2015-10-28,11.797456100141
2015-10-29,11.806576669217
2015-10-30,11.84761923006
2015-11-02,11.938824920823
2015-11-03,12.194200854958
2015-11-04,11.893222075441
2015-11-05,12.1394774405
2015-11-06,12.039151180661
2015-11-09,11.70169012484
2015-11-10,11.893222075441
2015-11-11,11.77465467745
2015-11-12,11.656087279459
2015-11-13,11.491917036086
2015-11-16,11.592243295925
2015-11-17,11.355108499942
2015-11-18,11.045009151349
2015-11-19,10.990285736892
2015-11-20,11.209179394722
2015-11-23,11.108853134883
2015-11-24,11.172697118417
2015-11-25,11.236541101951
2015-11-27,11.227420532874
2015-11-30,11.008526875044
2015-12-01,11.108853134883
2015-12-02,10.990285736892
2015-12-03,10.908200615205
2015-12-04,11.273023378256
2015-12-07,9.7225266352918
2015-12-08,9.1935336288688
2015-12-09,8.9928811091911
2015-12-10,9.0840867999537
2015-12-11,8.6645406224458
2015-12-14,8.5733349316832
2015-12-15,8.7557463132083
2015-12-16,8.7192640369033
2015-12-17,8.6462994842932
2015-12-18,8.5915760698357
2015-12-21,8.673661191522
2015-12-22,8.7106096950003
2015-12-23,8.8029809536959
2015-12-24,8.886115086522
2015-12-28,8.886115086522
2015-12-29,8.8306923313046
2015-12-30,8.8029809536959
2015-12-31,8.7475581984785
