Date,MLM
2015-08-18,161.79998779296875
2015-08-19,157.37948608398438
2015-08-20,153.75094604492188
2015-08-21,148.8607635498047
2015-08-24,142.57998657226562
2015-08-25,142.1378631591797
2015-08-26,145.4533233642578
2015-08-27,151.94593811035156
2015-08-28,152.78602600097656
2015-08-31,154.90936279296875
2015-09-01,151.14279174804688
2015-09-02,155.60171508789062
2015-09-03,155.01089477539062
2015-09-04,153.6723175048828
2015-09-08,156.93113708496094
2015-09-09,155.6479034423828
2015-09-10,157.6511993408203
2015-09-11,158.30661010742188
2015-09-14,159.59906005859375
2015-09-15,161.63925170898438
2015-09-16,162.95025634765625
2015-09-17,162.41477966308594
2015-09-18,156.83876037597656
2015-09-21,158.408203125
2015-09-22,153.26605224609375
2015-09-23,149.04710388183594
2015-09-24,147.42234802246094
2015-09-25,147.14540100097656
2015-09-28,141.0062713623047
2015-09-29,136.97198486328125
2015-09-30,140.27699279785156
2015-10-01,144.6804962158203
2015-10-02,150.55194091796875
2015-10-05,151.7058868408203
2015-10-06,147.09918212890625
2015-10-07,147.46852111816406
2015-10-08,150.5334930419922
2015-10-09,152.3890838623047
2015-10-12,149.57339477539062
2015-10-13,143.19415283203125
2015-10-14,140.09228515625
2015-10-15,137.75668334960938
2015-10-16,139.80615234375
2015-10-19,137.0365753173828
2015-10-20,136.9812469482422
2015-10-21,134.69174194335938
2015-10-22,140.69239807128906
2015-10-23,141.13552856445312
2015-10-26,137.16586303710938
2015-10-27,135.7257080078125
2015-10-28,141.11709594726562
2015-10-29,140.0277099609375
2015-10-30,143.23109436035156
2015-11-02,143.34188842773438
2015-11-03,131.19287109375
2015-11-04,134.6455841064453
2015-11-05,143.39724731445312
2015-11-06,143.0741729736328
2015-11-09,140.4615936279297
2015-11-10,141.76327514648438
2015-11-11,143.84039306640625
2015-11-12,139.86155700683594
2015-11-13,141.6432647705078
2015-11-16,145.4005889892578
2015-11-17,144.9113006591797
2015-11-18,147.0623016357422
2015-11-19,148.2809295654297
2015-11-20,148.5116729736328
2015-11-23,147.6346893310547
2015-11-24,148.6040496826172
2015-11-25,147.9393310546875
2015-11-27,149.0037078857422
2015-11-30,145.67189025878906
2015-12-01,147.46731567382812
2015-12-02,146.190185546875
2015-12-03,142.19204711914062
2015-12-04,143.70065307617188
2015-12-07,136.3336944580078
2015-12-08,137.49061584472656
2015-12-09,133.69607543945312
2015-12-10,132.94638061523438
2015-12-11,131.502685546875
2015-12-14,131.9932098388672
2015-12-15,134.28836059570312
2015-12-16,136.66690063476562
2015-12-17,132.10423278808594
2015-12-18,129.48507690429688
2015-12-21,130.49388122558594
2015-12-22,129.42034912109375
2015-12-23,132.30789184570312
2015-12-24,131.72471618652344
2015-12-28,129.39256286621094
2015-12-29,130.1792449951172
2015-12-30,127.06034851074219
2015-12-31,126.4032211303711
