Date,DGX
2015-12-02,55.694915771484375
2015-12-03,53.684085845947266
2015-12-04,55.59762191772461
2015-12-07,55.80841827392578
2015-12-08,55.47597885131836
2015-12-09,55.167877197265625
2015-12-10,55.289512634277344
2015-12-11,54.71382141113281
2015-12-14,54.69759750366211
2015-12-15,55.605712890625
2015-12-16,55.75166702270508
2015-12-17,55.82463836669922
2015-12-18,56.33546447753906
2015-12-21,57.62465286254883
2015-12-22,57.867897033691406
2015-12-23,58.15978240966797
2015-12-24,57.90034866333008
2015-12-28,58.054378509521484
2015-12-29,58.46791458129883
2015-12-30,58.16790008544922
2015-12-31,57.68142318725586
