Date,ES
2015-06-09,31.97833251953125
2015-06-10,31.874792098999023
2015-06-11,32.20610809326172
2015-06-12,31.819583892822266
2015-06-15,31.76435089111328
2015-06-16,32.21990966796875
2015-06-17,32.406280517578125
2015-06-18,32.640953063964844
2015-06-19,32.261322021484375
2015-06-22,32.13709259033203
2015-06-23,31.647003173828125
2015-06-24,31.453752517700195
2015-06-25,31.41234016418457
2015-06-26,31.743650436401367
2015-06-29,31.405439376831055
2015-06-30,31.34332275390625
2015-07-01,31.453752517700195
2015-07-02,32.102569580078125
2015-07-06,31.964527130126953
2015-07-07,32.70307540893555
2015-07-08,32.530513763427734
2015-07-09,32.254417419433594
2015-07-10,32.3648567199707
2015-07-13,32.468387603759766
2015-07-14,32.64785385131836
2015-07-15,32.937740325927734
2015-07-16,33.33808898925781
2015-07-17,33.0757942199707
2015-07-20,32.841121673583984
2015-07-21,32.799705505371094
2015-07-22,33.013675689697266
2015-07-23,32.682369232177734
2015-07-24,32.58572769165039
2015-07-27,33.04129409790039
2015-07-28,33.213829040527344
2015-07-29,33.33118438720703
2015-07-30,33.66248321533203
2015-07-31,34.318206787109375
2015-08-03,34.407936096191406
2015-08-04,33.89026641845703
2015-08-05,33.98689651489258
2015-08-06,34.18707275390625
2015-08-07,34.373435974121094
2015-08-10,34.5252799987793
2015-08-11,34.79447555541992
2015-08-12,35.13958740234375
2015-08-13,35.0567512512207
2015-08-14,35.3259391784668
2015-08-17,35.62274932861328
2015-08-18,35.52611541748047
2015-08-19,35.671051025390625
2015-08-20,35.629642486572266
2015-08-21,35.229305267333984
2015-08-24,33.76602554321289
2015-08-25,32.61334228515625
2015-08-26,33.186241149902344
2015-08-27,33.53826141357422
2015-08-28,33.33118438720703
2015-08-31,32.6064338684082
2015-09-01,31.798877716064453
2015-09-02,31.85408592224121
2015-09-03,32.06804656982422
2015-09-04,31.571090698242188
2015-09-08,32.08185958862305
2015-09-09,31.660810470581055
2015-09-10,31.69426727294922
2015-09-11,32.10524368286133
2015-09-14,32.21669006347656
2015-09-15,32.5301513671875
2015-09-16,32.53711700439453
2015-09-17,33.1988639831543
2015-09-18,32.89237976074219
2015-09-21,33.0943717956543
2015-09-22,33.06651306152344
2015-09-23,33.240657806396484
2015-09-24,33.55411911010742
2015-09-25,34.055660247802734
2015-09-28,34.194969177246094
2015-09-29,34.34124755859375
2015-09-30,35.26072311401367
2015-10-01,34.773128509521484
2015-10-02,35.184104919433594
2015-10-05,35.5950813293457
2015-10-06,35.27467346191406
2015-10-07,35.12142562866211
2015-10-08,35.57419967651367
2015-10-09,35.267696380615234
2015-10-12,35.650814056396484
2015-10-13,35.490604400634766
2015-10-14,35.6995735168457
2015-10-15,36.10359191894531
2015-10-16,36.389198303222656
2015-10-19,36.20808029174805
2015-10-20,36.361331939697266
2015-10-21,36.26380157470703
2015-10-22,36.70962142944336
2015-10-23,36.0269775390625
2015-10-26,36.256839752197266
2015-10-27,36.17324447631836
2015-10-28,35.504539489746094
2015-10-29,35.358253479003906
2015-10-30,35.483638763427734
2015-11-02,35.49757385253906
2015-11-03,35.838890075683594
2015-11-04,35.93641662597656
2015-11-05,35.87371826171875
2015-11-06,34.14621353149414
2015-11-09,34.37608337402344
2015-11-10,35.08658981323242
2015-11-11,35.57419967651367
2015-11-12,34.98908233642578
2015-11-13,34.689537048339844
2015-11-16,35.504539489746094
2015-11-17,34.585052490234375
2015-11-18,35.246795654296875
2015-11-19,35.55329132080078
2015-11-20,35.83192825317383
2015-11-23,35.61599349975586
2015-11-24,35.2816276550293
2015-11-25,35.07962417602539
2015-11-27,35.198036193847656
2015-11-30,35.490604400634766
2015-12-01,35.365230560302734
2015-12-02,34.64078140258789
2015-12-03,34.35518264770508
2015-12-04,35.267696380615234
2015-12-07,35.650814056396484
2015-12-08,35.602054595947266
2015-12-09,35.413978576660156
2015-12-10,34.31690979003906
2015-12-11,34.352020263671875
2015-12-14,34.548683166503906
2015-12-15,34.92091751098633
2015-12-16,35.92529296875
2015-12-17,36.32563018798828
2015-12-18,35.43364334106445
2015-12-21,35.16675567626953
2015-12-22,35.60220718383789
2015-12-23,36.26943588256836
2015-12-24,36.339683532714844
2015-12-28,36.40991973876953
2015-12-29,36.452064514160156
2015-12-30,36.416934967041016
2015-12-31,35.869110107421875
