Date,GPC
2015-01-02,76.95877075195312
2015-01-05,76.46745300292969
2015-01-06,73.33187866210938
2015-01-07,74.45173645019531
2015-01-08,74.61067199707031
2015-01-09,73.23795318603516
2015-01-12,70.4563980102539
2015-01-13,70.13851165771484
2015-01-14,68.83805847167969
2015-01-15,68.69357299804688
2015-01-16,70.15296936035156
2015-01-20,70.42030334472656
2015-01-21,70.62979888916016
2015-01-22,71.22224426269531
2015-01-23,71.0921859741211
2015-01-26,71.27281951904297
2015-01-27,70.4563980102539
2015-01-28,68.93919372558594
2015-01-29,68.93919372558594
2015-01-30,67.14744567871094
2015-02-02,67.50869750976562
2015-02-03,70.74539947509766
2015-02-04,68.99702453613281
2015-02-05,69.32209777832031
2015-02-06,69.78449249267578
2015-02-09,69.41605377197266
2015-02-10,69.73394012451172
2015-02-11,69.66169738769531
2015-02-12,69.92900085449219
2015-02-13,70.08795166015625
2015-02-17,69.79895782470703
2015-02-18,69.03312683105469
2015-02-19,69.14869689941406
2015-02-20,69.56053924560547
2015-02-23,69.66169738769531
2015-02-24,69.63275909423828
2015-02-25,69.9217758178711
2015-02-26,69.74114227294922
2015-02-27,69.41605377197266
2015-03-02,70.037353515625
2015-03-03,69.00424194335938
2015-03-04,68.38249206542969
2015-03-05,68.52069091796875
2015-03-06,67.56082916259766
2015-03-09,68.27342224121094
2015-03-10,67.16087341308594
2015-03-11,67.13904571533203
2015-03-12,68.87699127197266
2015-03-13,68.69519805908203
2015-03-16,69.8077392578125
2015-03-17,68.82606506347656
2015-03-18,69.25509643554688
2015-03-19,69.4659652709961
2015-03-20,69.7568359375
2015-03-23,69.50958251953125
2015-03-24,68.76789093017578
2015-03-25,67.51717376708984
2015-03-26,67.13904571533203
2015-03-27,67.57535552978516
2015-03-30,68.2516098022461
2015-03-31,67.7644271850586
2015-04-01,66.71730041503906
2015-04-02,67.42994689941406
2015-04-06,67.82257843017578
2015-04-07,67.85896301269531
2015-04-08,67.51717376708984
2015-04-09,67.56082916259766
2015-04-10,67.82257843017578
2015-04-13,67.50263977050781
2015-04-14,67.38628387451172
2015-04-15,67.29174041748047
2015-04-16,66.97907257080078
2015-04-17,66.65911865234375
2015-04-20,67.31356048583984
2015-04-21,67.22628784179688
2015-04-22,67.64082336425781
2015-04-23,67.72077941894531
2015-04-24,66.89183044433594
2015-04-27,66.50640869140625
2015-04-28,66.41915893554688
2015-04-29,66.12830352783203
2015-04-30,65.33570098876953
2015-05-01,66.51368713378906
2015-05-04,67.50263977050781
2015-05-05,66.76093292236328
2015-05-06,66.63729095458984
2015-05-07,67.32809448242188
2015-05-08,68.4115982055664
2015-05-11,68.50611877441406
2015-05-12,68.36070251464844
2015-05-13,67.40083312988281
2015-05-14,68.38249206542969
2015-05-15,68.237060546875
2015-05-18,68.17889404296875
2015-05-19,68.13526153564453
2015-05-20,68.16433715820312
2015-05-21,68.04071044921875
2015-05-22,68.01892852783203
2015-05-26,67.32086181640625
2015-05-27,67.5317153930664
2015-05-28,67.19721221923828
2015-05-29,65.78650665283203
2015-06-01,65.61199951171875
2015-06-02,65.69197845458984
2015-06-03,66.44246673583984
2015-06-04,66.62549591064453
2015-06-05,67.01351165771484
2015-06-08,66.50835418701172
2015-06-09,66.06175231933594
2015-06-10,66.94029235839844
2015-06-11,66.51567840576172
2015-06-12,66.50835418701172
2015-06-15,66.25208282470703
2015-06-16,66.48639678955078
2015-06-17,66.76458740234375
2015-06-18,67.8188705444336
2015-06-19,67.51140594482422
2015-06-22,67.56262969970703
2015-06-23,67.5552978515625
2015-06-24,67.17459106445312
2015-06-25,67.06477355957031
2015-06-26,67.40888214111328
2015-06-29,65.36618041992188
2015-06-30,65.54923248291016
2015-07-01,66.3765640258789
2015-07-02,65.915283203125
2015-07-06,65.51992797851562
2015-07-07,65.48332977294922
2015-07-08,64.31920623779297
2015-07-09,64.6267318725586
2015-07-10,65.14654541015625
2015-07-13,66.24478149414062
2015-07-14,66.04707336425781
2015-07-15,66.25208282470703
2015-07-16,66.53031158447266
2015-07-17,66.36190032958984
2015-07-20,65.02206420898438
2015-07-21,64.3338851928711
2015-07-22,64.3118896484375
2015-07-23,64.40708923339844
2015-07-24,63.6090202331543
2015-07-27,63.096527099609375
