Date,WEC
2015-07-29,34.077484130859375
2015-07-30,34.50911331176758
2015-07-31,34.671852111816406
2015-08-03,34.93366622924805
2015-08-04,34.41713333129883
2015-08-05,34.43836212158203
2015-08-06,34.848758697509766
2015-08-07,35.40776062011719
2015-08-10,35.19548034667969
2015-08-11,35.72616958618164
2015-08-12,36.22663497924805
2015-08-13,36.22663497924805
2015-08-14,36.496761322021484
2015-08-17,36.46122360229492
2015-08-18,36.44700241088867
2015-08-19,36.63182830810547
2015-08-20,36.58918380737305
2015-08-21,36.468318939208984
2015-08-24,34.6697998046875
2015-08-25,33.468406677246094
2015-08-26,33.92337417602539
2015-08-27,34.25749206542969
2015-08-28,34.264591217041016
2015-08-31,33.87361145019531
2015-09-01,33.24092102050781
2015-09-02,33.19826126098633
2015-09-03,33.425758361816406
2015-09-04,33.10585021972656
2015-09-08,33.60347366333008
2015-09-09,33.319114685058594
2015-09-10,33.58213806152344
2015-09-11,34.037109375
2015-09-14,34.285926818847656
2015-09-15,34.31435775756836
2015-09-16,34.420982360839844
2015-09-17,34.96836853027344
2015-09-18,35.06788635253906
2015-09-21,35.19585418701172
2015-09-22,35.011016845703125
2015-09-23,35.17451858520508
2015-09-24,35.67924880981445
2015-09-25,36.262184143066406
2015-09-28,36.24085235595703
2015-09-29,36.34037780761719
2015-09-30,37.12234878540039
2015-10-01,37.022823333740234
2015-10-02,37.40669250488281
2015-10-05,37.49911117553711
2015-10-06,37.05835723876953
2015-10-07,36.72425842285156
2015-10-08,37.28585433959961
2015-10-09,37.221858978271484
2015-10-12,37.51333999633789
2015-10-13,37.27873992919922
2015-10-14,37.1436767578125
2015-10-15,37.67684555053711
2015-10-16,37.890106201171875
2015-10-19,38.010955810546875
2015-10-20,37.93987274169922
2015-10-21,37.79057693481445
2015-10-22,38.19578170776367
2015-10-23,37.54176712036133
2015-10-26,37.5702018737793
2015-10-27,37.44935989379883
2015-10-28,36.894859313964844
2015-10-29,36.468318939208984
2015-10-30,36.653160095214844
2015-11-02,36.75978088378906
2015-11-03,36.88064956665039
2015-11-04,36.95883560180664
2015-11-05,36.73846435546875
2015-11-06,35.19585418701172
2015-11-09,34.96836853027344
2015-11-10,35.5696907043457
2015-11-11,35.87107849121094
2015-11-12,35.51228332519531
2015-11-13,35.17502975463867
2015-11-16,36.14373779296875
2015-11-17,35.54815673828125
2015-11-18,35.928466796875
2015-11-19,36.06480026245117
2015-11-20,36.24419021606445
2015-11-23,35.82083511352539
2015-11-24,35.4333381652832
2015-11-25,35.210899353027344
2015-11-27,35.54815673828125
2015-11-30,35.390296936035156
2015-12-01,35.81365966796875
2015-12-02,34.938228607177734
2015-12-03,34.529212951660156
2015-12-04,35.483585357666016
2015-12-07,35.93562698364258
2015-12-08,36.237022399902344
2015-12-09,35.83518600463867
2015-12-10,34.8449592590332
2015-12-11,34.8449592590332
2015-12-14,35.54815673828125
2015-12-15,35.82083511352539
2015-12-16,36.75366973876953
2015-12-17,36.78238296508789
2015-12-18,36.05044937133789
2015-12-21,36.15809631347656
2015-12-22,36.409244537353516
2015-12-23,36.9832878112793
2015-12-24,37.004817962646484
2015-12-28,37.23444747924805
2015-12-29,37.52864456176758
2015-12-30,37.47841262817383
2015-12-31,36.81825637817383
