date,LB
2015-09-22,83.117125970456
2015-09-23,83.280136241481
2015-09-24,83.171462727465
2015-09-25,83.135238222792
2015-09-28,80.979880194794
2015-09-29,80.95271181629
2015-09-30,81.622865152726
2015-10-01,82.691488040557
2015-10-02,84.276310119968
2015-10-05,85.009856339581
2015-10-06,84.575162283514
2015-10-07,85.76151481153
2015-10-08,87.418785900285
2015-10-09,87.246719503092
2015-10-12,87.690469685327
2015-10-13,87.427842026453
2015-10-14,86.404499769462
2015-10-15,86.97503571805
2015-10-16,87.681413559159
2015-10-19,88.007434101209
2015-10-20,87.282944007764
2015-10-21,87.409729774117
2015-10-22,87.62707680215
2015-10-23,85.018912465749
2015-10-26,86.866362204033
2015-10-27,85.725290306858
2015-10-28,86.621846797496
2015-10-29,85.779627063866
2015-10-30,86.920698961042
2015-11-02,87.34633689094
2015-11-03,89.999781858182
2015-11-04,90.760496456299
2015-11-05,89.764322577812
2015-11-06,87.735750316167
2015-11-09,84.846846068556
2015-11-10,86.169040489093
2015-11-11,84.040850839598
2015-11-12,84.240085615296
2015-11-13,82.039446956457
2015-11-16,82.836386059246
2015-11-17,82.247737858323
2015-11-18,83.977457956422
2015-11-19,83.886405741355
2015-11-20,85.53445083407
2015-11-23,86.554235642822
2015-11-24,88.211385957044
2015-11-25,88.156754628004
2015-11-27,88.02928152691
2015-11-30,86.872918395557
2015-12-01,87.437442128973
2015-12-02,87.50117867952
2015-12-03,87.291758584866
2015-12-04,90.569638327283
2015-12-07,89.458801303464
2015-12-08,89.46790652497
2015-12-09,88.903382791554
2015-12-10,89.103697664702
2015-12-11,87.920018868829
2015-12-14,88.511858266766
2015-12-15,88.293332950604
2015-12-16,89.549853518531
2015-12-17,87.938229311843
2015-12-18,87.200706369799
2015-12-21,86.454078206248
2015-12-22,87.892703204309
2015-12-23,88.857856684021
2015-12-24,88.156754628004
2015-12-28,88.011071083896
2015-12-29,89.121908107715
2015-12-30,88.020176305403
2015-12-31,87.246232477332
