Date,FAST
2015-10-09,7.336564540863037
2015-10-12,7.304569721221924
2015-10-13,7.142702102661133
2015-10-14,7.125762939453125
2015-10-15,7.172816753387451
2015-10-16,7.056124210357666
2015-10-19,6.971428394317627
2015-10-20,6.9733099937438965
2015-10-21,6.946961402893066
2015-10-22,7.249985694885254
2015-10-23,7.346675395965576
2015-10-26,7.295485973358154
2015-10-27,7.265151500701904
2015-10-28,7.397867679595947
2015-10-29,7.401658535003662
2015-10-30,7.424408912658691
2015-11-02,7.631063938140869
2015-11-03,7.684150218963623
2015-11-04,7.625378131866455
2015-11-05,7.816864967346191
2015-11-06,7.788427352905273
2015-11-09,7.693629264831543
2015-11-10,7.670878887176514
2015-11-11,7.623479843139648
2015-11-12,7.327718734741211
2015-11-13,7.318238735198975
2015-11-16,7.42630672454834
2015-11-17,7.365638732910156
2015-11-18,7.5248918533325195
2015-11-19,7.481288909912109
2015-11-20,7.528685092926025
2015-11-23,7.530581951141357
2015-11-24,7.547644138336182
2015-11-25,7.596939563751221
2015-11-27,7.646234512329102
2015-11-30,7.693629264831543
2015-12-01,7.758089542388916
2015-12-02,7.6102094650268555
2015-12-03,7.477495193481445
2015-12-04,7.6102094650268555
2015-12-07,7.741025924682617
2015-12-08,7.621583938598633
2015-12-09,7.625378131866455
2015-12-10,7.612104892730713
2015-12-11,7.483185291290283
2015-12-14,7.564709186553955
2015-12-15,7.551437854766846
2015-12-16,7.638649940490723
2015-12-17,7.581771373748779
2015-12-18,7.411137104034424
2015-12-21,7.363739490509033
2015-12-22,7.598834037780762
2015-12-23,7.822551727294922
2015-12-24,7.869950294494629
2015-12-28,7.849095821380615
2015-12-29,7.894596576690674
2015-12-30,7.869950294494629
2015-12-31,7.739131927490234
