Date,NRG
2015-01-02,21.374204635620117
2015-01-05,20.558095932006836
2015-01-06,20.293838500976562
2015-01-07,20.387096405029297
2015-01-08,20.837905883789062
2015-01-09,21.094392776489258
2015-01-12,20.74464225769043
2015-01-13,20.892311096191406
2015-01-14,20.96226692199707
2015-01-15,20.6513671875
2015-01-16,20.44150733947754
2015-01-20,19.182376861572266
2015-01-21,19.79640007019043
2015-01-22,19.50104331970215
2015-01-23,19.462186813354492
2015-01-26,19.850805282592773
2015-01-27,19.695358276367188
2015-01-28,19.127971649169922
2015-01-29,19.100603103637695
2015-01-30,19.280427932739258
2015-02-02,19.718265533447266
2015-02-03,20.35938262939453
2015-02-04,20.35938262939453
2015-02-05,20.59393882751465
2015-02-06,19.76518440246582
2015-02-09,20.3515625
2015-02-10,20.75812530517578
2015-02-11,20.163923263549805
2015-02-12,19.905906677246094
2015-02-13,19.835546493530273
2015-02-17,19.530620574951172
2015-02-18,20.265560150146484
2015-02-19,19.812084197998047
2015-02-20,19.851184844970703
2015-02-23,19.812084197998047
2015-02-24,20.23429298400879
2015-02-25,19.843358993530273
2015-02-26,19.366432189941406
2015-02-27,18.748769760131836
2015-03-02,18.2874813079834
2015-03-03,18.87386703491211
2015-03-04,19.069326400756836
2015-03-05,19.60098648071289
2015-03-06,19.14751434326172
2015-03-09,18.545495986938477
2015-03-10,18.2874813079834
2015-03-11,18.07638168334961
2015-03-12,18.201475143432617
2015-03-13,18.350032806396484
2015-03-16,18.592397689819336
2015-03-17,19.022418975830078
2015-03-18,19.812084197998047
2015-03-19,19.249160766601562
2015-03-20,19.898090362548828
2015-03-23,20.11701202392578
2015-03-24,19.772993087768555
2015-03-25,19.358613967895508
2015-03-26,19.280427932739258
2015-03-27,18.920778274536133
2015-03-30,19.483705520629883
2015-03-31,19.69481086730957
2015-04-01,18.451669692993164
2015-04-02,18.756589889526367
2015-04-06,19.155330657958984
2015-04-07,19.460256576538086
2015-04-08,19.483705520629883
2015-04-09,19.24134063720703
2015-04-10,19.21006965637207
2015-04-13,19.225696563720703
2015-04-14,19.038055419921875
2015-04-15,19.663541793823242
2015-04-16,19.62444305419922
2015-04-17,19.514986038208008
2015-04-20,20.25774574279785
2015-04-21,19.913726806640625
2015-04-22,19.60098648071289
2015-04-23,19.31952476501465
2015-04-24,19.96063804626465
2015-04-27,19.78862953186035
2015-04-28,20.02318572998047
2015-04-29,20.176515579223633
2015-04-30,19.846269607543945
2015-05-01,19.846269607543945
2015-05-04,20.066434860229492
2015-05-05,19.744050979614258
2015-05-06,19.335168838500977
2015-05-07,19.63397216796875
2015-05-08,20.758380889892578
2015-05-11,20.443857192993164
2015-05-12,20.781967163085938
2015-05-13,20.49103546142578
2015-05-14,20.278736114501953
2015-05-15,20.522480010986328
2015-05-18,20.48317527770996
2015-05-19,20.28659439086914
2015-05-20,20.23155403137207
2015-05-21,20.522480010986328
2015-05-22,20.420269012451172
2015-05-26,19.88558578491211
2015-05-27,19.93276596069336
2015-05-28,19.987804412841797
2015-05-29,19.814817428588867
2015-06-01,19.76763916015625
2015-06-02,19.437395095825195
2015-06-03,19.42953109741211
2015-06-04,19.17791175842285
2015-06-05,19.170055389404297
2015-06-08,18.89484214782715
2015-06-09,18.76116943359375
2015-06-10,19.358768463134766
2015-06-11,19.287996292114258
2015-06-12,19.012784957885742
2015-06-15,18.82407569885254
2015-06-16,19.036375045776367
2015-06-17,19.19363784790039
2015-06-18,19.63397216796875
2015-06-19,19.59465217590332
2015-06-22,19.728328704833984
2015-06-23,19.64969825744629
2015-06-24,19.571060180664062
2015-06-25,19.15432357788086
2015-06-26,19.028520584106445
2015-06-29,18.430925369262695
2015-06-30,17.990596771240234
2015-07-01,17.652482986450195
2015-07-02,17.770429611206055
2015-07-06,17.896236419677734
2015-07-07,18.163583755493164
2015-07-08,17.377283096313477
2015-07-09,17.212160110473633
2015-07-10,17.109933853149414
2015-07-13,17.479494094848633
2015-07-14,17.361553192138672
2015-07-15,17.212160110473633
2015-07-16,17.49522590637207
2015-07-17,17.48736000061035
2015-07-20,16.96053695678711
2015-07-21,16.559526443481445
2015-07-22,17.282926559448242
2015-07-23,17.023439407348633
2015-07-24,16.826868057250977
2015-07-27,16.944814682006836
2015-07-28,17.42445945739746
2015-07-29,17.298654556274414
2015-07-30,17.698362350463867
2015-07-31,17.76960563659668
2015-08-03,17.627126693725586
2015-08-04,15.862039566040039
2015-08-05,15.854133605957031
2015-08-06,15.379218101501465
2015-08-07,15.513776779174805
2015-08-10,15.711650848388672
2015-08-11,15.220914840698242
2015-08-12,16.249887466430664
2015-08-13,16.091585159301758
2015-08-14,16.45568084716797
2015-08-17,16.811866760253906
2015-08-18,16.613977432250977
2015-08-19,16.59024429321289
2015-08-20,16.06783676147461
2015-08-21,15.497942924499512
2015-08-24,15.212997436523438
2015-08-25,14.959712028503418
2015-08-26,15.094271659851074
2015-08-27,15.687911033630371
2015-08-28,16.004514694213867
2015-08-31,15.767070770263672
2015-09-01,15.228826522827148
2015-09-02,14.785574913024902
2015-09-03,14.959712028503418
2015-09-04,14.191936492919922
2015-09-08,14.571868896484375
2015-09-09,14.247344017028809
2015-09-10,14.524377822875977
2015-09-11,14.603525161743164
2015-09-14,14.579776763916016
2015-09-15,15.078441619873047
2015-09-16,15.015119552612305
2015-09-17,15.173421859741211
2015-09-18,14.2315092086792
2015-09-21,12.980914115905762
2015-09-22,12.157732963562012
2015-09-23,12.213144302368164
2015-09-24,12.252716064453125
2015-09-25,11.928191184997559
2015-09-28,11.785717010498047
2015-09-29,11.453280448913574
2015-09-30,11.754056930541992
2015-10-01,11.666990280151367
2015-10-02,11.769892692565918
2015-10-05,12.498086929321289
2015-10-06,12.4901704788208
2015-10-07,12.189393997192383
2015-10-08,12.228971481323242
2015-10-09,12.236886024475098
2015-10-12,11.801548957824707
2015-10-13,11.89653491973877
2015-10-14,12.031088829040527
2015-10-15,12.173565864562988
2015-10-16,11.888615608215332
2015-10-19,11.714485168457031
2015-10-20,12.07066535949707
2015-10-21,11.714485168457031
2015-10-22,11.809466361999512
2015-10-23,11.09709644317627
2015-10-26,10.40847396850586
2015-10-27,10.012717247009277
2015-10-28,10.313492774963379
2015-10-29,10.317496299743652
2015-10-30,10.317496299743652
2015-11-02,10.693696022033691
2015-11-03,10.789746284484863
2015-11-04,11.270002365112305
2015-11-05,10.869791984558105
2015-11-06,10.813760757446289
2015-11-09,10.645670890808105
2015-11-10,10.869791984558105
2015-11-11,10.429555892944336
2015-11-12,10.013331413269043
2015-11-13,10.093375205993652
2015-11-16,10.181426048278809
2015-11-17,9.621123313903809
2015-11-18,9.709174156188965
2015-11-19,9.549086570739746
2015-11-20,9.605113983154297
2015-11-23,9.725180625915527
2015-11-24,10.101380348205566
2015-11-25,9.749192237854004
2015-11-27,9.300954818725586
2015-11-30,9.893270492553711
2015-12-01,9.88526725769043
2015-12-02,8.636597633361816
2015-12-03,8.780678749084473
2015-12-04,7.203839302062988
2015-12-07,7.644072532653809
2015-12-08,8.076301574707031
2015-12-09,8.444496154785156
2015-12-10,8.380468368530273
2015-12-11,8.11632251739502
2015-12-14,7.3639235496521
2015-12-15,7.4279584884643555
2015-12-16,7.7161078453063965
2015-12-17,7.620060920715332
2015-12-18,8.300419807434082
2015-12-21,8.86072063446045
2015-12-22,8.724648475646973
2015-12-23,9.236917495727539
2015-12-24,9.204902648925781
2015-12-28,9.100848197937012
2015-12-29,9.244922637939453
2015-12-30,8.876727104187012
2015-12-31,9.421015739440918
