date,FOXA
2015-07-09,31.478795436322
2015-07-10,32.084529646534
2015-07-13,32.632113372566
2015-07-14,32.622421625203
2015-07-15,32.884098804015
2015-07-16,33.194234719644
2015-07-17,32.942249288195
2015-07-20,32.796873077744
2015-07-21,32.477045414752
2015-07-22,32.651496867293
2015-07-23,32.205676488577
2015-07-24,32.622421625203
2015-07-27,32.147526004396
2015-07-28,32.593346383113
2015-07-29,32.961632782922
2015-07-30,32.990708025012
2015-07-31,33.426836656365
2015-08-03,33.320227435368
2015-08-04,33.271768698551
2015-08-05,30.936057583971
2015-08-06,28.949249374475
2015-08-07,29.743972658273
2015-08-10,29.714897416183
2015-08-11,29.123700827016
2015-08-12,29.152776069106
2015-08-13,29.19154305856
2015-08-14,29.336919269011
2015-08-17,29.588904700459
2015-08-18,29.259385290103
2015-08-19,29.036475100745
2015-08-20,27.815314932957
2015-08-21,27.078742133338
2015-08-24,25.838198470823
2015-08-25,25.906040702367
2015-08-26,26.497237291534
2015-08-27,26.943057670251
2015-08-28,27.059358638612
2015-08-31,26.545696028351
2015-09-01,25.780047986643
2015-09-02,26.119259144362
2015-09-03,26.041725165455
2015-09-04,25.79943148137
2015-09-08,26.364738253534
2015-09-09,25.809178149855
2015-09-10,25.838418155312
2015-09-11,25.779938144399
2015-09-14,25.653231454086
2015-09-15,25.896898166226
2015-09-16,26.062591530481
2015-09-17,26.101578204423
2015-09-18,25.6434847856
2015-09-21,25.779938144399
2015-09-22,25.682471459543
2015-09-23,25.614244780143
2015-09-24,25.292604720119
2015-09-25,25.078178013436
2015-09-28,24.551857915214
2015-09-29,25.146404692835
2015-09-30,26.296511574135
2015-10-01,26.510938280818
2015-10-02,27.329658433608
2015-10-05,27.631805156662
2015-10-06,27.446618455435
2015-10-07,27.485605129378
2015-10-08,27.846231863345
2015-10-09,27.953445216686
2015-10-12,27.943698548201
2015-10-13,27.972938553657
2015-10-14,27.826738526373
2015-10-15,28.518751988851
2015-10-16,28.733178695534
2015-10-19,28.733178695534
2015-10-20,28.820898711904
2015-10-21,28.499258651879
2015-10-22,29.035325418587
2015-10-23,29.347218810126
2015-10-26,29.464178831953
2015-10-27,29.191272114357
2015-10-28,29.366712147097
2015-10-29,29.634745530451
2015-10-30,29.912525582291
2015-11-02,30.078218946546
2015-11-03,30.487579022941
2015-11-04,28.898872059789
2015-11-05,28.840392048875
2015-11-06,29.07431209253
2015-11-09,28.742925364019
2015-11-10,29.317978804669
2015-11-11,29.259498793756
2015-11-12,29.259498793756
2015-11-13,28.937858733731
2015-11-16,29.532405511353
2015-11-17,29.415445489525
2015-11-18,29.532405511353
2015-11-19,29.191272114357
2015-11-20,29.308232136184
2015-11-23,29.220512119814
2015-11-24,29.093805429501
2015-11-25,29.142538771929
2015-11-27,28.791658706447
2015-11-30,28.762418700991
2015-12-01,28.976845407674
2015-12-02,28.567485331279
2015-12-03,28.294578613682
2015-12-04,28.58697866825
2015-12-07,28.577231999764
2015-12-08,28.002178559114
2015-12-09,27.427125118464
2015-12-10,27.514845134834
2015-12-11,26.759478327201
2015-12-14,26.559671623246
2015-12-15,26.642518305374
2015-12-16,27.188331740567
2015-12-17,26.7935916669
2015-12-18,26.423218264448
2015-12-21,26.384231590505
2015-12-22,26.666884976588
2015-12-23,26.70587165053
2015-12-24,26.735111655987
2015-12-28,26.725364987501
2015-12-29,26.871565014785
2015-12-30,26.608404965674
2015-12-31,26.471951606876
