Date,STZ
2015-01-02,82.378173828125
2015-01-05,84.33838653564453
2015-01-06,84.87907409667969
2015-01-07,87.06743621826172
2015-01-08,90.94554138183594
2015-01-09,90.69202423095703
2015-01-12,90.37944030761719
2015-01-13,89.8133316040039
2015-01-14,91.61297607421875
2015-01-15,91.40177917480469
2015-01-16,94.29132080078125
2015-01-20,93.78437805175781
2015-01-21,93.38729858398438
2015-01-22,94.12234497070312
2015-01-23,93.45488739013672
2015-01-26,94.39275360107422
2015-01-27,94.02942657470703
2015-01-28,93.18449401855469
2015-01-29,94.44343566894531
2015-01-30,93.31968688964844
2015-02-02,94.03787231445312
2015-02-03,94.05477905273438
2015-02-04,94.68000793457031
2015-02-05,95.18695068359375
2015-02-06,95.39816284179688
2015-02-09,94.5110092163086
2015-02-10,95.81217956542969
2015-02-11,95.92198944091797
2015-02-12,95.90511322021484
2015-02-13,95.49952697753906
2015-02-17,96.428955078125
2015-02-18,96.89363861083984
2015-02-19,96.9781265258789
2015-02-20,97.79766845703125
2015-02-23,97.12174987792969
2015-02-24,97.76388549804688
2015-02-25,96.43738555908203
2015-02-26,97.82304382324219
2015-02-27,96.92742919921875
2015-03-02,97.99202728271484
2015-03-03,97.29074096679688
2015-03-04,96.68245697021484
2015-03-05,96.16704559326172
2015-03-06,93.70835876464844
2015-03-09,97.35834503173828
2015-03-10,96.79228973388672
2015-03-11,97.67941284179688
2015-03-12,99.6902847290039
2015-03-13,98.38067626953125
2015-03-16,99.17488861083984
2015-03-17,97.57804107666016
2015-03-18,99.05661010742188
2015-03-19,98.04273986816406
2015-03-20,99.90997314453125
2015-03-23,98.85380554199219
2015-03-24,99.5888900756836
2015-03-25,97.50200653076172
2015-03-26,97.00350189208984
2015-03-27,96.72465515136719
2015-03-30,98.79468536376953
2015-03-31,98.18638610839844
2015-04-01,98.19478607177734
2015-04-02,99.48750305175781
2015-04-06,100.86470031738281
2015-04-07,99.92684936523438
2015-04-08,100.68727111816406
2015-04-09,101.4392318725586
2015-04-10,102.82487487792969
2015-04-13,101.32096099853516
2015-04-14,99.7155990600586
2015-04-15,99.29315948486328
2015-04-16,99.15797424316406
2015-04-17,97.99202728271484
2015-04-20,98.39756774902344
2015-04-21,99.09883117675781
2015-04-22,98.0004653930664
2015-04-23,98.00892639160156
2015-04-24,97.70476531982422
2015-04-27,98.3130874633789
2015-04-28,98.95521545410156
2015-04-29,98.22859191894531
2015-04-30,97.95823669433594
2015-05-01,99.01438903808594
2015-05-04,99.12418365478516
2015-05-05,98.04273986816406
2015-05-06,97.49205780029297
2015-05-07,97.68690490722656
2015-05-08,98.54253387451172
2015-05-11,99.30499267578125
2015-05-12,98.00035858154297
2015-05-13,97.94104766845703
2015-05-14,99.5506591796875
2015-05-15,100.34700775146484
2015-05-18,100.8214340209961
2015-05-19,101.24502563476562
2015-05-20,101.25350189208984
2015-05-21,100.8214340209961
2015-05-22,100.20301055908203
2015-05-26,99.53373718261719
2015-05-27,100.16911315917969
2015-05-28,100.83834075927734
2015-05-29,99.8725814819336
2015-06-01,101.52457427978516
2015-06-02,101.67705535888672
2015-06-03,102.83771514892578
2015-06-04,101.2789077758789
2015-06-05,100.70279693603516
2015-06-08,101.56693267822266
2015-06-09,101.92274475097656
2015-06-10,103.14264678955078
2015-06-11,102.5326919555664
2015-06-12,102.10063934326172
2015-06-15,99.14405822753906
2015-06-16,99.75398254394531
2015-06-17,100.88072204589844
2015-06-18,101.88886260986328
2015-06-19,101.23652648925781
2015-06-22,101.287353515625
2015-06-23,101.16876220703125
2015-06-24,99.74551391601562
2015-06-25,99.68621826171875
2015-06-26,99.45748901367188
2015-06-29,97.9325942993164
2015-06-30,98.28837585449219
2015-07-01,98.2714614868164
2015-07-02,99.19486999511719
2015-07-06,98.45780944824219
2015-07-07,99.54218292236328
2015-07-08,98.16979217529297
2015-07-09,97.88176727294922
2015-07-10,98.30534362792969
2015-07-13,99.15250396728516
2015-07-14,99.66925811767578
2015-07-15,98.64420318603516
2015-07-16,99.57608795166016
2015-07-17,99.77938842773438
2015-07-20,99.89801788330078
2015-07-21,99.11016082763672
2015-07-22,101.12640380859375
2015-07-23,99.5930404663086
2015-07-24,98.6357421875
2015-07-27,99.40663146972656
2015-07-28,99.74551391601562
2015-07-29,100.4994888305664
2015-07-30,100.81295776367188
2015-07-31,101.67705535888672
2015-08-03,102.5326919555664
2015-08-04,102.71062469482422
2015-08-05,104.49813842773438
2015-08-06,105.20127868652344
2015-08-07,104.91251373291016
2015-08-10,105.30320739746094
2015-08-11,106.22042083740234
2015-08-12,106.37330627441406
2015-08-13,108.30966186523438
2015-08-14,108.71734619140625
2015-08-17,109.14195251464844
2015-08-18,110.15264129638672
2015-08-19,110.17810821533203
2015-08-20,109.27787780761719
2015-08-21,104.55583190917969
2015-08-24,101.30305480957031
2015-08-25,101.92300415039062
2015-08-26,106.05905151367188
2015-08-27,107.8935317993164
2015-08-28,108.65787506103516
2015-08-31,108.7088394165039
2015-09-01,108.47103881835938
2015-09-02,109.5581283569336
2015-09-03,109.5581283569336
2015-09-04,108.3011703491211
2015-09-08,109.69401550292969
2015-09-09,106.93383026123047
2015-09-10,108.207763671875
2015-09-11,108.207763671875
2015-09-14,108.62389373779297
2015-09-15,109.16744995117188
2015-09-16,111.39258575439453
2015-09-17,110.755615234375
2015-09-18,108.15680694580078
2015-09-21,108.89569854736328
2015-09-22,108.0633773803711
2015-09-23,108.75129699707031
2015-09-24,107.96148681640625
2015-09-25,110.25457763671875
