date,AEP
2015-06-09,36.294782299
2015-06-10,36.5867156396
2015-06-11,36.8718598328
2015-06-12,36.6138722294
2015-06-15,36.4237761007
2015-06-16,36.4780892803
2015-06-17,36.7021311464
2015-06-18,37.2248955005
2015-06-19,36.9804861921
2015-06-22,36.8243358006
2015-06-23,36.2133125295
2015-06-24,35.9553249262
2015-06-25,35.7244939127
2015-06-26,35.9213791889
2015-06-29,35.8466985669
2015-06-30,35.9621140737
2015-07-01,36.1793667923
2015-07-02,36.8175466531
2015-07-06,37.0212210768
2015-07-07,38.0735389325
2015-07-08,38.0395931952
2015-07-09,37.6933466749
2015-07-10,37.7205032647
2015-07-13,37.5711420207
2015-07-14,37.4693048089
2015-07-15,37.8019730342
2015-07-16,38.2636350612
2015-07-17,37.829129624
2015-07-20,37.7069249698
2015-07-21,37.2656303852
2015-07-22,37.4828831038
2015-07-23,37.0619559615
2015-07-24,37.068745109
2015-07-27,37.842707919
2015-07-28,37.9445451308
2015-07-29,37.9784908681
2015-07-30,38.2364784714
2015-07-31,38.4062071578
2015-08-03,38.7388753831
2015-08-04,38.2840025036
2015-08-05,38.4605203374
2015-08-06,38.5555684018
2015-08-07,38.9050767538
2015-08-10,38.8639581242
2015-08-11,38.9599015934
2015-08-12,39.4533251492
2015-08-13,39.4396189393
2015-08-14,39.8850707605
2015-08-17,39.9878673346
2015-08-18,39.9330424951
2015-08-19,40.296257057
2015-08-20,40.0015735445
2015-08-21,39.2614382108
2015-08-24,37.5755743952
2015-08-25,36.3351624007
2015-08-26,37.0136197899
2015-08-27,37.6303992347
2015-08-28,37.6235461297
2015-08-31,37.2055067283
2015-09-01,36.3146030859
2015-09-02,36.3283092958
2015-09-03,36.5613148638
2015-09-04,36.0062133635
2015-09-08,37.0615915245
2015-09-09,36.5750210737
2015-09-10,36.5887272836
2015-09-11,36.8559983763
2015-09-14,36.7874673269
2015-09-15,36.9039701109
2015-09-16,37.4385122963
2015-09-17,38.2882973091
2015-09-18,38.0210262164
2015-09-21,38.1032634757
2015-09-22,37.5001902408
2015-09-23,37.705783389
2015-09-24,38.0073200065
2015-09-25,38.3705345684
2015-09-28,38.2814442041
2015-09-29,38.4664780376
2015-09-30,38.9667546983
2015-10-01,38.4733311425
2015-10-02,38.5966870315
2015-10-05,39.3779409948
2015-10-06,38.8022801797
2015-10-07,38.4048000931
2015-10-08,38.9736078033
2015-10-09,38.884517439
2015-10-12,39.4464720442
2015-10-13,39.5081499887
2015-10-14,39.8508052358
2015-10-15,40.2414322175
2015-10-16,40.1180763285
2015-10-19,40.1523418532
2015-10-20,40.2003135878
2015-10-21,40.3922005262
2015-10-22,40.5498219398
2015-10-23,39.3916472047
2015-10-26,39.6246527727
2015-10-27,39.5218561986
2015-10-28,39.1106699021
2015-10-29,38.5213028771
2015-10-30,38.8228394945
2015-11-02,38.9873140131
2015-11-03,38.891370544
2015-11-04,38.8639581242
2015-11-05,38.7131898155
2015-11-06,37.363128142
2015-11-09,37.6885668044
2015-11-10,38.1524900041
2015-11-11,38.4710044397
2015-11-12,38.3048229951
2015-11-13,38.1247930967
2015-11-16,38.9210791857
2015-11-17,38.1178688698
2015-11-18,38.3671410368
2015-11-19,38.9972456812
2015-11-20,39.1495786721
2015-11-23,38.7687461947
2015-11-24,38.6302616575
2015-11-25,38.505625574
2015-11-27,38.7341250604
2015-11-30,38.7825946485
2015-12-01,39.2811389825
2015-12-02,38.3117472219
2015-12-03,37.8755209297
2015-12-04,38.6648827918
2015-12-07,38.9487760931
2015-12-08,38.6925796993
2015-12-09,38.9487760931
2015-12-10,38.0001570132
2015-12-11,37.7785817536
2015-12-14,37.7647332999
2015-12-15,38.8033673291
2015-12-16,39.4750173346
2015-12-17,39.7589106359
2015-12-18,38.9695487737
2015-12-21,39.156502899
2015-12-22,39.6135018718
2015-12-23,40.3336214653
2015-12-24,40.4374848683
2015-12-28,40.5759694055
2015-12-29,40.7767719844
2015-12-30,40.7836962113
2015-12-31,40.3474699191
