date,STI
2015-05-13,40.521252120019
2015-05-14,40.407905960242
2015-05-15,39.812838621417
2015-05-18,40.407905960242
2015-05-19,41.201329078676
2015-05-20,40.587370713222
2015-05-21,40.521252120019
2015-05-22,40.521252120019
2015-05-26,40.351232880354
2015-05-27,40.832954059404
2015-05-28,40.851950548847
2015-05-29,40.538508473025
2015-06-01,39.873631342493
2015-06-02,40.215568152481
2015-06-03,40.794961080516
2015-06-04,40.339045333865
2015-06-05,40.861448793569
2015-06-08,40.690480388575
2015-06-09,41.231880337723
2015-06-10,41.801775021036
2015-06-11,41.66879959493
2015-06-12,41.545322413545
2015-06-15,41.716290818539
2015-06-16,42.077224117971
2015-06-17,41.687796084374
2015-06-18,41.66879959493
2015-06-19,41.402848742717
2015-06-22,41.944248691865
2015-06-23,42.267189012409
2015-06-24,41.915753957699
2015-06-25,41.611810126598
2015-06-26,41.66879959493
2015-06-29,40.491017249415
2015-06-30,40.861448793569
2015-07-01,41.611810126598
2015-07-02,41.355357519107
2015-07-06,41.31736454022
2015-07-07,40.899441772457
2015-07-08,40.3105505997
2015-07-09,41.041915443285
2015-07-10,41.66879959493
2015-07-13,42.105718852137
2015-07-14,42.514143375178
2015-07-15,42.989055611272
2015-07-16,43.074539813769
2015-07-17,42.504645130456
2015-07-20,42.419160927959
2015-07-21,42.533139864622
2015-07-22,42.457153906847
2015-07-23,42.115217096859
2015-07-24,42.086722362693
2015-07-27,41.716290818539
2015-07-28,41.97274342603
2015-07-29,42.248192522965
2015-07-30,42.447655662125
2015-07-31,42.115217096859
2015-08-03,41.801775021036
2015-08-04,41.934750447143
2015-08-05,42.400164438515
2015-08-06,42.191203054634
2015-08-07,41.66879959493
2015-08-10,42.447655662125
2015-08-11,41.782778531592
2015-08-12,40.794961080516
2015-08-13,41.193887358835
2015-08-14,41.925252202421
2015-08-17,41.944248691865
2015-08-18,42.039231139083
2015-08-19,41.630806616042
2015-08-20,40.253561131368
2015-08-21,38.686350752256
2015-08-24,36.387775529559
2015-08-25,35.751393133193
2015-08-26,37.071649149535
2015-08-27,38.657856018091
2015-08-28,38.705628949403
2015-08-31,38.571864741728
2015-09-01,36.756493351853
2015-09-02,37.215113492453
2015-09-03,37.578187770428
2015-09-04,37.081349284778
2015-09-08,38.141908359916
2015-09-09,37.66417904679
2015-09-10,37.883934530828
2015-09-11,37.750170323153
2015-09-14,37.836161599515
2015-09-15,38.333000085166
2015-09-16,38.275672567591
2015-09-17,37.310659355078
2015-09-18,36.106781486002
2015-09-21,36.613174557915
2015-09-22,36.192772762365
2015-09-23,36.307427797515
2015-09-24,36.039899382165
2015-09-25,36.832930041953
2015-09-28,35.609943000352
2015-09-29,35.90613517449
2015-09-30,36.536737867815
2015-10-01,36.871148387003
2015-10-02,36.584510799127
2015-10-05,37.482641907803
2015-10-06,37.453978149015
2015-10-07,37.788388668203
2015-10-08,38.075026256078
2015-10-09,37.673733633053
2015-10-12,37.797943254465
2015-10-13,37.559078597903
2015-10-14,36.78515711064
2015-10-15,37.759724909415
2015-10-16,38.227899636278
2015-10-19,38.113244601128
2015-10-20,38.686519776878
2015-10-21,38.438100534053
2015-10-22,38.973157364753
2015-10-23,39.890397645954
2015-10-26,39.527323367979
2015-10-27,39.317122470204
2015-10-28,40.626100788167
2015-10-29,40.521000339279
2015-10-30,39.670642161916
2015-11-02,40.654764546954
2015-11-03,40.692982892004
2015-11-04,40.788528754629
2015-11-05,41.457349793004
2015-11-06,42.068843313805
2015-11-09,41.304476412804
2015-11-10,41.801314898455
2015-11-11,41.514677310579
2015-11-12,40.683428305742
2015-11-13,40.100598543729
2015-11-16,40.884074617254
2015-11-17,41.036947997454
2015-11-18,41.82042407098
2015-11-19,41.657996104517
2015-11-20,41.543341069367
2015-11-23,41.495568138054
2015-11-24,41.476458965529
2015-11-25,41.610223173204
2015-11-27,41.811981355296
2015-11-30,41.71590603049
2015-12-01,42.273142914362
2015-12-02,41.658260835607
2015-12-03,41.043378756853
2015-12-04,42.5997990187
2015-12-07,42.100207329712
2015-12-08,41.446895121035
2015-12-09,40.611039795229
2015-12-10,41.158669146619
2015-12-11,40.149878236163
2015-12-14,40.342028885774
2015-12-15,41.600615640724
2015-12-16,42.340395641725
2015-12-17,41.542970445841
2015-12-18,40.534179535384
2015-12-21,40.783975379878
2015-12-22,41.120239016697
2015-12-23,41.648653303127
2015-12-24,41.658260835607
2015-12-28,41.475717718477
2015-12-29,42.090599797231
2015-12-30,41.610223173204
2015-12-31,41.158669146619
