Date,JCI
2015-11-09,27.15298843383789
2015-11-10,27.11607551574707
2015-11-11,27.573911666870117
2015-11-12,26.953611373901367
2015-11-13,26.07485008239746
2015-11-16,26.370223999023438
2015-11-17,26.20038604736328
2015-11-18,26.466236114501953
2015-11-19,26.458850860595703
2015-11-20,26.31853485107422
2015-11-23,26.07485008239746
2015-11-24,26.001007080078125
2015-11-25,26.030542373657227
2015-11-27,25.956697463989258
2015-11-30,26.07485008239746
2015-12-01,25.838544845581055
2015-12-02,25.17393684387207
2015-12-03,24.915470123291016
2015-12-04,25.07794189453125
2015-12-07,24.98193359375
2015-12-08,24.53885841369629
2015-12-09,24.553632736206055
2015-12-10,24.3394832611084
2015-12-11,23.970252990722656
2015-12-14,23.46072006225586
2015-12-15,23.51241111755371
2015-12-16,23.79302406311035
2015-12-17,23.098873138427734
2015-12-18,22.773958206176758
2015-12-21,23.025035858154297
2015-12-22,23.445947647094727
2015-12-23,23.874250411987305
2015-12-24,23.70441246032715
2015-12-28,23.778255462646484
2015-12-29,24.110563278198242
2015-12-30,23.778255462646484
2015-12-31,23.549335479736328
