Date,SNA
2015-06-02,121.30807495117188
2015-06-03,121.82910919189453
2015-06-04,120.63159942626953
2015-06-05,121.29254150390625
2015-06-08,120.359375
2015-06-09,120.32051849365234
2015-06-10,122.77002716064453
2015-06-11,122.84774780273438
2015-06-12,121.98461151123047
2015-06-15,121.63465118408203
2015-06-16,122.59114074707031
2015-06-17,122.8555679321289
2015-06-18,124.32522583007812
2015-06-19,124.40299224853516
2015-06-22,125.11066436767578
2015-06-23,124.81514739990234
2015-06-24,124.86175537109375
2015-06-25,124.78404235839844
2015-06-26,126.12151336669922
2015-06-29,123.2677001953125
2015-06-30,123.83536529541016
2015-07-01,125.58500671386719
2015-07-02,125.03285217285156
2015-07-06,124.3563232421875
2015-07-07,125.07172393798828
2015-07-08,124.3019027709961
2015-07-09,123.99088287353516
2015-07-10,125.09504699707031
2015-07-13,126.44038391113281
2015-07-14,127.02354431152344
2015-07-15,126.44038391113281
2015-07-16,125.73269653320312
2015-07-17,126.43257904052734
2015-07-20,127.50568389892578
2015-07-21,126.40150451660156
2015-07-22,126.07491302490234
2015-07-23,126.02823638916016
2015-07-24,124.21640014648438
2015-07-27,122.15572357177734
2015-07-28,125.29727172851562
2015-07-29,127.70005798339844
2015-07-30,127.82449340820312
2015-07-31,128.15110778808594
2015-08-03,127.22573852539062
2015-08-04,128.7576446533203
2015-08-05,130.16514587402344
2015-08-06,128.9908905029297
2015-08-07,129.138671875
2015-08-10,130.25840759277344
2015-08-11,128.41549682617188
2015-08-12,128.3921661376953
2015-08-13,129.49639892578125
2015-08-14,130.69395446777344
2015-08-17,131.81369018554688
2015-08-18,132.1869659423828
2015-08-19,131.79039001464844
2015-08-20,129.62083435058594
2015-08-21,125.5330581665039
2015-08-24,120.3376693725586
2015-08-25,118.16897583007812
2015-08-26,121.45318603515625
2015-08-27,124.8543930053711
2015-08-28,124.7296142578125
2015-08-31,124.6360092163086
2015-09-01,120.47809600830078
2015-09-02,121.24256134033203
2015-09-03,122.79497528076172
2015-09-04,120.44686889648438
2015-09-08,124.61260986328125
2015-09-09,122.98999786376953
2015-09-10,122.9743423461914
2015-09-11,123.14599609375
2015-09-14,123.19281768798828
2015-09-15,123.67646789550781
2015-09-16,124.10553741455078
2015-09-17,124.15230560302734
2015-09-18,121.36737823486328
2015-09-21,122.4673080444336
2015-09-22,121.14112854003906
2015-09-23,119.95539855957031
2015-09-24,118.86327362060547
2015-09-25,119.92420959472656
2015-09-28,117.51372528076172
2015-09-29,116.15634155273438
2015-09-30,117.74772644042969
2015-10-01,116.71021270751953
2015-10-02,118.03639221191406
2015-10-05,121.05535125732422
2015-10-06,120.57947540283203
2015-10-07,122.70916748046875
2015-10-08,126.15719604492188
2015-10-09,126.28983306884766
2015-10-12,127.62377166748047
2015-10-13,126.21178436279297
2015-10-14,123.99629974365234
2015-10-15,125.28345489501953
2015-10-16,124.7919921875
2015-10-19,124.64376831054688
2015-10-20,124.30049896240234
2015-10-21,124.87781524658203
2015-10-22,128.02162170410156
2015-10-23,127.9358139038086
2015-10-26,126.65643310546875
2015-10-27,125.51749420166016
2015-10-28,128.58328247070312
2015-10-29,128.55987548828125
2015-10-30,129.41017150878906
2015-11-02,130.14349365234375
2015-11-03,130.90020751953125
2015-11-04,131.84410095214844
2015-11-05,132.18734741210938
2015-11-06,132.74903869628906
2015-11-09,132.0937042236328
2015-11-10,132.87384033203125
2015-11-11,132.4681396484375
2015-11-12,130.14349365234375
2015-11-13,129.40234375
2015-11-16,129.41796875
2015-11-17,128.16978454589844
2015-11-18,130.75196838378906
2015-11-19,131.6958770751953
2015-11-20,132.04039001464844
2015-11-23,131.21827697753906
2015-11-24,132.48660278320312
2015-11-25,133.7940673828125
2015-11-27,134.47525024414062
2015-11-30,134.7883758544922
2015-12-01,135.81405639648438
2015-12-02,134.65533447265625
2015-12-03,133.48880004882812
2015-12-04,136.0880889892578
2015-12-07,136.2994842529297
2015-12-08,133.6610107421875
2015-12-09,132.65101623535156
2015-12-10,132.85459899902344
2015-12-11,130.8502655029297
2015-12-14,131.79766845703125
2015-12-15,132.1421661376953
2015-12-16,134.08377075195312
2015-12-17,133.4495849609375
2015-12-18,130.50579833984375
2015-12-21,131.89942932128906
2015-12-22,133.32431030273438
2015-12-23,134.94500732421875
2015-12-24,134.55355834960938
2015-12-28,134.741455078125
2015-12-29,136.15855407714844
2015-12-30,134.99192810058594
2015-12-31,134.21685791015625
