Date,UPS
2015-06-16,67.68988800048828
2015-06-17,67.73709106445312
2015-06-18,68.39813995361328
2015-06-19,68.02040100097656
2015-06-22,68.39138793945312
2015-06-23,67.9596939086914
2015-06-24,67.04231262207031
2015-06-25,66.73878479003906
2015-06-26,67.0153579711914
2015-06-29,65.6393051147461
2015-06-30,65.36946868896484
2015-07-01,65.38971710205078
2015-07-02,65.56507873535156
2015-07-06,65.20085906982422
2015-07-07,65.76747131347656
2015-07-08,64.41162109375
2015-07-09,64.58702850341797
2015-07-10,65.4031982421875
2015-07-13,65.94280242919922
2015-07-14,66.01702880859375
2015-07-15,65.55157470703125
2015-07-16,65.75396728515625
2015-07-17,65.83490753173828
2015-07-20,65.82816314697266
2015-07-21,66.07775115966797
2015-07-22,65.58531188964844
2015-07-23,64.829833984375
2015-07-24,63.9124870300293
2015-07-27,64.16205596923828
2015-07-28,67.41334533691406
2015-07-29,68.05413055419922
2015-07-30,68.39813995361328
2015-07-31,69.04571533203125
2015-08-03,69.30879211425781
2015-08-04,69.2345962524414
2015-08-05,69.43694305419922
2015-08-06,69.09291076660156
2015-08-07,68.89732360839844
2015-08-10,69.7674560546875
2015-08-11,69.4706802368164
2015-08-12,69.35599517822266
2015-08-13,69.18614959716797
2015-08-14,69.79080200195312
2015-08-17,69.90629577636719
2015-08-18,69.8111801147461
2015-08-19,69.50545501708984
2015-08-20,68.64945983886719
2015-08-21,67.35187530517578
2015-08-24,64.88581085205078
2015-08-25,64.1724624633789
2015-08-26,65.64666748046875
2015-08-27,67.35869598388672
2015-08-28,67.01217651367188
2015-08-31,66.33961486816406
2015-09-01,64.6751937866211
2015-09-02,65.7010498046875
2015-09-03,65.74177551269531
2015-09-04,64.74313354492188
2015-09-08,66.52986145019531
2015-09-09,65.93202209472656
2015-09-10,65.7757797241211
2015-09-11,66.02032470703125
2015-09-14,65.90483856201172
2015-09-15,68.28938293457031
2015-09-16,67.99046325683594
2015-09-17,68.35733032226562
2015-09-18,66.79479217529297
2015-09-21,67.69834899902344
2015-09-22,66.92387390136719
2015-09-23,66.28528594970703
2015-09-24,66.23771667480469
2015-09-25,67.0937271118164
2015-09-28,66.08145141601562
2015-09-29,66.67251586914062
2015-09-30,67.04615783691406
2015-10-01,66.97144317626953
2015-10-02,67.51493072509766
2015-10-05,68.97552490234375
2015-10-06,68.90760040283203
2015-10-07,69.4579086303711
2015-10-08,70.23238372802734
2015-10-09,70.4361801147461
2015-10-12,70.93211364746094
2015-10-13,70.17801666259766
2015-10-14,69.87910461425781
2015-10-15,70.51771545410156
2015-10-16,70.61961364746094
2015-10-19,70.83021545410156
2015-10-20,71.03400421142578
2015-10-21,71.50956726074219
2015-10-22,72.3044204711914
2015-10-23,72.5557861328125
2015-10-26,72.13459777832031
2015-10-27,70.04215240478516
2015-10-28,69.72284698486328
2015-10-29,70.29351806640625
2015-10-30,69.98779296875
2015-11-02,71.04080200195312
2015-11-03,70.97965240478516
2015-11-04,70.65357208251953
2015-11-05,70.80985260009766
2015-11-06,71.32613372802734
2015-11-09,70.66036224365234
2015-11-10,70.88456726074219
2015-11-11,71.19707489013672
2015-11-12,70.19139099121094
2015-11-13,69.63040161132812
2015-11-16,70.5608139038086
2015-11-17,70.5608139038086
2015-11-18,70.93023681640625
2015-11-19,71.21760559082031
2015-11-20,71.21760559082031
2015-11-23,70.86868286132812
2015-11-24,70.73869323730469
2015-11-25,70.8002700805664
2015-11-27,71.27232360839844
2015-11-30,70.4719009399414
2015-12-01,71.40914916992188
2015-12-02,70.6702880859375
2015-12-03,69.97930908203125
2015-12-04,70.64291381835938
2015-12-07,70.08877563476562
2015-12-08,69.20624542236328
2015-12-09,68.72735595703125
2015-12-10,68.72055053710938
2015-12-11,66.67497253417969
2015-12-14,66.95547485351562
2015-12-15,67.66012573242188
2015-12-16,68.7615737915039
2015-12-17,68.41265869140625
2015-12-18,67.0444107055664
2015-12-21,66.28499603271484
2015-12-22,67.0444107055664
2015-12-23,66.52449035644531
2015-12-24,66.59288787841797
2015-12-28,66.36029815673828
2015-12-29,66.85285949707031
2015-12-30,66.4218521118164
2015-12-31,65.8335189819336
