,retorno_diario
1993-02-09,-0.000608712866124883
1993-02-10,0.001258726933544202
1993-02-11,0.0016778698666224333
1993-02-12,0.0020644280592846454
1993-02-16,-0.00016415184940300477
1993-02-17,-0.0025905394706338845
1993-02-18,0.0036234857222468666
1993-02-19,0.00021556196340396516
1993-02-22,-0.004649382066249963
1993-02-23,0.0027890872420130107
1993-02-24,2.9619858591306558e-05
1993-02-25,0.001067152543988059
1993-02-26,0.00048089452754526143
1993-03-01,-0.0005850617376236989
1993-03-02,0.0006215791713334084
1993-03-03,0.0003238169322940743
1993-03-04,0.002297688376201068
1993-03-05,0.0001268346630821593
1993-03-08,-0.002017328796731921
1993-03-09,0.0005446272351705917
1993-03-10,0.0049127733959255515
1993-03-11,0.001259537251925863
1993-03-12,-0.001617920228789299
1993-03-15,-0.0024364873694859624
1993-03-16,-0.0014054521401407505
1993-03-17,0.002299193059797289
1993-03-18,-0.003089485674003534
1993-03-19,0.0036961525150954687
1993-03-22,-0.001134475051095829
1993-03-23,-0.00034021232688206113
1993-03-24,-0.0009804869579327635
1993-03-25,0.00035805678348732606
1993-03-26,-0.002284196734971533
1993-03-29,-0.0008649936452538642
1993-03-30,0.0009121614601944661
1993-03-31,-0.002325161361696104
1993-04-01,0.0014746528025860294
1993-04-02,0.0013812128752026698
1993-04-05,0.0011917736703866422
1993-04-06,-0.0012146626620196666
1993-04-07,-0.001801428774828967
1993-04-08,-0.0004889395440888066
1993-04-12,-0.003214343974427147
1993-04-13,-0.00037893450918993765
1993-04-14,0.002380890388206919
1993-04-15,-0.00033622913980054235
1993-04-16,-0.000689364984759383
1993-04-19,-0.0009730705733541345
1993-04-20,-1.4703919419822853e-05
1993-04-21,-0.00011618063479043594
1993-04-22,0.006576133883856039
1993-04-23,-0.004392436175910263
1993-04-26,-0.001765580009573653
1993-04-27,-0.00249773983042611
1993-04-28,0.003927800736415915
1993-04-29,-0.002548076828295892
1993-04-30,-0.001474402530615465
1993-05-03,-0.0002406468210490731
1993-05-04,0.0042952620934591955
1993-05-05,0.001954987147384085
1993-05-06,0.0028615285401580926
1993-05-07,0.0007002450928455639
1993-05-10,-0.00011797114807445275
1993-05-11,0.0004948907978798489
1993-05-12,0.0003187171444429482
1993-05-13,0.0015072230818492017
1993-05-14,-0.004688251277159333
1993-05-17,-0.00025859605640125014
1993-05-18,0.001107443485253734
1993-05-19,-0.0011778570977128866
1993-05-20,0.0007387873441877524
1993-05-21,-0.0004680869942886967
1993-05-24,0.0004379054184552644
1993-05-25,0.0023918862857203625
1993-05-26,-0.004850388519844212
1993-05-27,0.003364560048219828
1993-05-28,-0.002852111579447536
1993-06-01,0.0016081055313562187
1993-06-02,0.0013438832915171396
1993-06-03,0.0022681740236768833
1993-06-04,-0.0018214432883120913
1993-06-07,-0.0007046601685560316
1993-06-08,0.003442268611904703
1993-06-09,0.0006722472468421003
1993-06-10,-0.0012863740626787856
1993-06-11,0.001268423244382344
1993-06-14,0.0002646250613807799
1993-06-15,0.0016917062935057903
1993-06-16,-0.0008890618040409915
1993-06-17,0.00045751091631082155
1993-06-18,0.0013084988045354129
1993-06-21,-0.0009237057530371795
1993-06-22,0.0005911395146945886
1993-06-23,0.0005651789985324507
1993-06-24,5.061223211669241e-05
1993-06-25,7.877258953163935e-05
1993-06-28,-0.0005170075235442773
1993-06-29,-0.0005619262731138663
1993-06-30,-0.006014964126911893
1993-07-01,0.0
1993-07-02,0.0004240439729450374
1993-07-06,-0.00017984270751798538
1993-07-07,0.00031363874363583567
1993-07-08,0.0006783588368319438
1993-07-09,0.0004638756609234351
1993-07-12,-0.0016404986282056
1993-07-13,-0.0006667444900763265
1993-07-14,-0.000625338360722516
1993-07-15,-0.002488868329468541
1993-07-16,-0.0017097960303307624
1993-07-19,-0.0002202443365946105
1993-07-20,0.000503017294866398
1993-07-21,5.6564898966815494e-05
1993-07-22,0.002444961429631842
1993-07-23,0.00014434247906759402
1993-07-26,-0.0009469938252889498
1993-07-27,0.0025984476659550726
1993-07-28,0.00024022352826330028
1993-07-29,0.0018740357421217825
1993-07-30,0.0018376295118224472
1993-08-02,0.00023484123580975736
1993-08-03,-0.001621975249922536
1993-08-04,-0.00032312391578905866
1993-08-05,-0.0028286022615941044
1993-08-06,0.0008818447628357428
1993-08-09,0.003953105376562449
1993-08-10,0.00014974692790091227
1993-08-11,-0.00350060210029276
1993-08-12,0.0018062979647438305
1993-08-13,0.0025239067475060885
1993-08-16,-0.001018875300641281
1993-08-17,0.0005986808265151077
1993-08-18,-0.0021643348085632398
1993-08-19,-0.001991771020590727
1993-08-20,-0.0012137235231125976
1993-08-23,-0.0005007619157499143
1993-08-24,0.0010503656426505247
1993-08-25,0.00011807227111249041
1993-08-26,0.0037406662250225654
1993-08-27,-0.001495804699069636
1993-08-30,-0.00016322247716018534
1993-08-31,-0.0003481011965162817
1993-09-01,0.0015172831083126003
1993-09-02,0.0006454979071039146
1993-09-03,-0.002356707735693775
1993-09-07,0.0005884754912217072
1993-09-08,-4.359816818769735e-05
1993-09-09,-0.00113090848506478
1993-09-10,-0.004370279109192665
1993-09-13,0.0010117683286348766
1993-09-14,0.0033721586796094326
1993-09-15,-0.0017452746065275526
1993-09-16,0.00012635513053804726
1993-09-17,-0.0008603266593907643
1993-09-20,-0.0010393619032858126
1993-09-21,0.001541690341477464
1993-09-22,-0.0006351209838706573
1993-09-23,-0.002476836086655865
1993-09-24,-0.00029329094973152837
1993-09-27,-0.0007434874675852577
1993-09-28,0.0006504392164263684
1993-09-29,0.0009894019360839501
1993-09-30,0.0006992299861521278
1993-10-01,-0.001034253337751867
1993-10-04,-0.00025482704734071105
1993-10-05,-0.0014649367527214074
1993-10-06,-0.002519406999962248
1993-10-07,0.0027841102990408596
1993-10-08,-0.0038268229711750255
1993-10-11,0.0027862254393107634
1993-10-12,-0.004022018131838173
1993-10-13,0.00027790809655145465
1993-10-14,-0.0009251725405480693
1993-10-15,-0.00013574565068930067
1993-10-18,-0.005226669238478509
1993-10-19,-0.00038161186908959864
1993-10-20,0.002823380270151288
1993-10-21,0.00024647766042849574
1993-10-22,0.005755951814441457
1993-10-25,-0.003625308501370905
1993-10-26,-0.005662892579828377
1993-10-27,6.066153596979706e-05
1993-10-28,-0.0010654211340789532
1993-10-29,0.0016249248343080335
1993-11-01,0.000690522780193803
1993-11-02,-0.0007035282289085731
1993-11-03,0.00013281058509564402
1993-11-04,-0.002583016822357531
1993-11-05,0.0018160324985042665
1993-11-08,-0.0002592668280087196
1993-11-09,-0.00122019831152686
1993-11-10,-0.0024587822084211454
1993-11-11,0.0026832260009441557
1993-11-12,-0.0022266687083583813
1993-11-15,-0.002220606104286799
1993-11-16,0.0017052798613718667
1993-11-17,-0.0010130432354979236
1993-11-18,-0.002195220703365669
1993-11-19,-0.0006633259950392323
1993-11-22,0.0016451302758984155
1993-11-23,0.003956917031124834
1993-11-24,0.0009553517670630674
1993-11-26,0.0020452227591076398
1993-11-29,0.0022541042018416114
1993-11-30,-0.005273685193244032
1993-12-01,0.002365154797071334
1993-12-02,-0.0019801864272789627
1993-12-03,0.0007154989367319398
1993-12-06,-0.0030587000843686485
1993-12-07,0.001384357946931486
1993-12-08,0.00397679203293797
1993-12-09,0.00011610451352676576
1993-12-10,-9.953928547787316e-05
1993-12-13,-2.1847072039643534e-05
1993-12-14,-0.0021416868490484464
1993-12-15,0.002330974615957981
1993-12-16,-0.00013795050193000647
1993-12-17,-0.002387596051411234
1993-12-20,0.0010261437220610349
1993-12-21,0.00013853195452824817
1993-12-22,-9.046106722566117e-05
1993-12-23,-0.0003466110144060508
1993-12-27,-0.0032956986080374616
1993-12-28,-0.0002545736303634527
1993-12-29,-0.003041728024358303
1993-12-30,9.427975791810872e-05
1993-12-31,0.00414602189963661
1994-01-03,0.0
1994-01-04,0.00034382345878943845
1994-01-05,0.002559282482593844
1994-01-06,0.0028968569856733517
1994-01-07,-0.0008035409826891382
1994-01-10,-0.004325805809885874
1994-01-11,0.004689095193941661
1994-01-12,-0.0011185851499269262
1994-01-13,0.0021798444711126075
1994-01-14,-0.0005018304906842074
1994-01-17,0.0012000418535572266
1994-01-18,-0.0033802665410858747
1994-01-19,0.0006653378109118258
1994-01-20,0.0018816350222640387
1994-01-21,0.0011220871809376864
1994-01-24,-0.0003722557320913145
1994-01-25,0.0007325888954165082
1994-01-26,0.0035324409603458397
1994-01-27,-0.0038295726430005337
1994-01-28,0.000494510387567948
1994-01-31,-0.001997587251860361
1994-02-01,0.001743370882373535
1994-02-02,0.001832862955386011
1994-02-03,0.001533772842773684
1994-02-04,-0.004712149790130404
1994-02-07,0.00465252782683725
1994-02-08,0.0005907673708132943
1994-02-09,-0.0007209920746217569
1994-02-10,0.0038126835835604
1994-02-11,0.0017151149741107875
1994-02-14,-0.0030417049550746865
1994-02-15,-0.002823542963360015
1994-02-16,0.0028234841670962407
1994-02-17,0.002781298749758132
1994-02-18,0.004155004047134048
1994-02-22,0.0004578349061485798
1994-02-23,-0.0012830997677060584
1994-02-24,0.0011849838575658743
1994-02-25,0.002004232975405368
1994-02-28,-0.004252717162648067
1994-03-01,-0.0004030690956694616
1994-03-02,0.0016294201072547753
1994-03-03,-0.0018987665762784877
1994-03-04,-0.0024103868590472145
1994-03-07,0.0009362331015872582
1994-03-08,0.0002670923194850683
1994-03-09,0.0013138860672216978
1994-03-10,0.0009529128352162742
1994-03-11,-0.0038508238637667723
1994-03-14,-3.281820438783001e-05
1994-03-15,0.0022529208853974024
1994-03-16,-0.001485770820074489
1994-03-17,0.0006645545954335863
1994-03-18,0.0031743197185409356
1994-03-21,-0.003221863457267116
1994-03-22,0.0026983525157602386
1994-03-23,-0.0013374345874989035
1994-03-24,0.001389971999220796
1994-03-25,0.002463771553129407
1994-03-28,-0.0013129611376632155
1994-03-29,0.003955159619239668
1994-03-30,-9.454864959979048e-05
1994-03-31,-6.089338470294247e-07
1994-04-04,0.00038814104811895066
1994-04-05,0.0021603731569211026
1994-04-06,-0.0006200430380423727
1994-04-07,0.000524804903140208
1994-04-08,0.00033588286281812095
1994-04-11,0.0019954515380155246
1994-04-12,0.0004072686557118732
1994-04-13,0.0032021802448651826
1994-04-14,-0.0026810721885750345
1994-04-15,0.000505704614292607
1994-04-18,0.00016169375456376311
1994-04-19,0.0012706976009052352
1994-04-20,-0.0017258856260902178
1994-04-21,0.0015891818453810601
1994-04-22,0.002495004870099643
1994-04-25,0.001581063117753606
1994-04-26,0.0003945728170525409
1994-04-28,0.0027194211752930297
1994-04-29,-0.004284381644502289
1994-05-02,0.0009667154302094638
1994-05-03,-0.00296466589587534
1994-05-04,0.0015295637612662393
1994-05-05,0.0015780577123404639
1994-05-06,0.0033153626162745974
1994-05-09,-0.003607867082812516
1994-05-10,-0.0021661881401226326
1994-05-11,0.0032737558662050193
1994-05-12,0.0012805663277678236
1994-05-13,0.004012615958227434
1994-05-16,-0.006813029718599162
1994-05-17,-0.0028364228241532395
1994-05-18,0.0008665132031741019
1994-05-19,0.0023190584773659984
1994-05-20,-0.0011078475332307435
1994-05-23,-0.0005751833038491694
1994-05-24,0.00047780061992584445
1994-05-25,-0.0022684435275379887
1994-05-26,0.00023331861887906924
1994-05-27,-0.0011136054682416296
1994-05-31,0.0004260872248035563
1994-06-01,0.002225222845147201
1994-06-02,-0.0005068486451292098
1994-06-03,0.008287223621662631
1994-06-06,0.0010251816833500072
1994-06-07,-0.0050052218677206824
1994-06-08,0.002260882946087184
1994-06-09,0.0033214438211393526
1994-06-10,-0.0010770110123763832
1994-06-13,-0.00014077633088975804
1994-06-14,-0.0020788314404285857
1994-06-15,-0.00015525307139302447
1994-06-16,-0.0028983855603029298
1994-06-17,-0.0019277475588493132
1994-06-20,-0.000283129818508121
